Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.3669,-0.3331,-7.09%,204.915M,236.216M,3.214B,--,+119.63%
NVDA,NVIDIA Corporation,181.66,-0.11,-0.06%,117.367M,178.922M,4.43T,58.41,+44.71%
PSNYW,Polestar Automotive Holding UK PLC,0.4072,+0.2472,+157.15%,113.928M,"85,219",5.638B,--,+30.59%
WBA,"Walgreens Boots Alliance, Inc.",11.94,+0.02,+0.21%,75.471M,9.903M,10.339B,--,+27.08%
NIO,NIO Inc.,6.43,-0.27,-4.03%,57.639M,60.534M,13.667B,--,+81.08%
INTC,Intel Corporation,24.77,+0.42,+1.75%,55.866M,103.936M,108.44B,--,+24.17%
PLTR,Palantir Technologies Inc.,157.61,-3.26,-2.03%,49.502M,77.384M,373.905B,508.42,+429.87%
TSLA,"Tesla, Inc.",350.45,-1.22,-0.35%,44.936M,99.642M,1.13T,207.37,+70.92%
BMNR,"Bitmine Immersion Technologies, Inc.",47.09,-2.86,-5.73%,40.719M,34.389M,8.17B,--,+544.52%
LCID,"Lucid Group, Inc.",2.0900,-0.0200,-0.95%,38.633M,138.488M,6.422B,--,-46.45%
SOFI,"SoFi Technologies, Inc.",25.09,-0.53,-2.09%,35.703M,73.441M,30.039B,50.17,+242.06%
AAL,American Airlines Group Inc.,13.09,-0.06,-0.49%,32.815M,62.209M,8.634B,15.58,+29.56%
PSNY,Polestar Automotive Holding UK PLC,1.3112,+0.2012,+18.13%,31.739M,3.017M,2.779B,--,+17.46%
MARA,"MARA Holdings, Inc.",16.03,+0.19,+1.20%,30.543M,46.415M,5.938B,8.62,-7.53%
SOUN,"SoundHound AI, Inc.",12.06,+0.03,+0.29%,29.157M,43.686M,4.915B,--,+147.84%
RGTI,"Rigetti Computing, Inc.",15.89,+0.59,+3.86%,26.7M,44.228M,5.151B,--,"+1,679.07%"
WBD,"Warner Bros. Discovery, Inc.",12.14,+0.34,+2.84%,25.679M,61.234M,30.043B,39.15,+48.06%
BAC,Bank of America Corporation,50.41,+0.16,+0.32%,24.24M,38.626M,373.384B,14.78,+25.78%
NU,Nu Holdings Ltd.,14.53,+0.30,+2.07%,23.99M,64.172M,70.238B,30.93,-0.42%
F,Ford Motor Company,11.97,+0.13,+1.10%,23.79M,80.955M,47.639B,15.35,+7.25%
RIVN,"Rivian Automotive, Inc.",13.32,+0.11,+0.87%,23.562M,33.662M,16.169B,--,-4.48%
ITUB,Itaú Unibanco Holding S.A.,6.91,+0.11,+1.55%,22.108M,28.917M,70.934B,9.33,+10.98%
KDP,Keurig Dr Pepper Inc.,29.49,+0.54,+1.87%,21.276M,11.212M,40.06B,26.10,-20.07%
HOOD,"Robinhood Markets, Inc.",104.79,-4.01,-3.68%,20.115M,44.569M,93.129B,53.20,+435.43%
ABEV,Ambev S.A.,2.1900,-0.0100,-0.45%,19.903M,29.573M,34.681B,12.88,-5.98%
AMD,"Advanced Micro Devices, Inc.",167.21,+0.59,+0.35%,19.653M,56.365M,271.347B,100.12,+13.84%
ACHR,Archer Aviation Inc.,9.17,-0.10,-1.08%,19.07M,37.734M,5.915B,--,+160.39%
RIOT,"Riot Platforms, Inc.",13.81,+0.12,+0.91%,18.843M,40.023M,5.106B,--,+79.19%
JOBY,"Joby Aviation, Inc.",14.68,-0.05,-0.37%,18.009M,35.288M,12.562B,--,+198.18%
QBTS,D-Wave Quantum Inc.,15.61,+0.16,+1.03%,17.822M,47.489M,5.339B,--,"+1,522.90%"
SNAP,Snap Inc.,7.01,-0.01,-0.07%,17.457M,42.349M,11.854B,--,-23.53%
WULF,TeraWulf Inc.,9.33,+0.09,+0.97%,17.54M,54.499M,3.659B,--,+121.05%
DNB,"Dun & Bradstreet Holdings, Inc.",9.15,+0.04,+0.44%,17.827M,4.176M,4.083B,--,-23.37%
AAPL,Apple Inc.,229.93,+0.62,+0.27%,16.894M,54.876M,3.412T,34.94,+1.25%
PFE,Pfizer Inc.,25.03,+0.11,+0.44%,16.92M,40.501M,142.309B,13.24,-13.32%
COTY,Coty Inc.,4.0813,+0.3913,+10.60%,16.452M,9.055M,3.56B,--,-61.08%
PSLV,Sprott Physical Silver Trust,13.07,+0.03,+0.27%,16.653M,27.053M,6.889B,4.30,+31.06%
T,AT&T Inc.,29.03,+0.48,+1.66%,15.524M,31.635M,207.612B,16.59,+44.10%
HBAN,Huntington Bancshares Incorporated,17.82,+0.33,+1.86%,15.208M,31.168M,25.99B,13.29,+19.47%
BTG,B2Gold Corp.,4.0650,+0.0150,+0.37%,14.764M,40.142M,5.378B,--,+45.68%
TIGR,UP Fintech Holding Limited,11.16,-1.66,-12.95%,14.624M,5.901M,1.972B,24.80,+247.43%
MDB,"MongoDB, Inc.",289.89,+75.55,+35.25%,14.617M,2.553M,23.688B,--,-8.93%
NOK,Nokia Oyj,4.3400,+0.0500,+1.17%,15.07M,18.468M,23.345B,22.84,+2.39%
MRNA,"Moderna, Inc.",24.77,+0.04,+0.16%,14.323M,9.452M,9.638B,--,-68.44%
