Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,6.64,+0.68,+11.49%,525.716M,263.305M,4.883B,--,+215.34%
NVDA,NVIDIA Corporation,167.01,-4.65,-2.71%,192.883M,173.258M,4.066T,47.72,+66.94%
KVUE,Kenvue Inc.,18.34,-2.20,-10.70%,116.262M,18.089M,35.198B,24.46,-10.15%
TSLA,"Tesla, Inc.",348.30,+9.77,+2.88%,96.421M,94.022M,1.123T,206.09,+60.65%
SNAP,Snap Inc.,7.30,+0.20,+2.89%,89.165M,47.153M,12.327B,--,-17.75%
SOUN,"SoundHound AI, Inc.",14.23,+0.94,+7.07%,83.233M,47.935M,5.801B,--,+205.52%
AAL,American Airlines Group Inc.,13.01,+0.15,+1.13%,80.929M,64.367M,8.581B,15.48,+19.07%
PLTR,Palantir Technologies Inc.,154.06,-2.08,-1.33%,74.242M,72.793M,365.483B,513.53,+414.80%
RIVN,"Rivian Automotive, Inc.",14.40,+0.70,+5.07%,73.659M,36.174M,17.467B,--,+3.55%
AVGO,Broadcom Inc.,334.80,+28.70,+9.37%,69.972M,19.962M,1.575T,121.74,+123.43%
AMD,"Advanced Micro Devices, Inc.",152.22,-9.57,-5.92%,66.197M,56.983M,247.029B,91.15,+20.42%
SOFI,"SoFi Technologies, Inc.",25.57,+0.19,+0.73%,60.144M,73.871M,30.613B,51.13,+262.05%
MARA,"MARA Holdings, Inc.",15.20,+0.09,+0.58%,57.215M,47.527M,5.63B,8.17,+13.01%
WBD,"Warner Bros. Discovery, Inc.",12.12,+0.35,+2.97%,53.991M,62.475M,30.007B,39.10,+63.02%
HOOD,"Robinhood Markets, Inc.",100.99,-1.92,-1.87%,49.668M,44.236M,89.747B,51.26,+443.35%
NIO,NIO Inc.,5.96,-0.17,-2.77%,49.184M,65.067M,13.503B,--,+22.11%
INTC,Intel Corporation,24.49,-0.12,-0.51%,45.446M,103.365M,107.17B,--,+30.28%
BBD,Banco Bradesco S.A.,3.1700,+0.1000,+3.26%,43.52M,34.017M,30.535B,9.32,+9.25%
DNN,Denison Mines Corp.,2.3400,+0.0600,+2.63%,42.609M,97.536M,2.108B,--,+58.33%
AAPL,Apple Inc.,239.62,-0.16,-0.07%,40.551M,54.45M,3.556T,36.36,+8.59%
F,Ford Motor Company,11.71,+0.03,+0.27%,40.486M,72.039M,46.612B,15.02,+10.40%
BMNR,"Bitmine Immersion Technologies, Inc.",42.27,+0.08,+0.19%,38.941M,35.74M,7.334B,--,+444.39%
NU,Nu Holdings Ltd.,14.65,-0.22,-1.48%,38.088M,64.174M,70.794B,31.17,+8.54%
PSLV,Sprott Physical Silver Trust,13.86,+0.12,+0.91%,37.174M,26.373M,7.761B,6.13,+44.63%
GOOGL,Alphabet Inc.,234.26,+1.96,+0.85%,35.396M,38.397M,2.835T,24.97,+53.92%
BTG,B2Gold Corp.,4.1600,+0.1200,+2.97%,35.013M,38.551M,5.53B,--,+52.45%
ABEV,Ambev S.A.,2.2383,+0.0483,+2.20%,34.527M,31.076M,34.9B,13.17,-6.01%
RKT,"Rocket Companies, Inc.",20.24,+1.09,+5.66%,34.091M,18.728M,42.71B,--,-0.83%
LULU,lululemon athletica inc.,168.42,-37.67,-18.28%,33.23M,3.905M,20.185B,11.46,-18.81%
RIOT,"Riot Platforms, Inc.",13.23,+0.07,+0.57%,32.279M,40.054M,4.892B,--,+106.27%
NOK,Nokia Oyj,4.5460,-0.0540,-1.17%,31.937M,19.479M,24.453B,23.93,+8.49%
AEO,"American Eagle Outfitters, Inc.",18.72,-0.08,-0.40%,30.495M,13.493M,3.243B,18.35,-0.48%
QBTS,D-Wave Quantum Inc.,15.44,+0.15,+0.95%,29.57M,43.791M,5.279B,--,"+1,637.50%"
RGTI,"Rigetti Computing, Inc.",15.05,-0.07,-0.50%,29.414M,44.802M,4.877B,--,"+1,905.31%"
LCID,"Lucid Group, Inc.",18.53,+2.37,+14.64%,29.222M,13.493M,5.693B,--,-54.73%
KEY,KeyCorp,18.92,-0.26,-1.38%,28.867M,23.874M,20.741B,--,+22.17%
PATH,UiPath Inc.,11.38,+0.53,+4.87%,28.587M,11.088M,6.088B,--,-9.36%
BAC,Bank of America Corporation,49.67,-0.67,-1.33%,28.595M,38.933M,367.903B,14.57,+30.60%
HBAN,Huntington Bancshares Incorporated,17.61,-0.26,-1.48%,27.65M,31.663M,25.699B,13.15,+24.95%
GRAB,Grab Holdings Limited,5.11,+0.06,+1.24%,27.687M,36.821M,20.841B,255.63,+53.50%
EQX,Equinox Gold Corp.,9.73,+0.76,+8.53%,27.319M,14.877M,7.633B,--,+72.17%
SBET,"SharpLink Gaming, Inc.",15.01,-0.42,-2.72%,27.291M,39.8M,2.913B,--,+91.92%
AMZN,"Amazon.com, Inc.",232.41,-3.27,-1.39%,26.69M,41.737M,2.479T,35.48,+37.51%
PFE,Pfizer Inc.,24.75,+0.21,+0.88%,26.429M,40.914M,140.746B,13.10,-14.08%
WULF,TeraWulf Inc.,9.14,+0.27,+3.04%,23.773M,53.712M,3.584B,--,+137.80%
MSFT,Microsoft Corporation,493.90,-14.07,-2.77%,23.688M,19.941M,3.671T,36.16,+26.46%
CIFR,Cipher Mining Inc.,7.55,+0.14,+1.96%,23.474M,33.67M,2.967B,--,+174.07%
JOBY,"Joby Aviation, Inc.",13.35,+0.25,+1.95%,23.313M,34.363M,11.432B,--,+174.63%
VALE,Vale S.A.,10.40,+0.14,+1.41%,22.26M,41.178M,44.417B,8.53,+1.28%
MU,"Micron Technology, Inc.",130.35,+6.14,+4.95%,21.862M,21.521M,145.884B,23.49,+43.79%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.16,-0.22,-1.74%,21.438M,22.909M,75.177B,5.68,-16.07%
IREN,IREN Limited,26.18,+0.05,+0.19%,21.089M,27.493M,7.12B,67.13,+305.75%
AGNC,AGNC Investment Corp.,10.33,+0.13,+1.27%,21.046M,20.334M,10.761B,34.43,-0.10%
HIMS,"Hims & Hers Health, Inc.",48.33,+0.22,+0.46%,20.456M,36.219M,10.924B,61.18,+252.45%
ITUB,Itaú Unibanco Holding S.A.,7.10,+0.11,+1.57%,20.207M,28.52M,71.552B,9.73,+16.32%
MRVL,"Marvell Technology, Inc.",63.32,-0.78,-1.22%,20.21M,20.65M,54.588B,--,-3.17%
IOT,Samsara Inc.,41.65,+5.81,+16.21%,19.727M,6.057M,23.713B,--,-18.58%
PPBI,"Pacific Premier Bancorp, Inc.",24.49,0.00,0.00%,19.567M,1.336M,2.375B,17.13,+2.64%
GOOG,Alphabet Inc.,234.47,+1.81,+0.78%,19.455M,25.447M,2.833T,25.00,+52.93%
FIG,"Figma, Inc.",53.71,-0.85,-1.57%,18.765M,15.01M,26.303B,--,-52.76%
HL,Hecla Mining Company,9.01,+0.16,+1.81%,18.657M,21.607M,6.037B,56.31,+62.39%
CLF,Cleveland-Cliffs Inc.,11.32,+0.80,+7.60%,18.626M,26.16M,5.6B,--,-7.72%
INFY,Infosys Limited,16.32,-0.27,-1.63%,18.478M,15.714M,67.737B,21.19,-26.40%
SMCI,"Super Micro Computer, Inc.",40.22,-0.49,-1.19%,18.368M,37.183M,23.899B,23.94,+5.31%
CMG,"Chipotle Mexican Grill, Inc.",40.97,-0.44,-1.05%,18.162M,16.482M,54.943B,36.26,-22.86%
HPE,Hewlett Packard Enterprise Company,23.49,+0.33,+1.40%,17.448M,18.796M,30.987B,27.63,+32.12%
