Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
PLUG,Plug Power Inc.,1.83,-0.31 -14.32% 178.479M 118.797M 2.551B -- +11.46%,0.69,4.58
NVDA,NVIDIA Corporation,184.56,+3.20 +1.76% 141.035M 185.637M 4.501T 54.17 +24.31%,86.62,212.19
OPEN,Opendoor Technologies Inc.,6.66,-0.86 -11.47% 94.048M 252.456M 6.347B -- +361.35%,0.51,10.87
ONDS,Ondas Holdings Inc.,7.38,"-0.46 -5.91% 93.6M 65.988M 2.718B -- +1,002.67%",0.57,11.70
NOK,Nokia Oyj,6.03,-0.61 -9.11% 66.942M 46.431M 33.467B 37.02 +56.24%,4.00,8.19
BBAI,"BigBear.ai Holdings, Inc.",5.74,-0.24 -3.95% 64.499M 112.119M 2.507B -- +186.12%,1.97,10.36
ABEV,Ambev S.A.,2.51,-0.02 -0.99% 60.208M 40.645M 39.909B 13.42 +16.59%,1.76,2.64
TSLA,"Tesla, Inc.",400.86,-0.39 -0.10% 55.85M 88.819M 1.333T 279.03 +17.31%,214.25,488.54
DNN,Denison Mines Corp.,2.45,+0.07 +2.89% 53.512M 85.122M 2.197B -- +4.39%,1.08,3.42
GOOGL,Alphabet Inc.,293.34,+9.06 +3.19% 50.643M 34.433M 3.553T 27.27 +61.54%,140.53,293.95
NUVB,Nuvation Bio Inc.,7.17,+2.37 +49.45% 47.073M 7.599M 2.46B -- +86.05%,1.54,5.55
ACHR,Archer Aviation Inc.,7.49,-0.12 -1.64% 43.848M 54.682M 4.875B -- +50.40%,4.88,14.62
SOFI,"SoFi Technologies, Inc.",26.05,-0.19 -0.74% 43.421M 74.222M 31.408B 51.32 +78.87%,8.60,32.73
INTC,Intel Corporation,34.72,+0.38 +1.12% 42.898M 113.963M 165.591B 788.93 +42.98%,17.67,42.48
LNW,"Light & Wonder, Inc.",86.22,0.00 0.00% 38.855M 1.938M 7.029B 19.16 -3.87%,69.56,113.95
PFE,Pfizer Inc.,24.75,-0.70 -2.77% 38.449M 66.025M 140.693B 14.56 +2.04%,20.92,27.69
AAL,American Airlines Group Inc.,12.17,-0.19 -1.52% 37.65M 70.242M 8.035B 15.53 -14.52%,8.50,19.10
MARA,"MARA Holdings, Inc.",10.89,-0.99 -8.33% 37.327M 56.918M 4.118B 5.64 -47.50%,9.81,30.28
AMZN,"Amazon.com, Inc.",221.12,-1.43 -0.64% 37.228M 46.413M 2.364T 33.16 +9.70%,161.38,258.60
PCG,PG&E Corporation,15.68,-0.47 -2.91% 36.511M 23.457M 34.463B 13.88 -23.46%,12.97,21.72
WBD,"Warner Bros. Discovery, Inc.",22.84,-0.85 -3.57% 35.686M 51.772M 56.609B 118.64 +138.09%,7.52,24.19
BMNR,"Bitmine Immersion Technologies, Inc.",28.92,-3.36 -10.41% 34.85M 44.715M 8.235B -- +316.52%,3.92,161.00
AMD,"Advanced Micro Devices, Inc.",220.26,-10.03 -4.36% 34.025M 57.857M 358.592B 129.23 +67.36%,76.48,267.08
PLTR,Palantir Technologies Inc.,163.63,"-3.70 -2.21% 33.299M 61.368M 390.002B 1,612.20 +169.37%",59.96,207.52
F,Ford Motor Company,12.89,-0.14 -1.04% 32.354M 90.368M 51.34B 11.28 +21.34%,8.44,13.97
GOOG,Alphabet Inc.,293.92,+8.96 +3.14% 31.974M 22.212M 3.548T 27.27 +60.69%,142.66,294.52
RIVN,"Rivian Automotive, Inc.",14.40,-0.59 -3.97% 31.62M 50.717M 17.647B -- +49.15%,9.91,18.13
NIO,NIO Inc.,5.76,-0.22 -3.60% 31.617M 78.348M 14.206B -- +28.60%,3.02,8.02
