Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",3.0750,-0.0450,-1.44%,222.506M,141.931M,9.38B,--,-10.86%
QS,QuantumScape Corporation,14.49,+0.89,+6.54%,108.343M,28.38M,8.098B,--,+67.49%
NVDA,NVIDIA Corporation,172.35,-0.65,-0.38%,95.021M,204.565M,4.203T,55.60,+46.70%
BBAI,"BigBear.ai Holdings, Inc.",8.10,-0.12,-1.40%,89.028M,128.918M,2.36B,--,+455.41%
WBD,"Warner Bros. Discovery, Inc.",12.70,-0.14,-1.05%,67.296M,51.076M,31.433B,--,+48.10%
TSLA,"Tesla, Inc.",325.88,+6.47,+2.03%,62.356M,111.272M,1.05T,185.16,+33.53%
NIO,NIO Inc.,4.3250,-0.0750,-1.70%,53.699M,40.192M,9.14B,--,-1.35%
AAL,American Airlines Group Inc.,12.46,+0.01,+0.08%,52.322M,60.343M,8.217B,12.46,+17.67%
HOOD,"Robinhood Markets, Inc.",107.74,+2.29,+2.17%,51.376M,44.203M,95.072B,61.57,+350.45%
NU,Nu Holdings Ltd.,13.19,-0.80,-5.68%,48.369M,64.851M,63.658B,29.99,+3.86%
JOBY,"Joby Aviation, Inc.",17.68,-0.03,-0.20%,45.849M,25.249M,14.882B,--,+171.36%
F,Ford Motor Company,11.09,-0.06,-0.54%,42.039M,96.853M,44.1B,8.87,-20.24%
RXRX,"Recursion Pharmaceuticals, Inc.",5.79,+0.27,+4.80%,41.732M,25.544M,2.508B,--,-27.46%
SOFI,"SoFi Technologies, Inc.",21.40,-0.69,-3.15%,41.588M,69.05M,23.649B,49.76,+195.72%
OSCR,"Oscar Health, Inc.",13.27,-0.60,-4.29%,41.08M,18.479M,3.381B,33.19,-9.05%
APLD,Applied Digital Corporation,11.58,+0.67,+6.14%,40.25M,50.825M,2.606B,--,+90.73%
INTC,Intel Corporation,23.21,+0.41,+1.81%,39.334M,79.993M,101.255B,--,-30.87%
ACHR,Archer Aviation Inc.,13.41,+0.01,+0.06%,37.766M,37.496M,7.361B,--,+188.79%
RGTI,"Rigetti Computing, Inc.",16.80,-0.34,-2.01%,35.704M,52.418M,5.421B,--,"+1,548.08%"
QBTS,D-Wave Quantum Inc.,18.24,-1.00,-5.19%,35.421M,67.979M,5.7B,--,"+1,786.27%"
GRAB,Grab Holdings Limited,5.31,+0.06,+1.14%,33.739M,35.65M,21.898B,530.99,+55.33%
AMD,"Advanced Micro Devices, Inc.",157.45,-2.96,-1.85%,33.648M,46.428M,255.289B,115.77,+5.83%
PLTR,Palantir Technologies Inc.,152.15,-1.84,-1.19%,32.163M,87.971M,359.072B,661.54,+438.80%
MARA,"MARA Holdings, Inc.",19.33,-0.64,-3.18%,29.475M,46.699M,6.805B,--,-19.25%
HBAN,Huntington Bancshares Incorporated,16.68,-0.30,-1.77%,28.364M,26.213M,24.336B,12.83,+14.27%
AAPL,Apple Inc.,211.30,+1.28,+0.61%,27.784M,53.222M,3.156T,32.86,-6.37%
SOUN,"SoundHound AI, Inc.",12.38,-0.27,-2.10%,27.474M,36.008M,4.971B,--,+156.39%
RIOT,"Riot Platforms, Inc.",13.28,-0.05,-0.34%,27.058M,36.792M,4.746B,--,+10.81%
RIVN,"Rivian Automotive, Inc.",13.42,+0.52,+4.03%,26.656M,30.411M,16.076B,--,-22.99%
PSLV,Sprott Physical Silver Trust,12.89,+0.04,+0.31%,24.918M,31.035M,6.792B,4.24,+28.63%
IVZ,Invesco Ltd.,19.80,+2.51,+14.55%,24.167M,5.083M,8.859B,15.84,+6.60%
BMNR,"Bitmine Immersion Technologies, Inc.",41.49,-0.41,-0.98%,24.485M,14.396M,2.141B,--,+440.65%
RKLB,Rocket Lab Corporation,50.40,-0.93,-1.80%,22.311M,21.585M,24.161B,--,+887.12%
VALE,Vale S.A.,9.80,-0.01,-0.10%,21.693M,36.169M,41.834B,7.10,-10.25%
SLB,Schlumberger Limited,33.44,-1.22,-3.53%,20.906M,15.576M,49.889B,11.34,-30.20%
GOOGL,Alphabet Inc.,185.10,+1.52,+0.83%,20.087M,40.433M,2.252T,20.66,+3.33%
KEY,KeyCorp,18.51,+0.14,+0.79%,20.038M,13.981M,20.291B,--,+17.83%
AMZN,"Amazon.com, Inc.",225.75,+1.87,+0.84%,20.017M,43.106M,2.397T,36.83,+22.25%
BABA,Alibaba Group Holding Limited,120.27,+2.97,+2.53%,19.742M,13.99M,286.961B,16.10,+55.84%
CVX,Chevron Corporation,149.79,-1.59,-1.05%,19.704M,9.012M,259.471B,17.12,-4.88%
BBD,Banco Bradesco S.A.,2.8450,-0.0350,-1.22%,19.67M,40.82M,28.04B,9.48,+28.57%
SMCI,"Super Micro Computer, Inc.",51.93,-0.82,-1.56%,19.339M,46.098M,30.992B,28.22,-33.80%
COIN,"Coinbase Global, Inc.",411.79,+1.04,+0.25%,19.317M,13.811M,104.885B,77.11,+59.34%
CLSK,"CleanSpark, Inc.",12.45,-0.53,-4.08%,19.011M,28.111M,3.498B,--,-27.24%
IREN,IREN Limited,17.38,-0.67,-3.71%,18.853M,20.786M,4.204B,--,+59.73%
BCS,Barclays PLC,18.94,-0.07,-0.37%,18.506M,14.763M,66.866B,9.42,+60.42%
PFE,Pfizer Inc.,24.50,-0.08,-0.31%,18.429M,42.7M,139.32B,17.76,-17.98%
BTG,B2Gold Corp.,3.3200,-0.0900,-2.64%,18.378M,49.41M,4.407B,--,+16.38%
BAC,Bank of America Corporation,47.32,+0.30,+0.64%,18.185M,40.834M,351.904B,13.88,+9.60%
XOM,Exxon Mobil Corporation,108.29,-3.37,-3.01%,17.649M,16.458M,466.711B,14.36,-3.80%
JD,"JD.com, Inc.",33.81,+1.12,+3.41%,17.355M,11.322M,48.73B,8.23,+24.49%
CIFR,Cipher Mining Inc.,6.09,-0.33,-5.06%,17.258M,29.07M,2.263B,--,+3.72%
ANSS,"ANSYS, Inc.",374.30,0.00,0.00%,16.995M,1.086M,32.907B,55.53,+19.00%
MP,MP Materials Corp.,62.91,+2.65,+4.40%,16.461M,13.221M,10.284B,--,+321.69%
SNAP,Snap Inc.,9.95,+0.05,+0.45%,16.03M,38.431M,16.748B,--,-31.18%
RIG,Transocean Ltd.,2.6250,+0.0250,+0.96%,14.741M,40.386M,2.319B,--,-50.66%
CSX,CSX Corporation,34.49,-0.01,-0.04%,14.613M,14.838M,64.782B,20.53,-0.55%
ITUB,Itaú Unibanco Holding S.A.,6.37,-0.08,-1.24%,14.496M,30.042M,63.883B,9.10,+15.55%
IONQ,"IonQ, Inc.",46.03,+1.19,+2.65%,14.466M,22.447M,13.408B,--,+503.50%
CLF,Cleveland-Cliffs Inc.,9.51,+0.11,+1.22%,13.503M,31.641M,4.702B,--,-38.10%
RF,Regions Financial Corporation,25.97,+1.46,+5.96%,13.244M,8.269M,23.345B,12.55,+10.96%
PBR,Petróleo Brasileiro S.A. - Petrobras,11.98,-0.32,-2.56%,13.206M,22.498M,75.235B,8.94,-17.67%
GOOG,Alphabet Inc.,186.10,+1.40,+0.76%,13.135M,27.156M,2.251T,20.77,+2.96%
STLA,Stellantis N.V.,9.23,-0.18,-1.97%,13.162M,17.287M,26.649B,4.31,-53.44%
T,AT&T Inc.,26.93,-0.06,-0.20%,13.126M,32.451M,193.952B,16.52,+41.16%
SCHW,The Charles Schwab Corporation,95.09,+1.99,+2.14%,12.947M,7.796M,172.776B,28.82,+49.97%
HIMS,"Hims & Hers Health, Inc.",49.65,-0.34,-0.67%,13.021M,46.672M,11.114B,73.02,+157.42%
CNC,Centene Corporation,28.09,-1.05,-3.61%,12.866M,8.831M,13.976B,4.14,-56.01%
QUBT,Quantum Computing Inc.,19.25,-0.52,-2.61%,12.228M,28.108M,3.041B,--,"+2,855.16%"
ABEV,Ambev S.A.,2.3600,-0.0200,-0.84%,12.172M,32.617M,38.06B,14.75,+12.80%
MSFT,Microsoft Corporation,510.55,-1.15,-0.23%,11.067M,20.255M,3.795T,39.42,+17.06%
MU,"Micron Technology, Inc.",113.60,+0.34,+0.30%,11.039M,21.832M,127.133B,20.47,-0.88%
ABT,Abbott Laboratories,124.45,+3.94,+3.27%,10.91M,6.453M,216.523B,15.61,+18.11%
TSM,Taiwan Semiconductor Manufacturing Company Limited,240.85,-4.75,-1.93%,10.853M,12.436M,1.249T,28.44,+48.16%
MSTR,Strategy Incorporated,427.05,-24.29,-5.38%,10.221M,12.986M,119.982B,--,+153.78%
OKLO,Oklo Inc.,65.39,-1.78,-2.65%,10.21M,19.754M,9.637B,--,+680.14%
WFC,Wells Fargo & Company,80.55,+0.84,+1.05%,10.113M,17.586M,259.401B,13.84,+34.58%
KHC,The Kraft Heinz Company,27.81,-0.32,-1.16%,10.064M,14.058M,32.908B,12.70,-15.07%
IBKR,"Interactive Brokers Group, Inc.",62.74,+3.31,+5.57%,9.722M,5.236M,106.056B,32.85,+97.03%
NOK,Nokia Oyj,4.7550,-0.0250,-0.52%,9.702M,17.532M,25.925B,18.29,+30.96%
SMR,NuScale Power Corporation,49.22,+2.39,+5.10%,9.533M,12.943M,6.553B,--,+314.42%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.45,+0.07,+0.88%,9.605M,23.531M,24.964B,14.05,+12.33%
AG,First Majestic Silver Corp.,8.31,-0.17,-1.97%,9.451M,24.319M,4.042B,--,+38.79%
UEC,Uranium Energy Corp.,7.93,-0.23,-2.82%,10.109M,13.457M,3.517B,--,+39.25%
CCL,Carnival Corporation & plc,29.60,+0.15,+0.53%,9.311M,24.616M,40.127B,15.49,+59.79%
PCG,PG&E Corporation,13.47,+0.20,+1.55%,9.176M,23.173M,29.592B,12.35,-26.33%
MRVL,"Marvell Technology, Inc.",74.26,+2.25,+3.12%,8.963M,20.636M,63.97B,--,+8.27%
AVGO,Broadcom Inc.,283.17,-3.28,-1.15%,8.944M,21.556M,1.331T,102.94,+82.05%
U,Unity Software Inc.,36.23,-0.29,-0.80%,8.804M,13.28M,15.048B,--,+125.29%
UBER,"Uber Technologies, Inc.",90.13,-0.37,-0.41%,8.787M,21.7M,188.467B,15.78,+34.45%
VZ,Verizon Communications Inc.,40.78,-0.17,-0.40%,8.847M,17.559M,172.002B,9.71,-1.61%
KGC,Kinross Gold Corporation,15.31,-0.12,-0.75%,8.699M,20.267M,18.847B,15.63,+74.94%
KMI,"Kinder Morgan, Inc.",27.88,+0.39,+1.40%,8.616M,13.332M,61.937B,22.84,+27.92%
NGD,New Gold Inc.,4.3100,-0.0300,-0.69%,8.761M,24.571M,3.427B,23.94,+95.50%
UNH,UnitedHealth Group Incorporated,281.22,-6.85,-2.38%,8.545M,18.032M,255.369B,11.79,-49.04%
TFC,Truist Financial Corporation,44.54,-0.47,-1.03%,8.209M,7.8M,58.32B,--,+6.13%
AMCR,Amcor plc,9.48,-0.03,-0.26%,8.186M,33.7M,21.741B,16.94,-5.93%
USB,U.S. Bancorp,45.74,+0.53,+1.16%,8.191M,10.022M,71.241B,10.94,+1.01%
CSCO,"Cisco Systems, Inc.",68.13,-0.17,-0.25%,8.207M,20.384M,269.854B,27.81,+44.34%
PONY,Pony AI Inc.,13.01,-0.28,-2.11%,7.991M,14.843M,4.612B,--,+10.75%
KO,The Coca-Cola Company,70.17,-0.42,-0.60%,7.927M,15.817M,302.009B,28.18,+8.12%
HL,Hecla Mining Company,5.83,-0.12,-2.02%,7.855M,22.218M,3.688B,48.58,+0.85%
CORZ,"Core Scientific, Inc.",13.04,-0.43,-3.17%,7.84M,17.431M,3.961B,--,+29.64%
PDD,PDD Holdings Inc.,109.36,+1.39,+1.29%,7.584M,7.629M,155.253B,11.71,-18.86%
NFLX,"Netflix, Inc.","1,208.73",-65.44,-5.14%,7.583M,3.597M,514.403B,51.57,+101.18%
HAL,Halliburton Company,21.18,-0.36,-1.67%,7.554M,15.327M,18.209B,8.86,-37.38%
AGNC,AGNC Investment Corp.,9.25,-0.03,-0.27%,7.4M,26.495M,9.443B,25.71,-9.20%
NEM,Newmont Corporation,58.33,+0.34,+0.59%,7.382M,12.674M,64.927B,13.29,+23.38%
META,"Meta Platforms, Inc.",699.41,-2.00,-0.29%,7.348M,13.317M,1.759T,27.32,+47.11%
FCX,Freeport-McMoRan Inc.,44.76,+0.30,+0.66%,7.259M,13.304M,64.277B,36.68,-3.14%
ET,Energy Transfer LP,17.55,+0.01,+0.06%,7.191M,13.346M,60.228B,13.30,+6.69%
TTD,"The Trade Desk, Inc.",80.67,-0.77,-0.95%,7.194M,10.993M,39.644B,98.38,-15.18%
CRSP,CRISPR Therapeutics AG,63.82,+8.73,+15.86%,7.154M,2.698M,5.512B,--,+0.97%
OXY,Occidental Petroleum Corporation,43.61,+0.06,+0.14%,7.145M,11.69M,42.918B,17.66,-31.02%
C,Citigroup Inc.,93.50,+0.41,+0.44%,7.143M,13.458M,172.124B,13.81,+42.91%
CHX,ChampionX Corporation,25.81,0.00,0.00%,7.107M,3.231M,4.941B,17.09,-26.45%
LYFT,"Lyft, Inc.",14.64,-0.12,-0.85%,7.095M,16.347M,6.156B,97.57,+19.61%
TMC,TMC the metals company Inc.,7.55,-0.36,-4.49%,7.028M,12.202M,3.796B,--,+503.05%
AUR,"Aurora Innovation, Inc.",6.28,-0.13,-2.11%,6.852M,24.16M,11.1B,--,+51.54%
ENVX,Enovix Corporation,15.82,-0.11,-0.66%,6.491M,5.995M,3.038B,--,+2.25%
HLN,Haleon plc,9.60,+0.01,+0.16%,6.437M,15.734M,43.382B,22.87,+7.63%
DELL,Dell Technologies Inc.,131.59,+7.71,+6.22%,6.409M,5.814M,89.005B,20.63,-1.52%
EQX,Equinox Gold Corp.,6.25,-0.03,-0.48%,6.482M,14.565M,4.707B,8.80,+13.15%
RUN,Sunrun Inc.,10.41,+0.45,+4.57%,6.34M,23.646M,2.38B,--,-41.24%
SBSW,Sibanye Stillwater Limited,9.09,+0.31,+3.47%,6.304M,10.728M,6.429B,--,+97.75%
HPE,Hewlett Packard Enterprise Company,21.11,+0.28,+1.37%,6.247M,18.206M,27.708B,20.30,+1.71%
ZETA,Zeta Global Holdings Corp.,15.95,+0.06,+0.35%,6.197M,6.815M,3.758B,--,-22.63%
CMCSA,Comcast Corporation,34.54,-0.16,-0.45%,6.148M,20.94M,128.981B,8.51,-13.42%
MMM,3M Company,151.05,-7.99,-5.02%,6.105M,3.17M,81.292B,18.81,+53.04%
CVE,Cenovus Energy Inc.,14.14,+0.10,+0.68%,6.041M,12.397M,25.742B,12.73,-29.52%
BKR,Baker Hughes Company,39.31,+0.13,+0.34%,6.035M,7.486M,38.951B,13.42,+9.05%
XP,XP Inc.,17.33,-0.79,-4.36%,6M,6.772M,9.132B,11.11,+1.29%
NBIS,Nebius Group N.V.,51.53,-2.16,-4.02%,5.988M,12.678M,12.355B,--,+168.45%
PEP,"PepsiCo, Inc.",143.55,-1.89,-1.30%,5.929M,9.772M,196.532B,26.20,-14.12%
TEM,"Tempus AI, Inc.",60.66,+0.01,+0.02%,5.853M,13.014M,10.501B,--,+46.50%
STWD,"Starwood Property Trust, Inc.",19.65,-0.06,-0.33%,5.818M,2.748M,6.902B,20.90,-2.76%
WMT,Walmart Inc.,95.03,-0.06,-0.06%,5.792M,16.78M,758.414B,40.61,+34.40%
CNH,CNH Industrial N.V.,12.94,-0.03,-0.19%,5.771M,19.761M,16.174B,16.18,+24.47%
YMM,Full Truck Alliance Co. Ltd.,12.20,-0.08,-0.65%,5.706M,6.745M,12.76B,24.40,+55.44%
FUTU,Futu Holdings Limited,160.81,+10.75,+7.16%,5.642M,2.326M,22.389B,26.98,+143.56%
IPG,"The Interpublic Group of Companies, Inc.",24.19,+0.06,+0.25%,5.627M,7.315M,8.944B,18.47,-18.62%
DJT,Trump Media & Technology Group Corp.,18.68,-0.48,-2.51%,5.614M,7.836M,5.176B,16.83,-45.24%
SHOP,Shopify Inc.,126.51,-0.24,-0.19%,5.607M,11.111M,164.777B,102.85,+100.68%
AI,"C3.ai, Inc.",28.36,+0.00,+0.01%,5.535M,5.893M,3.812B,--,+1.90%
PR,Permian Resources Corporation,13.56,+0.01,+0.04%,5.527M,11.055M,10.842B,8.27,-15.79%
DOW,Dow Inc.,28.42,-0.04,-0.16%,5.422M,10.675M,20.085B,71.04,-47.20%
NVO,Novo Nordisk A/S,64.36,-0.93,-1.42%,5.41M,9.574M,289.505B,17.63,-50.36%
ORCL,Oracle Corporation,246.17,-2.58,-1.04%,5.351M,12.782M,691.45B,56.85,+79.53%
NDAQ,"Nasdaq, Inc.",89.25,-0.70,-0.78%,5.306M,3.445M,51.238B,40.38,+43.90%
