Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.121M,0,--,+33.56%
OPEN,Opendoor Technologies Inc.,5.09,+0.64,+14.38%,402.783M,248.812M,3.746B,--,+129.38%
NVDA,NVIDIA Corporation,170.74,-3.37,-1.94%,226.14M,174.658M,4.157T,48.51,+61.28%
NIO,NIO Inc.,6.60,+0.22,+3.37%,119.581M,63.058M,15.769B,--,+53.73%
SNAP,Snap Inc.,7.33,+0.19,+2.69%,97.548M,44.273M,12.39B,--,-19.41%
AAL,American Airlines Group Inc.,13.39,+0.02,+0.15%,93.381M,62.465M,8.835B,15.94,+26.13%
SOUN,"SoundHound AI, Inc.",13.42,+0.40,+3.07%,78.789M,45.658M,5.471B,--,+185.53%
SOFI,"SoFi Technologies, Inc.",24.91,-0.63,-2.47%,75.144M,73.925M,29.828B,49.82,+239.18%
PLTR,Palantir Technologies Inc.,157.10,+0.39,+0.25%,64.156M,74.97M,372.702B,523.68,+413.63%
RGTI,"Rigetti Computing, Inc.",15.52,-0.71,-4.37%,63.65M,44.583M,5.031B,--,"+1,853.07%"
BTG,B2Gold Corp.,4.2501,+0.1201,+2.91%,63.461M,38.885M,5.623B,--,+54.10%
CIFR,Cipher Mining Inc.,8.32,+0.68,+8.90%,61.033M,32.9M,3.272B,--,+138.75%
MARA,"MARA Holdings, Inc.",16.06,+0.08,+0.50%,55.751M,47.141M,5.95B,8.63,+4.72%
TSLA,"Tesla, Inc.",329.36,-4.50,-1.35%,55.809M,98.508M,1.062T,197.22,+58.53%
DNN,Denison Mines Corp.,2.2750,-0.0450,-1.94%,51.755M,102.647M,2.04B,--,+51.63%
RIVN,"Rivian Automotive, Inc.",13.87,+0.30,+2.21%,50.891M,34.118M,16.83B,--,+3.19%
F,Ford Motor Company,11.71,-0.06,-0.51%,50.441M,75.9M,46.604B,15.01,+7.19%
IREN,IREN Limited,29.11,+2.63,+9.93%,50.098M,26.328M,7.917B,74.64,+283.77%
INTC,Intel Corporation,24.21,-0.14,-0.57%,53.723M,104.324M,105.967B,--,+21.14%
NU,Nu Holdings Ltd.,14.86,+0.06,+0.44%,47.873M,63.802M,71.833B,31.63,-0.27%
WBD,"Warner Bros. Discovery, Inc.",11.62,-0.02,-0.17%,50.755M,61.148M,28.768B,37.48,+58.15%
RIOT,"Riot Platforms, Inc.",14.09,+0.33,+2.40%,46.332M,40.084M,5.208B,--,+102.95%
BAC,Bank of America Corporation,50.40,-0.34,-0.66%,42.739M,38.419M,373.347B,14.78,+24.67%
WULF,TeraWulf Inc.,9.63,+0.18,+1.90%,41.159M,54.939M,3.776B,--,+147.38%
HOOD,"Robinhood Markets, Inc.",100.84,-3.19,-3.07%,39.529M,44.951M,89.614B,51.19,+437.07%
BABA,Alibaba Group Holding Limited,138.62,+3.62,+2.68%,37.929M,13.941M,344.389B,16.06,+64.09%
KHC,The Kraft Heinz Company,26.02,-1.95,-6.97%,43.058M,14.851M,30.797B,--,-21.41%
PSLV,Sprott Physical Silver Trust,13.72,+0.24,+1.74%,36.004M,26.668M,7.61B,6.02,+41.30%
PFE,Pfizer Inc.,24.98,+0.22,+0.87%,36.899M,40.562M,141.997B,13.21,-12.51%
AMD,"Advanced Micro Devices, Inc.",162.32,-0.31,-0.19%,37.878M,56.995M,263.419B,96.62,+18.76%
AG,First Majestic Silver Corp.,9.60,+0.46,+5.03%,33.623M,20.968M,4.695B,--,+73.11%
BMNR,"Bitmine Immersion Technologies, Inc.",42.48,-1.14,-2.61%,35.417M,34.971M,7.37B,--,+462.84%
CRWV,"CoreWeave, Inc.",93.34,-9.70,-9.41%,32.964M,21.45M,45.603B,--,+157.60%
MRVL,"Marvell Technology, Inc.",64.60,+1.73,+2.76%,35.81M,20.189M,55.692B,--,-10.21%
