Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.3333,+0.1233,+3.84%,649.164M,137.631M,2.428B,--,+24.42%
LCID,"Lucid Group, Inc.",3.1050,+0.2850,+10.09%,143.012M,148.618M,9.471B,--,-18.85%
NVDA,NVIDIA Corporation,168.08,-3.30,-1.93%,111.880M,200.302M,4.101T,54.24,+39.80%
NIO,NIO Inc.,4.9800,+0.4600,+10.18%,70.372M,41.343M,10.952B,--,+0.89%
QS,QuantumScape Corporation,13.23,+0.71,+5.66%,61.747M,32.733M,7.396B,--,+55.53%
OSCR,"Oscar Health, Inc.",13.90,+0.28,+2.02%,48.683M,20.217M,3.539B,34.74,-12.64%
SOFI,"SoFi Technologies, Inc.",20.78,-0.37,-1.77%,41.500M,69.07M,22.98B,48.35,+184.79%
F,Ford Motor Company,11.26,-0.06,-0.49%,43.471M,95.522M,44.776B,9.01,-18.22%
TSLA,"Tesla, Inc.",331.36,+2.87,+0.87%,37.19M,110.475M,1.067T,190.44,+33.33%
WBD,"Warner Bros. Discovery, Inc.",12.81,+0.01,+0.04%,34.501M,52.898M,31.68B,--,+48.49%
ACHR,Archer Aviation Inc.,11.06,-0.79,-6.62%,31.706M,38.877M,6.075B,--,+159.87%
PLTR,Palantir Technologies Inc.,148.68,-3.11,-2.05%,30.74M,86.591M,350.877B,646.44,+426.87%
AMD,"Advanced Micro Devices, Inc.",153.35,-3.65,-2.32%,29.787M,46.737M,248.642B,111.93,+1.95%
HOOD,"Robinhood Markets, Inc.",102.30,-2.04,-1.95%,29.436M,45.077M,90.273B,58.46,+356.23%
JOBY,"Joby Aviation, Inc.",16.47,-0.38,-2.23%,27.256M,26.989M,13.855B,--,+152.10%
CLF,Cleveland-Cliffs Inc.,11.27,+0.61,+5.68%,27.472M,32.658M,5.572B,--,-32.87%
VALE,Vale S.A.,10.45,+0.32,+3.21%,31.652M,36.776M,44.63B,7.58,-5.94%
AAL,American Airlines Group Inc.,12.40,+0.08,+0.61%,26.71M,60.323M,8.175B,12.40,+17.56%
QBTS,D-Wave Quantum Inc.,17.27,-1.11,-6.06%,24.567M,69.668M,5.398B,--,"+1,602.78%"
RXRX,"Recursion Pharmaceuticals, Inc.",6.43,+0.03,+0.39%,24.883M,27.179M,2.786B,--,-25.41%
RIVN,"Rivian Automotive, Inc.",14.39,+0.69,+5.00%,24.468M,31.01M,17.232B,--,-21.71%
GRAB,Grab Holdings Limited,5.45,+0.11,+1.96%,25.045M,36.937M,22.496B,545.50,+58.28%
IREN,IREN Limited,18.50,+0.35,+1.90%,22.299M,21.841M,4.473B,--,+66.67%
INTC,Intel Corporation,23.42,+0.16,+0.68%,23.071M,79.437M,102.153B,--,-29.41%
PSLV,Sprott Physical Silver Trust,13.27,+0.12,+0.88%,23.315M,30.32M,6.99B,4.36,+31.37%
RGTI,"Rigetti Computing, Inc.",15.12,-0.96,-5.97%,21.588M,53.624M,4.88B,--,"+1,335.71%"
AAPL,Apple Inc.,213.25,+0.77,+0.36%,20.438M,53.232M,3.185T,33.22,-5.57%
RKT,"Rocket Companies, Inc.",15.80,+0.76,+5.05%,19.421M,13.722M,33.349B,--,-0.73%
SNAP,Snap Inc.,10.26,+0.38,+3.80%,20.305M,38.625M,17.252B,--,-31.05%
RIOT,"Riot Platforms, Inc.",14.02,-0.01,-0.04%,18.882M,38.678M,5.007B,--,+20.97%
MPW,"Medical Properties Trust, Inc.",4.4150,+0.3850,+9.55%,18.126M,8.679M,2.653B,--,-18.91%
GM,General Motors Company,49.91,-3.30,-6.20%,18.403M,9.854M,47.985B,6.97,+14.73%
SMCI,"Super Micro Computer, Inc.",50.19,-1.31,-2.54%,18.209M,46.135M,29.954B,27.28,-34.25%
AMZN,"Amazon.com, Inc.",226.70,-2.67,-1.17%,18.024M,42.67M,2.407T,36.86,+23.01%
ANSS,"ANSYS, Inc.",374.30,0.00,0.00%,16.995M,1.11M,32.907B,55.53,+16.94%
MARA,"MARA Holdings, Inc.",19.57,+0.74,+3.93%,17.631M,46.483M,6.887B,--,-13.03%
GOOGL,Alphabet Inc.,189.64,-0.46,-0.24%,17.674M,40.872M,2.307T,21.19,+4.57%
NU,Nu Holdings Ltd.,12.90,+0.01,+0.04%,17.526M,66.233M,62.211B,29.31,+0.16%
PONY,Pony AI Inc.,14.24,+1.36,+10.56%,15.505M,15.107M,5.059B,--,+7.33%
AGNC,AGNC Investment Corp.,9.38,+0.15,+1.63%,15.91M,25.971M,9.571B,26.06,-10.56%
CIFR,Cipher Mining Inc.,6.39,+0.14,+2.24%,20.893M,29.459M,2.372B,--,+1.96%
