Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
TSLA,"Tesla, Inc.",304.63,-27.93,-8.40%,106.685M,109.152M,981.201B,173.09,+50.99%
AAL,American Airlines Group Inc.,11.52,-1.16,-9.12%,84.28M,59.622M,7.599B,11.52,+19.62%
NVDA,NVIDIA Corporation,173.43,+2.65,+1.55%,79.421M,198.308M,4.23T,55.77,+52.10%
INTC,Intel Corporation,22.76,-0.73,-3.11%,65.052M,77.934M,99.279B,--,-24.47%
LCID,"Lucid Group, Inc.",2.9400,-0.1400,-4.55%,62.23M,152.773M,8.968B,--,-10.98%
WBD,"Warner Bros. Discovery, Inc.",13.53,+0.22,+1.69%,65.502M,54.624M,33.487B,--,+66.58%
GOOGL,Alphabet Inc.,192.68,+2.45,+1.29%,53.745M,41.295M,2.345T,20.54,+13.72%
CMG,"Chipotle Mexican Grill, Inc.",45.26,-7.52,-14.25%,52.934M,12.617M,60.979B,40.05,+3.86%
QS,QuantumScape Corporation,12.59,-0.24,-1.91%,49.138M,35.273M,7.034B,--,+86.48%
BBAI,"BigBear.ai Holdings, Inc.",7.97,+0.05,+0.57%,49.629M,133.099M,2.322B,--,+414.94%
NIO,NIO Inc.,4.8000,-0.1200,-2.43%,48.062M,43.622M,11.026B,--,+15.22%
MARA,"MARA Holdings, Inc.",17.32,-0.25,-1.42%,42.07M,48.175M,6.095B,--,-13.36%
DOW,Dow Inc.,25.27,-5.10,-16.78%,41.198M,10.778M,17.866B,63.19,-42.54%
RIOT,"Riot Platforms, Inc.",14.54,+0.20,+1.43%,36.612M,39.596M,5.196B,--,+33.64%
AMD,"Advanced Micro Devices, Inc.",162.62,+3.97,+2.50%,34.893M,46.992M,263.664B,119.57,+14.70%
VALE,Vale S.A.,10.22,-0.18,-1.78%,34.768M,38.016M,43.606B,7.40,-2.80%
QBTS,D-Wave Quantum Inc.,20.02,-0.28,-1.36%,34.042M,70.523M,6.257B,--,"+1,870.87%"
F,Ford Motor Company,11.28,-0.10,-0.83%,33.493M,94.044M,44.875B,9.03,+1.97%
GOOG,Alphabet Inc.,193.76,+2.25,+1.17%,32.546M,27.553M,2.343T,20.66,+13.21%
BMNR,"Bitmine Immersion Technologies, Inc.",44.01,+4.51,+11.41%,37.115M,16.159M,2.481B,--,+409.68%
OKLO,Oklo Inc.,74.42,+7.45,+11.12%,30.51M,20.409M,10.968B,--,+696.31%
SOUN,"SoundHound AI, Inc.",12.00,-0.20,-1.63%,30.991M,37.191M,4.821B,--,+152.59%
SOFI,"SoFi Technologies, Inc.",21.60,+0.05,+0.21%,30.388M,68.988M,23.881B,50.24,+196.56%
AMZN,"Amazon.com, Inc.",232.20,+3.91,+1.71%,29.591M,41.99M,2.465T,37.82,+26.93%
WULF,TeraWulf Inc.,5.24,+0.04,+0.79%,29.553M,46.992M,2.042B,--,+14.79%
BE,Bloom Energy Corporation,33.63,+6.74,+25.06%,29.009M,6.081M,7.811B,"1,681.70",+85.70%
AEO,"American Eagle Outfitters, Inc.",11.31,+0.49,+4.57%,28.657M,7.874M,1.961B,11.55,-48.99%
LUV,Southwest Airlines Co.,32.76,-4.68,-12.51%,28.229M,11.657M,18.666B,36.80,+33.33%
OSCR,"Oscar Health, Inc.",14.57,-1.30,-8.16%,27.317M,22.255M,3.712B,36.44,+3.59%
IREN,IREN Limited,18.11,-0.88,-4.61%,27.334M,22.509M,4.381B,--,+101.38%
PLTR,Palantir Technologies Inc.,155.54,+0.92,+0.59%,26.426M,84.652M,367.049B,676.24,+480.66%
AAPL,Apple Inc.,214.86,+0.71,+0.33%,25.412M,53.12M,3.209T,33.47,-1.54%
STLA,Stellantis N.V.,9.65,-0.69,-6.65%,24.245M,18.483M,27.885B,--,-42.84%
T,AT&T Inc.,28.09,+0.34,+1.24%,24.345M,32.13M,201.188B,16.05,+44.61%
HBAN,Huntington Bancshares Incorporated,16.81,-0.01,-0.06%,23.58M,27.733M,24.641B,12.54,+11.69%
CIFR,Cipher Mining Inc.,6.65,-0.03,-0.52%,23.25M,30.756M,2.467B,--,+21.23%
RIVN,"Rivian Automotive, Inc.",13.48,-0.54,-3.84%,22.587M,31.593M,16.15B,--,-13.72%
SMCI,"Super Micro Computer, Inc.",52.83,+1.12,+2.18%,22.577M,45.319M,31.527B,28.71,-25.68%
NU,Nu Holdings Ltd.,12.78,-0.18,-1.37%,22.208M,65.989M,61.669B,29.05,+4.77%
BBD,Banco Bradesco S.A.,2.8250,-0.0550,-1.91%,20.982M,40.889M,27.496B,9.42,+30.32%
