Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
BBAI,"BigBear.ai Holdings, Inc.",8.81,+1.59 +22.02% 205.429M 93.08M 3.266B -- +278.01%,1.51,10.36
PLUG,Plug Power Inc.,3.9000,+0.4800 +14.04% 187.539M 92.353M 4.542B -- +64.42%,0.69,4.58
RGTI,"Rigetti Computing, Inc.",54.91,"+10.99 +25.02% 166.975M 65.751M 17.8B -- +5,116.15%",0.79,55.23
BITF,Bitfarms Ltd.,5.39,+1.19 +28.33% 146.564M 58.179M 2.979B -- +119.90%,0.67,5.42
NVDA,NVIDIA Corporation,188.32,+5.28 +2.88% 151.505M 172.977M 4.585T 53.50 +32.66%,86.62,195.62
NVTS,Navitas Semiconductor Corporation,9.97,+1.74 +21.14% 123.198M 27.845M 2.125B -- +226.59%,1.52,10.41
OPEN,Opendoor Technologies Inc.,7.27,-0.30 -3.96% 111.679M 349.517M 5.395B -- +292.23%,0.51,10.87
JOBY,"Joby Aviation, Inc.",16.77,+0.49 +3.01% 98.297M 39.639M 14.943B -- +193.86%,4.80,20.95
DNN,Denison Mines Corp.,3.0800,+0.2000 +6.94% 94.928M 78.192M 2.761B -- +49.22%,1.08,3.14
INTC,Intel Corporation,37.22,+0.89 +2.45% 100.187M 121.369M 177.064B -- +55.16%,17.67,39.65
LAC,Lithium Americas Corp.,8.43,+0.94 +12.55% 85.667M 32.03M 2.087B -- +166.55%,2.31,9.48
QBTS,D-Wave Quantum Inc.,40.62,"+7.60 +23.02% 84.801M 49.877M 13.893B -- +3,169.31%",0.98,41.97
BBD,Banco Bradesco S.A.,3.0900,+0.0300 +0.98% 74.197M 41.053M 31.679B 8.83 +14.61%,1.84,3.41
TSLA,"Tesla, Inc.",435.90,+22.41 +5.42% 78.752M 89.456M 1.449T 256.41 +88.67%,212.11,488.54
