Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.6200,-0.1600,-4.22%,275.071M,204.908M,2.664B,--,+94.34%
INTC,Intel Corporation,25.61,+1.95,+8.26%,223.897M,94.398M,112.117B,--,+12.72%
NVDA,NVIDIA Corporation,177.07,-4.93,-2.71%,120.32M,181.273M,4.318T,57.31,+43.03%
PLTR,Palantir Technologies Inc.,159.80,-14.23,-8.18%,90.091M,72.849M,379.094B,532.66,+438.46%
WULF,TeraWulf Inc.,8.97,-0.41,-4.42%,81.331M,53.597M,3.516B,--,+97.89%
NIO,NIO Inc.,5.08,+0.21,+4.31%,72.874M,51.019M,11.472B,--,+26.49%
TSLA,"Tesla, Inc.",330.83,-4.33,-1.29%,55.89M,102.373M,1.067T,196.92,+51.59%
VKTX,"Viking Therapeutics, Inc.",24.64,-17.45,-41.46%,53.815M,3.857M,2.771B,--,-36.36%
SOFI,"SoFi Technologies, Inc.",23.24,-0.99,-4.11%,52.227M,70.299M,27.823B,46.47,+228.77%
AMD,"Advanced Micro Devices, Inc.",167.57,-8.57,-4.86%,46.919M,55.271M,271.947B,100.34,+12.62%
NU,Nu Holdings Ltd.,13.24,-0.09,-0.67%,44.448M,64.041M,63.987B,28.17,-7.75%
LCID,"Lucid Group, Inc.",2.1350,-0.0450,-2.06%,43.047M,142.976M,6.56B,--,-32.72%
AAL,American Airlines Group Inc.,13.21,+0.04,+0.30%,42.286M,61.306M,8.716B,15.73,+27.99%
F,Ford Motor Company,11.57,+0.11,+0.96%,39.128M,83.959M,46.047B,14.83,+7.30%
BMNR,"Bitmine Immersion Technologies, Inc.",48.78,-6.09,-11.11%,37.609M,32.064M,8.462B,--,+608.00%
HOOD,"Robinhood Markets, Inc.",109.14,-5.88,-5.11%,36.087M,43.99M,96.994B,55.40,+480.03%
SOUN,"SoundHound AI, Inc.",13.53,-1.29,-8.73%,33.044M,42.801M,5.514B,--,+188.33%
RIVN,"Rivian Automotive, Inc.",12.20,-0.20,-1.65%,31.12M,32.535M,14.81B,--,-5.98%
