Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,5.37,+0.36,+7.18%,538.305M,221.382M,3.959B,--,+100.40%
NIO,NIO Inc.,6.13,-0.21,-3.28%,127.899M,57.392M,12.868B,--,+57.32%
INTC,Intel Corporation,24.98,+0.18,+0.73%,111.942M,102.903M,109.334B,--,+23.20%
NVDA,NVIDIA Corporation,180.96,+2.97,+1.67%,108.058M,179.575M,4.414T,58.38,+40.75%
SOFI,"SoFi Technologies, Inc.",26.05,+1.03,+4.13%,69.632M,71.883M,31.199B,52.11,+226.21%
PLTR,Palantir Technologies Inc.,157.36,-1.38,-0.87%,66.352M,77.23M,373.311B,524.53,+414.55%
TSLA,"Tesla, Inc.",347.15,+7.14,+2.10%,57.391M,100.551M,1.12T,207.87,+59.47%
LCID,"Lucid Group, Inc.",2.0850,+0.0550,+2.71%,53.431M,139.667M,6.406B,--,-52.35%
AAL,American Airlines Group Inc.,12.94,-0.61,-4.54%,49.249M,62.118M,8.535B,15.40,+32.71%
MARA,"MARA Holdings, Inc.",15.48,-0.82,-5.00%,48.674M,46.196M,5.733B,8.32,-12.23%
CSX,CSX Corporation,32.43,-2.15,-6.22%,39.067M,18.6M,60.459B,19.90,+2.70%
BMNR,"Bitmine Immersion Technologies, Inc.",51.97,-1.52,-2.84%,38.264M,33.814M,9.017B,--,+590.19%
RIOT,"Riot Platforms, Inc.",13.24,+0.02,+0.11%,38.31M,39.948M,4.892B,--,+58.13%
NU,Nu Holdings Ltd.,14.30,+0.36,+2.60%,37.241M,63.867M,69.117B,30.43,-4.72%
RIVN,"Rivian Automotive, Inc.",13.09,-0.01,-0.06%,30.843M,33.188M,15.887B,--,-8.84%
SOUN,"SoundHound AI, Inc.",12.39,-0.17,-1.31%,27.486M,43.706M,5.053B,--,+151.20%
PDD,PDD Holdings Inc.,126.47,-0.64,-0.50%,27.104M,7.86M,179.543B,13.56,+27.11%
AMD,"Advanced Micro Devices, Inc.",163.54,-4.22,-2.52%,26.916M,56.462M,265.399B,97.35,+11.85%
SNAP,Snap Inc.,7.07,-0.13,-1.87%,26.86M,41.654M,11.939B,--,-23.57%
WULF,TeraWulf Inc.,8.82,-0.34,-3.71%,26.189M,54.8M,3.459B,--,+91.63%
RKLB,Rocket Lab Corporation,47.90,+3.52,+7.93%,23.799M,22.958M,23.108B,--,+558.46%
IQ,"iQIYI, Inc.",2.4250,-0.0350,-1.42%,22.187M,21.366M,2.335B,242.50,+6.26%
KDP,Keurig Dr Pepper Inc.,31.92,-3.21,-9.14%,21.331M,9.871M,43.368B,28.25,-2.74%
IREN,IREN Limited,22.77,+1.34,+6.25%,20.57M,24.478M,5.507B,--,+163.59%
F,Ford Motor Company,11.82,+0.08,+0.68%,20.552M,82.186M,47.042B,15.15,+5.67%
GOOGL,Alphabet Inc.,209.66,+3.57,+1.73%,20.061M,37.521M,2.539T,22.35,+24.03%
BAC,Bank of America Corporation,49.39,-0.09,-0.18%,20.004M,38.619M,365.829B,14.48,+23.95%
HOOD,"Robinhood Markets, Inc.",107.89,-1.43,-1.31%,19.78M,44.851M,95.879B,54.77,+421.56%
WBD,"Warner Bros. Discovery, Inc.",12.02,-0.03,-0.21%,19.436M,61.282M,29.771B,38.79,+46.42%
PFE,Pfizer Inc.,25.27,-0.60,-2.34%,18.36M,40.501M,143.702B,13.37,-10.51%
BTG,B2Gold Corp.,3.9672,-0.0128,-0.32%,18.742M,41.038M,5.249B,--,+38.68%
AAPL,Apple Inc.,228.44,+0.68,+0.30%,17.609M,55.289M,3.39T,34.72,+0.26%
CIFR,Cipher Mining Inc.,6.57,+0.18,+2.90%,17.069M,31.911M,2.582B,--,+59.10%
GRAB,Grab Holdings Limited,5.01,-0.12,-2.44%,16.862M,36.609M,20.403B,250.25,+58.33%
RGTI,"Rigetti Computing, Inc.",14.38,-0.44,-3.00%,16.843M,45.178M,4.66B,--,"+1,466.60%"
KEY,KeyCorp,18.97,-0.01,-0.08%,16.183M,22.433M,20.796B,--,+11.98%
PSLV,Sprott Physical Silver Trust,13.02,-0.12,-0.95%,15.735M,27.259M,6.858B,4.28,+28.70%
APLD,Applied Digital Corporation,16.13,+0.08,+0.47%,15.217M,49.24M,4.217B,--,+226.22%
ITUB,Itaú Unibanco Holding S.A.,6.89,+0.01,+0.07%,15.16M,29.143M,67.957B,9.43,+13.29%
HBAN,Huntington Bancshares Incorporated,17.23,-0.14,-0.78%,14.771M,31.289M,25.13B,12.85,+18.82%
JOBY,"Joby Aviation, Inc.",14.44,-0.51,-3.44%,14.442M,35.087M,12.356B,--,+186.95%
QBTS,D-Wave Quantum Inc.,15.20,-0.34,-2.19%,14.275M,49.368M,5.199B,--,"+1,454.00%"
GOOG,Alphabet Inc.,210.26,+3.54,+1.71%,13.373M,24.83M,2.539T,22.39,+23.10%
RIG,Transocean Ltd.,3.1150,+0.0750,+2.47%,13.302M,34.68M,2.938B,--,-38.83%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.26,+0.17,+1.42%,13.35M,23.012M,74.046B,5.73,-21.21%
OSCR,"Oscar Health, Inc.",16.84,+0.04,+0.24%,13.249M,26.538M,4.354B,--,-7.18%
AMZN,"Amazon.com, Inc.",228.43,-0.41,-0.18%,12.659M,42.326M,2.436T,34.77,+30.39%
RF,Regions Financial Corporation,26.74,-0.02,-0.07%,12.465M,12.401M,23.86B,12.50,+17.42%
CVE,Cenovus Energy Inc.,16.57,+0.18,+1.07%,12.269M,12.671M,29.813B,15.93,-14.99%
UUUU,Energy Fuels Inc.,10.92,+0.34,+3.17%,13.029M,13.185M,2.518B,--,+117.25%
NVO,Novo Nordisk A/S,56.79,-0.19,-0.33%,11.935M,15.376M,246.15B,14.60,-57.89%
SMCI,"Super Micro Computer, Inc.",44.78,+0.90,+2.06%,11.5M,38.824M,26.728B,26.66,-21.99%
HIMS,"Hims & Hers Health, Inc.",43.16,-1.41,-3.16%,11.424M,38.824M,9.755B,54.63,+177.69%
MSFT,Microsoft Corporation,504.90,-2.33,-0.46%,11.264M,19.856M,3.753T,37.02,+22.67%
INFY,Infosys Limited,17.35,+0.01,+0.09%,11.007M,14.711M,71.941B,22.54,-22.73%
WMT,Walmart Inc.,96.40,-0.43,-0.44%,10.964M,16.367M,769.352B,36.38,+27.36%
BBD,Banco Bradesco S.A.,3.0100,+0.0300,+1.01%,10.936M,36.597M,28.627B,8.85,+4.56%
CLSK,"CleanSpark, Inc.",9.52,-0.30,-3.05%,10.698M,24.724M,2.676B,11.07,-19.24%
LYFT,"Lyft, Inc.",17.15,+0.14,+0.79%,10.649M,16.342M,6.968B,74.54,+44.40%
T,AT&T Inc.,28.83,+0.06,+0.19%,10.458M,31.573M,206.11B,16.47,+45.60%
AMCR,Amcor plc,8.52,-0.19,-2.18%,10.311M,26.2M,19.637B,26.63,-22.02%
GGB,Gerdau S.A.,3.0700,+0.0900,+3.02%,10.207M,12.876M,5.806B,10.59,-11.31%
AGNC,AGNC Investment Corp.,9.82,-0.06,-0.56%,10.338M,21.555M,10.235B,32.75,-4.17%
VALE,Vale S.A.,10.17,+0.05,+0.49%,10.188M,42.61M,43.413B,8.34,-4.62%
TIGR,UP Fintech Holding Limited,12.66,-0.05,-0.35%,10.094M,5.733M,2.237B,28.14,+225.06%
AG,First Majestic Silver Corp.,8.89,-0.11,-1.22%,10.08M,21.645M,4.343B,--,+54.91%
RKT,"Rocket Companies, Inc.",18.93,-0.27,-1.43%,10.018M,17.832M,39.966B,--,-7.56%
RBLX,Roblox Corporation,125.18,+7.66,+6.52%,9.934M,8.976M,86.778B,--,+167.46%
CRGY,Crescent Energy Company,9.45,-0.48,-4.88%,9.891M,3.144M,2.407B,--,-13.19%
ACHR,Archer Aviation Inc.,9.47,-0.20,-2.07%,9.876M,38.228M,6.108B,--,+146.06%
STR,Sitio Royalties Corp.,18.12,-0.18,-0.98%,15.913M,1.719M,2.735B,41.18,-18.60%
