Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
RGTI,"Rigetti Computing, Inc.",15.01,+2.29,+18.00%,102.042M,48.888M,4.845B,--,+987.18%
NVDA,NVIDIA Corporation,169.74,-0.96,-0.56%,81.638M,207.49M,4.14T,54.58,+44.67%
F,Ford Motor Company,11.18,-0.39,-3.37%,53.041M,97.648M,44.46B,8.94,-20.10%
TSLA,"Tesla, Inc.",318.16,+7.38,+2.37%,50.833M,111.667M,1.025T,182.85,+25.06%
JOBY,"Joby Aviation, Inc.",15.44,+1.49,+10.68%,48.259M,23.046M,12.993B,--,+97.59%
NIO,NIO Inc.,4.0234,-0.2266,-5.33%,46.415M,38.148M,9.101B,--,-7.41%
QS,QuantumScape Corporation,10.74,-0.11,-1.01%,46.576M,25.776M,6.003B,--,+21.64%
NU,Nu Holdings Ltd.,13.47,-0.07,-0.55%,43.287M,63.18M,64.961B,30.60,+2.42%
LCID,"Lucid Group, Inc.",2.2500,-0.0800,-3.43%,36.761M,128.47M,6.863B,--,-38.52%
WBD,"Warner Bros. Discovery, Inc.",12.23,+0.20,+1.62%,36.189M,48.604M,30.246B,--,+44.59%
SOFI,"SoFi Technologies, Inc.",20.94,-0.02,-0.10%,31.014M,69.153M,23.146B,48.70,+167.35%
BAC,Bank of America Corporation,45.18,-0.97,-2.10%,30.5M,40.336M,340.29B,13.49,+4.93%
HOOD,"Robinhood Markets, Inc.",101.86,+2.32,+2.34%,29.341M,43.777M,89.888B,58.21,+311.66%
INTC,Intel Corporation,22.34,-0.58,-2.53%,28.858M,80.946M,97.447B,--,-33.49%
AAL,American Airlines Group Inc.,11.97,-0.20,-1.68%,28.783M,59.639M,7.891B,11.97,+10.54%
WULF,TeraWulf Inc.,5.26,+0.39,+7.91%,28.622M,46.033M,2.047B,--,-17.46%
PLTR,Palantir Technologies Inc.,148.65,+0.07,+0.05%,28.196M,88.877M,350.804B,675.69,+426.51%
ACHR,Archer Aviation Inc.,11.19,-0.07,-0.62%,27.445M,36.112M,6.144B,--,+122.09%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.34,+0.12,+1.59%,27.454M,23.206M,25.139B,13.58,+7.28%
MARA,"MARA Holdings, Inc.",19.75,+0.99,+5.30%,25.715M,46.35M,6.952B,--,-26.58%
MP,MP Materials Corp.,57.67,-0.55,-0.95%,23.348M,12.431M,9.426B,--,+285.31%
CIFR,Cipher Mining Inc.,6.32,+0.35,+5.86%,23.2M,28.389M,2.346B,--,-11.95%
AMD,"Advanced Micro Devices, Inc.",153.71,-1.90,-1.22%,22.951M,45.945M,249.225B,112.20,-2.40%
SNAP,Snap Inc.,9.38,-0.10,-1.11%,23.019M,38.075M,15.772B,--,-34.93%
BMNR,"Bitmine Immersion Technologies, Inc.",45.80,+5.84,+14.61%,23.499M,12.748M,2.364B,--,+415.61%
STLA,Stellantis N.V.,9.34,-0.15,-1.63%,21.451M,16.994M,27.994B,4.34,-53.34%
U,Unity Software Inc.,32.96,+3.27,+11.01%,21.047M,12.236M,13.701B,--,+64.12%
QBTS,D-Wave Quantum Inc.,15.98,-0.17,-1.06%,21.164M,66.807M,4.993B,--,"+1,304.35%"
AAPL,Apple Inc.,209.47,+0.36,+0.17%,20.614M,53.372M,3.129T,32.63,-8.64%
RIVN,"Rivian Automotive, Inc.",12.15,-0.48,-3.84%,19.661M,29.625M,14.549B,--,-26.53%
SOUN,"SoundHound AI, Inc.",11.17,-0.13,-1.15%,19.673M,35.256M,4.487B,--,+105.83%
PSLV,Sprott Physical Silver Trust,12.77,+0.07,+0.59%,19.467M,30.864M,6.731B,4.20,+22.47%
