Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
BITF,Bitfarms Ltd.,6.06,+0.67 +12.42% 187.361M 60.297M 3.348B -- +191.35%,0.67,6.20
PLUG,Plug Power Inc.,4.1311,+0.2311 +5.93% 164.834M 94.369M 4.812B -- +89.32%,0.69,4.58
NVDA,NVIDIA Corporation,181.89,-6.43 -3.42% 154.159M 173.265M 4.428T 51.97 +43.10%,86.62,195.62
BBAI,"BigBear.ai Holdings, Inc.",9.11,+0.30 +3.44% 151.499M 94.534M 3.378B -- +400.57%,1.51,10.36
NVTS,Navitas Semiconductor Corporation,13.25,+3.28 +32.90% 137.016M 29.847M 2.824B -- +297.21%,1.52,13.28
RGTI,"Rigetti Computing, Inc.",57.39,"+2.48 +4.52% 112.84M 68.163M 18.604B -- +6,670.65%",0.79,57.74
DNN,Denison Mines Corp.,3.2363,+0.1563 +5.07% 112.954M 78.626M 2.902B -- +59.59%,1.08,3.29
LAC,Lithium Americas Corp.,9.77,+1.34 +15.95% 109.011M 33.273M 2.416B -- +215.73%,2.31,9.78
OPEN,Opendoor Technologies Inc.,7.80,+0.53 +7.36% 96.612M 348.857M 5.792B -- +284.66%,0.51,10.87
INTC,Intel Corporation,36.30,-0.92 -2.47% 89.201M 122.26M 172.687B -- +64.25%,17.67,39.65
RXRX,"Recursion Pharmaceuticals, Inc.",5.91,+0.38 +6.87% 83.49M 28.828M 2.58B -- -17.09%,3.79,12.36
JOBY,"Joby Aviation, Inc.",18.09,+1.32 +7.90% 81.781M 40.852M 16.123B -- +209.41%,4.80,20.95
CRML,Critical Metals Corp.,30.27,+6.99 +30.03% 76.844M 10.922M 3.236B -- +239.36%,1.23,32.15
F,Ford Motor Company,11.71,+0.17 +1.45% 73.644M 64.759M 46.594B 15.01 +6.46%,8.44,12.80
ACHR,Archer Aviation Inc.,13.06,+0.29 +2.27% 62.748M 41.33M 8.424B -- +310.61%,2.99,13.92
WULF,TeraWulf Inc.,15.98,+1.98 +14.14% 62.472M 47.826M 6.554B -- +203.69%,2.06,16.04
TSLA,"Tesla, Inc.",431.61,-4.29 -0.98% 59.154M 89.498M 1.435T 253.89 +98.52%,212.11,488.54
SOUN,"SoundHound AI, Inc.",21.22,+2.08 +10.85% 58.288M 60.866M 8.65B -- +260.45%,4.86,24.98
AMD,"Advanced Micro Devices, Inc.",222.40,+5.98 +2.76% 58.131M 61.822M 360.92B 133.17 +38.16%,76.48,240.10
MARA,"MARA Holdings, Inc.",22.62,+2.38 +11.78% 57.553M 55.999M 8.381B 12.16 +19.62%,9.81,30.28
QBTS,D-Wave Quantum Inc.,44.53,"+3.91 +9.61% 57.508M 50.832M 15.228B -- +3,970.14%",0.98,44.67
BBD,Banco Bradesco S.A.,3.1550,+0.0650 +2.10% 53.932M 41.807M 31.34B 9.28 +17.05%,1.84,3.41
ERIC,Telefonaktiebolaget LM Ericsson (publ),9.83,+1.66 +20.32% 53.71M 13.158M 32.848B 18.20 -4.22%,6.64,9.86
UUUU,Energy Fuels Inc.,26.50,+2.73 +11.49% 53.134M 17.76M 6.113B -- +315.56%,3.20,26.82
CLF,Cleveland-Cliffs Inc.,14.10,+0.27 +1.92% 51.885M 24.263M 6.973B -- +7.38%,5.63,14.51
RIG,Transocean Ltd.,3.1350,-0.0650 -2.03% 50.827M 34.072M 3.452B -- -20.00%,1.97,4.74
AAL,American Airlines Group Inc.,12.20,+0.47 +3.96% 50.539M 75.812M 8.053B 14.53 -2.41%,8.50,19.10
SOFI,"SoFi Technologies, Inc.",28.23,+1.09 +4.00% 50.396M 70.469M 33.798B 56.45 +166.60%,8.60,30.30
CIFR,Cipher Mining Inc.,21.09,+0.75 +3.71% 49.889M 39.876M 8.296B -- +364.38%,1.86,21.29
UAMY,United States Antimony Corporation,17.80,"+1.09 +6.56% 48.317M 9.109M 2.43B -- +2,220.83%",0.49,19.70
IREN,IREN Limited,71.10,+6.96 +10.85% 42.698M 33.889M 19.338B 182.31 +634.71%,5.13,72.19
CLSK,"CleanSpark, Inc.",22.31,+2.27 +11.33% 41.772M 26.345M 6.271B 25.94 +78.45%,6.45,22.42
PLTR,Palantir Technologies Inc.,181.02,+3.81 +2.15% 40.221M 64.021M 429.441B 603.40 +317.65%,40.36,190.00
USAR,"USA Rare Earth, Inc.",37.60,-1.08 -2.79% 40.093M 9.618M 4.28B -- +259.41%,5.56,43.98
NIO,NIO Inc.,6.93,-0.25 -3.48% 39.652M 84.838M 16.946B -- +27.76%,3.02,8.02
QUBT,Quantum Computing Inc.,22.95,"+1.49 +6.94% 39.338M 28.507M 5.139B -- +2,914.04%",0.70,27.15
APLD,Applied Digital Corporation,35.67,+1.43 +4.18% 39.207M 32.722M 9.976B -- +369.04%,3.31,39.33
RF,Regions Financial Corporation,25.24,+0.68 +2.75% 37.663M 18.462M 22.517B 11.79 +3.37%,17.74,27.96
BTG,B2Gold Corp.,5.36,+0.05 +0.94% 37.98M 41.624M 7.091B -- +63.38%,2.20,5.40
MP,MP Materials Corp.,98.54,+3.48 +3.66% 35.207M 15.93M 17.45B -- +437.06%,15.56,100.25
NOK,Nokia Oyj,5.45,+0.20 +3.87% 34.187M 27.342M 29.333B 28.70 +19.05%,3.91,5.50
