Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.7000,+0.1600,+3.52%,472.562M,230.093M,3.459B,--,+90.76%
NIO,NIO Inc.,6.70,+0.61,+10.02%,141.741M,58.974M,16.661B,--,+52.25%
NVDA,NVIDIA Corporation,181.77,+1.94,+1.08%,157.514M,179.312M,4.433T,58.83,+40.15%
WBA,"Walgreens Boots Alliance, Inc.",11.92,-0.05,-0.42%,89.242M,8.636M,10.317B,--,+26.67%
LCID,"Lucid Group, Inc.",2.1100,+0.0300,+1.44%,85.898M,138.71M,6.483B,--,-49.39%
PLTR,Palantir Technologies Inc.,160.87,+3.70,+2.35%,82.623M,77.383M,381.638B,536.23,+409.63%
SOFI,"SoFi Technologies, Inc.",25.62,-0.53,-2.03%,108.977M,72.175M,30.679B,51.24,+236.55%
TSLA,"Tesla, Inc.",351.67,+5.07,+1.46%,73.57M,100.333M,1.134T,211.85,+65.67%
SOUN,"SoundHound AI, Inc.",12.02,-0.09,-0.74%,68.308M,43.841M,4.9B,--,+144.65%
INTC,Intel Corporation,24.35,-0.20,-0.81%,73.815M,103.79M,106.58B,--,+22.32%
AAL,American Airlines Group Inc.,13.15,+0.15,+1.15%,61.095M,62.34M,8.677B,15.65,+27.83%
KDP,Keurig Dr Pepper Inc.,28.95,-2.15,-6.91%,62.741M,10.394M,39.327B,25.62,-14.49%
RIVN,"Rivian Automotive, Inc.",13.21,+0.10,+0.76%,51.644M,33.406M,16.029B,--,-9.46%
AMD,"Advanced Micro Devices, Inc.",166.62,+3.26,+2.00%,50.381M,56.139M,270.398B,99.77,+8.54%
MARA,"MARA Holdings, Inc.",15.84,+0.44,+2.86%,50.308M,46.659M,5.868B,8.52,-13.24%
SNAP,Snap Inc.,7.02,+0.02,+0.29%,46.579M,41.914M,11.863B,--,-26.32%
SATS,EchoStar Corporation,50.87,+20.99,+70.25%,45.49M,3.575M,14.636B,--,+52.68%
NU,Nu Holdings Ltd.,14.24,+0.01,+0.07%,44.26M,63.709M,68.813B,30.30,-3.20%
BMNR,"Bitmine Immersion Technologies, Inc.",49.93,+0.33,+0.67%,44.727M,34.18M,8.663B,--,+540.00%
F,Ford Motor Company,11.84,+0.02,+0.13%,42.308M,81.596M,47.102B,15.17,+6.10%
RGTI,"Rigetti Computing, Inc.",15.30,+0.83,+5.74%,38.349M,44.83M,4.96B,--,"+1,490.11%"
UUUU,Energy Fuels Inc.,12.28,+1.35,+12.35%,36.533M,13.271M,2.835B,--,+124.90%
JOBY,"Joby Aviation, Inc.",14.72,+0.42,+2.94%,35.486M,34.875M,12.6B,--,+182.61%
RIOT,"Riot Platforms, Inc.",13.69,+0.41,+3.09%,34.247M,40.107M,5.06B,--,+68.10%
WULF,TeraWulf Inc.,9.24,+0.31,+3.47%,35.183M,54.564M,3.624B,--,+98.00%
WBD,"Warner Bros. Discovery, Inc.",11.80,-0.24,-1.99%,41.507M,60.818M,29.214B,38.06,+48.46%
T,AT&T Inc.,28.56,-0.18,-0.64%,30.935M,31.38M,204.179B,16.32,+46.26%
BAC,Bank of America Corporation,50.23,+0.75,+1.52%,30.553M,38.558M,372.051B,14.73,+24.73%
ITUB,Itaú Unibanco Holding S.A.,6.81,-0.06,-0.87%,30.075M,29.064M,69.104B,9.33,+13.30%
ABEV,Ambev S.A.,2.2054,+0.0054,+0.25%,29.61M,29.583M,34.904B,12.97,-7.17%
BBD,Banco Bradesco S.A.,2.9850,-0.0150,-0.50%,29.547M,36.349M,29.128B,8.78,+6.76%
AAPL,Apple Inc.,229.31,+2.15,+0.95%,46.463M,54.904M,3.403T,34.80,-0.38%
APLD,Applied Digital Corporation,16.47,+0.52,+3.26%,27.543M,48.834M,4.316B,--,+237.21%
PFE,Pfizer Inc.,24.92,-0.22,-0.88%,26.006M,40.377M,141.684B,13.19,-12.77%
CIFR,Cipher Mining Inc.,7.12,+0.48,+7.23%,26.419M,31.827M,2.8B,--,+77.54%
HIMS,"Hims & Hers Health, Inc.",45.37,+2.38,+5.53%,25.506M,38.49M,10.254B,57.43,+189.69%
KEY,KeyCorp,19.31,+0.28,+1.50%,24.939M,22.504M,21.168B,--,+14.10%
CSX,CSX Corporation,32.41,-0.40,-1.22%,30.913M,19.326M,60.421B,19.88,-2.29%
IQ,"iQIYI, Inc.",2.3500,-0.0600,-2.49%,28.41M,21.507M,2.263B,235.00,+6.64%
RKLB,Rocket Lab Corporation,48.13,+0.91,+1.93%,40.217M,23.072M,23.219B,--,+671.57%
UP,Wheels Up Experience Inc.,2.9950,+0.6050,+25.31%,24.024M,2.144M,2.093B,--,+25.79%
CVE,Cenovus Energy Inc.,16.73,+0.02,+0.15%,23.361M,12.838M,30.17B,16.08,-11.03%
OKLO,Oklo Inc.,74.32,+3.13,+4.40%,22.603M,19.697M,10.97B,--,+930.25%
HOOD,"Robinhood Markets, Inc.",108.80,+0.86,+0.80%,24.542M,44.607M,96.688B,54.95,+405.34%
ACHR,Archer Aviation Inc.,9.27,-0.10,-1.07%,21.88M,37.895M,5.979B,--,+148.54%
QBTS,D-Wave Quantum Inc.,15.44,+0.42,+2.80%,20.073M,48.924M,5.281B,--,"+1,415.64%"
IREN,IREN Limited,22.99,-0.13,-0.56%,20.328M,24.573M,5.561B,--,+194.15%
HBAN,Huntington Bancshares Incorporated,17.49,+0.20,+1.16%,22.805M,31.163M,25.516B,13.05,+18.51%
BTG,B2Gold Corp.,4.0450,+0.0950,+2.41%,20.854M,40.785M,5.388B,--,+39.58%
GOOGL,Alphabet Inc.,207.14,-1.35,-0.65%,26.685M,37.4M,2.509T,22.08,+26.60%
NOK,Nokia Oyj,4.2800,-0.0600,-1.38%,18.536M,18.447M,23.055B,22.53,+2.84%
PSLV,Sprott Physical Silver Trust,13.07,+0.08,+0.62%,18.301M,27.115M,6.887B,4.30,+27.10%
HL,Hecla Mining Company,7.99,+0.13,+1.72%,18.066M,21.767M,5.357B,49.97,+25.96%
VALE,Vale S.A.,10.23,+0.06,+0.54%,18.01M,42.188M,43.648B,8.38,-6.61%
MSFT,Microsoft Corporation,502.04,-2.22,-0.44%,26.666M,19.885M,3.732T,36.86,+21.85%
DNB,"Dun & Bradstreet Holdings, Inc.",9.15,+0.04,+0.44%,17.827M,4.162M,4.083B,--,-23.88%
GRAB,Grab Holdings Limited,5.0000,-0.0100,-0.20%,26.703M,36.452M,20.383B,250.00,+54.63%
AUR,"Aurora Innovation, Inc.",5.82,-0.13,-2.18%,24.101M,22.467M,10.74B,--,+41.00%
AMZN,"Amazon.com, Inc.",228.71,+0.77,+0.34%,22.633M,42.014M,2.439T,34.86,+31.67%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.09,-0.14,-1.10%,15.835M,22.955M,74.463B,5.65,-21.01%
RF,Regions Financial Corporation,27.09,+0.44,+1.65%,15.756M,12.547M,24.173B,12.66,+17.09%
DJT,Trump Media & Technology Group Corp.,18.12,+0.90,+5.23%,16.041M,9.08M,5.02B,201.33,-17.96%
SMCI,"Super Micro Computer, Inc.",44.36,+0.29,+0.66%,17.401M,38.507M,26.475B,26.40,-19.53%
AVGO,Broadcom Inc.,298.01,+3.78,+1.28%,22.374M,20.609M,1.402T,108.76,+82.31%
AMCR,Amcor plc,8.44,-0.09,-1.00%,14.652M,26.116M,19.465B,26.39,-23.57%
QS,QuantumScape Corporation,8.32,+0.27,+3.40%,14.526M,42.284M,4.711B,--,+34.39%
CCL,Carnival Corporation & plc,31.88,+0.62,+2.00%,14.298M,22.304M,43.219B,16.69,+83.39%
