Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,170.70,+6.63,+4.04%,228.639M,210.268M,4.163T,55.06,+29.84%
NU,Nu Holdings Ltd.,13.54,+0.47,+3.60%,118.407M,61.884M,65.323B,30.77,-3.76%
WBD,"Warner Bros. Discovery, Inc.",12.03,+0.02,+0.17%,94.497M,47.848M,29.763B,--,+50.50%
LCID,"Lucid Group, Inc.",2.3300,+0.0600,+2.64%,90.179M,128.194M,7.107B,--,-42.82%
AMD,"Advanced Micro Devices, Inc.",155.61,+9.37,+6.41%,91.679M,45.426M,252.306B,113.58,-17.63%
QS,QuantumScape Corporation,10.85,+0.80,+7.96%,84.876M,24.437M,6.064B,--,+9.96%
TSLA,"Tesla, Inc.",310.78,-6.12,-1.93%,76.805M,112.251M,1.001T,178.61,+23.52%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.22,-0.62,-7.91%,71.804M,22.627M,24.8B,144.40,+15.98%
MP,MP Materials Corp.,58.22,+9.70,+19.99%,70.76M,11.509M,9.516B,--,+217.54%
NIO,NIO Inc.,4.2500,+0.0800,+1.92%,65.803M,37.601M,9.433B,--,-14.90%
HBAN,Huntington Bancshares Incorporated,16.56,-0.51,-2.99%,63.638M,24.96M,24.161B,12.74,+19.62%
ACHR,Archer Aviation Inc.,11.26,+0.46,+4.26%,63.447M,35.267M,6.182B,--,+100.37%
F,Ford Motor Company,11.57,-0.31,-2.61%,60.416M,98.793M,46.009B,9.26,-17.44%
SMCI,"Super Micro Computer, Inc.",53.17,+3.44,+6.92%,61.111M,45.906M,31.733B,28.90,-43.29%
SOFI,"SoFi Technologies, Inc.",20.96,-0.37,-1.73%,60.283M,68.781M,23.168B,48.74,+175.23%
AAL,American Airlines Group Inc.,12.17,-0.21,-1.70%,58.353M,59.85M,8.026B,12.17,+10.63%
INTC,Intel Corporation,22.92,-0.38,-1.63%,65.734M,81.336M,99.977B,--,-32.15%
PLTR,Palantir Technologies Inc.,148.58,-0.57,-0.38%,58.852M,89.924M,350.635B,675.36,+420.23%
PFE,Pfizer Inc.,24.61,-0.74,-2.92%,47.939M,42.503M,139.917B,17.83,-14.07%
WFC,Wells Fargo & Company,78.86,-4.57,-5.48%,53.411M,16.711M,256.625B,14.18,+38.50%
BAC,Bank of America Corporation,46.15,-0.92,-1.95%,46.412M,40.298M,347.596B,13.78,+6.66%
VALE,Vale S.A.,9.69,-0.21,-2.12%,45.299M,35.217M,42.28B,7.02,-13.84%
HOOD,"Robinhood Markets, Inc.",99.54,-0.42,-0.42%,45.646M,43.791M,87.836B,56.88,+305.85%
JOBY,"Joby Aviation, Inc.",13.95,+1.32,+10.45%,43.93M,22.482M,11.739B,--,+69.30%
TTD,"The Trade Desk, Inc.",80.40,+4.97,+6.59%,43.299M,8.533M,39.512B,98.05,-25.28%
ABEV,Ambev S.A.,2.3500,+0.0100,+0.43%,41.84M,33.447M,37.717B,14.69,+7.34%
STLA,Stellantis N.V.,9.49,-0.38,-3.85%,41.915M,16.542M,27.903B,4.41,-51.16%
SNAP,Snap Inc.,9.48,-0.06,-0.63%,39.846M,37.945M,15.949B,--,-40.89%
C,Citigroup Inc.,90.72,+3.22,+3.68%,39.242M,12.849M,169.44B,14.33,+30.07%
MARA,"MARA Holdings, Inc.",18.76,-0.45,-2.34%,39.21M,46.103M,6.602B,--,-28.11%
BBD,Banco Bradesco S.A.,2.9200,+0.0100,+0.34%,37.702M,40.818M,28.649B,9.73,+23.31%
CIFR,Cipher Mining Inc.,5.97,-0.06,-1.00%,37.152M,27.889M,2.216B,--,-11.06%
APLD,Applied Digital Corporation,9.97,+0.45,+4.73%,36.099M,51.218M,2.244B,--,+39.79%
PSLV,Sprott Physical Silver Trust,12.70,-0.12,-0.94%,34.47M,30.891M,6.692B,4.18,+19.48%
PROK,ProKidney Corp.,3.3700,-0.3200,-8.67%,34.249M,12.152M,1.655B,--,+53.11%
GRAB,Grab Holdings Limited,5.04,+0.03,+0.60%,34.09M,34.981M,20.785B,504.00,+41.13%
QUBT,Quantum Computing Inc.,17.67,-1.27,-6.71%,33.435M,27.404M,2.79B,--,"+2,567.61%"
GOOGL,Alphabet Inc.,182.00,+0.44,+0.24%,32.852M,40.485M,2.215T,20.29,-1.28%
BABA,Alibaba Group Holding Limited,116.97,+8.75,+8.09%,34.4M,13.759M,279.087B,15.64,+38.07%
NOK,Nokia Oyj,4.7500,-0.1300,-2.66%,32.412M,17.08M,26.197B,18.27,+25.77%
AAPL,Apple Inc.,209.11,+0.49,+0.23%,42.072M,53.661M,3.123T,32.52,-11.16%
RIG,Transocean Ltd.,2.6400,-0.1000,-3.65%,31.358M,40.856M,2.332B,--,-51.33%
BTG,B2Gold Corp.,3.4500,-0.0200,-0.58%,32.079M,50.699M,4.569B,--,+10.51%
KVUE,Kenvue Inc.,21.39,-0.43,-1.97%,30.739M,19.654M,41.067B,38.20,+19.56%
QBTS,D-Wave Quantum Inc.,16.15,+0.32,+2.02%,31.432M,66.714M,5.046B,--,"+1,146.46%"
RKLB,Rocket Lab Corporation,44.60,+1.39,+3.22%,29.93M,20.621M,21.379B,--,+667.50%
OSCR,"Oscar Health, Inc.",14.92,-0.16,-1.06%,29.37M,17.039M,3.8B,37.30,-6.86%
RIOT,"Riot Platforms, Inc.",12.10,-0.41,-3.28%,29.807M,36.482M,4.323B,--,-1.50%
AMZN,"Amazon.com, Inc.",226.35,+0.66,+0.29%,33.903M,43.659M,2.403T,36.86,+16.93%
RXRX,"Recursion Pharmaceuticals, Inc.",5.22,-0.06,-1.14%,28.827M,25.097M,2.263B,--,-38.60%
SOUN,"SoundHound AI, Inc.",11.30,-0.15,-1.31%,29.289M,35.092M,4.54B,--,+96.40%
OXY,Occidental Petroleum Corporation,42.69,-2.38,-5.28%,27.906M,11.381M,42.013B,17.28,-27.45%
CLSK,"CleanSpark, Inc.",12.19,-0.41,-3.25%,27.988M,27.911M,3.425B,--,-36.33%
BCS,Barclays PLC,18.48,-0.16,-0.86%,26.192M,14.322M,65.267B,9.10,+56.64%
NEM,Newmont Corporation,57.35,-3.47,-5.71%,26.115M,12.445M,63.831B,13.06,+25.87%
ITUB,Itaú Unibanco Holding S.A.,6.29,+0.02,+0.32%,25.564M,29.613M,65.02B,8.99,+10.71%
PCG,PG&E Corporation,13.00,-0.39,-2.91%,25.475M,22.982M,28.57B,11.93,-24.44%
RIVN,"Rivian Automotive, Inc.",12.63,-0.12,-0.94%,27.643M,29.716M,15.13B,--,-28.93%
CNH,CNH Industrial N.V.,13.12,-0.22,-1.65%,25.18M,19.347M,16.393B,16.40,+26.09%
PPL,PPL Corporation,35.35,+0.59,+1.70%,24.821M,5.228M,26.133B,26.38,+22.87%
VNET,"VNET Group, Inc.",9.04,+1.12,+14.14%,23.936M,6.29M,2.432B,--,+253.57%
AUR,"Aurora Innovation, Inc.",5.79,+0.13,+2.30%,28.597M,23.582M,10.242B,--,+14.81%
RGTI,"Rigetti Computing, Inc.",12.72,-0.05,-0.39%,22.252M,48.763M,4.105B,--,+897.66%
T,AT&T Inc.,27.02,-0.14,-0.52%,22.029M,32.556M,194.564B,16.58,+44.08%
OKLO,Oklo Inc.,60.95,-1.46,-2.34%,21.829M,19.192M,8.983B,--,+608.40%
KEY,KeyCorp,17.89,-0.47,-2.56%,21.983M,13.526M,19.606B,--,+14.82%
HL,Hecla Mining Company,6.11,-0.02,-0.33%,21.356M,22.136M,3.865B,50.92,-2.70%
MU,"Micron Technology, Inc.",120.11,+1.50,+1.26%,24.912M,21.511M,134.419B,21.64,-6.97%
HIMS,"Hims & Hers Health, Inc.",50.46,-1.57,-3.02%,20.585M,47.019M,11.295B,74.21,+125.14%
KHC,The Kraft Heinz Company,27.12,-0.68,-2.45%,20.346M,13.594M,32.098B,12.38,-15.35%
CORZ,"Core Scientific, Inc.",13.76,+0.20,+1.47%,21.46M,17.198M,4.179B,--,+15.90%
GOOG,Alphabet Inc.,183.10,+0.29,+0.16%,23.715M,27.105M,2.214T,20.44,-1.45%
IREN,IREN Limited,16.88,-0.40,-2.31%,20.247M,20.361M,4.083B,--,+40.03%
CLF,Cleveland-Cliffs Inc.,9.07,-0.42,-4.43%,19.447M,31.606M,4.487B,--,-40.43%
AGNC,AGNC Investment Corp.,9.20,-0.11,-1.18%,19.989M,27.077M,9.387B,25.56,-11.42%
CPRT,"Copart, Inc.",45.90,-1.23,-2.61%,18.586M,6.484M,44.382B,30.40,-12.72%
NBIS,Nebius Group N.V.,53.53,+1.58,+3.04%,18.333M,12.356M,12.835B,--,+159.75%
AES,The AES Corporation,13.14,+0.56,+4.45%,18.367M,18.163M,9.355B,7.14,-28.73%
FCX,Freeport-McMoRan Inc.,44.12,-1.36,-2.99%,18.42M,13.384M,63.365B,36.16,-8.87%
PATH,UiPath Inc.,12.38,-0.10,-0.80%,18.021M,10.581M,6.624B,--,-1.73%
AMCR,Amcor plc,9.44,-0.18,-1.87%,17.932M,34.561M,21.63B,16.86,-4.47%
TMC,TMC the metals company Inc.,7.57,+0.29,+3.98%,17.634M,12.205M,3.809B,--,+398.63%
RUN,Sunrun Inc.,10.70,+0.35,+3.33%,18.176M,23.629M,2.446B,--,-40.05%
AG,First Majestic Silver Corp.,8.93,-0.22,-2.40%,16.955M,24.6M,4.333B,--,+33.77%
UBER,"Uber Technologies, Inc.",92.21,-1.68,-1.79%,17.057M,21.81M,192.827B,16.15,+26.37%
CCL,Carnival Corporation & plc,28.97,-0.35,-1.19%,16.711M,24.756M,39.28B,15.17,+52.87%
CSX,CSX Corporation,33.48,-0.50,-1.47%,16.506M,14.915M,62.894B,19.93,-3.82%
ACI,"Albertsons Companies, Inc.",21.01,-1.12,-5.06%,16.436M,5.354M,11.849B,12.81,+11.99%
FRSH,Freshworks Inc.,13.79,-0.33,-2.34%,17.129M,2.79M,4.068B,--,+3.60%
AVGO,Broadcom Inc.,280.94,+5.34,+1.94%,17.874M,22.032M,1.321T,102.91,+62.71%
KMI,"Kinder Morgan, Inc.",27.94,-0.38,-1.34%,16.385M,13.173M,62.104B,24.09,+39.92%
ENVX,Enovix Corporation,14.63,-0.02,-0.14%,16.077M,5.553M,2.809B,--,-19.77%
JD,"JD.com, Inc.",32.04,+1.24,+4.03%,16.031M,11.409M,47.042B,7.80,+13.24%
RKT,"Rocket Companies, Inc.",13.31,-0.64,-4.59%,15.306M,12.941M,26.451B,--,-10.23%
COIN,"Coinbase Global, Inc.",388.02,-5.99,-1.52%,16.817M,13.412M,98.831B,72.94,+56.67%
IONQ,"IonQ, Inc.",41.47,-0.94,-2.22%,15.805M,22.155M,11.773B,--,+369.66%
NCLH,Norwegian Cruise Line Holdings Ltd.,22.74,-0.53,-2.28%,14.642M,15.196M,10.16B,12.92,+14.24%
GGB,Gerdau S.A.,2.9300,0.0000,0.00%,14.628M,13.676M,5.811B,10.46,-15.80%
SLB,Schlumberger Limited,35.07,-1.15,-3.18%,14.854M,14.518M,47.378B,11.89,-25.66%
TSM,Taiwan Semiconductor Manufacturing Company Limited,236.95,+8.28,+3.62%,14.225M,12.548M,1.229T,27.78,+22.91%
UNH,UnitedHealth Group Incorporated,291.71,-8.87,-2.95%,15.353M,18.211M,264.622B,12.21,-45.24%
CSCO,"Cisco Systems, Inc.",67.18,-0.64,-0.94%,13.925M,20.506M,266.033B,27.42,+43.02%
ASTS,"AST SpaceMobile, Inc.",51.12,+3.26,+6.81%,13.869M,13.033M,17.298B,--,+249.09%
IAG,IAMGOLD Corporation,7.02,-0.03,-0.43%,13.648M,15.858M,4.041B,4.81,+65.88%
KGC,Kinross Gold Corporation,15.41,-0.18,-1.15%,13.687M,20.643M,18.906B,15.72,+67.27%
SMR,NuScale Power Corporation,42.98,+0.86,+2.04%,13.538M,12.544M,5.733B,--,+170.69%
USB,U.S. Bancorp,45.69,-1.37,-2.91%,13.414M,9.651M,71.186B,11.31,+8.71%
INFY,Infosys Limited,18.22,+0.21,+1.17%,13.127M,11.247M,76.719B,23.97,-12.83%
NGD,New Gold Inc.,4.5200,-0.0900,-1.95%,13.039M,25.107M,3.583B,25.11,+91.29%
HAL,Halliburton Company,21.39,-0.63,-2.86%,12.862M,15.468M,18.389B,8.95,-38.77%
YMM,Full Truck Alliance Co. Ltd.,13.32,+0.65,+5.13%,12.735M,6.561M,13.931B,26.64,+58.18%
VZ,Verizon Communications Inc.,41.26,-0.32,-0.77%,12.663M,17.548M,173.962B,9.82,+0.31%
MRVL,"Marvell Technology, Inc.",72.41,-0.10,-0.14%,15.63M,20.566M,62.432B,--,-4.09%
BMY,Bristol-Myers Squibb Company,46.43,-0.91,-1.92%,12.606M,14.886M,94.489B,17.32,+14.90%
MSTR,Strategy Incorporated,442.31,-8.71,-1.93%,14.143M,13.078M,124.271B,--,+171.00%
