Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SOFI,"SoFi Technologies, Inc.",21.87,-0.53,-2.37%,180.676M,68.236M,24.174B,43.74,+197.08%
NVDA,NVIDIA Corporation,179.27,+3.76,+2.14%,166.546M,193.091M,4.372T,57.64,+49.98%
LCID,"Lucid Group, Inc.",2.5000,-0.0600,-2.34%,93.73M,153.302M,7.681B,--,-27.27%
TSLA,"Tesla, Inc.",319.04,-2.16,-0.67%,83.407M,108.396M,1.029T,191.04,+38.41%
F,Ford Motor Company,10.87,-0.21,-1.90%,75.991M,90.507M,43.225B,8.70,+2.40%
AAL,American Airlines Group Inc.,11.51,+0.09,+0.79%,72.94M,60.824M,7.595B,13.70,+7.33%
VALE,Vale S.A.,9.63,-0.26,-2.63%,69.224M,39.467M,41.176B,6.98,-8.85%
FCX,Freeport-McMoRan Inc.,39.14,-4.09,-9.46%,64.793M,13.427M,54.796B,29.65,-4.80%
NVO,Novo Nordisk A/S,50.03,-3.91,-7.25%,64.495M,11.15M,222.136B,13.52,-59.33%
BBD,Banco Bradesco S.A.,2.7700,-0.0100,-0.36%,61.605M,40.795M,27.167B,9.23,+25.23%
QS,QuantumScape Corporation,8.78,-0.50,-5.39%,60.588M,38.909M,4.97B,--,+43.65%
AMD,"Advanced Micro Devices, Inc.",179.51,+2.07,+1.17%,61.207M,49.76M,291.058B,131.03,+22.81%
MARA,"MARA Holdings, Inc.",16.55,-0.06,-0.36%,57.73M,48.954M,5.824B,--,-15.56%
INTC,Intel Corporation,20.34,-0.07,-0.34%,66.512M,80.907M,89.028B,--,-33.60%
HIMS,"Hims & Hers Health, Inc.",65.53,+5.26,+8.73%,55.084M,46.325M,14.668B,96.37,+183.76%
WBD,"Warner Bros. Discovery, Inc.",13.26,+0.14,+1.07%,52.293M,58.525M,32.806B,--,+51.68%
SMCI,"Super Micro Computer, Inc.",60.71,+2.08,+3.55%,52.429M,44.988M,36.233B,32.99,-16.44%
BTG,B2Gold Corp.,3.3200,-0.1100,-3.21%,44.727M,45.57M,4.413B,--,+14.33%
KEY,KeyCorp,18.16,-0.23,-1.25%,43.718M,17.269M,20.202B,--,+14.01%
PSLV,Sprott Physical Silver Trust,12.48,-0.45,-3.48%,43.397M,30.662M,6.576B,4.11,+30.47%
SBUX,Starbucks Corporation,92.76,-0.20,-0.22%,44.329M,9.513M,105.412B,40.16,+19.26%
ABEV,Ambev S.A.,2.3000,-0.0400,-1.71%,42.685M,29.012M,35.946B,14.38,+13.59%
MRVL,"Marvell Technology, Inc.",81.74,+5.40,+7.07%,45.168M,20.298M,70.476B,--,+13.97%
