Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SNAP,Snap Inc.,7.76,-1.63,-17.31%,119.988M,35.131M,13.063B,--,+13.27%
LCID,"Lucid Group, Inc.",2.2003,-0.2197,-9.08%,91.767M,150.767M,6.76B,--,-16.84%
AMD,"Advanced Micro Devices, Inc.",161.48,-12.83,-7.36%,91.212M,52.118M,261.824B,96.69,+35.47%
NVDA,NVIDIA Corporation,177.98,-0.28,-0.16%,76.715M,192.99M,4.34T,57.41,+80.22%
SMCI,"Super Micro Computer, Inc.",45.35,-11.91,-20.81%,71.074M,44.966M,27.063B,24.64,+16.22%
AAPL,Apple Inc.,214.48,+11.56,+5.70%,56.954M,53.566M,3.183T,32.55,-3.29%
PLTR,Palantir Technologies Inc.,177.82,+4.55,+2.63%,55.294M,77.297M,421.85B,613.17,+558.32%
TSLA,"Tesla, Inc.",317.45,+8.73,+2.83%,45.916M,106.802M,1.024T,190.09,+60.99%
RIVN,"Rivian Automotive, Inc.",11.73,-0.41,-3.42%,40.971M,33.303M,14.058B,--,-11.86%
DNN,Denison Mines Corp.,2.2750,+0.0350,+1.56%,38.134M,113.496M,2.039B,--,+49.33%
ZETA,Zeta Global Holdings Corp.,19.31,+3.44,+21.68%,34.829M,7.524M,4.548B,--,-29.62%
INTC,Intel Corporation,20.35,+0.16,+0.79%,33.934M,82.497M,89.072B,--,+6.32%
AAL,American Airlines Group Inc.,11.57,-0.07,-0.56%,32.425M,61.396M,7.638B,13.78,+25.70%
U,Unity Software Inc.,30.27,-3.66,-10.79%,29.895M,14.233M,12.585B,--,+143.65%
PFE,Pfizer Inc.,23.93,-0.82,-3.30%,28.93M,42.386M,136.075B,12.66,-14.21%
F,Ford Motor Company,11.21,+0.15,+1.36%,28.315M,87.817M,44.615B,14.37,+13.20%
PBR,Petróleo Brasileiro S.A. - Petrobras,13.12,+0.22,+1.67%,28.259M,22.117M,80.15B,9.79,-6.72%
SHOP,Shopify Inc.,151.09,+24.09,+18.96%,26.951M,10.666M,196.32B,122.83,+98.78%
UBER,"Uber Technologies, Inc.",88.67,-0.72,-0.81%,26.48M,21.004M,185.424B,15.53,+36.39%
HIMS,"Hims & Hers Health, Inc.",51.22,-4.30,-7.75%,26.617M,44.622M,11.577B,64.84,+246.13%
NIO,NIO Inc.,4.6500,+0.1500,+3.34%,25.411M,47.783M,10.555B,--,+22.62%
QBTS,D-Wave Quantum Inc.,17.64,-0.66,-3.61%,23.981M,71.306M,5.512B,--,"+2,159.26%"
NVO,Novo Nordisk A/S,45.44,-1.78,-3.76%,22.959M,13.292M,207.806B,12.45,-60.40%
AMZN,"Amazon.com, Inc.",218.95,+5.20,+2.43%,22.93M,43.529M,2.335T,33.38,+31.32%
WBD,"Warner Bros. Discovery, Inc.",12.84,+0.11,+0.90%,22.331M,59.556M,31.755B,--,+64.98%
KMI,"Kinder Morgan, Inc.",26.97,-1.08,-3.83%,22.198M,13.845M,59.918B,22.10,+34.81%
BBD,Banco Bradesco S.A.,2.8500,+0.0300,+1.06%,21.223M,41.763M,28.115B,8.38,+11.90%
OSCR,"Oscar Health, Inc.",14.36,+0.55,+3.94%,20.607M,24.564M,3.658B,35.91,-17.25%
HOOD,"Robinhood Markets, Inc.",102.51,-2.95,-2.80%,20.428M,44.366M,91.098B,52.04,+516.00%
ITUB,Itaú Unibanco Holding S.A.,6.64,+0.16,+2.55%,20.361M,30.781M,66.667B,9.36,+18.41%
SOFI,"SoFi Technologies, Inc.",21.47,-0.07,-0.32%,20.054M,71.845M,25.682B,42.94,+240.82%
APLD,Applied Digital Corporation,14.40,-0.49,-3.29%,19.225M,51.829M,3.766B,--,+281.79%
