Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,156.79,+3.49,+2.27%,118.591M,248.473M,3.824T,50.58,+19.50%
INTC,Intel Corporation,21.92,-0.93,-4.05%,104.828M,92.295M,95.637B,--,-26.83%
LCID,"Lucid Group, Inc.",2.0397,+0.0097,+0.48%,94.968M,129.329M,6.222B,--,-31.19%
TSLA,"Tesla, Inc.",315.19,+14.48,+4.82%,93.316M,120.786M,1.015T,181.14,+22.05%
F,Ford Motor Company,11.66,+0.31,+2.73%,87.508M,115.327M,46.367B,9.33,-11.81%
HOOD,"Robinhood Markets, Inc.",98.50,+6.17,+6.68%,86.667M,44.515M,86.917B,56.28,+303.36%
VALE,Vale S.A.,10.23,+0.41,+4.23%,78.228M,36.537M,43.691B,7.42,-15.42%
CNC,Centene Corporation,34.36,-22.29,-39.35%,70.919M,5.217M,17.098B,5.07,-15.14%
MARA,"MARA Holdings, Inc.",17.40,+1.70,+10.80%,63.335M,44.062M,6.122B,--,-25.17%
OSCR,"Oscar Health, Inc.",17.05,-3.40,-16.63%,57.872M,11.932M,4.342B,42.62,+19.80%
SOFI,"SoFi Technologies, Inc.",18.05,+0.41,+2.32%,47.495M,67.46M,19.952B,41.98,+170.55%
AAPL,Apple Inc.,211.40,+3.58,+1.72%,47.289M,64.082M,3.157T,32.93,-6.20%
QBTS,D-Wave Quantum Inc.,15.44,+0.62,+4.15%,46.234M,65.91M,4.823B,--,"+1,247.27%"
PLTR,Palantir Technologies Inc.,132.39,+1.71,+1.31%,44.786M,99.819M,312.428B,551.62,+405.53%
RGTI,"Rigetti Computing, Inc.",12.44,+1.11,+9.75%,44.49M,48.265M,4.013B,--,"+1,080.21%"
SOUN,"SoundHound AI, Inc.",11.10,+0.62,+5.92%,43.052M,30.965M,4.459B,--,+166.67%
NU,Nu Holdings Ltd.,13.40,-0.24,-1.80%,42.85M,62.369M,64.623B,30.44,+9.73%
CLF,Cleveland-Cliffs Inc.,8.61,+0.49,+6.10%,35.318M,31.214M,4.261B,--,-49.09%
BBD,Banco Bradesco S.A.,3.0301,-0.0060,-0.20%,35.261M,42.891M,29.648B,9.77,+37.95%
SNAP,Snap Inc.,9.45,+0.10,+1.12%,35.188M,39.509M,15.801B,--,-40.63%
GRAB,Grab Holdings Limited,4.8999,-0.0301,-0.61%,34.747M,37.985M,20.207B,489.99,+39.27%
RIOT,"Riot Platforms, Inc.",11.99,+0.72,+6.43%,33.237M,34.999M,4.285B,--,+17.76%
CLSK,"CleanSpark, Inc.",12.09,+1.01,+9.11%,30.17M,26.866M,3.397B,--,-31.39%
AMD,"Advanced Micro Devices, Inc.",138.34,+2.23,+1.64%,28.047M,48.082M,224.303B,100.98,-16.96%
