Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,181.59,-1.51,-0.83%,176.661M,186.592M,4.429T,58.58,+55.12%
AMD,"Advanced Micro Devices, Inc.",184.42,+9.47,+5.41%,107.046M,54.46M,299.284B,111.10,+24.30%
BMNR,"Bitmine Immersion Technologies, Inc.",61.63,-0.81,-1.30%,105.021M,28.726M,6.922B,--,+705.68%
RGTI,"Rigetti Computing, Inc.",17.24,+1.04,+6.42%,90.665M,51.61M,5.564B,--,"+1,826.28%"
INTC,Intel Corporation,22.22,+0.41,+1.88%,85.585M,86.176M,97.257B,--,+9.49%
SOFI,"SoFi Technologies, Inc.",23.81,+0.16,+0.68%,67.137M,71.082M,28.511B,47.62,+257.79%
TSLA,"Tesla, Inc.",339.38,-1.46,-0.43%,65.877M,104.722M,1.095T,203.22,+69.25%
AAPL,Apple Inc.,233.33,+3.68,+1.60%,69.612M,56.129M,3.463T,35.41,+3.58%
F,Ford Motor Company,11.44,+0.19,+1.69%,59.382M,85.268M,45.53B,14.67,+10.51%
LCID,"Lucid Group, Inc.",2.3400,+0.0700,+3.08%,61.47M,147.473M,7.19B,--,-27.48%
AAL,American Airlines Group Inc.,13.11,+0.13,+1.00%,64.471M,61.221M,8.65B,15.61,+33.26%
SOUN,"SoundHound AI, Inc.",16.50,+0.52,+3.25%,56.675M,42.256M,6.727B,--,+220.88%
SNAP,Snap Inc.,7.32,+0.05,+0.69%,53.045M,38.577M,12.37B,--,-19.49%
HBI,Hanesbrands Inc.,6.41,+0.23,+3.72%,52.741M,5.931M,2.267B,13.35,+3.00%
WBD,"Warner Bros. Discovery, Inc.",12.05,+0.83,+7.40%,58.343M,59.916M,29.833B,38.87,+61.21%
HOOD,"Robinhood Markets, Inc.",108.62,-5.47,-4.79%,53.624M,43.673M,96.528B,55.14,+511.74%
QBTS,D-Wave Quantum Inc.,18.65,+0.14,+0.76%,49.829M,66.378M,6.379B,--,"+1,958.95%"
PLTR,Palantir Technologies Inc.,184.37,-2.60,-1.39%,53.196M,73.91M,437.388B,614.57,+503.13%
MARA,"MARA Holdings, Inc.",15.86,+0.14,+0.89%,45.673M,46.023M,5.875B,8.53,+3.83%
CAVA,"CAVA Group, Inc.",70.45,-14.05,-16.63%,40.739M,4.044M,8.148B,58.71,-11.76%
WULF,TeraWulf Inc.,5.46,+0.22,+4.20%,38.251M,46.453M,2.14B,--,+56.42%
PFE,Pfizer Inc.,25.16,+0.51,+2.07%,35.203M,41.719M,143.048B,13.31,-14.65%
NU,Nu Holdings Ltd.,12.37,+0.13,+1.06%,34.885M,62.649M,59.678B,28.11,-8.52%
NIO,NIO Inc.,4.6200,+0.1500,+3.36%,33.662M,49.528M,11.054B,--,+20.16%
BTG,B2Gold Corp.,3.8600,+0.0800,+2.12%,33.182M,43.723M,5.107B,--,+43.73%
RKT,"Rocket Companies, Inc.",19.62,+1.35,+7.39%,32.597M,16.989M,41.412B,--,-4.14%
GRAB,Grab Holdings Limited,5.12,+0.13,+2.61%,34.379M,37.56M,20.869B,256.00,+48.07%
ACHR,Archer Aviation Inc.,10.20,-0.05,-0.49%,32.317M,40.395M,6.579B,--,+189.55%
AMZN,"Amazon.com, Inc.",224.56,+3.09,+1.40%,36.06M,42.743M,2.395T,34.23,+30.20%
CORZ,"Core Scientific, Inc.",13.85,-1.26,-8.34%,30.058M,18.049M,4.23B,--,+71.70%
HBM,Hudbay Minerals Inc.,11.33,+1.48,+15.03%,29.522M,7.73M,4.476B,29.05,+31.16%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.21,-0.03,-0.25%,28.015M,22.894M,75.686B,5.71,-17.63%
GOOGL,Alphabet Inc.,201.96,-1.38,-0.68%,27.978M,40.141M,2.447T,21.55,+26.79%
CSCO,"Cisco Systems, Inc.",70.40,-0.98,-1.37%,31.738M,20.384M,278.784B,28.73,+57.09%
KEY,KeyCorp,18.22,+0.31,+1.73%,26.47M,20.519M,19.979B,--,+14.51%
INFY,Infosys Limited,16.38,+0.31,+1.93%,26.814M,13.262M,68.638B,21.27,-26.11%
SMCI,"Super Micro Computer, Inc.",46.07,-0.35,-0.74%,25.408M,44.736M,27.495B,27.42,-19.54%
ITUB,Itaú Unibanco Holding S.A.,7.01,-0.09,-1.27%,24.504M,30.658M,69.006B,9.47,+16.39%
APLD,Applied Digital Corporation,14.80,-0.17,-1.14%,24.492M,51.307M,3.87B,--,+289.84%
RXRX,"Recursion Pharmaceuticals, Inc.",5.70,+0.29,+5.36%,23.395M,27.946M,2.475B,--,-13.85%
UAA,"Under Armour, Inc.",5.06,+0.03,+0.60%,23.104M,11.988M,2.139B,23.00,-36.73%
CMCSA,Comcast Corporation,32.94,+0.84,+2.62%,29.664M,20.502M,121.621B,5.46,-17.71%
AMCR,Amcor plc,9.94,+0.17,+1.74%,22.919M,24.777M,22.776B,17.75,-8.35%
RIVN,"Rivian Automotive, Inc.",12.28,+0.31,+2.59%,24.991M,32.95M,14.901B,--,-9.66%
AUR,"Aurora Innovation, Inc.",6.46,+0.10,+1.57%,22.436M,25.077M,11.921B,--,+88.17%
