Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,9.31,+0.39 +4.43% 499.12M 314.24M 6.855B -- +305.45%,0.51,10.87
PLUG,Plug Power Inc.,1.9750,+0.2950 +17.56% 138.637M 61.981M 2.281B -- -20.00%,0.69,3.32
NVDA,NVIDIA Corporation,168.92,-5.92 -3.39% 135.34M 173.394M 4.113T 47.99 +54.26%,86.62,184.48
SNAP,Snap Inc.,8.04,+0.30 +3.82% 97.847M 56.93M 13.579B -- -19.96%,6.90,13.28
BBAI,"BigBear.ai Holdings, Inc.",5.73,-0.21 -3.52% 96.481M 119.173M 2.125B -- +280.77%,1.36,10.36
NIO,NIO Inc.,7.11,+0.09 +1.28% 84.427M 74.236M 16.054B -- +39.84%,3.02,7.71
AAL,American Airlines Group Inc.,12.60,+0.19 +1.49% 79.161M 68.678M 8.311B 14.99 +12.51%,8.50,19.10
LYFT,"Lyft, Inc.",22.52,+2.33 +11.57% 78.737M 18.703M 9.155B 97.93 +65.90%,9.66,23.50
QBTS,D-Wave Quantum Inc.,20.63,"+1.65 +8.70% 78.519M 40.9M 7.056B -- +1,864.80%",0.87,21.70
GRAB,Grab Holdings Limited,5.95,-0.38 -5.93% 73.062M 38.92M 24.235B 297.25 +72.68%,3.36,6.42
TSLA,"Tesla, Inc.",412.88,-8.74 -2.07% 64.345M 91.829M 1.332T 244.31 +85.57%,212.11,488.54
MARA,"MARA Holdings, Inc.",16.83,-0.70 -3.96% 57.58M 50.089M 6.237B 9.05 +14.28%,9.81,30.28
SOUN,"SoundHound AI, Inc.",14.37,-0.32 -2.18% 54.117M 54.18M 5.858B -- +202.89%,4.45,24.98
RGTI,"Rigetti Computing, Inc.",20.39,"+0.39 +1.95% 47.772M 42.097M 6.61B -- +2,339.02%",0.71,21.68
DNN,Denison Mines Corp.,2.5101,+0.0101 +0.40% 45.85M 79.06M 2.261B -- +64.47%,1.08,2.61
SOFI,"SoFi Technologies, Inc.",26.30,-1.12 -4.10% 44.039M 72.818M 31.489B 52.59 +238.10%,7.57,27.88
F,Ford Motor Company,11.75,+0.14 +1.21% 41.64M 67.242M 46.765B 15.06 +5.74%,8.44,11.99
PLTR,Palantir Technologies Inc.,162.37,-7.89 -4.64% 41.818M 69.567M 385.185B 523.76 +368.00%,35.71,190.00
SKX,"Skechers U.S.A., Inc.",63.13,-0.07 -0.11% 41.046M 3.887M 9.487B 14.41 -7.31%,44.50,78.85
JOBY,"Joby Aviation, Inc.",13.60,-0.79 -5.49% 40.157M 35.425M 11.641B -- +176.73%,4.78,20.95
BBD,Banco Bradesco S.A.,3.3088,+0.0988 +3.08% 39.999M 34.361M 32.201B 9.45 +15.88%,1.84,3.34
BMNR,"Bitmine Immersion Technologies, Inc.",53.76,-2.17 -3.89% 38.311M 41.526M 9.326B -- +621.68%,3.92,161.00
BTG,B2Gold Corp.,4.4098,+0.0898 +2.08% 34.037M 37.598M 5.834B -- +32.52%,2.20,4.60
RIOT,"Riot Platforms, Inc.",16.81,-0.70 -4.03% 33.226M 40.399M 6.212B -- +144.35%,6.19,17.88
PFE,Pfizer Inc.,24.15,+0.25 +1.05% 32.538M 41.868M 137.306B 12.78 -19.66%,20.92,30.43
RIVN,"Rivian Automotive, Inc.",14.23,-0.09 -0.59% 32.097M 39.784M 17.273B -- +11.01%,9.50,17.15
INTC,Intel Corporation,24.74,-0.53 -2.10% 30.986M 97.591M 115.542B -- +21.67%,17.67,27.55
NU,Nu Holdings Ltd.,15.88,-0.01 -0.06% 30.386M 62.426M 76.738B 33.79 +7.00%,9.01,16.15
IONQ,"IonQ, Inc.",61.47,-0.79 -1.28% 30.155M 20.348M 18.297B -- +695.15%,7.50,65.35
UBER,"Uber Technologies, Inc.",92.14,-5.69 -5.82% 29.578M 17.909M 192.15B 15.70 +33.10%,59.33,99.70
WBD,"Warner Bros. Discovery, Inc.",17.75,-0.50 -2.77% 29.525M 70.601M 43.933B 57.24 +116.75%,7.25,19.60
PSLV,Sprott Physical Silver Trust,14.25,-0.16 -1.11% 28.851M 26.155M 7.907B 6.25 +43.38%,9.60,14.56
QS,QuantumScape Corporation,9.94,-0.21 -2.02% 28.315M 46.922M 5.629B -- +75.00%,3.40,15.03
ACHR,Archer Aviation Inc.,8.80,-0.31 -3.40% 26.328M 33.41M 5.676B -- +197.71%,2.82,13.92
