Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",3.1820,+0.8920,+38.95%,807.9M,128.668M,9.706B,--,-35.85%
BBAI,"BigBear.ai Holdings, Inc.",8.08,+0.96,+13.55%,171.342M,127.647M,2.354B,--,+381.08%
NVDA,NVIDIA Corporation,173.50,+2.13,+1.24%,109.228M,205.295M,4.231T,55.97,+41.52%
NIO,NIO Inc.,4.4150,+0.3050,+7.42%,92.622M,38.932M,10.127B,--,-9.47%
QS,QuantumScape Corporation,13.32,+1.97,+17.41%,82.2M,27.006M,7.448B,--,+35.60%
QBTS,D-Wave Quantum Inc.,18.65,+1.74,+10.26%,74.3M,67.421M,5.826B,--,"+1,480.37%"
JOBY,"Joby Aviation, Inc.",17.48,+1.15,+7.04%,67.634M,24.172M,14.709B,--,+134.29%
NU,Nu Holdings Ltd.,14.00,+0.15,+1.08%,66.18M,64.385M,67.542B,31.82,+5.64%
WBD,"Warner Bros. Discovery, Inc.",12.94,+0.36,+2.82%,64.054M,49.84M,32.002B,--,+47.65%
AAL,American Airlines Group Inc.,12.45,+0.18,+1.51%,63.55M,59.866M,8.214B,12.45,+15.54%
RGTI,"Rigetti Computing, Inc.",16.58,+0.03,+0.17%,63.091M,51.904M,5.351B,--,"+1,419.27%"
TSLA,"Tesla, Inc.",317.54,-4.13,-1.28%,54.11M,111.898M,1.023T,182.50,+29.07%
ACHR,Archer Aviation Inc.,12.95,+0.86,+7.11%,49.61M,36.875M,7.11B,--,+150.31%
F,Ford Motor Company,11.14,-0.10,-0.93%,46.859M,97.294M,44.279B,8.91,-22.75%
APLD,Applied Digital Corporation,10.71,+0.65,+6.46%,43.91M,50.765M,2.411B,--,+77.11%
PLTR,Palantir Technologies Inc.,155.03,+4.12,+2.73%,41.467M,88.439M,365.847B,674.03,+426.92%
RIVN,"Rivian Automotive, Inc.",12.99,+0.60,+4.84%,40.81M,30.05M,15.561B,--,-26.69%
VALE,Vale S.A.,9.77,-0.01,-0.11%,39.25M,35.875M,41.701B,7.08,-10.60%
SOUN,"SoundHound AI, Inc.",12.28,+0.50,+4.25%,37.588M,35.741M,4.933B,--,+135.60%
GRAB,Grab Holdings Limited,5.30,+0.16,+3.22%,34.695M,35.397M,21.837B,529.50,+50.44%
AMD,"Advanced Micro Devices, Inc.",159.21,-0.87,-0.54%,35.083M,46.357M,258.143B,115.37,+2.77%
HBAN,Huntington Bancshares Incorporated,16.89,+0.25,+1.47%,34.356M,25.736M,24.635B,12.99,+16.36%
RKLB,Rocket Lab Corporation,52.86,+5.17,+10.84%,34.23M,21.168M,25.338B,--,+806.65%
INTC,Intel Corporation,22.92,+0.23,+1.01%,33.27M,80.503M,99.977B,--,-34.93%
SOFI,"SoFi Technologies, Inc.",21.98,+0.59,+2.73%,33.113M,69.376M,24.29B,51.10,+184.06%
MP,MP Materials Corp.,61.26,+2.71,+4.63%,31.062M,12.734M,10.013B,--,+304.63%
WULF,TeraWulf Inc.,5.21,-0.04,-0.76%,30.726M,46.609M,2.03B,--,-1.87%
U,Unity Software Inc.,36.42,+2.48,+7.30%,30.431M,12.831M,15.14B,--,+107.33%
PFE,Pfizer Inc.,24.58,-0.03,-0.10%,30.172M,42.622M,139.775B,17.82,-17.17%
BAC,Bank of America Corporation,46.88,+0.85,+1.85%,29.055M,40.573M,348.632B,13.75,+7.02%
OSCR,"Oscar Health, Inc.",14.28,-1.07,-6.97%,29.047M,17.976M,3.637B,35.70,+2.61%
SNAP,Snap Inc.,9.94,+0.28,+2.95%,27.719M,38.299M,16.731B,--,-33.70%
RIG,Transocean Ltd.,2.6248,+0.0748,+2.93%,27.381M,40.338M,2.318B,--,-52.87%
HOOD,"Robinhood Markets, Inc.",104.68,+1.43,+1.38%,27.25M,44.29M,92.372B,60.16,+352.26%
RIOT,"Riot Platforms, Inc.",13.02,+0.45,+3.56%,26.555M,36.574M,4.651B,--,+14.79%
AAPL,Apple Inc.,211.18,+1.02,+0.49%,25.299M,53.308M,3.154T,32.95,-6.25%
MU,"Micron Technology, Inc.",113.31,-3.12,-2.68%,24.699M,21.618M,126.809B,20.42,-0.87%
MARA,"MARA Holdings, Inc.",19.59,+0.15,+0.77%,22.897M,46.852M,6.894B,--,-17.80%
CIFR,Cipher Mining Inc.,6.24,-0.03,-0.48%,22.826M,29.027M,2.316B,--,+4.50%
SMCI,"Super Micro Computer, Inc.",53.08,-0.14,-0.26%,22.021M,46.343M,31.679B,28.85,-33.61%
STWD,"Starwood Property Trust, Inc.",19.80,-1.06,-5.06%,21.767M,2.285M,6.912B,21.06,+3.17%
BMNR,"Bitmine Immersion Technologies, Inc.",41.75,-3.05,-6.82%,21.499M,13.899M,2.155B,--,+478.06%
PSLV,Sprott Physical Silver Trust,12.84,+0.07,+0.59%,21.309M,31.115M,6.763B,4.22,+24.98%
RXRX,"Recursion Pharmaceuticals, Inc.",5.55,+0.16,+3.06%,21.301M,25.514M,2.408B,--,-31.51%
BBD,Banco Bradesco S.A.,2.8900,+0.0100,+0.35%,21.097M,40.953M,28.411B,9.63,+28.00%
UEC,Uranium Energy Corp.,8.21,+0.58,+7.60%,22M,13.101M,3.648B,--,+28.67%
ITUB,Itaú Unibanco Holding S.A.,6.39,+0.06,+0.94%,20.475M,29.99M,64.636B,9.13,+14.71%
TSM,Taiwan Semiconductor Manufacturing Company Limited,246.56,+9.00,+3.79%,20.087M,12.185M,1.279T,29.01,+38.22%
GOOGL,Alphabet Inc.,183.14,+0.17,+0.09%,19.921M,40.575M,2.227T,20.42,+2.97%
AUR,"Aurora Innovation, Inc.",6.40,+0.34,+5.61%,18.768M,24.082M,11.321B,--,+41.26%
CNH,CNH Industrial N.V.,12.95,+0.05,+0.35%,18.537M,19.684M,16.186B,16.19,+23.30%
QUBT,Quantum Computing Inc.,19.18,+0.78,+4.24%,18.516M,28.151M,3.029B,--,"+2,784.01%"
BTG,B2Gold Corp.,3.3800,-0.0700,-2.03%,18.021M,49.729M,4.466B,--,+15.77%
CSX,CSX Corporation,34.31,+1.06,+3.17%,17.73M,14.602M,64.462B,20.43,-5.03%
BCS,Barclays PLC,18.95,+0.22,+1.17%,17.607M,14.655M,66.91B,9.43,+59.54%
ABT,Abbott Laboratories,120.99,-10.75,-8.16%,17.559M,6.101M,210.503B,15.73,+31.65%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.34,-0.03,-0.34%,17.429M,23.495M,24.662B,13.60,+10.99%
KEY,KeyCorp,18.38,+0.41,+2.25%,17.309M,13.753M,20.138B,--,+15.49%
PEP,"PepsiCo, Inc.",144.93,+9.58,+7.08%,17.04M,9.498M,198.711B,21.34,-20.56%
USB,U.S. Bancorp,44.80,-0.88,-1.93%,17.016M,9.769M,69.8B,11.09,+2.86%
ANSS,"ANSYS, Inc.",374.30,0.00,0.00%,16.995M,1.104M,32.907B,55.53,+18.57%
AMZN,"Amazon.com, Inc.",223.76,+0.57,+0.26%,16.807M,43.293M,2.376T,36.44,+21.46%
UAL,"United Airlines Holdings, Inc.",90.59,+2.12,+2.40%,16.821M,7.461M,29.587B,9.09,+90.71%
CLSK,"CleanSpark, Inc.",12.60,+0.03,+0.28%,16.815M,28.136M,3.541B,--,-26.36%
OKLO,Oklo Inc.,65.96,+1.59,+2.47%,16.338M,19.737M,9.721B,--,+659.98%
IREN,IREN Limited,17.61,+0.30,+1.73%,16.047M,20.712M,4.259B,--,+69.21%
KMI,"Kinder Morgan, Inc.",27.27,-0.64,-2.28%,15.264M,13.142M,60.626B,22.36,+32.59%
SLB,Schlumberger Limited,34.37,-0.22,-0.64%,15.176M,14.655M,46.432B,11.65,-29.00%
SRPT,"Sarepta Therapeutics, Inc.",21.61,+3.23,+17.57%,15.033M,5.667M,2.124B,--,-87.22%
AGNC,AGNC Investment Corp.,9.23,-0.05,-0.49%,14.674M,26.547M,9.413B,25.62,-9.91%
NOK,Nokia Oyj,4.7650,+0.0150,+0.32%,14.514M,17.506M,25.723B,18.33,+31.22%
CLF,Cleveland-Cliffs Inc.,9.29,+0.15,+1.62%,14.174M,31.779M,4.594B,--,-41.26%
C,Citigroup Inc.,92.53,+2.51,+2.79%,13.961M,13.283M,170.338B,13.67,+38.73%
TTD,"The Trade Desk, Inc.",82.36,+1.23,+1.52%,13.794M,9.318M,40.475B,100.44,-15.24%
STLA,Stellantis N.V.,9.42,0.00,0.00%,13.737M,17.21M,28.745B,4.40,-54.09%
