Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.121M,10.369B,--,+33.56%
OPEN,Opendoor Technologies Inc.,4.4300,-0.0200,-0.45%,177.95M,248.812M,3.26B,--,+129.38%
NVDA,NVIDIA Corporation,168.14,-5.97,-3.43%,107.215M,174.658M,4.094T,47.77,+61.28%
NIO,NIO Inc.,6.46,+0.08,+1.25%,79.268M,63.058M,15.446B,--,+53.73%
RGTI,"Rigetti Computing, Inc.",14.93,-1.30,-8.04%,39.685M,44.583M,4.838B,--,"+1,853.07%"
PLTR,Palantir Technologies Inc.,157.46,+0.75,+0.48%,37.486M,74.97M,373.549B,524.87,+413.63%
CIFR,Cipher Mining Inc.,7.93,+0.29,+3.75%,36.61M,32.9M,3.117B,--,+138.75%
SOFI,"SoFi Technologies, Inc.",24.66,-0.88,-3.44%,36.468M,73.925M,29.529B,49.32,+239.18%
IREN,IREN Limited,27.89,+1.41,+5.33%,32.922M,26.328M,7.586B,71.51,+283.77%
SNAP,Snap Inc.,6.95,-0.19,-2.67%,31.973M,44.273M,11.744B,--,-19.41%
AAL,American Airlines Group Inc.,12.98,-0.39,-2.91%,31.538M,62.465M,8.565B,15.45,+26.13%
BTG,B2Gold Corp.,4.2341,+0.1041,+2.52%,33.584M,38.885M,5.602B,--,+54.10%
TSLA,"Tesla, Inc.",327.58,-6.28,-1.88%,28.309M,98.508M,1.057T,196.16,+58.53%
MARA,"MARA Holdings, Inc.",15.96,-0.02,-0.14%,28.2M,47.141M,5.912B,8.58,+4.72%
INTC,Intel Corporation,23.94,-0.41,-1.66%,27.859M,104.324M,104.807B,--,+21.14%
SOUN,"SoundHound AI, Inc.",12.40,-0.62,-4.78%,27.397M,45.658M,5.054B,--,+185.53%
DNN,Denison Mines Corp.,2.2400,-0.0800,-3.45%,25.951M,102.647M,2.008B,--,+51.63%
PSLV,Sprott Physical Silver Trust,13.74,+0.26,+1.93%,24.646M,26.668M,7.624B,6.03,+41.30%
RIOT,"Riot Platforms, Inc.",13.74,-0.02,-0.16%,24.123M,40.084M,5.078B,--,+102.95%
BAC,Bank of America Corporation,50.18,-0.56,-1.10%,23.59M,38.419M,371.681B,14.72,+24.67%
WULF,TeraWulf Inc.,9.39,-0.06,-0.63%,21.358M,54.939M,3.682B,--,+147.38%
NU,Nu Holdings Ltd.,14.68,-0.12,-0.78%,21.319M,63.802M,70.959B,31.24,-0.27%
AMD,"Advanced Micro Devices, Inc.",160.26,-2.37,-1.46%,20.983M,56.995M,260.076B,95.39,+18.76%
HOOD,"Robinhood Markets, Inc.",99.43,-4.60,-4.42%,19.719M,44.951M,88.361B,50.47,+437.07%
PPBI,"Pacific Premier Bancorp, Inc.",24.49,0.00,0.00%,19.567M,1.337M,2.375B,17.13,-2.27%
PFE,Pfizer Inc.,24.87,+0.11,+0.44%,19.403M,40.562M,141.4B,13.16,-12.51%
GOOGL,Alphabet Inc.,206.39,-6.52,-3.06%,18.233M,36.878M,2.499T,21.98,+35.30%
BMNR,"Bitmine Immersion Technologies, Inc.",43.02,-0.60,-1.38%,17.751M,34.971M,7.464B,--,+462.84%
BABA,Alibaba Group Holding Limited,136.89,+1.89,+1.40%,24.485M,13.941M,340.094B,15.86,+64.09%
DNB,"Dun & Bradstreet Holdings, Inc.",9.15,+0.04,+0.44%,17.827M,4.213M,4.083B,--,-23.75%
MRVL,"Marvell Technology, Inc.",62.96,+0.09,+0.14%,16.741M,20.189M,54.274B,--,-10.21%
RIVN,"Rivian Automotive, Inc.",13.27,-0.30,-2.21%,16.102M,34.118M,16.102B,--,+3.19%
WBD,"Warner Bros. Discovery, Inc.",11.30,-0.34,-2.92%,15.848M,61.148M,27.976B,36.45,+58.15%
AMZN,"Amazon.com, Inc.",222.38,-6.62,-2.89%,15.575M,41.536M,2.372T,33.95,+29.93%
AAPL,Apple Inc.,227.35,-4.79,-2.06%,15.497M,54.241M,3.374T,34.50,+4.21%
F,Ford Motor Company,11.69,-0.09,-0.72%,26.609M,75.9M,46.505B,14.98,+7.19%
IQ,"iQIYI, Inc.",2.7000,+0.0500,+1.89%,13.637M,21.966M,2.6B,270.00,+26.79%
SMCI,"Super Micro Computer, Inc.",39.84,-1.70,-4.10%,13.528M,37.836M,23.673B,23.71,-5.97%
GRAB,Grab Holdings Limited,4.8901,-0.0999,-2.00%,13.555M,36.685M,19.935B,244.51,+50.30%
AG,First Majestic Silver Corp.,9.56,+0.41,+4.54%,20.032M,20.968M,4.673B,--,+73.11%
ITUB,Itaú Unibanco Holding S.A.,7.00,-0.14,-1.92%,12.947M,28.389M,71.107B,9.46,+19.91%
JOBY,"Joby Aviation, Inc.",13.29,-0.86,-6.10%,12.426M,34.129M,11.373B,--,+187.60%
