Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.6690,-0.1110,-2.94%,244.166M,204.908M,2.7B,--,+94.34%
INTC,Intel Corporation,25.45,+1.80,+7.59%,195.657M,94.398M,111.417B,--,+12.72%
NVDA,NVIDIA Corporation,177.31,-4.70,-2.58%,89.881M,181.273M,4.324T,57.38,+43.03%
WULF,TeraWulf Inc.,8.94,-0.44,-4.74%,66.037M,53.597M,3.504B,--,+97.89%
PLTR,Palantir Technologies Inc.,162.50,-11.53,-6.63%,65.513M,72.849M,385.505B,541.67,+438.46%
NIO,NIO Inc.,5.16,+0.29,+5.95%,63.275M,51.019M,11.653B,--,+26.49%
VKTX,"Viking Therapeutics, Inc.",24.35,-17.74,-42.15%,47.042M,3.857M,2.738B,--,-36.36%
TSLA,"Tesla, Inc.",332.77,-2.39,-0.71%,43.977M,102.373M,1.073T,198.08,+51.59%
SOFI,"SoFi Technologies, Inc.",23.30,-0.93,-3.86%,40.707M,70.299M,27.895B,46.59,+228.77%
AMD,"Advanced Micro Devices, Inc.",168.95,-7.19,-4.08%,36.793M,55.271M,274.179B,101.17,+12.62%
NU,Nu Holdings Ltd.,13.20,-0.13,-0.97%,32.888M,64.041M,63.787B,28.09,-7.75%
LCID,"Lucid Group, Inc.",2.1457,-0.0343,-1.57%,31.631M,142.976M,6.593B,--,-32.72%
F,Ford Motor Company,11.57,+0.11,+0.96%,31.085M,83.959M,46.048B,14.83,+7.30%
AAL,American Airlines Group Inc.,13.25,+0.08,+0.61%,30.492M,61.306M,8.743B,15.77,+27.99%
BMNR,"Bitmine Immersion Technologies, Inc.",49.48,-5.39,-9.83%,28.33M,32.064M,8.584B,--,+608.00%
SOUN,"SoundHound AI, Inc.",13.56,-1.26,-8.51%,26.579M,42.801M,5.528B,--,+188.33%
HOOD,"Robinhood Markets, Inc.",109.15,-5.87,-5.10%,26.49M,43.99M,96.999B,55.41,+480.03%
SNAP,Snap Inc.,7.21,-0.13,-1.77%,21.785M,39.933M,12.184B,--,-22.49%
RIVN,"Rivian Automotive, Inc.",12.21,-0.20,-1.61%,21.591M,32.535M,14.816B,--,-5.98%
RGTI,"Rigetti Computing, Inc.",15.48,-1.15,-6.94%,21.193M,50.272M,5.017B,--,"+1,889.23%"
AUR,"Aurora Innovation, Inc.",5.96,-0.48,-7.47%,20.113M,22.122M,10.995B,--,+74.05%
TGNA,TEGNA Inc.,21.03,+0.85,+4.21%,19.981M,1.818M,3.383B,7.65,+47.19%
OSCR,"Oscar Health, Inc.",16.35,-0.30,-1.80%,19.635M,25.827M,4.228B,--,-3.53%
MARA,"MARA Holdings, Inc.",15.31,-0.78,-4.88%,18.696M,46.726M,5.67B,8.23,-2.01%
QBTS,D-Wave Quantum Inc.,15.74,-0.82,-4.95%,18.618M,62.26M,5.383B,--,"+1,644.99%"
ITUB,Itaú Unibanco Holding S.A.,6.70,-0.27,-3.88%,18.046M,29.707M,67.942B,9.05,+12.25%
PANW,"Palo Alto Networks, Inc.",183.85,+7.68,+4.36%,17.489M,7.379M,122.803B,114.91,-4.26%
IQ,"iQIYI, Inc.",2.2650,-0.0650,-2.79%,16.268M,21.223M,2.181B,56.63,-23.86%
APLD,Applied Digital Corporation,15.41,-0.93,-5.69%,16.011M,50.101M,4.03B,--,+305.46%
PCG,PG&E Corporation,15.35,+0.25,+1.69%,15.482M,27.615M,33.748B,14.22,-18.95%
AAPL,Apple Inc.,231.43,+0.54,+0.23%,15.817M,56.452M,3.434T,35.17,+1.93%
