Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,5.09,-0.00,-0.00%,280.093M,254.242M,3.742B,--,+165.10%
NVDA,NVIDIA Corporation,169.55,-1.19,-0.70%,127.195M,174.746M,4.128T,48.17,+60.79%
GOOGL,Alphabet Inc.,229.58,+18.22,+8.62%,83.187M,36.908M,2.781T,24.48,+35.09%
SNAP,Snap Inc.,7.22,-0.11,-1.57%,80.966M,45.511M,12.192B,--,-16.61%
TSLA,"Tesla, Inc.",335.97,+6.61,+2.01%,78.802M,97.845M,1.084T,200.00,+50.11%
NIO,NIO Inc.,6.27,-0.31,-4.72%,77.967M,64.215M,14.012B,--,+55.19%
AAL,American Airlines Group Inc.,13.49,+0.10,+0.75%,75.483M,63.236M,8.904B,16.06,+25.96%
RIVN,"Rivian Automotive, Inc.",14.52,+0.65,+4.65%,66.437M,34.573M,17.613B,--,+4.44%
WBD,"Warner Bros. Discovery, Inc.",11.91,+0.30,+2.54%,60.291M,61.47M,29.499B,38.44,+58.74%
DNN,Denison Mines Corp.,2.3450,+0.0650,+2.85%,59.785M,100.048M,2.102B,--,+49.02%
PLTR,Palantir Technologies Inc.,154.41,-2.69,-1.71%,58.751M,74.551M,366.313B,514.70,+413.53%
SOUN,"SoundHound AI, Inc.",12.73,-0.69,-5.16%,57.96M,46.538M,5.189B,--,+198.89%
GOOG,Alphabet Inc.,230.33,+18.34,+8.65%,56.742M,24.465M,2.781T,24.58,+34.33%
ABEV,Ambev S.A.,2.1350,-0.0550,-2.51%,53.123M,30.413M,34.398B,12.56,-5.60%
MARA,"MARA Holdings, Inc.",15.69,-0.36,-2.27%,50.672M,47.242M,5.814B,8.44,+7.93%
AAPL,Apple Inc.,237.38,+7.66,+3.33%,48.403M,54.2M,3.523T,36.02,+4.02%
BTG,B2Gold Corp.,4.1150,-0.1550,-3.63%,46.561M,39.215M,5.444B,--,+61.13%
PSNYW,Polestar Automotive Holding UK PLC,0.3756,+0.0628,+20.08%,45.254M,2.281M,3.334B,--,+59.47%
LYFT,"Lyft, Inc.",16.92,+0.12,+0.68%,43.241M,16.624M,6.875B,73.54,+48.15%
M,"Macy's, Inc.",16.07,+2.58,+19.09%,41.356M,7.214M,4.362B,8.11,-11.83%
SOFI,"SoFi Technologies, Inc.",24.46,-0.45,-1.81%,40.291M,74.276M,29.29B,48.92,+233.02%
CIFR,Cipher Mining Inc.,8.07,-0.24,-2.94%,39.074M,33.494M,3.176B,--,+179.66%
RIOT,"Riot Platforms, Inc.",13.39,-0.70,-5.00%,37.043M,40.155M,4.947B,--,+105.69%
F,Ford Motor Company,11.59,-0.13,-1.11%,36.9M,74.87M,46.127B,14.86,+7.03%
BMNR,"Bitmine Immersion Technologies, Inc.",44.98,+2.49,+5.86%,36.488M,34.987M,7.804B,--,+448.26%
INTC,Intel Corporation,23.89,-0.32,-1.31%,35.679M,103.959M,104.573B,--,+24.60%
PSLV,Sprott Physical Silver Trust,13.88,+0.15,+1.13%,34.839M,26.904M,7.699B,6.09,+43.07%
JOBY,"Joby Aviation, Inc.",13.10,-0.28,-2.06%,34.034M,33.815M,11.218B,--,+174.18%
NU,Nu Holdings Ltd.,14.78,-0.08,-0.54%,30.463M,64.166M,71.422B,31.45,+4.35%
WULF,TeraWulf Inc.,9.03,-0.60,-6.23%,29.574M,54.925M,3.541B,--,+146.29%
RKLB,Rocket Lab Corporation,43.88,-5.43,-11.01%,28.991M,23.655M,21.168B,--,+677.76%
IREN,IREN Limited,27.87,-1.24,-4.26%,28.777M,26.925M,7.58B,71.46,+333.18%
SMR,NuScale Power Corporation,40.46,+3.22,+8.65%,28.765M,13.294M,5.417B,--,+362.61%
KO,The Coca-Cola Company,68.79,-0.27,-0.40%,27.657M,15.311M,296.028B,24.39,-4.82%
QBTS,D-Wave Quantum Inc.,15.25,-0.60,-3.80%,27.556M,44.801M,5.215B,--,"+1,606.14%"
SBET,"SharpLink Gaming, Inc.",16.72,-0.26,-1.56%,27.473M,38.776M,2.989B,--,+111.19%
KDP,Keurig Dr Pepper Inc.,28.99,+0.08,+0.26%,27.347M,12.195M,39.374B,25.65,-22.35%
HIMS,"Hims & Hers Health, Inc.",44.41,+2.88,+6.93%,26.327M,36.573M,10.038B,56.22,+184.26%
MRVL,"Marvell Technology, Inc.",62.12,-2.48,-3.84%,25.874M,20.462M,53.554B,--,-8.85%
AMD,"Advanced Micro Devices, Inc.",161.18,-1.15,-0.71%,25.181M,57.02M,261.561B,96.51,+15.23%
PFE,Pfizer Inc.,24.75,-0.23,-0.90%,23.779M,40.672M,140.746B,13.10,-12.01%
NOK,Nokia Oyj,4.3700,+0.1400,+3.31%,23.372M,18.706M,23.736B,23.00,-3.42%
RGTI,"Rigetti Computing, Inc.",14.97,-0.55,-3.54%,22.955M,44.935M,4.853B,--,"+1,758.68%"
BAC,Bank of America Corporation,49.90,-0.52,-1.04%,22.82M,38.764M,369.57B,14.63,+24.49%
HL,Hecla Mining Company,8.89,-0.03,-0.39%,21.826M,22.116M,5.953B,55.53,+63.07%
KEY,KeyCorp,18.82,-0.14,-0.76%,21.539M,23.352M,20.631B,--,+15.19%
HPE,Hewlett Packard Enterprise Company,22.88,+0.19,+0.86%,20.987M,18.355M,30.017B,22.00,+20.83%
HOOD,"Robinhood Markets, Inc.",100.22,-0.62,-0.61%,20.518M,44.91M,89.063B,50.87,+427.68%
ITUB,Itaú Unibanco Holding S.A.,6.93,-0.08,-1.11%,20.411M,28.481M,71.93B,9.37,+16.30%
RIG,Transocean Ltd.,2.9750,-0.0850,-2.78%,20.379M,33.213M,2.806B,--,-26.09%
AG,First Majestic Silver Corp.,9.40,-0.21,-2.24%,20.233M,20.987M,4.606B,--,+81.66%
BBD,Banco Bradesco S.A.,3.0150,-0.0015,-0.05%,20.103M,34.463M,30.167B,8.87,+6.71%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.27,-0.14,-1.17%,20.014M,22.879M,76.337B,5.73,-17.32%
