Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,156.98,+3.68,+2.40%,134.874M,248.473M,3.828T,50.64,+19.50%
INTC,Intel Corporation,21.97,-0.88,-3.85%,114.496M,92.295M,95.833B,--,-26.83%
LCID,"Lucid Group, Inc.",2.0450,+0.0150,+0.74%,104.633M,129.329M,6.238B,--,-31.19%
F,Ford Motor Company,11.75,+0.40,+3.53%,103.184M,115.327M,46.725B,9.40,-11.81%
TSLA,"Tesla, Inc.",315.69,+14.98,+4.98%,102.87M,120.786M,1.017T,181.43,+22.05%
HOOD,"Robinhood Markets, Inc.",98.43,+6.10,+6.61%,100.867M,44.515M,86.857B,56.25,+303.36%
VALE,Vale S.A.,10.25,+0.43,+4.38%,90.943M,36.537M,43.755B,7.43,-15.42%
CNC,Centene Corporation,34.08,-22.57,-39.84%,78.975M,5.217M,16.958B,5.03,-15.14%
MARA,"MARA Holdings, Inc.",17.66,+1.96,+12.48%,70.81M,44.062M,6.215B,--,-25.17%
OSCR,"Oscar Health, Inc.",16.65,-3.80,-18.58%,65.026M,11.932M,4.24B,41.62,+19.80%
SOFI,"SoFi Technologies, Inc.",18.15,+0.51,+2.89%,56.344M,67.46M,20.062B,42.21,+170.55%
AAPL,Apple Inc.,212.09,+4.27,+2.05%,54.504M,64.082M,3.168T,33.04,-6.20%
QBTS,D-Wave Quantum Inc.,15.74,+0.92,+6.21%,52.244M,65.91M,4.918B,--,"+1,247.27%"
NU,Nu Holdings Ltd.,13.44,-0.20,-1.43%,51.585M,62.369M,64.864B,30.56,+9.73%
RGTI,"Rigetti Computing, Inc.",12.75,+1.42,+12.52%,51.351M,48.265M,4.115B,--,"+1,080.21%"
PLTR,Palantir Technologies Inc.,132.26,+1.58,+1.21%,48.986M,99.819M,312.122B,551.08,+405.53%
SOUN,"SoundHound AI, Inc.",11.24,+0.76,+7.24%,48.298M,30.965M,4.515B,--,+166.67%
BBD,Banco Bradesco S.A.,3.0350,-0.0011,-0.04%,45.908M,42.891M,29.696B,9.79,+37.95%
GRAB,Grab Holdings Limited,4.9150,-0.0150,-0.30%,41.446M,37.985M,20.269B,491.50,+39.27%
CLF,Cleveland-Cliffs Inc.,8.66,+0.54,+6.70%,40.063M,31.214M,4.286B,--,-49.09%
SNAP,Snap Inc.,9.43,+0.07,+0.80%,39.177M,39.509M,15.751B,--,-40.63%
RIOT,"Riot Platforms, Inc.",12.19,+0.92,+8.16%,38.288M,34.999M,4.355B,--,+17.76%
BAC,Bank of America Corporation,48.63,+0.48,+1.00%,35.5M,48.404M,366.276B,14.52,+17.73%
APLD,Applied Digital Corporation,10.55,+0.79,+8.09%,34.827M,52.524M,2.374B,--,+44.17%
CLSK,"CleanSpark, Inc.",12.41,+1.33,+12.00%,34.116M,26.866M,3.487B,--,-31.39%
AAL,American Airlines Group Inc.,11.64,+0.11,+1.00%,32.429M,62.258M,7.673B,11.64,+3.60%
ACHR,Archer Aviation Inc.,9.90,+0.02,+0.18%,32.373M,34.234M,5.434B,--,+134.68%
RIVN,"Rivian Automotive, Inc.",12.92,-0.55,-4.12%,31.829M,30.576M,14.806B,--,-8.05%
QUBT,Quantum Computing Inc.,19.89,+1.25,+6.71%,31.582M,26.041M,3.082B,--,"+3,591.09%"
WBD,"Warner Bros. Discovery, Inc.",11.10,+0.16,+1.51%,31.522M,47.931M,27.475B,--,+51.31%
AMD,"Advanced Micro Devices, Inc.",138.99,+2.88,+2.12%,31.147M,48.082M,225.366B,101.46,-16.96%
BTG,B2Gold Corp.,3.6450,+0.0350,+0.97%,30.414M,53.226M,4.824B,--,+29.86%
