Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
INTC,Intel Corporation,19.80,-0.61,-3.01%,78.628M,82.573M,86.643B,--,-0.39%
NVDA,NVIDIA Corporation,181.69,+2.27,+1.27%,72.481M,191.85M,4.431T,58.61,+70.93%
AMD,"Advanced Micro Devices, Inc.",173.32,+10.20,+6.25%,55.67M,52.914M,281.271B,104.41,+19.66%
PARA,Paramount Global,11.04,0.00,0.00%,46.684M,9.985M,7.682B,368.00,+8.13%
AAPL,Apple Inc.,219.71,+6.44,+3.02%,46.359M,54.179M,3.261T,33.34,-0.03%
QBTS,D-Wave Quantum Inc.,16.75,-0.83,-4.75%,40.682M,71.6M,5.232B,--,"+2,097.50%"
BMNR,"Bitmine Immersion Technologies, Inc.",41.12,+2.65,+6.90%,39.955M,21.289M,4.619B,--,+396.39%
PLTR,Palantir Technologies Inc.,183.93,+4.40,+2.45%,35.922M,77.098M,436.356B,593.34,+513.18%
F,Ford Motor Company,11.11,-0.10,-0.85%,31.553M,86.892M,44.236B,14.25,+10.66%
LCID,"Lucid Group, Inc.",2.1640,-0.0210,-0.96%,31.451M,150.82M,6.649B,--,-30.63%
TSLA,"Tesla, Inc.",318.89,-1.02,-0.32%,30.093M,106.911M,1.029T,187.58,+60.89%
FTNT,"Fortinet, Inc.",72.31,-24.27,-25.13%,29.748M,4.606M,55.347B,29.76,+40.62%
NBIS,Nebius Group N.V.,68.76,+13.67,+24.81%,29.625M,13.5M,16.414B,--,+175.45%
RUN,Sunrun Inc.,11.59,+2.52,+27.78%,29.572M,24.012M,2.648B,--,-51.83%
WBD,"Warner Bros. Discovery, Inc.",11.98,-0.82,-6.40%,29.104M,59.498M,29.652B,--,+82.19%
HL,Hecla Mining Company,7.01,+0.89,+14.65%,28.774M,20.654M,4.431B,58.38,+21.96%
NVO,Novo Nordisk A/S,48.03,+2.65,+5.85%,28.676M,13.668M,211.27B,12.41,-64.59%
SNAP,Snap Inc.,7.67,-0.11,-1.41%,27.757M,37.608M,12.961B,--,-12.98%
SOFI,"SoFi Technologies, Inc.",22.17,+0.71,+3.29%,27.631M,71.614M,26.513B,44.33,+223.19%
PTON,"Peloton Interactive, Inc.",7.20,+0.13,+1.91%,26.991M,14.238M,2.872B,--,+137.25%
SMCI,"Super Micro Computer, Inc.",47.16,+0.37,+0.79%,25.469M,45.898M,28.146B,28.07,-8.24%
HOOD,"Robinhood Markets, Inc.",111.88,+6.23,+5.90%,25.395M,44.275M,99.426B,56.79,+495.88%
BBD,Banco Bradesco S.A.,2.8485,-0.0015,-0.05%,25.158M,41.763M,28.073B,8.38,+10.89%
JOBY,"Joby Aviation, Inc.",17.17,-1.76,-9.27%,23.535M,32.105M,14.453B,--,+264.04%
AMZN,"Amazon.com, Inc.",223.17,+0.87,+0.39%,19.381M,43.705M,2.38T,34.02,+34.08%
AAL,American Airlines Group Inc.,11.70,-0.04,-0.34%,19.06M,61.704M,7.72B,13.93,+18.71%
LYFT,"Lyft, Inc.",14.21,+0.17,+1.25%,17.868M,17.674M,5.977B,94.73,+38.93%
GRAB,Grab Holdings Limited,4.9100,+0.1400,+2.94%,16.98M,37.548M,20.013B,245.50,+47.68%
QS,QuantumScape Corporation,8.82,+0.54,+6.47%,16.81M,41.428M,4.99B,--,+44.25%
IONQ,"IonQ, Inc.",39.67,-1.56,-3.79%,16.313M,23.615M,11.554B,--,+479.89%
HIMS,"Hims & Hers Health, Inc.",51.42,+0.29,+0.57%,15.868M,43.98M,11.622B,65.09,+222.59%
CDE,"Coeur Mining, Inc.",10.84,+0.94,+9.56%,15.601M,13.988M,6.931B,37.36,+83.83%
BTG,B2Gold Corp.,3.7850,+0.0250,+0.66%,15.537M,44.291M,5.012B,--,+36.23%
LLY,Eli Lilly and Company,635.84,-110.53,-14.81%,15.42M,3.688M,570.817B,51.61,-11.70%
APP,AppLovin Corporation,442.75,+52.18,+13.37%,14.523M,5.767M,149.821B,79.77,+409.02%
NIO,NIO Inc.,4.6795,+0.0695,+1.51%,14.475M,48.213M,10.577B,--,+20.68%
SOUN,"SoundHound AI, Inc.",10.57,-0.23,-2.08%,14.158M,38.522M,4.248B,--,+107.29%
PFE,Pfizer Inc.,24.17,+0.24,+1.02%,14.158M,42.67M,137.448B,12.79,-16.79%
RGTI,"Rigetti Computing, Inc.",15.64,-0.35,-2.22%,13.699M,54.502M,5.046B,--,"+1,824.19%"
