Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.801M,10.369B,--,+29.51%
OPEN,Opendoor Technologies Inc.,4.3522,+0.0822,+1.92%,237.85M,242.308M,3.203B,--,+98.60%
NVDA,NVIDIA Corporation,174.39,-5.73,-3.18%,134.154M,176.45M,4.253T,49.68,+50.93%
LCID,"Lucid Group, Inc.",1.9900,-0.0800,-3.86%,65.537M,135.631M,6.114B,--,-48.51%
BABA,Alibaba Group Holding Limited,134.43,+14.86,+12.43%,54.265M,12.894M,320.497B,17.92,+43.47%
IREN,IREN Limited,26.08,+3.03,+13.17%,53.276M,25.028M,6.307B,--,+191.28%
MRVL,"Marvell Technology, Inc.",64.69,-12.54,-16.24%,53.664M,19.371M,55.776B,--,+1.30%
DNN,Denison Mines Corp.,2.3000,+0.1000,+4.55%,44.508M,105.61M,2.062B,--,+31.74%
TSLA,"Tesla, Inc.",336.42,-9.57,-2.76%,41.082M,98.913M,1.085T,197.89,+61.59%
SNAP,Snap Inc.,7.30,+0.20,+2.89%,40.109M,43.088M,12.344B,--,-23.98%
SOUN,"SoundHound AI, Inc.",12.73,+0.20,+1.56%,36.875M,44.371M,5.188B,--,+156.24%
RGTI,"Rigetti Computing, Inc.",16.23,-0.34,-2.06%,30.528M,44.53M,5.261B,--,"+1,710.04%"
MARA,"MARA Holdings, Inc.",15.74,-0.22,-1.35%,31.299M,46.472M,5.833B,8.47,-4.43%
AAL,American Airlines Group Inc.,13.26,+0.01,+0.08%,30.78M,62.158M,8.749B,15.79,+24.76%
AFRM,"Affirm Holdings, Inc.",89.12,+9.13,+11.42%,29.533M,5.846M,28.751B,--,+81.75%
NIO,NIO Inc.,6.28,-0.23,-3.53%,28.96M,62.358M,14.055B,--,+61.14%
SOFI,"SoFi Technologies, Inc.",25.43,-0.61,-2.34%,29.068M,73.699M,30.451B,50.86,+225.91%
INTC,Intel Corporation,24.55,-0.38,-1.52%,28.233M,104.549M,107.455B,--,+13.11%
PSLV,Sprott Physical Silver Trust,13.49,+0.24,+1.85%,29.322M,27.164M,7.488B,5.92,+34.93%
PLTR,Palantir Technologies Inc.,156.73,-1.39,-0.88%,24.752M,77.49M,371.817B,522.43,+402.29%
IQ,"iQIYI, Inc.",2.6350,+0.1250,+4.98%,24.163M,21.688M,2.537B,263.50,+16.74%
WBD,"Warner Bros. Discovery, Inc.",11.85,-0.20,-1.70%,22.9M,60.8M,29.338B,38.23,+53.83%
F,Ford Motor Company,11.78,+0.07,+0.61%,21.954M,79.115M,46.887B,15.10,+4.65%
CIFR,Cipher Mining Inc.,7.26,+0.24,+3.42%,21.571M,31.899M,2.855B,--,+100.00%
AMD,"Advanced Micro Devices, Inc.",163.67,-4.91,-2.91%,20.884M,56.609M,265.61B,98.01,+13.48%
RIVN,"Rivian Automotive, Inc.",13.36,-0.28,-2.02%,20.588M,34.017M,16.217B,--,-3.47%
APLD,Applied Digital Corporation,15.78,-0.82,-4.91%,18.533M,48.889M,4.136B,--,+354.79%
ABEV,Ambev S.A.,2.2500,+0.0200,+0.90%,18.867M,29.971M,35.174B,13.24,-1.76%
PFE,Pfizer Inc.,24.77,+0.17,+0.71%,18.008M,40.711M,140.86B,13.11,-15.20%
BMNR,"Bitmine Immersion Technologies, Inc.",44.74,-0.83,-1.82%,17.947M,34.977M,7.762B,--,+488.00%
DNB,"Dun & Bradstreet Holdings, Inc.",9.15,+0.04,+0.44%,17.827M,4.192M,4.083B,--,-23.75%
WULF,TeraWulf Inc.,9.20,-0.24,-2.59%,17.184M,54.575M,3.606B,--,+116.51%
SMCI,"Super Micro Computer, Inc.",42.06,-1.91,-4.34%,16.827M,37.615M,25.102B,25.04,+0.46%
AAPL,Apple Inc.,232.31,-0.25,-0.11%,16.051M,54.441M,3.448T,35.31,+1.55%
DELL,Dell Technologies Inc.,123.61,-10.44,-7.78%,15.488M,5.383M,83.611B,19.38,+16.02%
BTG,B2Gold Corp.,4.1200,+0.0800,+1.98%,15.781M,39.764M,5.451B,--,+44.29%
NU,Nu Holdings Ltd.,14.79,+0.02,+0.14%,14.868M,63.982M,71.47B,31.47,-1.34%
GOOGL,Alphabet Inc.,211.85,+0.21,+0.10%,14.125M,37.11M,2.566T,22.59,+29.54%
RIOT,"Riot Platforms, Inc.",13.62,-0.18,-1.30%,14.246M,39.961M,5.034B,--,+83.27%
CRWV,"CoreWeave, Inc.",99.46,-3.33,-3.24%,13.968M,21.514M,48.593B,--,+156.98%
SBET,"SharpLink Gaming, Inc.",17.69,-0.77,-4.17%,12.801M,37.801M,2.987B,--,+126.23%
GAP,"The Gap, Inc.",22.07,+0.39,+1.80%,12.745M,9.78M,8.234B,9.60,-3.34%
BULL,Webull Corporation,13.91,-0.76,-5.18%,12.184M,13.017M,6.743B,11.22,+30.40%
BBD,Banco Bradesco S.A.,3.0950,-0.0150,-0.48%,12.016M,36.289M,29.516B,9.10,+11.87%
ACHR,Archer Aviation Inc.,8.95,-0.24,-2.66%,12.072M,37.487M,5.776B,--,+170.59%
JOBY,"Joby Aviation, Inc.",13.90,-0.37,-2.56%,11.849M,33.845M,11.902B,--,+185.40%
