Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SOFI,"SoFi Technologies, Inc.",24.01,+2.99,+14.25%,152.603M,65.842M,26.545B,55.85,+183.29%
NVDA,NVIDIA Corporation,176.35,-0.40,-0.23%,99.821M,194.416M,4.301T,57.07,+70.39%
NVO,Novo Nordisk A/S,54.15,-14.85,-21.52%,83.339M,9.488M,247.784B,14.64,-46.61%
LCID,"Lucid Group, Inc.",2.5750,-0.2150,-7.71%,80.61M,153.271M,7.854B,--,-19.60%
AMD,"Advanced Micro Devices, Inc.",178.27,+4.61,+2.65%,75.175M,48.474M,289.047B,130.12,+25.44%
TSLA,"Tesla, Inc.",320.67,-4.92,-1.51%,53.729M,109.077M,1.034T,189.75,+46.25%
QS,QuantumScape Corporation,9.34,-1.64,-14.94%,51.405M,37.852M,5.287B,--,+67.89%
INTC,Intel Corporation,20.41,-0.27,-1.33%,45.786M,80.372M,89.313B,--,-31.36%
SMCI,"Super Micro Computer, Inc.",59.75,-0.30,-0.50%,41.223M,45.654M,35.66B,32.47,-9.88%
WBD,"Warner Bros. Discovery, Inc.",13.23,-0.47,-3.47%,37.515M,58.088M,32.72B,--,+56.04%
AAL,American Airlines Group Inc.,11.52,-0.06,-0.47%,37.61M,60.772M,7.605B,13.72,+7.62%
VALE,Vale S.A.,9.91,+0.07,+0.76%,31.101M,39.226M,43.379B,7.18,-7.95%
PLTR,Palantir Technologies Inc.,156.60,-1.28,-0.81%,29.872M,82.457M,369.56B,652.50,+498.71%
F,Ford Motor Company,11.09,-0.19,-1.73%,29.484M,91.786M,44.08B,8.87,+4.06%
PYPL,"PayPal Holdings, Inc.",71.57,-6.65,-8.50%,29.113M,9.405M,69.604B,16.08,+22.22%
UNH,UnitedHealth Group Incorporated,268.36,-13.76,-4.88%,27.613M,18.734M,243.445B,11.23,-51.05%
NIO,NIO Inc.,4.7050,-0.1250,-2.59%,25.216M,43.958M,10.773B,--,+9.28%
SNAP,Snap Inc.,9.41,-0.27,-2.84%,23.664M,37.41M,15.839B,--,-25.97%
GRAB,Grab Holdings Limited,5.36,+0.07,+1.29%,23.453M,36.466M,22.084B,535.50,+60.00%
CSX,CSX Corporation,35.15,-0.56,-1.58%,23.453M,15.946M,65.52B,21.56,+1.97%
AAPL,Apple Inc.,211.92,-2.13,-1.00%,23.123M,53.29M,3.165T,33.01,-2.17%
STLA,Stellantis N.V.,9.57,-0.13,-1.34%,23.052M,19.459M,28.494B,--,-42.09%
QBTS,D-Wave Quantum Inc.,17.76,-0.59,-3.22%,21.191M,70.787M,5.55B,--,"+1,821.47%"
RIVN,"Rivian Automotive, Inc.",13.22,-0.56,-4.06%,20.694M,32.198M,15.837B,--,-15.04%
GOOGL,Alphabet Inc.,195.19,+2.61,+1.36%,20.222M,41.963M,2.365T,20.81,+13.09%
PFE,Pfizer Inc.,24.22,-0.09,-0.36%,19.684M,41.198M,137.708B,17.55,-22.55%
NU,Nu Holdings Ltd.,12.65,+0.04,+0.34%,19.575M,65.547M,61.043B,28.76,+4.91%
ACHR,Archer Aviation Inc.,10.22,-0.57,-5.25%,19.189M,40.105M,5.613B,--,+155.08%
PSLV,Sprott Physical Silver Trust,12.95,+0.03,+0.20%,19.82M,30.955M,6.821B,4.26,+33.33%
HOOD,"Robinhood Markets, Inc.",105.12,-1.65,-1.55%,18.879M,44.768M,92.757B,60.07,+423.38%
HBAN,Huntington Bancshares Incorporated,16.78,+0.14,+0.87%,18.782M,28.912M,24.605B,12.53,+9.83%
BCS,Barclays PLC,19.95,+0.54,+2.80%,18.444M,15.659M,70.628B,9.93,+61.88%
BTG,B2Gold Corp.,3.4350,+0.0250,+0.73%,18.282M,45.88M,4.555B,--,+15.20%
LI,Li Auto Inc.,27.35,-1.84,-6.29%,18.197M,4.177M,28.041B,25.57,+55.43%
RGTI,"Rigetti Computing, Inc.",14.82,-0.75,-4.82%,18.229M,53.995M,4.783B,--,"+1,472.73%"
SOUN,"SoundHound AI, Inc.",10.70,-0.53,-4.76%,18.033M,38.065M,4.301B,--,+127.07%
MARA,"MARA Holdings, Inc.",16.65,-0.51,-3.00%,19.298M,48.84M,5.858B,--,-13.03%
HIMS,"Hims & Hers Health, Inc.",58.49,-0.19,-0.32%,17.955M,46.38M,13.092B,86.01,+176.79%
MRK,"Merck & Co., Inc.",80.63,-3.43,-4.08%,17.852M,14.926M,202.464B,11.72,-27.06%
KVUE,Kenvue Inc.,22.17,-0.19,-0.87%,17.83M,18.891M,42.555B,39.58,+19.25%
KEY,KeyCorp,18.40,-0.05,-0.24%,17.629M,16.854M,20.464B,--,+13.48%
RIOT,"Riot Platforms, Inc.",13.48,-1.03,-7.13%,16.933M,40.394M,4.814B,--,+39.92%
AMZN,"Amazon.com, Inc.",231.03,-1.76,-0.76%,17.022M,41.771M,2.453T,37.57,+28.11%
UBER,"Uber Technologies, Inc.",87.51,-3.09,-3.41%,16.769M,21.334M,182.998B,15.33,+43.60%
IREN,IREN Limited,15.59,-0.99,-6.00%,16.62M,23.404M,3.769B,--,+76.76%
NOK,Nokia Oyj,4.1750,-0.0381,-0.90%,16.633M,18.217M,22.664B,21.97,+8.67%
RXRX,"Recursion Pharmaceuticals, Inc.",5.95,-0.36,-5.65%,16.338M,28.465M,2.581B,--,-20.63%
ITUB,Itaú Unibanco Holding S.A.,6.27,+0.09,+1.46%,15.997M,30.031M,65.994B,8.96,+10.90%
JOBY,"Joby Aviation, Inc.",16.99,-0.17,-1.02%,15.252M,29.031M,14.293B,--,+181.77%
T,AT&T Inc.,27.52,-0.08,-0.27%,15.001M,32.528M,196.814B,15.73,+45.42%
GOOG,Alphabet Inc.,195.95,+2.53,+1.31%,15.207M,28.05M,2.364T,20.89,+12.55%
IONQ,"IonQ, Inc.",40.91,-1.43,-3.38%,14.598M,22.865M,11.916B,--,+442.82%
UPS,"United Parcel Service, Inc.",91.78,-9.80,-9.65%,14.331M,5.215M,77.719B,13.40,-21.27%
APLD,Applied Digital Corporation,9.99,-0.59,-5.58%,14.022M,50.173M,2.248B,--,+165.83%
CCL,Carnival Corporation & plc,29.67,-0.06,-0.22%,13.559M,24.208M,40.222B,15.53,+73.66%
GTLS,"Chart Industries, Inc.",198.25,+26.60,+15.50%,13.366M,"806,747",8.91B,39.57,+7.96%
BA,The Boeing Company,230.23,-6.18,-2.61%,13.265M,8.162M,173.593B,--,+26.52%
CLF,Cleveland-Cliffs Inc.,10.60,-0.66,-5.91%,12.9M,34.277M,5.241B,--,-24.78%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.81,+0.26,+2.04%,12.943M,22.363M,80.363B,9.56,-10.74%
