Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,177.79,+4.07,+2.34%,61.954M,192.781M,4.336T,57.54,+72.94%
NIO,NIO Inc.,4.6250,-0.3850,-7.68%,50.911M,46.325M,9.984B,--,+28.79%
JOBY,"Joby Aviation, Inc.",20.68,+3.52,+20.54%,50.307M,29.936M,17.406B,--,+237.80%
COMM,"CommScope Holding Company, Inc.",13.66,+5.87,+75.40%,45.101M,5.36M,2.959B,--,+286.60%
TSLA,"Tesla, Inc.",307.03,+4.40,+1.45%,41.642M,107.359M,990.31B,181.67,+52.17%
AMZN,"Amazon.com, Inc.",212.25,-2.50,-1.16%,38.498M,42.482M,2.264T,32.41,+33.37%
LCID,"Lucid Group, Inc.",2.4100,-0.0100,-0.41%,29.945M,152.562M,7.405B,--,-19.33%
AAL,American Airlines Group Inc.,11.14,+0.11,+0.95%,29.085M,61.489M,7.351B,13.26,+18.86%
PLTR,Palantir Technologies Inc.,158.49,+4.21,+2.73%,28.482M,79.288M,374.01B,689.07,+540.39%
AEO,"American Eagle Outfitters, Inc.",12.52,+1.78,+16.62%,27.755M,9.53M,2.17B,12.78,-45.70%
AMD,"Advanced Micro Devices, Inc.",176.71,+5.06,+2.95%,27.168M,51.418M,286.518B,128.99,+27.35%
SOFI,"SoFi Technologies, Inc.",21.20,-0.02,-0.12%,26.766M,71.583M,25.365B,42.41,+224.62%
RGTI,"Rigetti Computing, Inc.",14.90,+0.78,+5.49%,26.306M,53.757M,4.808B,--,"+1,673.87%"
YMM,Full Truck Alliance Co. Ltd.,10.84,+0.18,+1.64%,25.75M,7.824M,11.332B,21.67,+52.07%
F,Ford Motor Company,10.97,+0.15,+1.34%,25.672M,89.785M,43.639B,14.06,+11.43%
INTC,Intel Corporation,19.53,+0.23,+1.17%,24.187M,81.354M,85.505B,--,-3.98%
AAPL,Apple Inc.,205.55,+3.17,+1.57%,23.497M,53.581M,3.05T,31.14,-3.29%
APLD,Applied Digital Corporation,13.36,+0.84,+6.67%,21.815M,51.383M,3.5B,--,+215.37%
HOOD,"Robinhood Markets, Inc.",103.81,+3.91,+3.91%,21.669M,44.176M,92.244B,52.70,+508.40%
WBD,"Warner Bros. Discovery, Inc.",12.62,-0.24,-1.90%,21.247M,59.032M,31.235B,--,+63.32%
VALE,Vale S.A.,9.80,+0.09,+0.94%,19.221M,41.651M,41.84B,8.03,-2.41%
QBTS,D-Wave Quantum Inc.,16.69,+0.31,+1.89%,17.439M,70.499M,5.215B,--,"+1,802.44%"
RIVN,"Rivian Automotive, Inc.",12.48,+0.10,+0.77%,15.805M,32.471M,14.944B,--,-15.26%
ACHR,Archer Aviation Inc.,10.10,+0.46,+4.81%,15.387M,39.697M,5.547B,--,+146.55%
SMCI,"Super Micro Computer, Inc.",58.32,+1.68,+2.97%,15.326M,44.912M,34.806B,31.70,-6.97%
PFE,Pfizer Inc.,23.60,+0.11,+0.47%,15.075M,41.272M,134.175B,17.10,-21.02%
LYG,Lloyds Banking Group plc,4.3950,+0.1005,+2.34%,13.722M,17.275M,65.638B,12.56,+59.71%
GOOGL,Alphabet Inc.,193.20,+4.07,+2.15%,13.723M,42.401M,2.341T,20.60,+18.76%
ITUB,Itaú Unibanco Holding S.A.,6.39,+0.10,+1.62%,13.455M,30.219M,64.601B,9.13,+20.54%
BBD,Banco Bradesco S.A.,2.8450,+0.0350,+1.25%,12.851M,41.551M,27.659B,8.62,+17.57%
HIMS,"Hims & Hers Health, Inc.",64.66,+2.11,+3.37%,12.778M,46.022M,14.473B,95.09,+250.62%
GRAB,Grab Holdings Limited,4.9789,+0.1789,+3.73%,12.319M,37.612M,20.294B,248.95,+49.07%
NVO,Novo Nordisk A/S,48.76,+0.57,+1.18%,12.019M,12.925M,212.456B,13.58,-61.75%
ON,ON Semiconductor Corporation,50.95,-5.87,-10.33%,11.757M,9.861M,21.291B,35.38,-17.62%
HBAN,Huntington Bancshares Incorporated,16.23,+0.19,+1.21%,11.875M,30.183M,23.806B,12.12,+20.78%
MARA,"MARA Holdings, Inc.",15.86,+0.36,+2.35%,11.507M,48.559M,5.877B,8.53,-8.55%
PCG,PG&E Corporation,14.69,+0.57,+4.07%,11.366M,24.737M,32.297B,13.61,-20.72%
SNAP,Snap Inc.,9.31,+0.26,+2.90%,11.371M,34.523M,15.667B,--,+3.90%
QS,QuantumScape Corporation,8.34,+0.08,+0.97%,11.193M,40.097M,4.721B,--,+32.16%
KEY,KeyCorp,17.72,+0.07,+0.40%,11.056M,18.935M,19.713B,--,+25.00%
SOUN,"SoundHound AI, Inc.",10.57,+0.47,+4.60%,10.82M,37.999M,4.246B,--,+139.57%
NOK,Nokia Oyj,4.1100,+0.0600,+1.48%,10.606M,18.707M,22.108B,22.83,+8.58%
BCS,Barclays PLC,19.31,+0.21,+1.10%,10.5M,15.765M,68.096B,8.98,+80.36%
OKLO,Oklo Inc.,76.09,+4.60,+6.43%,10.036M,21.818M,11.214B,--,+835.73%
PSLV,Sprott Physical Silver Trust,12.69,+0.16,+1.32%,10.418M,30.417M,6.684B,4.17,+34.48%
BTG,B2Gold Corp.,3.5500,+0.1100,+3.20%,11.078M,45.336M,4.691B,--,+25.09%
RKT,"Rocket Companies, Inc.",16.76,+0.22,+1.33%,9.446M,16.896M,35.375B,--,-6.87%
NU,Nu Holdings Ltd.,11.96,-0.09,-0.72%,9.271M,65.033M,57.717B,27.19,+12.51%
MSFT,Microsoft Corporation,533.86,+9.75,+1.86%,9.117M,19.586M,3.968T,39.17,+32.64%
U,Unity Software Inc.,33.85,+2.02,+6.36%,9.006M,13.967M,14.073B,--,+119.82%
LYFT,"Lyft, Inc.",14.06,+0.44,+3.27%,9.027M,16.982M,5.916B,93.77,+28.86%
CX,"CEMEX, S.A.B. de C.V.",8.38,-0.02,-0.24%,9.07M,13.42M,12.158B,13.74,+40.00%
IONQ,"IonQ, Inc.",39.31,+1.19,+3.12%,8.886M,23.094M,11.45B,--,+480.21%
AGNC,AGNC Investment Corp.,9.60,+0.12,+1.21%,8.867M,24.752M,10.011B,26.65,-3.07%
RIOT,"Riot Platforms, Inc.",11.41,+0.39,+3.49%,8.577M,39.807M,4.221B,--,+32.73%
BAC,Bank of America Corporation,45.63,-0.03,-0.05%,8.56M,40.035M,338.016B,13.38,+24.58%
GOOG,Alphabet Inc.,194.00,+4.05,+2.13%,8.361M,28.287M,2.341T,20.68,+18.25%
RDDT,"Reddit, Inc.",194.94,+6.30,+3.34%,8.316M,8.257M,36.484B,87.03,+232.05%
UNH,UnitedHealth Group Incorporated,240.07,+2.30,+0.97%,8.034M,20.106M,217.782B,10.39,-58.28%
INFY,Infosys Limited,16.50,+0.09,+0.58%,7.642M,12.205M,70.031B,21.44,-21.11%
META,"Meta Platforms, Inc.",772.32,+22.31,+2.97%,7.628M,12.636M,1.94T,28.05,+57.65%
RXRX,"Recursion Pharmaceuticals, Inc.",5.81,+0.13,+2.29%,7.616M,28.597M,2.524B,--,-16.10%
COIN,"Coinbase Global, Inc.",318.65,+3.96,+1.26%,7.493M,15.077M,81.873B,30.70,+66.09%
AVTR,"Avantor, Inc.",11.39,+0.03,+0.22%,7.467M,12.837M,7.762B,11.27,-54.47%
HL,Hecla Mining Company,5.89,+0.20,+3.42%,7.372M,21.201M,3.723B,49.04,+20.04%
T,AT&T Inc.,27.62,-0.13,-0.45%,7.37M,32.617M,197.525B,15.79,+46.75%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.39,+0.14,+1.86%,7.358M,21.245M,24.322B,13.93,+11.03%
CCL,Carnival Corporation & plc,29.67,+0.60,+2.06%,7.303M,24.114M,40.229B,15.53,+101.87%
CMCSA,Comcast Corporation,32.75,+0.23,+0.71%,7.078M,20.442M,120.92B,5.43,-17.00%
OXY,Occidental Petroleum Corporation,43.06,-0.35,-0.82%,7.033M,11.694M,42.372B,17.43,-22.73%
RBLX,Roblox Corporation,129.66,+4.63,+3.70%,7.065M,8.798M,89.886B,--,+242.27%
MP,MP Materials Corp.,65.66,+1.97,+3.09%,6.968M,14.411M,11.626B,--,+505.42%
RIG,Transocean Ltd.,2.7982,-0.0218,-0.77%,6.992M,38.62M,2.472B,--,-43.71%
CMG,"Chipotle Mexican Grill, Inc.",42.97,+0.45,+1.07%,6.798M,14.909M,57.624B,38.03,-18.51%
KGC,Kinross Gold Corporation,17.01,+0.81,+4.97%,6.724M,20.186M,20.738B,13.72,+92.98%
