Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,5.39,+0.26,+5.07%,227.342M,257.583M,3.971B,--,+157.79%
NVDA,NVIDIA Corporation,170.92,+0.30,+0.17%,68.521M,174.68M,4.16T,48.68,+59.15%
AEO,"American Eagle Outfitters, Inc.",18.07,+4.45,+32.62%,66.203M,11.902M,3.129B,18.42,-29.25%
NIO,NIO Inc.,6.11,-0.21,-3.32%,44.688M,64.486M,14.345B,--,+30.31%
RIVN,"Rivian Automotive, Inc.",13.47,-0.97,-6.72%,37.351M,35.403M,16.345B,--,+5.09%
SOUN,"SoundHound AI, Inc.",12.89,+0.15,+1.17%,36.312M,47.096M,5.255B,--,+184.38%
AAL,American Airlines Group Inc.,13.33,-0.11,-0.83%,35.948M,63.871M,8.794B,15.87,+24.44%
TSLA,"Tesla, Inc.",334.23,+0.14,+0.04%,33.538M,97.681M,1.078T,200.14,+45.15%
SNAP,Snap Inc.,7.12,-0.13,-1.85%,33.484M,46.578M,12.025B,--,-18.26%
WBD,"Warner Bros. Discovery, Inc.",11.69,-0.23,-1.97%,32.855M,62.122M,28.929B,37.69,+60.65%
AMZN,"Amazon.com, Inc.",234.07,+8.08,+3.58%,32.548M,41.611M,2.496T,35.74,+27.04%
HPE,Hewlett Packard Enterprise Company,23.83,+1.01,+4.45%,31.146M,18.169M,31.277B,22.92,+29.37%
PLTR,Palantir Technologies Inc.,153.79,-1.11,-0.72%,29.3M,74.047M,364.842B,530.31,+413.59%
NOK,Nokia Oyj,4.5550,+0.1750,+4.00%,27.308M,18.951M,24.502B,23.97,+1.15%
SBET,"SharpLink Gaming, Inc.",15.31,-1.51,-8.95%,26.788M,39.212M,2.739B,--,+92.01%
BMNR,"Bitmine Immersion Technologies, Inc.",41.23,-3.63,-8.09%,26.156M,35.074M,7.153B,--,+478.84%
INTC,Intel Corporation,24.26,+0.26,+1.10%,24.654M,103.583M,106.207B,--,+23.71%
GOOGL,Alphabet Inc.,228.14,-2.52,-1.09%,23.029M,38.138M,2.761T,24.30,+46.69%
DNN,Denison Mines Corp.,2.2700,-0.0800,-3.40%,22.769M,98.849M,2.035B,--,+57.72%
HIMS,"Hims & Hers Health, Inc.",47.01,+2.55,+5.74%,21.136M,36.09M,10.626B,59.51,+208.11%
PSLV,Sprott Physical Silver Trust,13.73,-0.13,-0.94%,20.99M,27.091M,7.619B,6.02,+41.86%
BTG,B2Gold Corp.,4.0350,-0.0850,-2.06%,20.609M,39.159M,5.357B,--,+53.16%
FIG,"Figma, Inc.",56.74,-11.39,-16.72%,20.427M,14.351M,27.791B,--,-41.01%
AAPL,Apple Inc.,237.51,-0.96,-0.40%,20.235M,54.571M,3.525T,36.10,+7.24%
MARA,"MARA Holdings, Inc.",15.33,-0.56,-3.50%,20.16M,47.337M,5.68B,8.24,+14.81%
RIOT,"Riot Platforms, Inc.",13.40,-0.05,-0.33%,19.93M,40.185M,4.955B,--,+101.05%
PPBI,"Pacific Premier Bancorp, Inc.",24.49,0.00,0.00%,19.567M,1.329M,2.375B,17.13,-0.41%
NU,Nu Holdings Ltd.,14.68,-0.22,-1.48%,19.526M,64.262M,70.939B,31.23,+3.91%
SOFI,"SoFi Technologies, Inc.",24.57,+0.08,+0.33%,19.441M,74.179M,29.421B,49.14,+237.33%
AMD,"Advanced Micro Devices, Inc.",160.31,-1.82,-1.12%,18.955M,57.015M,260.158B,95.99,+16.27%
AI,"C3.ai, Inc.",16.08,-0.60,-3.60%,18.733M,7.859M,2.211B,--,-21.02%
LUMN,"Lumen Technologies, Inc.",5.03,+0.31,+6.57%,18.791M,11.555M,5.162B,--,-14.18%
PFE,Pfizer Inc.,24.47,-0.33,-1.31%,18.256M,40.776M,139.097B,12.94,-13.05%
CRM,"Salesforce, Inc.",241.73,-14.72,-5.74%,18.272M,7.689M,231.094B,35.19,+4.20%
RGTI,"Rigetti Computing, Inc.",14.94,-0.10,-0.65%,18.021M,44.899M,4.844B,--,"+1,780.00%"
AGNC,AGNC Investment Corp.,10.16,+0.21,+2.11%,17.511M,20.139M,10.584B,33.87,-2.93%
BABA,Alibaba Group Holding Limited,131.12,-5.33,-3.91%,16.085M,14.359M,314.776B,15.16,+65.53%
F,Ford Motor Company,11.67,+0.05,+0.45%,15.768M,73.652M,46.453B,14.96,+7.89%
WULF,TeraWulf Inc.,8.74,-0.24,-2.67%,15.392M,54.551M,3.427B,--,+113.30%
GOOG,Alphabet Inc.,228.59,-2.51,-1.09%,14.81M,25.315M,2.762T,24.37,+45.71%
LCID,"Lucid Group, Inc.",15.46,-1.32,-7.89%,14.74M,13.509M,4.751B,--,-53.76%
HBAN,Huntington Bancshares Incorporated,17.84,+0.23,+1.31%,14.561M,31.504M,26.027B,13.31,+20.20%
QBTS,D-Wave Quantum Inc.,15.00,-0.30,-1.98%,14.159M,44.41M,5.129B,--,"+1,559.44%"
IREN,IREN Limited,26.76,-1.44,-5.12%,14.064M,27.237M,7.28B,68.63,+316.69%
JOBY,"Joby Aviation, Inc.",12.75,-0.29,-2.22%,14.094M,34.157M,10.914B,--,+169.98%
HOOD,"Robinhood Markets, Inc.",103.12,+2.30,+2.28%,13.675M,44.786M,91.64B,52.35,+412.56%
BBD,Banco Bradesco S.A.,3.0500,+0.0300,+0.99%,13.582M,34.321M,30.012B,8.97,+5.59%
GRAB,Grab Holdings Limited,5.01,+0.09,+1.93%,13.806M,36.727M,20.444B,250.75,+47.31%
BAC,Bank of America Corporation,50.50,+0.44,+0.88%,12.803M,38.821M,374.051B,14.81,+24.71%
OSCR,"Oscar Health, Inc.",18.32,+0.64,+3.59%,12.442M,27.013M,4.735B,--,+1.61%
MRVL,"Marvell Technology, Inc.",63.67,+1.36,+2.19%,12.265M,20.58M,54.894B,--,-10.85%
ITUB,Itaú Unibanco Holding S.A.,6.92,-0.02,-0.23%,12.199M,28.409M,71.345B,9.49,+13.26%
CIFR,Cipher Mining Inc.,7.55,-0.56,-6.85%,12.095M,33.663M,2.971B,--,+180.62%
AG,First Majestic Silver Corp.,9.20,-0.27,-2.80%,12.024M,20.798M,4.506B,--,+94.46%
KDP,Keurig Dr Pepper Inc.,28.92,-0.17,-0.60%,11.944M,12.611M,39.279B,25.59,-21.31%
PSNYW,Polestar Automotive Holding UK PLC,0.3760,+0.0427,+12.83%,11.706M,3.126M,2.63B,--,+62.11%
CNC,Centene Corporation,28.43,-1.63,-5.42%,11.708M,15.461M,13.963B,6.90,-58.63%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.39,+0.07,+0.61%,11.471M,22.901M,78.143B,5.79,-17.99%
SMR,NuScale Power Corporation,36.69,-3.73,-9.23%,11.256M,13.592M,4.913B,--,+444.01%
ABEV,Ambev S.A.,2.1700,+0.0200,+0.93%,10.778M,31.039M,35.169B,12.76,-7.33%
BRKR,Bruker Corporation,29.39,+0.03,+0.12%,10.646M,3.207M,4.458B,56.51,-55.09%
CRWV,"CoreWeave, Inc.",87.47,-2.41,-2.68%,10.512M,20.528M,42.735B,--,+124.70%
M,"Macy's, Inc.",16.61,+0.33,+2.06%,10.472M,7.901M,4.446B,9.44,+9.48%
GTLB,GitLab Inc.,42.72,-4.19,-8.93%,10.327M,5.021M,7.057B,474.67,-16.01%
T,AT&T Inc.,29.53,+0.49,+1.70%,10.292M,31.238M,211.187B,16.88,+40.63%
LYFT,"Lyft, Inc.",16.82,-0.10,-0.62%,10.217M,17.279M,6.834B,73.11,+50.40%
RKT,"Rocket Companies, Inc.",18.48,+0.60,+3.33%,10.205M,18.7M,38.997B,--,-9.61%
CMCSA,Comcast Corporation,33.99,+0.10,+0.31%,10.094M,20.637M,125.517B,5.64,-14.85%
HL,Hecla Mining Company,8.89,-0.09,-1.06%,10.108M,22.15M,5.953B,55.53,+58.10%
KEY,KeyCorp,19.12,+0.17,+0.92%,9.956M,23.638M,20.971B,--,+16.69%
SMCI,"Super Micro Computer, Inc.",40.31,+0.21,+0.52%,9.961M,37.472M,23.955B,23.99,-3.28%
RIG,Transocean Ltd.,3.0800,+0.0900,+3.01%,9.582M,32.845M,2.905B,--,-28.30%
RKLB,Rocket Lab Corporation,42.99,-0.54,-1.23%,9.572M,24.003M,20.74B,--,+615.95%
DLO,DLocal Limited,13.08,-0.85,-6.10%,9.549M,1.944M,3.842B,27.25,+62.35%
CRDO,Credo Technology Group Holding Ltd,135.26,+10.50,+8.41%,9.349M,4.916M,23.397B,466.43,+368.18%
CDE,"Coeur Mining, Inc.",14.16,+0.19,+1.36%,9.323M,12.959M,9.101B,35.40,+154.46%
AVGO,Broadcom Inc.,304.90,+2.51,+0.83%,9.229M,20.149M,1.434T,110.87,+97.87%
AMCR,Amcor plc,8.31,-0.04,-0.42%,9.119M,25.251M,19.165B,25.98,-25.58%
STLA,Stellantis N.V.,9.02,-0.12,-1.26%,9.057M,19.851M,26.766B,--,-42.26%
PYPL,"PayPal Holdings, Inc.",68.04,-1.60,-2.30%,8.872M,10.59M,65.004B,14.57,-3.32%
VALE,Vale S.A.,10.23,+0.02,+0.15%,8.511M,41.437M,43.648B,8.38,-0.29%
ASAN,"Asana, Inc.",14.70,+0.47,+3.30%,8.194M,3.871M,3.459B,--,+13.12%
ASTS,"AST SpaceMobile, Inc.",41.51,-3.71,-8.20%,8.101M,12.433M,14.882B,--,+58.95%
ACHR,Archer Aviation Inc.,8.32,-0.08,-0.89%,8.052M,37.616M,5.364B,--,+158.15%
IONQ,"IonQ, Inc.",41.66,+0.69,+1.68%,7.899M,20.666M,12.399B,--,+481.96%
