Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SNAP,Snap Inc.,7.76,-1.63,-17.31%,142.355M,35.131M,13.114B,--,+13.27%
AMD,"Advanced Micro Devices, Inc.",163.98,-10.33,-5.93%,115.329M,52.118M,266.234B,98.32,+35.47%
LCID,"Lucid Group, Inc.",2.1950,-0.2250,-9.30%,106.875M,150.767M,6.74B,--,-16.84%
NVDA,NVIDIA Corporation,179.04,+0.78,+0.43%,98.588M,192.99M,4.368T,57.77,+80.22%
SMCI,"Super Micro Computer, Inc.",46.60,-10.66,-18.61%,93.567M,44.966M,28.161B,25.64,+16.22%
AAPL,Apple Inc.,214.62,+11.70,+5.76%,72.396M,53.566M,3.184T,32.55,-3.29%
PLTR,Palantir Technologies Inc.,176.95,+3.68,+2.12%,68.720M,77.297M,419.24B,609.38,+558.32%
TSLA,"Tesla, Inc.",319.45,+10.73,+3.48%,60.211M,106.802M,1.03T,191.29,+60.99%
RIVN,"Rivian Automotive, Inc.",11.66,-0.49,-4.07%,52.015M,33.303M,13.963B,--,-11.86%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.95,+0.05,+0.35%,50.414M,22.117M,79.112B,9.67,-6.72%
DNN,Denison Mines Corp.,2.2595,+0.0195,+0.87%,46.051M,113.496M,2.025B,--,+49.33%
AAL,American Airlines Group Inc.,11.59,-0.05,-0.43%,44.432M,61.396M,7.647B,13.80,+25.70%
INTC,Intel Corporation,20.40,+0.20,+1.02%,42.878M,82.497M,89.269B,--,+6.32%
F,Ford Motor Company,11.22,+0.16,+1.45%,42.142M,87.817M,44.654B,14.38,+13.20%
ZETA,Zeta Global Holdings Corp.,19.78,+3.91,+24.66%,40.478M,7.524M,4.66B,--,-29.62%
PFE,Pfizer Inc.,24.01,-0.74,-3.01%,39.32M,42.386M,136.484B,12.70,-14.21%
U,Unity Software Inc.,31.97,-1.97,-5.82%,39.096M,14.233M,13.288B,--,+143.65%
HIMS,"Hims & Hers Health, Inc.",50.76,-4.76,-8.57%,36.951M,44.622M,11.474B,64.26,+246.13%
NIO,NIO Inc.,4.6000,+0.1000,+2.22%,36.095M,47.783M,10.442B,--,+22.62%
AMZN,"Amazon.com, Inc.",221.45,+7.70,+3.60%,35.285M,43.529M,2.362T,33.76,+31.32%
UBER,"Uber Technologies, Inc.",88.71,-0.68,-0.76%,32.746M,21.004M,185.508B,15.54,+36.39%
BBD,Banco Bradesco S.A.,2.8593,+0.0393,+1.39%,32.392M,41.763M,28.207B,8.41,+11.90%
WBD,"Warner Bros. Discovery, Inc.",12.85,+0.13,+1.02%,32.12M,59.556M,31.792B,--,+64.98%
SHOP,Shopify Inc.,153.17,+26.17,+20.61%,31.027M,10.666M,199.029B,124.53,+98.78%
ABEV,Ambev S.A.,2.2550,+0.0450,+2.04%,30.633M,30.128M,35.633B,13.26,-1.34%
QBTS,D-Wave Quantum Inc.,17.80,-0.50,-2.76%,30.093M,71.306M,5.56B,--,"+2,159.26%"
RIOT,"Riot Platforms, Inc.",11.38,+0.24,+2.20%,29.608M,39.601M,4.204B,--,+45.68%
NVO,Novo Nordisk A/S,45.15,-2.08,-4.39%,29.282M,13.292M,206.434B,12.37,-60.40%
KMI,"Kinder Morgan, Inc.",26.81,-1.24,-4.40%,28.453M,13.845M,59.563B,21.97,+34.81%
ITUB,Itaú Unibanco Holding S.A.,6.66,+0.18,+2.78%,28.44M,30.781M,66.816B,9.38,+18.41%
RIG,Transocean Ltd.,3.0375,+0.1275,+4.38%,27.885M,38.104M,2.741B,--,-42.15%
APLD,Applied Digital Corporation,14.53,-0.36,-2.42%,26.86M,51.829M,3.8B,--,+281.79%
HOOD,"Robinhood Markets, Inc.",104.03,-1.43,-1.36%,26.332M,44.366M,92.449B,52.81,+516.00%
SOFI,"SoFi Technologies, Inc.",21.43,-0.11,-0.49%,25.511M,71.845M,25.64B,42.87,+240.82%
LYFT,"Lyft, Inc.",13.91,-0.60,-4.10%,24.526M,17.196M,5.853B,92.77,+59.80%
JOBY,"Joby Aviation, Inc.",18.86,-0.62,-3.21%,24.259M,31.726M,15.875B,--,+296.94%
NU,Nu Holdings Ltd.,12.23,+0.09,+0.70%,24.162M,64.555M,59.027B,27.81,+9.16%
KEY,KeyCorp,17.53,-0.27,-1.54%,23.957M,19.741M,19.507B,--,+25.60%
OSCR,"Oscar Health, Inc.",14.32,+0.50,+3.61%,23.848M,24.564M,3.647B,35.80,-17.25%
QS,QuantumScape Corporation,8.27,-0.42,-4.83%,22.675M,41.064M,4.681B,--,+53.53%
IREN,IREN Limited,18.19,+1.74,+10.61%,21.724M,23.64M,4.401B,--,+143.34%
ET,Energy Transfer LP,17.78,+0.06,+0.31%,21.611M,13.047M,61.034B,13.47,+13.51%
CPNG,"Coupang, Inc.",28.14,-1.76,-5.90%,20.89M,11.35M,51.082B,140.68,+40.97%
ANET,Arista Networks Inc,138.82,+20.69,+17.52%,20.568M,9.602M,174.341B,58.57,+48.89%
SOUN,"SoundHound AI, Inc.",10.78,-0.39,-3.45%,19.456M,38.365M,4.333B,--,+159.77%
GRAB,Grab Holdings Limited,4.7950,-0.1750,-3.52%,19.402M,37.811M,19.544B,239.75,+56.78%
T,AT&T Inc.,27.74,-0.03,-0.09%,19.491M,32.641M,198.381B,15.85,+44.26%
RGTI,"Rigetti Computing, Inc.",15.95,-0.52,-3.16%,19.522M,54.46M,5.148B,--,"+2,016.97%"
UPST,"Upstart Holdings, Inc.",67.55,-15.07,-18.24%,19.386M,6.165M,6.427B,--,+148.11%
ACHR,Archer Aviation Inc.,9.88,-0.45,-4.36%,19.199M,40.122M,5.424B,--,+169.01%
HBAN,Huntington Bancshares Incorporated,16.09,-0.11,-0.68%,19.142M,30.668M,23.586B,12.01,+22.26%
VALE,Vale S.A.,9.88,+0.01,+0.05%,18.81M,42.391M,42.154B,8.09,-2.47%
FUN,Six Flags Entertainment Corporation,23.79,-6.91,-22.51%,18.296M,2.503M,2.405B,--,-29.02%
KGC,Kinross Gold Corporation,18.62,+0.47,+2.56%,17.69M,20.054M,22.72B,15.02,+123.65%
BTG,B2Gold Corp.,3.7550,+0.0450,+1.21%,18.08M,44.796M,4.963B,--,+35.40%
TOST,"Toast, Inc.",46.40,-1.31,-2.74%,17.034M,7.986M,26.846B,171.87,+110.08%
BAC,Bank of America Corporation,45.47,-0.10,-0.21%,17.01M,40.123M,336.757B,13.33,+22.14%
PSLV,Sprott Physical Silver Trust,12.82,-0.03,-0.23%,17.016M,29.803M,6.755B,4.22,+40.13%
