Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SOUN,"SoundHound AI, Inc.",13.62,+2.90,+27.03%,193.229M,38.785M,5.471B,--,+120.12%
NVDA,NVIDIA Corporation,182.59,+1.82,+1.01%,102.523M,191.119M,4.453T,59.09,+72.57%
TTD,"The Trade Desk, Inc.",54.74,-33.60,-38.03%,95.237M,10.948M,26.761B,66.75,-11.05%
AAPL,Apple Inc.,228.60,+8.57,+3.89%,93.536M,54.848M,3.393T,34.64,+1.75%
BMNR,"Bitmine Immersion Technologies, Inc.",52.40,+11.12,+26.94%,83.633M,22.302M,5.885B,--,+432.65%
TSLA,"Tesla, Inc.",327.79,+5.52,+1.71%,79.928M,106.415M,1.057T,195.11,+61.14%
AMD,"Advanced Micro Devices, Inc.",171.79,-0.60,-0.35%,60.782M,53.587M,278.796B,102.87,+28.40%
LCID,"Lucid Group, Inc.",2.1400,-0.0300,-1.38%,57.045M,150.564M,6.575B,--,-31.97%
UAA,"Under Armour, Inc.",5.45,-1.19,-18.00%,55.233M,11.27M,2.259B,--,-15.95%
PLTR,Palantir Technologies Inc.,187.54,+5.34,+2.93%,55.009M,76.307M,444.909B,646.69,+507.13%
INTC,Intel Corporation,19.89,+0.11,+0.58%,54.625M,83.557M,87.037B,--,+0.30%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.12,-0.95,-7.30%,53.357M,22.458M,73.969B,9.05,-7.95%
WBD,"Warner Bros. Discovery, Inc.",11.03,-0.82,-6.96%,45.386M,59.312M,27.312B,35.60,+68.71%
AUR,"Aurora Innovation, Inc.",6.16,-0.04,-0.73%,44.608M,25.132M,11.358B,--,+76.64%
SOFI,"SoFi Technologies, Inc.",22.21,+0.13,+0.59%,43.818M,71.622M,26.567B,44.42,+232.53%
SNAP,Snap Inc.,7.41,-0.12,-1.66%,40.472M,38.201M,12.53B,--,-16.69%
F,Ford Motor Company,11.32,+0.05,+0.40%,39.207M,86.321M,45.072B,14.52,+11.68%
QBTS,D-Wave Quantum Inc.,16.87,-0.30,-1.75%,37.65M,68.97M,5.271B,--,"+1,939.19%"
BTG,B2Gold Corp.,3.5801,-0.2499,-6.52%,37.091M,44.075M,4.731B,--,+55.06%
SMCI,"Super Micro Computer, Inc.",44.69,-1.97,-4.23%,37.256M,45.92M,26.675B,26.60,-8.27%
HOOD,"Robinhood Markets, Inc.",115.61,+4.38,+3.93%,36.812M,44.198M,102.737B,58.68,+520.70%
VALE,Vale S.A.,10.22,+0.23,+2.25%,36.65M,42.372M,43.606B,8.37,-2.73%
RKLB,Rocket Lab Corporation,44.60,+0.39,+0.88%,36.302M,23.008M,21.379B,--,+723.28%
AAL,American Airlines Group Inc.,11.64,-0.09,-0.77%,36.06M,61.533M,7.68B,13.86,+18.97%
PINS,"Pinterest, Inc.",35.60,-3.57,-9.13%,31.827M,10.604M,24.085B,13.09,+35.12%
GOOGL,Alphabet Inc.,201.40,+4.88,+2.48%,31.541M,40.521M,2.44T,21.49,+20.07%
BBD,Banco Bradesco S.A.,2.9050,+0.0150,+0.52%,30.167M,39.604M,28.179B,8.54,+7.84%
NIO,NIO Inc.,4.8350,+0.1550,+3.31%,30.096M,48.204M,10.731B,--,+23.81%
CLSK,"CleanSpark, Inc.",10.21,-0.51,-4.75%,29.286M,26.953M,2.869B,--,-6.46%
QS,QuantumScape Corporation,8.81,-0.43,-4.68%,29.105M,41.886M,4.985B,--,+62.68%
PFE,Pfizer Inc.,24.58,+0.35,+1.46%,27.008M,42.506M,139.779B,13.01,-15.13%
HL,Hecla Mining Company,7.59,+0.37,+5.06%,25.894M,21.424M,5.082B,47.41,+43.25%
JOBY,"Joby Aviation, Inc.",16.61,-0.64,-3.68%,25.538M,32.545M,13.982B,--,+243.63%
TEM,"Tempus AI, Inc.",60.35,+1.61,+2.74%,24.599M,11.763M,10.448B,--,+51.59%
ITUB,Itaú Unibanco Holding S.A.,6.80,-0.03,-0.37%,24.259M,31.254M,66.734B,9.32,+19.82%
MU,"Micron Technology, Inc.",118.70,+6.83,+6.11%,23.92M,21.988M,132.841B,21.39,+20.19%
AMZN,"Amazon.com, Inc.",222.55,-0.58,-0.26%,23.963M,43.698M,2.374T,33.93,+33.66%
CSCO,"Cisco Systems, Inc.",71.74,+1.83,+2.63%,23.696M,20.018M,284.071B,29.28,+53.73%
GT,The Goodyear Tire & Rubber Company,8.44,-1.82,-17.79%,23.536M,6.35M,2.41B,10.04,+33.25%
BAC,Bank of America Corporation,46.03,+1.11,+2.47%,22.541M,39.893M,340.942B,13.50,+17.35%
MP,MP Materials Corp.,73.91,+2.84,+4.00%,21.528M,14.989M,13.087B,--,+537.97%
UBER,"Uber Technologies, Inc.",89.38,-3.29,-3.55%,21.17M,20.927M,186.395B,15.23,+35.21%
NVO,Novo Nordisk A/S,50.90,+2.15,+4.40%,20.645M,14.13M,208.372B,13.15,-63.47%
HIMS,"Hims & Hers Health, Inc.",51.74,+0.69,+1.34%,20.557M,43.187M,11.693B,65.49,+219.86%
MARA,"MARA Holdings, Inc.",15.53,-0.41,-2.60%,20.682M,47.769M,5.755B,8.35,-6.34%
PTON,"Peloton Interactive, Inc.",7.82,+0.70,+9.91%,20.797M,14.368M,3.115B,--,+137.79%
RIVN,"Rivian Automotive, Inc.",11.85,-0.22,-1.82%,20.2M,33.202M,14.379B,--,-13.48%
GOOG,Alphabet Inc.,202.15,+4.87,+2.47%,19.92M,27.147M,2.44T,21.57,+19.28%
UA,"Under Armour, Inc.",5.20,-1.07,-17.07%,19.781M,2.941M,2.284B,--,-18.25%
ACHR,Archer Aviation Inc.,9.69,-0.11,-1.12%,19.744M,40.511M,5.32B,--,+169.23%
SMR,NuScale Power Corporation,39.19,-5.49,-12.29%,18.495M,14.751M,5.227B,--,+381.98%
RGTI,"Rigetti Computing, Inc.",15.44,-0.22,-1.44%,18.04M,53.8M,4.982B,--,"+1,882.28%"
LYFT,"Lyft, Inc.",13.50,-0.71,-5.01%,17.944M,18.027M,5.549B,58.69,+45.59%
IONQ,"IonQ, Inc.",41.80,+1.31,+3.24%,17.703M,23.441M,12.408B,--,+468.68%
NU,Nu Holdings Ltd.,12.34,-0.07,-0.60%,17.592M,63.934M,59.509B,28.03,+0.08%
PCG,PG&E Corporation,14.95,-0.10,-0.66%,17.593M,26.38M,32.858B,13.84,-17.31%
GRAB,Grab Holdings Limited,4.8850,-0.0650,-1.31%,17.049M,37.894M,19.911B,244.25,+52.78%
RIOT,"Riot Platforms, Inc.",11.13,-0.45,-3.89%,16.928M,39.722M,4.114B,--,+43.67%
T,AT&T Inc.,28.12,+0.06,+0.21%,16.966M,32.9M,201.069B,16.07,+43.97%
NBIS,Nebius Group N.V.,68.54,+3.23,+4.95%,16.738M,14.102M,16.361B,--,+226.55%
CDE,"Coeur Mining, Inc.",11.68,+0.40,+3.50%,16.046M,13.908M,7.504B,29.19,+107.35%
RUN,Sunrun Inc.,11.72,-0.28,-2.33%,15.874M,24.443M,2.704B,--,-32.92%
APLD,Applied Digital Corporation,14.22,-0.02,-0.14%,15.76M,51.95M,3.719B,--,+265.13%
MCHP,Microchip Technology Incorporated,62.15,-4.07,-6.15%,15.607M,9.384M,33.541B,--,-12.97%
CMG,"Chipotle Mexican Grill, Inc.",41.55,-1.14,-2.67%,15.502M,15.173M,55.714B,36.77,-23.15%
KGC,Kinross Gold Corporation,19.02,+0.25,+1.31%,15.304M,19.857M,23.201B,15.34,+121.34%
RIG,Transocean Ltd.,3.0750,+0.1250,+4.24%,15.122M,37.698M,2.9B,--,-43.05%
NGD,New Gold Inc.,4.8650,+0.0550,+1.14%,14.902M,21.055M,3.852B,24.32,+121.66%
PSLV,Sprott Physical Silver Trust,12.99,+0.02,+0.19%,14.975M,28.962M,6.847B,4.27,+38.42%
HBAN,Huntington Bancshares Incorporated,16.08,+0.21,+1.35%,14.315M,30.94M,23.579B,12.00,+16.61%
