Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.801M,10.369B,--,+29.51%
OPEN,Opendoor Technologies Inc.,4.4328,+0.1628,+3.81%,265.424M,242.308M,3.264B,--,+98.60%
NVDA,NVIDIA Corporation,173.57,-6.55,-3.64%,160.390M,176.45M,4.233T,49.45,+50.93%
LCID,"Lucid Group, Inc.",1.9900,-0.0800,-3.86%,81.768M,135.631M,6.114B,--,-48.51%
BABA,Alibaba Group Holding Limited,135.16,+15.59,+13.04%,65.614M,12.894M,322.277B,18.02,+43.47%
MRVL,"Marvell Technology, Inc.",63.26,-13.97,-18.08%,63.980M,19.371M,54.543B,--,+1.30%
IREN,IREN Limited,26.91,+3.87,+16.80%,62.123M,25.028M,6.507B,--,+191.28%
DNN,Denison Mines Corp.,2.2650,+0.0650,+2.95%,54.804M,105.61M,2.031B,--,+31.74%
SOUN,"SoundHound AI, Inc.",12.85,+0.32,+2.51%,52.952M,44.371M,5.237B,--,+156.24%
SNAP,Snap Inc.,7.14,+0.04,+0.49%,52.63M,43.088M,12.057B,--,-23.98%
TSLA,"Tesla, Inc.",333.92,-12.06,-3.48%,52.403M,98.913M,1.077T,196.43,+61.59%
CIFR,Cipher Mining Inc.,8.09,+1.07,+15.18%,46.028M,31.899M,3.18B,--,+100.00%
MARA,"MARA Holdings, Inc.",16.09,+0.13,+0.85%,45.548M,46.472M,5.963B,8.65,-4.43%
AAL,American Airlines Group Inc.,13.31,+0.06,+0.42%,45.585M,62.158M,8.779B,15.84,+24.76%
PSLV,Sprott Physical Silver Trust,13.48,+0.23,+1.77%,39.411M,27.164M,7.483B,5.91,+34.93%
NIO,NIO Inc.,6.32,-0.19,-2.85%,37.679M,62.358M,14.153B,--,+61.14%
SOFI,"SoFi Technologies, Inc.",25.55,-0.49,-1.88%,35.818M,73.699M,30.595B,51.10,+225.91%
RGTI,"Rigetti Computing, Inc.",16.19,-0.38,-2.27%,34.16M,44.53M,5.25B,--,"+1,710.04%"
AFRM,"Affirm Holdings, Inc.",88.43,+8.44,+10.55%,33.478M,5.846M,28.526B,--,+81.75%
WBD,"Warner Bros. Discovery, Inc.",11.72,-0.33,-2.74%,33.117M,60.8M,29.028B,37.82,+53.83%
INTC,Intel Corporation,24.50,-0.43,-1.70%,33.171M,104.549M,107.258B,--,+13.11%
PLTR,Palantir Technologies Inc.,155.84,-2.28,-1.44%,30.153M,77.49M,369.705B,519.47,+402.29%
IQ,"iQIYI, Inc.",2.6109,+0.1009,+4.02%,27.894M,21.688M,2.514B,261.09,+16.74%
F,Ford Motor Company,11.78,+0.07,+0.58%,27.665M,79.115M,46.877B,15.10,+4.65%
RIVN,"Rivian Automotive, Inc.",13.40,-0.24,-1.72%,25.522M,34.017M,16.266B,--,-3.47%
AMD,"Advanced Micro Devices, Inc.",162.75,-5.83,-3.46%,24.508M,56.609M,264.117B,97.46,+13.48%
BMNR,"Bitmine Immersion Technologies, Inc.",43.97,-1.60,-3.50%,23.895M,34.977M,7.63B,--,+488.00%
WULF,TeraWulf Inc.,9.44,+0.01,+0.05%,22.647M,54.575M,3.704B,--,+116.51%
PFE,Pfizer Inc.,24.70,+0.10,+0.43%,22.031M,40.711M,140.462B,13.07,-15.20%
APLD,Applied Digital Corporation,15.86,-0.74,-4.46%,21.23M,48.889M,4.156B,--,+354.79%
