Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,178.26,-1.74,-0.97%,152.249M,193.026M,4.347T,57.50,+72.66%
PLTR,Palantir Technologies Inc.,173.27,+12.61,+7.85%,129.241M,78.406M,408.902B,787.59,+504.21%
HIMS,"Hims & Hers Health, Inc.",55.52,-7.83,-12.36%,103.824M,45.439M,12.427B,81.65,+275.30%
PFE,Pfizer Inc.,24.75,+1.22,+5.18%,113.673M,41.532M,140.713B,17.93,-19.75%
INTC,Intel Corporation,20.19,+0.69,+3.54%,96.53M,81.756M,88.372B,--,-1.66%
LCID,"Lucid Group, Inc.",2.4200,+0.0100,+0.41%,75.627M,151.401M,7.435B,--,-22.01%
AMD,"Advanced Micro Devices, Inc.",174.31,-2.47,-1.40%,69.069M,51.6M,282.626B,128.17,+35.80%
AAL,American Airlines Group Inc.,11.64,+0.37,+3.28%,65.076M,61.301M,7.68B,13.86,+21.05%
RIVN,"Rivian Automotive, Inc.",12.15,-0.26,-2.10%,66.718M,32.792M,14.555B,--,-16.15%
QBTS,D-Wave Quantum Inc.,18.30,+1.12,+6.52%,57.793M,70.662M,5.718B,--,"+1,874.71%"
TSLA,"Tesla, Inc.",308.72,-0.54,-0.17%,57.624M,107.104M,995.761B,184.86,+54.14%
F,Ford Motor Company,11.06,+0.11,+1.00%,53.357M,88.993M,44.017B,14.18,+11.96%
NIO,NIO Inc.,4.5000,-0.1000,-2.17%,52.72M,47.425M,10.692B,--,+22.02%
QS,QuantumScape Corporation,8.69,+0.39,+4.70%,52.346M,40.321M,4.919B,--,+41.40%
SNAP,Snap Inc.,9.39,-0.08,-0.84%,58.505M,34.496M,15.797B,--,+9.61%
SOFI,"SoFi Technologies, Inc.",21.54,-0.27,-1.24%,48.541M,71.71M,25.766B,43.08,+239.19%
WBD,"Warner Bros. Discovery, Inc.",12.72,-0.08,-0.62%,47.995M,59.395M,31.47B,--,+69.09%
AMZN,"Amazon.com, Inc.",213.75,+2.10,+0.99%,50.518M,43.17M,2.28T,32.58,+30.70%
JOBY,"Joby Aviation, Inc.",19.49,-0.90,-4.41%,46.115M,31.131M,16.401B,--,+296.69%
RGTI,"Rigetti Computing, Inc.",16.47,+0.71,+4.51%,43.22M,54.004M,5.316B,--,"+1,762.88%"
ITUB,Itaú Unibanco Holding S.A.,6.48,+0.05,+0.78%,42.283M,30.444M,64.097B,9.13,+18.87%
APLD,Applied Digital Corporation,14.89,+0.94,+6.74%,42.945M,51.523M,3.894B,--,+231.35%
KEY,KeyCorp,17.81,-0.02,-0.11%,37.531M,19.29M,19.813B,--,+25.04%
BBD,Banco Bradesco S.A.,2.8200,+0.0135,+0.48%,37.115M,41.594M,27.416B,8.29,+12.40%
BTG,B2Gold Corp.,3.7100,+0.1400,+3.92%,37.414M,44.953M,4.902B,--,+26.60%
RXRX,"Recursion Pharmaceuticals, Inc.",5.53,-0.27,-4.66%,35.387M,28.337M,2.398B,--,-13.56%
PCG,PG&E Corporation,15.17,+0.13,+0.86%,34.164M,25.44M,33.341B,14.05,-15.55%
SMCI,"Super Micro Computer, Inc.",57.26,-0.97,-1.67%,34.771M,44.899M,34.174B,31.12,-5.61%
AAPL,Apple Inc.,202.92,-0.43,-0.21%,42.535M,53.68M,3.011T,30.79,-1.87%
ALIT,"Alight, Inc.",4.1900,-0.9400,-18.32%,31.737M,7.031M,2.298B,--,-21.32%
HOOD,"Robinhood Markets, Inc.",105.46,-0.91,-0.86%,32.399M,44.327M,93.72B,53.53,+518.07%
RKT,"Rocket Companies, Inc.",18.03,+1.15,+6.81%,31.448M,17.054M,38.056B,--,-7.86%
BAC,Bank of America Corporation,45.56,-0.29,-0.63%,30.845M,40.006M,337.461B,13.36,+24.19%
AEO,"American Eagle Outfitters, Inc.",12.02,-1.26,-9.49%,31.603M,10.472M,2.083B,12.27,-34.77%
ABEV,Ambev S.A.,2.2100,0.0000,0.00%,30.311M,29.947M,34.459B,13.00,+3.76%
SOUN,"SoundHound AI, Inc.",11.17,+0.53,+4.98%,30.022M,38.152M,4.487B,--,+138.57%
NU,Nu Holdings Ltd.,12.15,+0.12,+1.00%,29.998M,64.725M,58.617B,27.61,+8.77%
RIG,Transocean Ltd.,2.9100,+0.1000,+3.56%,29.143M,38.392M,2.57B,--,-44.36%
