Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.7499,+1.1499,+31.97%,443.359M,212.451M,3.496B,--,+60.00%
NIO,NIO Inc.,6.45,+0.91,+16.34%,197.749M,54.086M,13.773B,--,+35.78%
NVDA,NVIDIA Corporation,178.09,+3.11,+1.78%,129.392M,179.997M,4.343T,57.45,+35.26%
INTC,Intel Corporation,24.83,+1.33,+5.65%,123.064M,100.807M,108.669B,--,+14.41%
LCID,"Lucid Group, Inc.",2.0499,-0.0401,-1.92%,111.263M,138.723M,6.298B,--,-50.24%
SOFI,"SoFi Technologies, Inc.",25.00,+1.67,+7.18%,80.273M,70.96M,29.942B,50.01,+210.24%
PLTR,Palantir Technologies Inc.,159.02,+2.84,+1.82%,80.141M,76.647M,377.249B,530.07,+391.44%
TSLA,"Tesla, Inc.",338.33,+18.22,+5.69%,68.064M,100.404M,1.091T,203.81,+45.29%
BMNR,"Bitmine Immersion Technologies, Inc.",53.80,+6.07,+12.72%,69.527M,32.901M,9.334B,--,+515.87%
WULF,TeraWulf Inc.,9.43,+0.24,+2.56%,57.33M,54.324M,3.696B,--,+86.41%
MARA,"MARA Holdings, Inc.",16.38,+0.87,+5.58%,51.347M,45.683M,6.067B,8.80,-17.01%
CSX,CSX Corporation,34.67,-1.20,-3.36%,49.928M,17.631M,64.625B,21.27,+6.47%
AAL,American Airlines Group Inc.,13.49,+0.93,+7.36%,46.625M,61.852M,8.904B,16.07,+20.98%
SNAP,Snap Inc.,7.20,+0.15,+2.20%,45.393M,40.942M,12.175B,--,-25.24%
F,Ford Motor Company,11.72,+0.39,+3.40%,44.884M,82.541M,46.624B,15.02,+0.53%
RIVN,"Rivian Automotive, Inc.",12.84,+0.72,+5.90%,44.112M,32.499M,15.574B,--,-13.18%
RIOT,"Riot Platforms, Inc.",13.31,+1.03,+8.44%,42.341M,39.478M,4.918B,--,+44.35%
SOUN,"SoundHound AI, Inc.",12.58,+0.35,+2.83%,38.877M,43.232M,5.127B,--,+143.14%
NU,Nu Holdings Ltd.,13.94,+0.27,+2.01%,37.601M,64.184M,67.387B,29.67,-5.20%
AMD,"Advanced Micro Devices, Inc.",167.63,+3.92,+2.39%,33.575M,56.25M,272.037B,100.38,+5.63%
HOOD,"Robinhood Markets, Inc.",109.97,+3.67,+3.46%,33.293M,44.668M,97.732B,55.82,+403.31%
WBD,"Warner Bros. Discovery, Inc.",12.01,+0.43,+3.71%,32.126M,60.837M,29.746B,38.76,+43.98%
BBD,Banco Bradesco S.A.,2.9750,+0.0850,+2.94%,32.025M,37.056M,29.134B,8.75,+0.35%
GOOGL,Alphabet Inc.,208.25,+8.50,+4.25%,29.451M,37.397M,2.524T,22.18,+20.61%
BTG,B2Gold Corp.,4.0000,+0.1000,+2.56%,29.187M,41.157M,5.301B,--,+35.89%
ITUB,Itaú Unibanco Holding S.A.,6.88,+0.24,+3.61%,28.031M,29.213M,69.957B,9.42,+9.01%
BAC,Bank of America Corporation,49.44,+1.19,+2.46%,25.759M,38.455M,366.237B,14.50,+21.35%
AAPL,Apple Inc.,228.23,+3.33,+1.48%,25.307M,55.869M,3.387T,34.63,-0.86%
KEY,KeyCorp,19.00,+0.85,+4.66%,24.669M,21.997M,20.828B,--,+6.33%
QBTS,D-Wave Quantum Inc.,15.55,+0.73,+4.96%,24.43M,51.258M,5.317B,--,"+1,284.11%"
