Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
INTC,Intel Corporation,21.15,+1.19,+5.99%,104.617M,83.942M,92.552B,--,+3.05%
BMNR,"Bitmine Immersion Technologies, Inc.",67.07,+15.64,+30.42%,94.805M,23.852M,7.533B,--,+563.61%
SOUN,"SoundHound AI, Inc.",15.70,+2.15,+15.87%,88.745M,41.457M,6.368B,--,+162.60%
NVDA,NVIDIA Corporation,183.61,+0.88,+0.48%,75.243M,190.963M,4.478T,59.04,+67.58%
TSLA,"Tesla, Inc.",345.13,+15.46,+4.69%,58.549M,105.751M,1.113T,205.43,+66.92%
LCID,"Lucid Group, Inc.",2.1986,+0.0686,+3.22%,54.963M,149.069M,6.755B,--,-26.55%
F,Ford Motor Company,11.19,+0.02,+0.22%,48.837M,85.871M,44.555B,14.35,+14.81%
AI,"C3.ai, Inc.",17.18,-4.94,-22.35%,48.399M,6.914M,2.309B,--,-10.04%
AMD,"Advanced Micro Devices, Inc.",176.68,+3.92,+2.27%,41.928M,54.189M,286.723B,105.17,+26.31%
SOFI,"SoFi Technologies, Inc.",23.01,+0.91,+4.10%,34.482M,71.557M,27.548B,46.01,+241.05%
WULF,TeraWulf Inc.,5.69,+0.66,+13.12%,33.84M,46.486M,2.217B,--,+40.90%
PLTR,Palantir Technologies Inc.,185.15,-1.82,-0.97%,30.451M,76.011M,439.227B,617.15,+536.35%
AAPL,Apple Inc.,228.77,-0.32,-0.14%,30.065M,56.098M,3.395T,34.77,+5.43%
QBTS,D-Wave Quantum Inc.,17.39,+0.49,+2.87%,27.615M,67.082M,5.946B,--,"+1,818.27%"
IONQ,"IonQ, Inc.",44.54,+2.69,+6.43%,24.793M,23.463M,13.221B,--,+522.77%
SNAP,Snap Inc.,7.32,-0.09,-1.15%,24.499M,38.553M,12.378B,--,-17.85%
NIO,NIO Inc.,4.9000,+0.0600,+1.24%,22.784M,48.395M,10.828B,--,+28.72%
AAL,American Airlines Group Inc.,11.70,+0.08,+0.73%,21.237M,61.258M,7.723B,13.93,+20.92%
TTD,"The Trade Desk, Inc.",55.31,+1.08,+1.99%,20.804M,11.877M,27.043B,66.64,-44.12%
MU,"Micron Technology, Inc.",122.04,+3.15,+2.65%,20.189M,22.245M,136.578B,21.99,+25.62%
RIVN,"Rivian Automotive, Inc.",12.06,+0.27,+2.33%,20.549M,32.895M,14.64B,--,-11.95%
HOOD,"Robinhood Markets, Inc.",116.93,+2.30,+2.01%,19.428M,44.16M,103.913B,59.36,+518.28%
SMCI,"Super Micro Computer, Inc.",46.23,+1.63,+3.65%,18.858M,46.119M,27.591B,27.52,-17.56%
PFE,Pfizer Inc.,24.70,+0.12,+0.50%,17.842M,42.463M,140.447B,13.07,-13.60%
MARA,"MARA Holdings, Inc.",16.17,+0.79,+5.17%,17.686M,46.788M,5.992B,8.70,+1.79%
WBD,"Warner Bros. Discovery, Inc.",10.90,-0.01,-0.14%,16.806M,59.83M,26.974B,35.15,+62.59%
BTG,B2Gold Corp.,3.6050,+0.0250,+0.70%,17.072M,43.879M,4.782B,--,+39.30%
NU,Nu Holdings Ltd.,12.09,-0.21,-1.71%,16.435M,63.654M,58.327B,27.48,-1.60%
CLSK,"CleanSpark, Inc.",10.06,-0.01,-0.10%,16.11M,26.699M,2.828B,11.70,-9.77%
