Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,164.10,+1.22,+0.75%,166.263M,212.985M,4.002T,52.94,+26.97%
AAL,American Airlines Group Inc.,12.94,+1.46,+12.72%,147.976M,59.608M,8.534B,12.94,+21.16%
NU,Nu Holdings Ltd.,13.03,-0.61,-4.47%,105.122M,61.005M,62.862B,29.61,-2.83%
TSLA,"Tesla, Inc.",309.87,+13.99,+4.73%,103.504M,112.621M,998.079B,178.09,+24.83%
LCID,"Lucid Group, Inc.",2.3300,+0.0500,+2.19%,96.887M,128.268M,7.107B,--,-45.18%
MP,MP Materials Corp.,45.23,+15.20,+50.62%,84.283M,11.151M,7.393B,--,+189.56%
SOFI,"SoFi Technologies, Inc.",20.97,+0.75,+3.71%,85.139M,67.553M,23.179B,48.77,+200.86%
VALE,Vale S.A.,9.96,+0.10,+1.01%,82.062M,34.954M,42.517B,7.22,-13.54%
PROK,ProKidney Corp.,5.18,+0.84,+19.35%,72.904M,11.541M,1.812B,--,+120.43%
NIO,NIO Inc.,3.6900,+0.2100,+6.03%,70.421M,34.405M,7.897B,--,-24.23%
PLTR,Palantir Technologies Inc.,142.50,-0.63,-0.44%,64.018M,91.715M,336.287B,619.57,+407.66%
SOUN,"SoundHound AI, Inc.",12.29,-0.61,-4.73%,62.108M,34.306M,4.937B,--,+98.23%
F,Ford Motor Company,11.91,+0.08,+0.68%,58.736M,101.926M,47.361B,9.53,-15.11%
AMD,"Advanced Micro Devices, Inc.",144.16,+5.75,+4.15%,60.638M,44.913M,233.741B,105.23,-20.62%
BTG,B2Gold Corp.,3.4700,-0.1000,-2.80%,52.494M,51.661M,4.586B,--,+14.14%
BBD,Banco Bradesco S.A.,2.9200,-0.0900,-2.99%,50.937M,40.786M,29.52B,9.42,+24.79%
ITUB,Itaú Unibanco Holding S.A.,6.37,-0.28,-4.21%,50.992M,29.349M,68.074B,8.85,+13.20%
QS,QuantumScape Corporation,9.09,+0.73,+8.73%,50.009M,22.962M,5.081B,--,+10.18%
GGB,Gerdau S.A.,3.0100,-0.0500,-1.63%,49.59M,13.413M,5.924B,10.38,-10.15%
INTC,Intel Corporation,23.82,+0.38,+1.62%,54.226M,82.473M,103.903B,--,-30.94%
HOOD,"Robinhood Markets, Inc.",98.70,+4.16,+4.40%,47.752M,43.257M,87.095B,56.40,+343.00%
DAL,"Delta Air Lines, Inc.",56.78,+6.08,+11.99%,45.141M,10.783M,37.075B,8.25,+30.17%
MBLY,Mobileye Global Inc.,16.67,-0.65,-3.75%,44.299M,4.495M,13.544B,--,-37.00%
CIFR,Cipher Mining Inc.,6.24,-0.02,-0.32%,44.502M,26.874M,2.316B,--,+33.33%
MARA,"MARA Holdings, Inc.",19.00,+0.54,+2.93%,44.623M,44.847M,6.687B,--,-8.52%
WBD,"Warner Bros. Discovery, Inc.",11.65,+0.16,+1.39%,40.277M,46.927M,28.823B,--,+57.43%
CLF,Cleveland-Cliffs Inc.,9.77,+0.92,+10.40%,39.966M,31.32M,4.833B,--,-39.58%
SNAP,Snap Inc.,9.34,+0.22,+2.41%,39.334M,37.77M,15.609B,--,-42.27%
BAC,Bank of America Corporation,46.97,+0.13,+0.28%,39.32M,41.356M,353.772B,14.02,+12.94%
AAPL,Apple Inc.,212.41,+1.27,+0.60%,43.771M,54.897M,3.173T,33.14,-7.86%
OSCR,"Oscar Health, Inc.",15.53,-0.55,-3.42%,37.408M,15.636M,3.955B,38.82,-5.99%
AES,The AES Corporation,12.41,-0.85,-6.41%,35.355M,17.98M,8.835B,6.74,-34.30%
PFE,Pfizer Inc.,25.78,+0.22,+0.86%,32.355M,43.385M,146.569B,18.68,-10.86%
JOBY,"Joby Aviation, Inc.",12.33,+0.77,+6.66%,31.453M,21.937M,10.376B,--,+86.54%
