Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
RGTI,"Rigetti Computing, Inc.",16.09,+3.37,+26.52%,129.308M,48.888M,5.194B,--,+987.18%
NVDA,NVIDIA Corporation,170.82,+0.12,+0.07%,99.729M,207.49M,4.166T,54.93,+44.67%
F,Ford Motor Company,11.18,-0.39,-3.41%,65.269M,97.648M,44.438B,8.94,-20.10%
TSLA,"Tesla, Inc.",320.22,+9.44,+3.04%,63.532M,111.667M,1.031T,184.03,+25.06%
NU,Nu Holdings Ltd.,13.64,+0.10,+0.74%,62.393M,63.18M,65.805B,31.00,+2.42%
WBD,"Warner Bros. Discovery, Inc.",12.48,+0.45,+3.74%,56.965M,48.604M,30.875B,--,+44.59%
JOBY,"Joby Aviation, Inc.",15.84,+1.89,+13.51%,55.849M,23.046M,13.325B,--,+97.59%
QS,QuantumScape Corporation,10.68,-0.17,-1.56%,54.766M,25.776M,5.97B,--,+21.64%
NIO,NIO Inc.,4.0350,-0.2150,-5.06%,50.817M,38.148M,9.127B,--,-7.41%
LCID,"Lucid Group, Inc.",2.2501,-0.0799,-3.43%,45.95M,128.47M,6.863B,--,-38.52%
AAL,American Airlines Group Inc.,12.08,-0.09,-0.74%,40.623M,59.639M,7.967B,12.08,+10.54%
BAC,Bank of America Corporation,45.49,-0.66,-1.43%,38.16M,40.336M,342.625B,13.58,+4.93%
SOFI,"SoFi Technologies, Inc.",21.17,+0.22,+1.03%,37.968M,69.153M,23.406B,49.24,+167.35%
PLTR,Palantir Technologies Inc.,149.27,+0.69,+0.47%,36.466M,88.877M,352.275B,678.52,+426.51%
HOOD,"Robinhood Markets, Inc.",102.83,+3.29,+3.31%,36.095M,43.777M,90.744B,58.76,+311.66%
WULF,TeraWulf Inc.,5.27,+0.40,+8.22%,35.49M,46.033M,2.053B,--,-17.46%
INTC,Intel Corporation,22.54,-0.38,-1.67%,34.597M,80.946M,98.304B,--,-33.49%
ACHR,Archer Aviation Inc.,11.49,+0.23,+2.09%,34.332M,36.112M,6.311B,--,+122.09%
MARA,"MARA Holdings, Inc.",19.77,+1.01,+5.41%,32.845M,46.35M,6.959B,--,-26.58%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.32,+0.11,+1.45%,31.371M,23.206M,25.105B,13.56,+7.28%
PSLV,Sprott Physical Silver Trust,12.77,+0.07,+0.51%,30.384M,30.864M,6.726B,4.20,+22.47%
SNAP,Snap Inc.,9.44,-0.04,-0.42%,29.17M,38.075M,15.881B,--,-34.93%
CIFR,Cipher Mining Inc.,6.34,+0.37,+6.18%,28.692M,28.389M,2.353B,--,-11.95%
BMNR,"Bitmine Immersion Technologies, Inc.",48.25,+8.29,+20.74%,28.635M,12.748M,2.49B,--,+415.61%
QBTS,D-Wave Quantum Inc.,16.58,+0.43,+2.63%,28.703M,66.807M,5.179B,--,"+1,304.35%"
AMD,"Advanced Micro Devices, Inc.",155.14,-0.47,-0.30%,27.611M,45.945M,251.544B,113.24,-2.40%
MP,MP Materials Corp.,56.90,-1.32,-2.27%,26.66M,12.431M,9.301B,--,+285.31%
ABEV,Ambev S.A.,2.3900,+0.0400,+1.69%,25.642M,32.957M,37.803B,14.94,+7.80%
AAPL,Apple Inc.,209.79,+0.68,+0.33%,24.705M,53.372M,3.133T,32.68,-8.64%
STLA,Stellantis N.V.,9.38,-0.11,-1.21%,24.59M,16.994M,28.114B,4.36,-53.34%
RIVN,"Rivian Automotive, Inc.",12.23,-0.40,-3.17%,24.544M,29.625M,14.651B,--,-26.53%
U,Unity Software Inc.,33.40,+3.71,+12.50%,24.279M,12.236M,13.884B,--,+64.12%
BCS,Barclays PLC,18.61,+0.13,+0.73%,24.218M,14.422M,66.048B,9.22,+53.74%
SOUN,"SoundHound AI, Inc.",11.28,-0.02,-0.13%,24.237M,35.256M,4.534B,--,+105.83%
BTG,B2Gold Corp.,3.4650,+0.0150,+0.43%,24.002M,50.13M,4.599B,--,+12.75%
HBAN,Huntington Bancshares Incorporated,16.50,-0.06,-0.36%,23.18M,25.589M,24.074B,12.69,+14.68%
VALE,Vale S.A.,9.77,+0.08,+0.85%,23.101M,35.542M,42.749B,7.08,-13.56%
AMZN,"Amazon.com, Inc.",223.48,-2.87,-1.27%,20.805M,43.376M,2.373T,36.46,+20.44%
SMCI,"Super Micro Computer, Inc.",52.49,-0.67,-1.27%,19.921M,46.29M,31.33B,28.53,-34.87%
HL,Hecla Mining Company,6.01,-0.10,-1.64%,18.968M,22.17M,3.802B,50.08,-0.65%
RIOT,"Riot Platforms, Inc.",12.61,+0.51,+4.21%,18.782M,36.415M,4.505B,--,-2.58%
OSCR,"Oscar Health, Inc.",14.81,-0.11,-0.77%,18.513M,17.508M,3.77B,37.01,-4.30%
MRVL,"Marvell Technology, Inc.",69.86,-2.55,-3.52%,18.166M,20.497M,60.233B,--,+6.60%
GRAB,Grab Holdings Limited,5.05,+0.01,+0.10%,18.171M,35.031M,20.806B,504.50,+44.41%
PFE,Pfizer Inc.,24.64,+0.03,+0.10%,17.337M,42.783M,140.06B,17.85,-18.05%
RXRX,"Recursion Pharmaceuticals, Inc.",5.34,+0.12,+2.30%,17.256M,25.321M,2.315B,--,-37.49%
MU,"Micron Technology, Inc.",115.87,-4.24,-3.53%,17.188M,21.453M,129.674B,20.88,+0.51%
GOOGL,Alphabet Inc.,183.53,+1.53,+0.84%,17.202M,40.572M,2.233T,20.51,+0.54%
CLSK,"CleanSpark, Inc.",12.58,+0.39,+3.16%,17.008M,28.038M,3.533B,--,-36.08%
WFC,Wells Fargo & Company,79.15,+0.29,+0.37%,17.039M,17.321M,254.892B,13.60,+29.47%
RIG,Transocean Ltd.,2.5950,-0.0450,-1.70%,16.877M,40.606M,2.292B,--,-52.77%
APLD,Applied Digital Corporation,9.99,+0.02,+0.22%,16.53M,50.89M,2.249B,--,+60.81%
ITUB,Itaú Unibanco Holding S.A.,6.30,+0.01,+0.24%,16.653M,29.676M,64.17B,9.01,+10.88%
RKLB,Rocket Lab Corporation,47.15,+2.55,+5.71%,16.252M,20.876M,22.601B,--,+718.35%
CNH,CNH Industrial N.V.,12.92,-0.20,-1.49%,16.055M,19.52M,16.149B,16.16,+23.08%
INFA,Informatica Inc.,24.48,+0.27,+1.12%,15.874M,4.783M,7.458B,--,-4.38%
NOK,Nokia Oyj,4.7450,-0.0050,-0.11%,15.241M,17.407M,25.883B,18.25,+21.79%
IONQ,"IonQ, Inc.",42.12,+0.65,+1.57%,14.902M,22.258M,11.957B,--,+384.46%
OKLO,Oklo Inc.,62.12,+1.17,+1.91%,14.416M,19.456M,9.155B,--,+586.37%
IREN,IREN Limited,17.19,+0.31,+1.84%,14.015M,20.498M,4.158B,--,+49.91%
QUBT,Quantum Computing Inc.,18.14,+0.47,+2.66%,13.752M,27.866M,2.865B,--,"+2,589.50%"
C,Citigroup Inc.,89.14,-1.58,-1.74%,13.671M,13.138M,164.098B,13.17,+34.18%
JNJ,Johnson & Johnson,165.19,+10.02,+6.46%,13.553M,7.913M,397.459B,18.40,-0.90%
KEY,KeyCorp,17.83,-0.06,-0.36%,13.444M,13.657M,19.535B,--,+10.36%
HIMS,"Hims & Hers Health, Inc.",50.15,-0.31,-0.61%,13.237M,47.039M,11.225B,73.75,+129.47%
CLF,Cleveland-Cliffs Inc.,9.09,+0.02,+0.22%,12.412M,31.673M,4.496B,--,-41.48%
