Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
INTC,Intel Corporation,20.85,+0.90,+4.49%,94.033M,83.942M,91.239B,--,+3.05%
SOUN,"SoundHound AI, Inc.",15.66,+2.11,+15.61%,84.288M,41.457M,6.354B,--,+162.60%
BMNR,"Bitmine Immersion Technologies, Inc.",67.53,+16.10,+31.35%,84.033M,23.852M,7.584B,--,+563.61%
NVDA,NVIDIA Corporation,182.96,+0.23,+0.13%,64.787M,190.963M,4.462T,58.83,+67.58%
TSLA,"Tesla, Inc.",345.04,+15.37,+4.66%,50.923M,105.751M,1.113T,205.38,+66.92%
LCID,"Lucid Group, Inc.",2.2085,+0.0785,+3.69%,50.601M,149.069M,6.786B,--,-26.55%
AI,"C3.ai, Inc.",17.00,-5.13,-23.20%,45.848M,6.914M,2.284B,--,-10.04%
F,Ford Motor Company,11.11,-0.06,-0.49%,43.118M,85.871M,44.236B,14.25,+14.81%
AMD,"Advanced Micro Devices, Inc.",177.23,+4.47,+2.59%,38.915M,54.189M,287.616B,105.49,+26.31%
SOFI,"SoFi Technologies, Inc.",22.91,+0.81,+3.66%,31.866M,71.557M,27.432B,45.82,+241.05%
WULF,TeraWulf Inc.,5.53,+0.50,+9.94%,30.014M,46.486M,2.154B,--,+40.90%
PLTR,Palantir Technologies Inc.,185.95,-1.01,-0.54%,27.964M,76.011M,441.13B,619.82,+536.35%
AAPL,Apple Inc.,228.16,-0.93,-0.41%,26.346M,56.098M,3.386T,34.67,+5.43%
QBTS,D-Wave Quantum Inc.,17.33,+0.43,+2.54%,25.649M,67.082M,5.927B,--,"+1,818.27%"
IONQ,"IonQ, Inc.",44.22,+2.37,+5.65%,23.451M,23.463M,13.125B,--,+522.77%
SNAP,Snap Inc.,7.30,-0.11,-1.52%,22.279M,38.553M,12.331B,--,-17.85%
NIO,NIO Inc.,4.8500,+0.0100,+0.21%,20.604M,48.395M,10.717B,--,+28.72%
TTD,"The Trade Desk, Inc.",55.25,+1.02,+1.88%,18.835M,11.877M,27.014B,66.57,-44.12%
MU,"Micron Technology, Inc.",121.89,+3.00,+2.52%,18.855M,22.245M,136.411B,21.96,+25.62%
RIVN,"Rivian Automotive, Inc.",12.02,+0.23,+1.91%,17.745M,32.895M,14.579B,--,-11.95%
HOOD,"Robinhood Markets, Inc.",117.00,+2.37,+2.07%,17.619M,44.16M,103.975B,59.39,+518.28%
AAL,American Airlines Group Inc.,11.68,+0.06,+0.52%,17.145M,61.258M,7.707B,13.90,+20.92%
SMCI,"Super Micro Computer, Inc.",45.52,+0.92,+2.06%,16.86M,46.119M,27.167B,27.10,-17.56%
PFE,Pfizer Inc.,24.62,+0.05,+0.18%,15.777M,42.463M,140.007B,13.03,-13.60%
MARA,"MARA Holdings, Inc.",15.94,+0.56,+3.61%,14.933M,46.788M,5.903B,8.57,+1.79%
WBD,"Warner Bros. Discovery, Inc.",10.86,-0.05,-0.41%,14.348M,59.83M,26.899B,35.05,+62.59%
ZIM,ZIM Integrated Shipping Services Ltd.,17.92,+2.42,+15.61%,14.228M,5.974M,2.159B,0.92,-16.76%
CLSK,"CleanSpark, Inc.",9.93,-0.14,-1.44%,14.104M,26.699M,2.79B,11.54,-9.77%
MP,MP Materials Corp.,73.84,-0.48,-0.65%,14.295M,15.204M,13.075B,--,+567.15%
NBIS,Nebius Group N.V.,71.77,+2.99,+4.34%,13.344M,14.262M,17.132B,79.74,+243.90%
NU,Nu Holdings Ltd.,12.04,-0.26,-2.11%,13.61M,63.654M,58.086B,27.36,-1.60%
PTON,"Peloton Interactive, Inc.",8.48,+0.62,+7.84%,13.169M,14.463M,3.456B,--,+171.28%
RKLB,Rocket Lab Corporation,43.73,-0.96,-2.15%,13.465M,23.153M,20.962B,--,+729.13%
RGTI,"Rigetti Computing, Inc.",15.52,+0.09,+0.55%,12.821M,53.191M,5.011B,--,"+1,707.96%"
QS,QuantumScape Corporation,9.01,+0.25,+2.85%,12.771M,42.264M,5.1B,--,+61.33%
AMZN,"Amazon.com, Inc.",221.23,-1.46,-0.66%,12.483M,43.752M,2.359T,33.67,+33.51%
BTG,B2Gold Corp.,3.6315,+0.0515,+1.44%,13.833M,43.879M,4.817B,--,+39.30%
ACHR,Archer Aviation Inc.,9.66,-0.06,-0.62%,12.252M,40.646M,5.303B,--,+173.80%
HIMS,"Hims & Hers Health, Inc.",51.13,-0.81,-1.56%,12.669M,42.564M,11.556B,64.72,+225.23%
VALE,Vale S.A.,10.23,+0.01,+0.06%,11.531M,42.732M,43.652B,8.38,-0.58%
ABEV,Ambev S.A.,2.2300,-0.0070,-0.32%,11.08M,29.918M,35.323B,13.12,0.00%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.17,+0.05,+0.41%,11.037M,23.098M,81.293B,9.08,-17.49%
CSCO,"Cisco Systems, Inc.",70.90,-0.89,-1.24%,10.981M,20.246M,280.764B,28.94,+60.03%
GOOGL,Alphabet Inc.,200.69,-0.73,-0.36%,10.852M,40.629M,2.431T,21.37,+24.11%
OSCR,"Oscar Health, Inc.",15.44,-0.02,-0.16%,10.897M,24.815M,3.991B,--,-14.02%
APLD,Applied Digital Corporation,14.18,-0.02,-0.14%,10.421M,51.857M,3.708B,--,+256.78%
IREN,IREN Limited,18.56,+0.11,+0.60%,10.382M,23.91M,4.489B,--,+143.40%
JOBY,"Joby Aviation, Inc.",17.23,+0.59,+3.57%,10.195M,32.842M,14.753B,--,+232.14%
UAA,"Under Armour, Inc.",5.18,-0.26,-4.69%,10.031M,12.018M,2.161B,--,-30.52%
ITUB,Itaú Unibanco Holding S.A.,6.84,-0.03,-0.36%,9.896M,30.67M,68.314B,9.36,+19.97%
BAC,Bank of America Corporation,46.35,+0.34,+0.73%,9.808M,40.053M,343.275B,13.59,+20.54%
RXRX,"Recursion Pharmaceuticals, Inc.",5.46,+0.10,+1.80%,9.788M,28.08M,2.369B,--,-11.11%
HL,Hecla Mining Company,7.49,-0.11,-1.38%,9.432M,21.486M,5.022B,46.84,+46.72%
CORZ,"Core Scientific, Inc.",14.58,+0.17,+1.18%,9.139M,17.866M,4.428B,--,+52.16%
RIOT,"Riot Platforms, Inc.",11.44,+0.36,+3.21%,9.023M,39.534M,4.227B,--,+45.60%
RIG,Transocean Ltd.,2.9250,-0.1750,-5.65%,8.746M,37.469M,2.759B,--,-40.50%
PINS,"Pinterest, Inc.",34.78,-0.35,-1.01%,8.613M,10.501M,23.645B,12.60,+21.10%
COIN,"Coinbase Global, Inc.",328.52,+17.98,+5.79%,8.489M,15.444M,84.408B,31.68,+61.96%
AG,First Majestic Silver Corp.,8.76,+0.15,+1.73%,8.481M,22.341M,4.246B,--,+66.22%
NVO,Novo Nordisk A/S,50.49,-0.59,-1.15%,8.701M,14.298M,211.97B,12.95,-60.67%
SMR,NuScale Power Corporation,39.98,+0.63,+1.60%,8.071M,14.977M,5.353B,--,+326.33%
CMG,"Chipotle Mexican Grill, Inc.",41.82,+0.38,+0.92%,7.805M,15.278M,56.076B,37.01,-25.83%
TEM,"Tempus AI, Inc.",60.55,-0.32,-0.53%,7.755M,11.936M,10.482B,--,+57.37%
DOW,Dow Inc.,20.57,-0.65,-3.09%,7.657M,13.518M,14.577B,--,-59.36%
AUR,"Aurora Innovation, Inc.",6.34,+0.18,+3.00%,7.611M,25.591M,11.709B,--,+75.00%
ET,Energy Transfer LP,17.14,-0.15,-0.84%,8.029M,12.949M,58.819B,13.28,+11.13%
VTRS,Viatris Inc.,9.96,+0.26,+2.68%,7.664M,11.992M,11.612B,--,-16.16%
GRAB,Grab Holdings Limited,4.8500,-0.0300,-0.62%,7.378M,37.89M,19.769B,242.50,+49.69%
PCG,PG&E Corporation,15.24,+0.24,+1.63%,7.324M,26.479M,33.506B,14.12,-17.72%
AVTR,"Avantor, Inc.",12.25,+0.75,+6.52%,7.329M,12.975M,8.351B,12.13,-53.33%
BBD,Banco Bradesco S.A.,2.8950,-0.0050,-0.17%,6.998M,39.158M,28.395B,8.51,+8.21%
KGC,Kinross Gold Corporation,19.09,+0.11,+0.61%,7.566M,19.825M,23.32B,15.40,+112.78%
HBAN,Huntington Bancshares Incorporated,16.06,-0.03,-0.19%,7.308M,30.946M,23.542B,11.99,+20.25%
UBER,"Uber Technologies, Inc.",91.33,+1.77,+1.98%,6.743M,21.042M,190.461B,15.56,+29.31%
LYFT,"Lyft, Inc.",13.65,+0.23,+1.71%,6.84M,16.686M,5.546B,59.33,+38.11%
ALB,Albemarle Corporation,82.39,+6.91,+9.16%,6.726M,4.203M,9.696B,--,-0.68%
AGNC,AGNC Investment Corp.,9.44,-0.01,-0.16%,6.802M,24.012M,9.829B,31.45,-5.03%
TGNA,TEGNA Inc.,19.84,+4.53,+29.62%,6.602M,1.393M,3.19B,7.22,+13.66%
MSFT,Microsoft Corporation,524.28,+2.24,+0.43%,6.416M,19.588M,3.897T,38.46,+28.33%
OKLO,Oklo Inc.,73.89,-1.43,-1.90%,6.523M,22.035M,10.89B,--,+968.37%
EQX,Equinox Gold Corp.,6.55,+0.11,+1.63%,6.296M,14.346M,4.953B,9.22,+25.54%
CMCSA,Comcast Corporation,31.33,-0.34,-1.09%,6.641M,20.539M,115.658B,5.19,-17.80%
UA,"Under Armour, Inc.",4.9799,-0.2101,-4.05%,6.244M,3.225M,2.176B,--,-31.62%
FTNT,"Fortinet, Inc.",75.65,+1.26,+1.70%,6.178M,5.305M,58.003B,30.16,+5.73%
PSLV,Sprott Physical Silver Trust,12.81,-0.19,-1.50%,6.358M,28.562M,6.747B,4.21,+36.13%
NGD,New Gold Inc.,4.8450,-0.0350,-0.72%,6.098M,20.837M,3.836B,24.22,+109.44%
LLY,Eli Lilly and Company,648.34,+22.68,+3.63%,5.899M,4.172M,581.137B,42.29,-29.26%
GOOG,Alphabet Inc.,201.43,-0.73,-0.36%,5.784M,27.171M,2.431T,21.47,+23.26%
CSX,CSX Corporation,34.94,-0.49,-1.37%,5.787M,16.87M,65.147B,21.44,+5.76%
RUN,Sunrun Inc.,11.69,-0.16,-1.35%,5.855M,24.262M,2.694B,--,-31.62%
UNH,UnitedHealth Group Incorporated,255.12,+4.23,+1.69%,5.740M,20.681M,231.33B,11.03,-55.62%
RUM,Rumble Inc.,8.55,+0.66,+8.44%,5.706M,2.761M,2.894B,--,+37.04%
C,Citigroup Inc.,92.47,-0.26,-0.27%,5.769M,14.172M,170.228B,13.66,+60.32%
UPST,"Upstart Holdings, Inc.",65.33,-3.43,-4.99%,5.616M,6.08M,6.284B,--,+101.17%
UEC,Uranium Energy Corp.,9.68,-0.51,-4.96%,5.789M,14.575M,4.299B,--,+112.08%
