Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
TSLA,"Tesla, Inc.",293.54,-21.81,-6.92%,73.268M,117.418M,945.466B,169.67,+24.67%
CORZ,"Core Scientific, Inc.",15.32,-2.68,-14.86%,66.601M,14.223M,4.564B,--,+73.75%
LCID,"Lucid Group, Inc.",2.0900,-0.0700,-3.24%,62.247M,128.798M,6.375B,--,-31.65%
NVDA,NVIDIA Corporation,157.98,-1.36,-0.85%,61.576M,233.17M,3.853T,50.80,+24.29%
SOFI,"SoFi Technologies, Inc.",19.06,+0.49,+2.61%,37.88M,66.19M,21.063B,44.31,+192.44%
IREN,IREN Limited,17.18,+0.36,+2.14%,35.144M,18.716M,4.155B,--,+14.97%
CIFR,Cipher Mining Inc.,5.74,-0.31,-5.13%,31.724M,24.506M,2.131B,--,+30.95%
INTC,Intel Corporation,22.01,-0.48,-2.11%,27.491M,87.817M,96.029B,--,-33.83%
HOOD,"Robinhood Markets, Inc.",93.67,-0.73,-0.77%,25.934M,44.355M,82.657B,53.53,+327.34%
F,Ford Motor Company,11.62,-0.19,-1.61%,25.958M,109.082M,46.208B,9.30,-9.01%
AAL,American Airlines Group Inc.,11.56,-0.12,-1.07%,24.829M,60.132M,7.627B,11.56,+6.95%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,3.92M,7.818B,52.77,+32.53%
PLTR,Palantir Technologies Inc.,136.60,+2.24,+1.67%,23.773M,96.342M,322.364B,593.91,+385.05%
MARA,"MARA Holdings, Inc.",16.71,-0.95,-5.38%,22.446M,44.767M,5.881B,--,-9.44%
RGTI,"Rigetti Computing, Inc.",13.21,-0.24,-1.82%,22.25M,48.83M,4.262B,--,"+1,193.27%"
SAND,Sandstorm Gold Ltd.,10.22,+0.59,+6.13%,20.362M,5.318M,3.014B,102.20,+71.96%
IONQ,"IonQ, Inc.",44.63,+0.24,+0.55%,20.239M,21.791M,11.678B,--,+478.75%
QBTS,D-Wave Quantum Inc.,16.74,-0.06,-0.33%,18.779M,66.751M,5.229B,--,"+1,254.03%"
AAPL,Apple Inc.,211.96,-1.59,-0.74%,18.681M,60.37M,3.166T,32.96,-6.26%
AMD,"Advanced Micro Devices, Inc.",134.23,-3.68,-2.67%,18.386M,46.903M,217.641B,97.98,-22.82%
GRAB,Grab Holdings Limited,5.01,+0.14,+2.87%,18.256M,36.287M,20.661B,501.00,+37.18%
RIG,Transocean Ltd.,2.7250,-0.0450,-1.62%,17.932M,42.716M,2.407B,--,-45.26%
WNS,WNS (Holdings) Limited,74.70,+9.32,+14.26%,17.596M,"746,838",3.258B,20.13,+21.25%
SOUN,"SoundHound AI, Inc.",11.21,+0.12,+1.08%,17.505M,31.396M,4.503B,--,+164.05%
APLD,Applied Digital Corporation,9.85,-0.60,-5.76%,17.252M,53.112M,2.216B,--,+46.36%
CCL,Carnival Corporation & plc,29.57,-0.39,-1.32%,16.929M,25.912M,40.087B,15.48,+70.62%
CLSK,"CleanSpark, Inc.",11.45,-0.80,-6.49%,16.055M,27.152M,3.218B,--,-20.56%
NU,Nu Holdings Ltd.,13.30,-0.31,-2.24%,15.938M,60.738M,64.141B,30.22,+5.92%
RIOT,"Riot Platforms, Inc.",11.52,-0.65,-5.34%,15.354M,35.696M,4.116B,--,+29.47%
AMZN,"Amazon.com, Inc.",224.24,+0.83,+0.37%,15.278M,46.626M,2.381T,36.52,+12.10%
RKLB,Rocket Lab Corporation,37.48,+1.82,+5.11%,15.209M,20.43M,17.295B,--,+617.51%
SMCI,"Super Micro Computer, Inc.",46.90,-1.66,-3.41%,15.104M,47.198M,27.994B,25.49,-46.00%
BTG,B2Gold Corp.,3.6300,-0.0300,-0.82%,17.063M,52.883M,4.817B,--,+32.13%
RUN,Sunrun Inc.,10.88,+0.38,+3.57%,13.832M,22.805M,2.485B,--,-17.00%
STLA,Stellantis N.V.,9.89,-0.42,-4.09%,13.773M,17.168M,28.598B,4.56,-47.07%
OSCR,"Oscar Health, Inc.",16.70,+0.23,+1.40%,13.655M,13.665M,4.253B,41.75,+2.11%
RIVN,"Rivian Automotive, Inc.",12.59,-0.48,-3.67%,13.692M,30.258M,15.082B,--,-15.62%
WBD,"Warner Bros. Discovery, Inc.",11.12,-0.10,-0.89%,13.575M,47.129M,27.512B,--,+57.81%
