Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,175.89,+2.39,+1.38%,94.405M,194.919M,4.291T,56.58,+55.48%
TSLA,"Tesla, Inc.",327.37,+11.31,+3.58%,93.507M,109.012M,1.056T,194.86,+36.17%
WBD,"Warner Bros. Discovery, Inc.",13.64,+0.15,+1.11%,77.839M,56.915M,33.746B,--,+60.21%
INTC,Intel Corporation,20.70,+0.00,+0.01%,66.712M,80.103M,90.614B,--,-32.86%
LCID,"Lucid Group, Inc.",2.7850,-0.1350,-4.62%,58.732M,153.232M,8.495B,--,-15.61%
AAL,American Airlines Group Inc.,11.58,+0.08,+0.69%,58.056M,60.62M,7.641B,13.79,+10.26%
AMD,"Advanced Micro Devices, Inc.",172.47,+6.00,+3.60%,56.73M,47.697M,279.643B,125.89,+19.12%
SMCI,"Super Micro Computer, Inc.",58.99,+4.52,+8.31%,55.072M,45.177M,35.209B,32.06,-21.93%
PLTR,Palantir Technologies Inc.,156.93,-1.87,-1.18%,55.059M,82.716M,370.341B,713.32,+486.41%
QS,QuantumScape Corporation,10.73,-1.24,-10.32%,46.857M,37.031M,6B,--,+83.03%
SOFI,"SoFi Technologies, Inc.",20.93,-0.27,-1.27%,46.486M,67.684M,23.135B,48.67,+189.22%
F,Ford Motor Company,11.31,-0.16,-1.44%,44.29M,93.226M,44.955B,9.04,+4.18%
RIOT,"Riot Platforms, Inc.",14.58,+0.04,+0.28%,42.789M,40.328M,5.209B,--,+36.78%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.46,-0.14,-1.11%,39.814M,21.9M,77.677B,9.30,-11.14%
VALE,Vale S.A.,9.81,-0.19,-1.90%,38.14M,38.893M,42.89B,7.11,-8.09%
NIO,NIO Inc.,4.8200,-0.1000,-2.03%,35.419M,44.02M,10.693B,--,+12.07%
MARA,"MARA Holdings, Inc.",17.23,-0.02,-0.14%,34.171M,48.786M,6.062B,--,-15.65%
STLA,Stellantis N.V.,9.56,-0.57,-5.58%,33.644M,19.078M,27.631B,--,-40.38%
JOBY,"Joby Aviation, Inc.",16.91,-1.19,-6.57%,32.533M,28.56M,14.23B,--,+191.47%
PSLV,Sprott Physical Silver Trust,12.92,-0.02,-0.15%,29.887M,30.924M,6.808B,4.25,+35.36%
BBD,Banco Bradesco S.A.,2.7400,-0.0600,-2.15%,29.652M,41.099M,14.469B,9.13,+25.00%
NU,Nu Holdings Ltd.,12.56,-0.17,-1.37%,28.231M,65.627M,60.57B,28.53,+4.17%
RGTI,"Rigetti Computing, Inc.",15.37,-0.07,-0.45%,27.345M,53.766M,4.961B,--,"+1,399.03%"
QBTS,D-Wave Quantum Inc.,17.89,-0.99,-5.22%,27.167M,70.745M,5.589B,--,"+1,806.06%"
GOOGL,Alphabet Inc.,191.62,-1.55,-0.80%,26.522M,41.778M,2.322T,20.41,+13.95%
ACHR,Archer Aviation Inc.,10.78,-0.43,-3.85%,25.892M,39.956M,5.918B,--,+151.35%
BCS,Barclays PLC,19.34,-0.28,-1.40%,25.862M,15.436M,68.247B,9.48,+64.32%
KEY,KeyCorp,18.41,-0.16,-0.86%,25.869M,16.482M,20.48B,--,+14.56%
CLF,Cleveland-Cliffs Inc.,11.15,-0.29,-2.58%,25.749M,33.963M,5.513B,--,-25.03%
ABEV,Ambev S.A.,2.3100,-0.0800,-3.35%,24.961M,30.151M,36.861B,13.59,+13.27%
HOOD,"Robinhood Markets, Inc.",106.08,+1.23,+1.17%,24.031M,44.737M,93.608B,60.62,+395.04%
AAPL,Apple Inc.,213.14,-0.74,-0.35%,23.173M,53.273M,3.183T,33.20,-2.00%
BTG,B2Gold Corp.,3.4192,-0.0508,-1.46%,23.754M,45.824M,4.543B,--,+18.84%
HBAN,Huntington Bancshares Incorporated,16.65,-0.19,-1.16%,22.571M,28.655M,24.4B,12.42,+12.12%
CMG,"Chipotle Mexican Grill, Inc.",45.28,-1.47,-3.15%,22.329M,13.719M,60.722B,40.08,-8.26%
SOUN,"SoundHound AI, Inc.",11.20,-0.51,-4.31%,22.145M,37.827M,4.501B,--,+144.98%
FCX,Freeport-McMoRan Inc.,43.63,-1.26,-2.80%,21.908M,13.17M,61.089B,33.06,+1.15%
IREN,IREN Limited,16.64,-1.08,-6.09%,21.594M,23.09M,4.025B,--,+82.30%
RXRX,"Recursion Pharmaceuticals, Inc.",6.24,-0.24,-3.78%,21.135M,28.228M,2.708B,--,-20.76%
T,AT&T Inc.,27.63,-0.37,-1.32%,19.9M,32.46M,197.565B,15.79,+48.15%
PFE,Pfizer Inc.,24.33,-0.46,-1.87%,19.834M,42.305M,138.306B,17.63,-19.30%
GOOG,Alphabet Inc.,192.68,-1.40,-0.72%,19.6M,27.892M,2.324T,20.56,+13.41%
HIMS,"Hims & Hers Health, Inc.",58.05,+0.40,+0.69%,18.936M,48.5M,12.993B,85.37,+165.55%
NGD,New Gold Inc.,4.1450,-0.2650,-6.01%,18.766M,23.028M,3.299B,23.03,+112.02%
ITUB,Itaú Unibanco Holding S.A.,6.14,-0.23,-3.61%,18.515M,30.189M,62.418B,8.65,+14.68%
RIVN,"Rivian Automotive, Inc.",13.77,-0.24,-1.75%,18.013M,32.129M,16.49B,--,-14.05%
RIG,Transocean Ltd.,3.0450,+0.0450,+1.50%,17.957M,40.049M,2.69B,--,-47.18%
AMZN,"Amazon.com, Inc.",232.79,+1.35,+0.59%,17.917M,42.023M,2.471T,37.98,+26.33%
RKLB,Rocket Lab Corporation,44.62,-2.81,-5.91%,17.025M,22.457M,21.391B,--,+791.54%
PONY,Pony AI Inc.,14.73,-0.40,-2.61%,16.848M,13.7M,5.235B,--,+26.08%
SNAP,Snap Inc.,9.65,-0.12,-1.23%,16.492M,38.299M,16.235B,--,-26.82%
NKE,"NIKE, Inc.",78.96,+2.69,+3.53%,16.302M,16.674M,116.623B,36.56,+3.70%
OSCR,"Oscar Health, Inc.",14.34,-0.11,-0.80%,16.204M,23.288M,3.651B,35.84,-14.50%
RF,Regions Financial Corporation,26.25,-0.17,-0.66%,16.074M,9.568M,23.463B,12.26,+17.79%
AGNC,AGNC Investment Corp.,9.66,-0.05,-0.46%,15.97M,25.5M,10.068B,26.85,-3.86%
GRAB,Grab Holdings Limited,5.28,-0.08,-1.40%,15.706M,36.616M,21.795B,528.50,+61.93%
PARA,Paramount Global,13.12,+0.07,+0.57%,15.453M,7.699M,9.264B,--,+17.99%
WRD,WeRide Inc.,10.13,-0.21,-2.03%,15.387M,14.976M,2.882B,--,-37.52%
CNC,Centene Corporation,26.83,-1.56,-5.51%,14.921M,11.523M,13.175B,6.51,-61.36%
KGC,Kinross Gold Corporation,15.73,-0.36,-2.24%,14.506M,19.973M,19.411B,16.05,+83.68%
CIFR,Cipher Mining Inc.,6.20,-0.27,-4.23%,14.235M,31.267M,2.3B,--,+16.16%
BAC,Bank of America Corporation,48.16,-0.29,-0.60%,14.263M,40.34M,358.151B,14.12,+17.91%
CLSK,"CleanSpark, Inc.",12.08,+0.26,+2.20%,14.052M,27.369M,3.394B,--,-27.44%
OKLO,Oklo Inc.,74.46,-1.04,-1.38%,14.026M,21.153M,10.974B,--,+758.93%
CSX,CSX Corporation,35.66,-0.10,-0.28%,13.538M,15.755M,66.48B,21.88,+3.95%
APLD,Applied Digital Corporation,10.48,-0.27,-2.47%,13.13M,50.268M,2.36B,--,+152.35%
CSCO,"Cisco Systems, Inc.",67.71,-0.98,-1.43%,12.89M,19.652M,268.132B,27.64,+43.13%
IONQ,"IonQ, Inc.",41.87,-1.30,-3.01%,12.851M,22.722M,12.196B,--,+447.15%
CX,"CEMEX, S.A.B. de C.V.",8.39,-0.02,-0.30%,12.559M,13.065M,12.165B,13.75,+30.79%
DOW,Dow Inc.,25.61,+0.10,+0.41%,12.566M,12.099M,18.157B,--,-51.74%
AEO,"American Eagle Outfitters, Inc.",11.78,+0.05,+0.38%,12.518M,8.77M,2.042B,12.03,-47.38%
PATH,UiPath Inc.,12.24,+0.06,+0.53%,12.463M,11.2M,6.552B,--,-1.14%
GNW,"Genworth Financial, Inc.",8.10,+0.10,+1.31%,12.026M,7.262M,3.359B,15.29,+18.69%
NOK,Nokia Oyj,4.2667,-0.0633,-1.46%,11.613M,18.222M,23.06B,22.46,+12.76%
PCG,PG&E Corporation,13.95,-0.13,-0.92%,11.556M,24.101M,30.658B,12.80,-22.98%
UNH,UnitedHealth Group Incorporated,279.97,-1.09,-0.39%,11.435M,18.639M,253.972B,11.72,-50.41%
VZ,Verizon Communications Inc.,42.35,-0.73,-1.68%,11.374M,17.65M,178.582B,9.85,+7.62%
CMCSA,Comcast Corporation,33.58,-0.10,-0.31%,11.255M,19.873M,125.36B,8.27,-17.21%
ET,Energy Transfer LP,17.77,+0.05,+0.28%,11.079M,13.422M,60.983B,13.46,+10.61%
AG,First Majestic Silver Corp.,8.32,-0.24,-2.86%,10.729M,23.749M,4.09B,--,+43.79%
INFY,Infosys Limited,17.09,-0.28,-1.58%,10.434M,11.569M,71.541B,22.20,-23.14%
NCLH,Norwegian Cruise Line Holdings Ltd.,23.81,-0.01,-0.04%,10.218M,15.193M,10.641B,13.53,+28.48%
LUV,Southwest Airlines Co.,32.41,-0.80,-2.41%,10.105M,12.241M,17.019B,50.63,+26.23%
GME,GameStop Corp.,23.14,-0.19,-0.83%,9.861M,14.652M,10.349B,43.65,-1.14%
AMCR,Amcor plc,9.61,-0.12,-1.28%,9.814M,32.393M,22.031B,17.17,-6.53%
SAN,"Banco Santander, S.A.",8.72,-0.26,-2.84%,9.776M,6.145M,129.486B,9.17,+84.57%
CVE,Cenovus Energy Inc.,14.94,+0.48,+3.35%,9.623M,12.804M,27.275B,13.34,-26.00%
PYPL,"PayPal Holdings, Inc.",78.38,+0.39,+0.51%,9.558M,9.467M,76.261B,17.62,+32.30%
ADT,ADT Inc.,8.36,-0.07,-0.89%,9.500M,17.869M,6.954B,11.78,+9.04%
CCL,Carnival Corporation & plc,29.68,-0.07,-0.23%,9.446M,24.453M,40.249B,15.54,+72.46%
FSM,Fortuna Mining Corp.,6.67,-0.15,-2.20%,9.367M,15.61M,2.061B,12.84,+46.67%
COIN,"Coinbase Global, Inc.",379.29,-12.37,-3.16%,9.358M,14.44M,96.478B,71.07,+67.23%
TSM,Taiwan Semiconductor Manufacturing Company Limited,242.29,-3.31,-1.35%,9.351M,12.115M,1.256T,28.43,+53.49%
MRVL,"Marvell Technology, Inc.",75.58,+1.37,+1.85%,9.180M,20.317M,65.139B,--,+15.09%
MU,"Micron Technology, Inc.",110.93,-0.33,-0.30%,9.174M,21.782M,124.145B,19.99,+3.16%
RKT,"Rocket Companies, Inc.",14.96,-0.04,-0.27%,9.156M,15.669M,31.576B,--,-6.48%
HL,Hecla Mining Company,5.99,-0.15,-2.52%,9.128M,22.13M,3.786B,49.88,+9.64%
C,Citigroup Inc.,95.65,-0.42,-0.43%,9.094M,13.612M,176.054B,14.13,+49.41%
MSFT,Microsoft Corporation,510.58,-3.13,-0.61%,9.035M,19.963M,3.795T,39.43,+20.38%
BABA,Alibaba Group Holding Limited,121.64,+1.61,+1.34%,8.911M,13.798M,290.697B,16.24,+52.67%
NVDA,NVIDIA Corporation,175.97,+2.47,+1.42%,93.604M,194.919M,4.291T,56.58,+55.48%
UEC,Uranium Energy Corp.,8.89,-0.02,-0.22%,8.856M,14.117M,3.95B,--,+60.25%
IAG,IAMGOLD Corporation,6.93,-0.11,-1.49%,8.773M,15.48M,3.994B,4.74,+77.97%
HAL,Halliburton Company,22.83,+0.38,+1.71%,8.756M,15.446M,19.469B,10.72,-33.74%
EPD,Enterprise Products Partners L.P.,31.15,-0.40,-1.28%,8.753M,4.028M,67.55B,11.66,+6.23%
KO,The Coca-Cola Company,68.13,-1.04,-1.50%,8.62M,15.883M,293.228B,24.16,+3.50%
NEM,Newmont Corporation,63.86,-1.89,-2.87%,8.55M,12.625M,70.147B,11.57,+39.07%
BE,Bloom Energy Corporation,34.18,-0.16,-0.47%,8.62M,6.821M,7.938B,"1,709.00",+149.02%
EQX,Equinox Gold Corp.,6.34,-0.05,-0.86%,8.647M,14.729M,4.782B,8.92,+16.18%
DOC,"Healthpeak Properties, Inc.",17.28,-0.32,-1.79%,8.449M,6.587M,12.012B,72.02,-19.45%
MRK,"Merck & Co., Inc.",84.24,-0.47,-0.55%,8.444M,15.023M,211.529B,12.24,-33.71%
UBER,"Uber Technologies, Inc.",90.52,-0.77,-0.84%,8.416M,21.344M,189.293B,15.85,+43.18%
TEVA,Teva Pharmaceutical Industries Limited,16.43,-0.11,-0.63%,8.345M,11.658M,18.848B,--,-0.78%
KMI,"Kinder Morgan, Inc.",27.26,-0.12,-0.46%,8.176M,13.644M,60.585B,22.35,+28.65%
SMR,NuScale Power Corporation,50.21,-1.46,-2.84%,8.056M,13.726M,6.697B,--,+443.89%
ALB,Albemarle Corporation,74.71,-9.03,-10.78%,8.077M,3.879M,8.791B,--,-8.65%
WMT,Walmart Inc.,97.29,-0.18,-0.19%,7.988M,16.472M,776.375B,41.57,+40.00%
RUN,Sunrun Inc.,10.98,+0.20,+1.81%,7.906M,24.126M,2.508B,--,-33.99%
LYG,Lloyds Banking Group plc,4.2000,-0.1200,-2.78%,7.747M,18.655M,62.743B,11.67,+39.35%
PBR-A,Petróleo Brasileiro S.A. - Petrobras,11.40,-0.12,-1.08%,7.158M,6.114M,77.698B,8.51,-11.51%
FHN,First Horizon Corporation,22.52,-0.28,-1.25%,7.522M,5.826M,11.465B,15.64,+35.53%
VRT,Vertiv Holdings Co,141.59,+4.12,+3.00%,7.519M,6.923M,53.962B,82.32,+76.24%
HPE,Hewlett Packard Enterprise Company,20.83,+0.10,+0.46%,7.45M,17.909M,27.327B,20.02,+6.80%
AVTR,"Avantor, Inc.",13.99,-0.22,-1.51%,7.427M,12.235M,9.537B,13.46,-45.87%
AUR,"Aurora Innovation, Inc.",6.29,-0.13,-2.08%,7.232M,24.626M,11.12B,--,+52.13%
