Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.6000,+0.3800,+11.80%,199.183M,211.012M,2.649B,--,+59.41%
NIO,NIO Inc.,5.54,+0.47,+9.27%,145.21M,52.234M,12.309B,--,+27.07%
NVDA,NVIDIA Corporation,174.98,-0.42,-0.24%,135.453M,180.756M,4.267T,56.45,+41.75%
INTC,Intel Corporation,23.50,-0.04,-0.17%,96.974M,100.132M,102.859B,--,+17.11%
PLTR,Palantir Technologies Inc.,156.18,+0.17,+0.11%,94.251M,76.305M,370.512B,520.60,+388.75%
AAL,American Airlines Group Inc.,12.57,-0.23,-1.80%,62.322M,61.653M,8.294B,14.96,+26.23%
NU,Nu Holdings Ltd.,13.67,+0.05,+0.37%,58.142M,64.188M,66.058B,29.09,-4.15%
TSLA,"Tesla, Inc.",320.11,-3.79,-1.17%,55.11M,101.072M,1.032T,190.54,+53.75%
WULF,TeraWulf Inc.,9.19,-0.09,-0.97%,52.494M,54.473M,3.604B,--,+92.93%
SOFI,"SoFi Technologies, Inc.",23.33,+0.81,+3.60%,52.888M,71.011M,27.937B,46.66,+213.21%
F,Ford Motor Company,11.33,-0.16,-1.39%,49.645M,83.223M,45.092B,14.53,+5.22%
WMT,Walmart Inc.,97.96,-4.61,-4.49%,51.616M,15.445M,781.762B,41.86,+35.71%
MARA,"MARA Holdings, Inc.",15.51,+0.06,+0.39%,47.402M,46.274M,5.746B,8.34,-8.36%
LCID,"Lucid Group, Inc.",2.0900,0.0000,0.00%,49.503M,139.736M,6.422B,--,-45.71%
COTY,Coty Inc.,3.8100,-1.0500,-21.60%,42.783M,8.147M,3.323B,--,-51.50%
RIVN,"Rivian Automotive, Inc.",12.12,+0.05,+0.41%,41.99M,32.263M,14.707B,--,-5.78%
SNAP,Snap Inc.,7.05,-0.11,-1.54%,42.318M,40.653M,11.913B,--,-22.59%
WBD,"Warner Bros. Discovery, Inc.",11.59,+0.05,+0.39%,37.395M,60.679M,28.682B,37.37,+53.87%
PCG,PG&E Corporation,14.67,-0.69,-4.49%,36.905M,28.209M,32.242B,13.58,-17.60%
BMNR,"Bitmine Immersion Technologies, Inc.",47.73,-4.33,-8.32%,36.26M,32.819M,8.281B,--,+571.74%
AMD,"Advanced Micro Devices, Inc.",163.71,-1.49,-0.90%,35.508M,56.108M,265.675B,98.03,+8.90%
HOOD,"Robinhood Markets, Inc.",106.30,+0.96,+0.91%,34.434M,44.547M,94.466B,53.96,+429.61%
RIOT,"Riot Platforms, Inc.",12.27,-0.25,-2.00%,33.661M,39.583M,4.535B,--,+55.53%
SOUN,"SoundHound AI, Inc.",12.23,-0.21,-1.69%,33.115M,43.159M,4.986B,--,+152.33%
JHX,James Hardie Industries plc,19.78,+1.14,+6.12%,32.491M,7.363M,11.452B,25.69,-44.85%
XPEV,XPeng Inc.,22.75,+2.38,+11.68%,31.819M,6.838M,21.918B,--,+194.79%
YMM,Full Truck Alliance Co. Ltd.,12.09,+1.08,+9.81%,31.59M,9.033M,12.645B,24.18,+44.87%
BBD,Banco Bradesco S.A.,2.8900,+0.0100,+0.35%,30.254M,37.719M,28.616B,8.50,+2.86%
PFE,Pfizer Inc.,25.74,+0.36,+1.42%,29.531M,40.539M,146.346B,13.62,-11.81%
AMZN,"Amazon.com, Inc.",221.95,-1.86,-0.83%,31.574M,42.372M,2.367T,33.83,+27.07%
KEY,KeyCorp,18.15,-0.07,-0.38%,25.554M,21.754M,19.902B,--,+10.96%
HIMS,"Hims & Hers Health, Inc.",43.96,+0.58,+1.34%,27.501M,39.093M,9.936B,55.65,+163.55%
AAPL,Apple Inc.,224.90,-1.11,-0.49%,30.39M,56.128M,3.338T,34.08,+0.66%
IQ,"iQIYI, Inc.",2.3500,+0.0500,+2.17%,24.54M,21.321M,2.263B,58.75,-11.54%
BAC,Bank of America Corporation,48.26,-0.09,-0.19%,24.427M,38.46M,357.459B,14.15,+23.22%
JOBY,"Joby Aviation, Inc.",14.45,-0.27,-1.83%,24.074M,34.439M,12.369B,--,+195.58%
T,AT&T Inc.,29.44,+0.16,+0.55%,23.905M,31.423M,210.507B,16.82,+50.08%
AMCR,Amcor plc,8.65,+0.08,+0.93%,23.891M,26.311M,19.937B,27.03,-21.59%
BTG,B2Gold Corp.,3.9000,+0.0900,+2.36%,23.134M,41.649M,5.176B,--,+35.59%
QBTS,D-Wave Quantum Inc.,14.81,-0.25,-1.66%,22.411M,54.791M,5.065B,--,"+1,307.48%"
HPE,Hewlett Packard Enterprise Company,21.82,+0.78,+3.71%,20.19M,17.803M,28.633B,20.98,+12.09%
TEVA,Teva Pharmaceutical Industries Limited,18.80,+1.19,+6.76%,20.139M,11.363M,21.592B,--,-4.24%
APLD,Applied Digital Corporation,15.77,+0.05,+0.32%,20.537M,49.769M,4.124B,--,+284.35%
CIFR,Cipher Mining Inc.,5.90,-0.05,-0.84%,20.442M,31.795M,2.32B,--,+56.99%
INFY,Infosys Limited,17.05,+0.04,+0.24%,19.974M,14.138M,71.391B,22.14,-23.86%
ITUB,Itaú Unibanco Holding S.A.,6.64,+0.01,+0.15%,19.82M,29.782M,68.238B,9.10,+10.84%
GOOGL,Alphabet Inc.,199.75,+0.43,+0.22%,19.38M,38.286M,2.421T,21.27,+21.68%
ACHR,Archer Aviation Inc.,9.38,+0.15,+1.63%,19.286M,38.336M,6.05B,--,+150.82%
AUR,"Aurora Innovation, Inc.",5.85,+0.08,+1.39%,18.562M,22.608M,10.795B,--,+58.95%
HBAN,Huntington Bancshares Incorporated,16.66,-0.14,-0.83%,18.885M,31.367M,24.305B,12.43,+18.14%
CORZ,"Core Scientific, Inc.",13.79,-0.29,-2.06%,18.304M,19.29M,4.212B,--,+42.51%
RGTI,"Rigetti Computing, Inc.",14.27,-0.49,-3.32%,22.387M,48.736M,4.626B,--,"+1,527.34%"
PBR,Petróleo Brasileiro S.A. - Petrobras,11.95,+0.03,+0.25%,16.946M,23.03M,74.62B,5.58,-18.52%
