Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.5950,+0.3750,+11.65%,168.253M,211.012M,2.646B,--,+59.41%
NIO,NIO Inc.,5.53,+0.46,+9.17%,123.842M,52.234M,12.297B,--,+27.07%
NVDA,NVIDIA Corporation,174.93,-0.46,-0.27%,99.047M,180.756M,4.266T,56.43,+41.75%
INTC,Intel Corporation,23.38,-0.16,-0.68%,72.956M,100.132M,102.334B,--,+17.11%
PLTR,Palantir Technologies Inc.,156.48,+0.47,+0.30%,71.714M,76.305M,371.223B,521.60,+388.75%
AAL,American Airlines Group Inc.,12.59,-0.21,-1.64%,47.468M,61.653M,8.307B,14.99,+26.23%
TSLA,"Tesla, Inc.",320.53,-3.37,-1.04%,41.574M,101.072M,1.034T,190.79,+53.75%
WULF,TeraWulf Inc.,9.03,-0.25,-2.69%,41.347M,54.473M,3.541B,--,+92.93%
SOFI,"SoFi Technologies, Inc.",23.10,+0.58,+2.60%,39.32M,71.011M,27.667B,46.21,+213.21%
NU,Nu Holdings Ltd.,13.64,+0.02,+0.11%,39.114M,64.188M,65.889B,29.01,-4.15%
F,Ford Motor Company,11.36,-0.13,-1.13%,38.844M,83.223M,45.212B,14.56,+5.22%
WMT,Walmart Inc.,97.48,-5.09,-4.96%,38.333M,15.445M,777.931B,41.66,+35.71%
LCID,"Lucid Group, Inc.",2.0850,-0.0050,-0.24%,36.406M,139.736M,6.406B,--,-45.71%
MARA,"MARA Holdings, Inc.",15.31,-0.14,-0.87%,34.685M,46.274M,5.674B,8.23,-8.36%
COTY,Coty Inc.,3.8450,-1.0150,-20.88%,33.297M,8.147M,3.354B,--,-51.50%
RIVN,"Rivian Automotive, Inc.",12.03,-0.03,-0.29%,29.667M,32.263M,14.604B,--,-5.78%
BMNR,"Bitmine Immersion Technologies, Inc.",49.05,-3.01,-5.79%,28.024M,32.819M,8.509B,--,+571.74%
AMD,"Advanced Micro Devices, Inc.",163.94,-1.26,-0.76%,27.807M,56.108M,266.048B,98.17,+8.90%
HOOD,"Robinhood Markets, Inc.",106.32,+0.98,+0.93%,27.631M,44.547M,94.484B,53.97,+429.61%
XPEV,XPeng Inc.,22.87,+2.50,+12.27%,26.89M,6.838M,20.671B,--,+194.79%
RIOT,"Riot Platforms, Inc.",12.17,-0.35,-2.79%,25.732M,39.583M,4.498B,--,+55.53%
SNAP,Snap Inc.,7.06,-0.10,-1.40%,25.656M,40.653M,11.93B,--,-22.59%
SOUN,"SoundHound AI, Inc.",12.14,-0.30,-2.45%,25.266M,43.159M,4.947B,--,+152.33%
BBD,Banco Bradesco S.A.,2.8900,+0.0100,+0.35%,24.793M,37.719M,28.616B,8.50,+2.86%
PCG,PG&E Corporation,14.76,-0.60,-3.94%,24.138M,28.209M,32.429B,13.66,-17.60%
WBD,"Warner Bros. Discovery, Inc.",11.49,-0.05,-0.43%,23.875M,60.679M,28.447B,37.06,+53.87%
PFE,Pfizer Inc.,25.87,+0.49,+1.94%,22.067M,40.539M,147.101B,13.69,-11.81%
AMZN,"Amazon.com, Inc.",221.61,-2.20,-0.98%,20.777M,42.372M,2.363T,33.78,+27.07%
HIMS,"Hims & Hers Health, Inc.",43.74,+0.36,+0.82%,20.852M,39.093M,9.886B,55.36,+163.55%
YMM,Full Truck Alliance Co. Ltd.,12.03,+1.02,+9.27%,19.937M,9.033M,12.582B,24.06,+44.87%
KEY,KeyCorp,18.17,-0.05,-0.25%,19.657M,21.754M,19.928B,--,+10.96%
JHX,James Hardie Industries plc,19.52,+0.88,+4.72%,19.439M,7.363M,11.302B,25.35,-44.85%
BTG,B2Gold Corp.,3.8800,+0.0700,+1.83%,18.374M,41.649M,5.149B,--,+35.59%
