Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",2.0850,-0.0750,-3.47%,94.353M,128.798M,6.36B,--,-31.65%
TSLA,"Tesla, Inc.",291.38,-23.97,-7.60%,91.893M,117.418M,938.523B,168.43,+24.67%
NVDA,NVIDIA Corporation,158.34,-1.00,-0.63%,89.748M,233.17M,3.862T,50.91,+24.29%
CORZ,"Core Scientific, Inc.",14.97,-3.03,-16.85%,80.846M,14.223M,4.457B,--,+73.75%
SOFI,"SoFi Technologies, Inc.",19.01,+0.44,+2.37%,50.801M,66.19M,21.013B,44.21,+192.44%
PLTR,Palantir Technologies Inc.,138.07,+3.71,+2.76%,45.887M,96.342M,325.833B,600.30,+385.05%
INTC,Intel Corporation,22.02,-0.47,-2.09%,44.753M,87.817M,96.051B,--,-33.83%
F,Ford Motor Company,11.58,-0.23,-1.94%,44.659M,109.082M,46.051B,9.26,-9.01%
IREN,IREN Limited,16.73,-0.09,-0.54%,41.424M,18.716M,4.046B,--,+14.97%
HOOD,"Robinhood Markets, Inc.",93.14,-1.26,-1.33%,35.534M,44.355M,82.189B,53.22,+327.34%
AAL,American Airlines Group Inc.,11.51,-0.18,-1.58%,33.62M,60.132M,7.588B,11.51,+6.95%
RGTI,"Rigetti Computing, Inc.",13.35,-0.10,-0.71%,31.444M,48.83M,4.31B,--,"+1,193.27%"
SAND,Sandstorm Gold Ltd.,10.34,+0.71,+7.38%,29.274M,5.318M,3.049B,103.40,+71.96%
SOUN,"SoundHound AI, Inc.",11.47,+0.38,+3.46%,28.078M,31.396M,4.609B,--,+164.05%
MARA,"MARA Holdings, Inc.",16.46,-1.20,-6.79%,27.788M,44.767M,5.793B,--,-9.44%
RIG,Transocean Ltd.,2.6700,-0.1000,-3.61%,27.66M,42.716M,2.358B,--,-45.26%
AAPL,Apple Inc.,209.61,-3.94,-1.85%,27.675M,60.37M,3.131T,32.60,-6.26%
CCL,Carnival Corporation & plc,29.23,-0.73,-2.45%,25.648M,25.912M,39.626B,15.30,+70.62%
IONQ,"IonQ, Inc.",44.73,+0.34,+0.77%,25.554M,21.791M,11.703B,--,+478.75%
NU,Nu Holdings Ltd.,13.35,-0.26,-1.88%,25.506M,60.738M,64.382B,30.33,+5.92%
QBTS,D-Wave Quantum Inc.,16.52,-0.27,-1.61%,25.417M,66.751M,5.162B,--,"+1,254.03%"
AMD,"Advanced Micro Devices, Inc.",134.97,-2.94,-2.13%,25.134M,46.903M,218.841B,98.52,-22.82%
BTG,B2Gold Corp.,3.6612,+0.0012,+0.03%,26.751M,52.883M,4.859B,--,+32.13%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,3.92M,7.818B,52.77,+32.53%
RKLB,Rocket Lab Corporation,38.03,+2.37,+6.63%,23.24M,20.43M,17.546B,--,+617.51%
GRAB,Grab Holdings Limited,5.01,+0.14,+2.97%,23.117M,36.287M,20.682B,501.50,+37.18%
APLD,Applied Digital Corporation,9.64,-0.81,-7.80%,22.424M,53.112M,2.169B,--,+46.36%
STLA,Stellantis N.V.,9.78,-0.53,-5.09%,22.21M,17.168M,28.298B,4.51,-47.07%
AMZN,"Amazon.com, Inc.",222.93,-0.48,-0.21%,22.118M,46.626M,2.367T,36.31,+12.10%
VALE,Vale S.A.,9.95,-0.27,-2.59%,21.722M,35.99M,42.496B,7.21,-10.98%
CLSK,"CleanSpark, Inc.",11.21,-1.04,-8.48%,21.631M,27.152M,3.15B,--,-20.56%
WBD,"Warner Bros. Discovery, Inc.",11.08,-0.14,-1.20%,21.401M,47.129M,27.425B,--,+57.81%
RIVN,"Rivian Automotive, Inc.",12.67,-0.40,-3.06%,21.087M,30.258M,15.178B,--,-15.62%
OSCR,"Oscar Health, Inc.",16.74,+0.27,+1.64%,20.971M,13.665M,4.263B,41.85,+2.11%
SMCI,"Super Micro Computer, Inc.",47.03,-1.53,-3.16%,19.916M,47.198M,28.065B,25.56,-46.00%
ACHR,Archer Aviation Inc.,9.86,-0.31,-3.05%,19.737M,34.299M,5.413B,--,+127.01%
WNS,WNS (Holdings) Limited,74.75,+9.37,+14.33%,19.529M,"746,838",3.26B,20.15,+21.25%
HBAN,Huntington Bancshares Incorporated,17.50,-0.04,-0.23%,19.215M,24.189M,25.494B,13.46,+35.03%
RIOT,"Riot Platforms, Inc.",11.42,-0.75,-6.16%,19.048M,35.696M,4.08B,--,+29.47%
NIO,NIO Inc.,3.4150,-0.0950,-2.71%,18.824M,36.269M,7.406B,--,-21.30%
U,Unity Software Inc.,27.04,+0.91,+3.48%,18.521M,11.401M,11.24B,--,+61.80%
RUN,Sunrun Inc.,11.17,+0.67,+6.37%,18.223M,22.805M,2.552B,--,-17.00%
UBER,"Uber Technologies, Inc.",95.91,+2.28,+2.44%,18.21M,22.001M,200.564B,16.80,+31.41%
