Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,15.956M,10.369B,--,+29.51%
OPEN,Opendoor Technologies Inc.,4.4500,+0.1800,+4.22%,320.288M,246.337M,3.275B,--,+129.38%
NVDA,NVIDIA Corporation,174.11,-6.01,-3.34%,243.258M,175.023M,4.239T,49.46,+61.28%
LCID,"Lucid Group, Inc.",1.9800,-0.0900,-4.35%,127.642M,13.357M,6.084B,--,-50.75%
MRVL,"Marvell Technology, Inc.",62.87,-14.36,-18.60%,96.831M,20.155M,54.202B,--,-10.21%
BABA,Alibaba Group Holding Limited,135.00,+15.43,+12.90%,81.63M,13.926M,321.848B,18.02,+64.09%
SOUN,"SoundHound AI, Inc.",13.02,+0.49,+3.91%,81.675M,45.246M,5.308B,--,+185.53%
TSLA,"Tesla, Inc.",333.86,-12.12,-3.50%,81.146M,98.241M,1.077T,199.92,+58.53%
SNAP,Snap Inc.,7.14,+0.04,+0.56%,71.465M,43.893M,12.065B,--,-19.41%
IREN,IREN Limited,26.48,+3.44,+14.93%,76.549M,26.067M,7.202B,67.90,+283.77%
DNN,Denison Mines Corp.,2.3200,+0.1200,+5.45%,74.62M,103.768M,2.08B,--,+51.63%
ELAN,Elanco Animal Health Incorporated,18.35,-0.10,-0.54%,71.269M,6.862M,9.117B,20.85,+21.20%
CIFR,Cipher Mining Inc.,7.64,+0.62,+8.83%,70.175M,32.648M,3.005B,--,+138.75%
AAL,American Airlines Group Inc.,13.37,+0.12,+0.91%,69.403M,62.26M,8.822B,15.92,+26.13%
MARA,"MARA Holdings, Inc.",15.98,+0.02,+0.13%,66.807M,46.975M,5.92B,8.59,+4.72%
INTC,Intel Corporation,24.35,-0.58,-2.33%,63.734M,103.745M,106.579B,--,+21.14%
WBD,"Warner Bros. Discovery, Inc.",11.64,-0.41,-3.44%,60.193M,60.915M,28.818B,37.55,+58.15%
NIO,NIO Inc.,6.38,-0.13,-2.00%,56.57M,62.678M,14.58B,--,+53.73%
SOFI,"SoFi Technologies, Inc.",25.54,-0.50,-1.92%,54.433M,73.599M,30.583B,51.08,+239.18%
PLTR,Palantir Technologies Inc.,156.71,-1.41,-0.89%,45.271M,75.258M,371.769B,522.37,+413.63%
F,Ford Motor Company,11.77,+0.06,+0.51%,39.948M,77.399M,46.843B,15.09,+7.19%
PSLV,Sprott Physical Silver Trust,13.48,+0.23,+1.74%,43.352M,27.282M,7.48B,5.91,+41.30%
AFRM,"Affirm Holdings, Inc.",88.45,+8.46,+10.58%,43.193M,6.481M,28.804B,589.66,+112.70%
RGTI,"Rigetti Computing, Inc.",16.23,-0.34,-2.06%,42.451M,44.349M,5.261B,--,"+1,853.07%"
IQ,"iQIYI, Inc.",2.6500,+0.1400,+5.58%,39.742M,21.803M,2.552B,265.00,+26.79%
GOOGL,Alphabet Inc.,212.91,+1.27,+0.60%,39.728M,36.906M,2.578T,22.67,+35.30%
RIVN,"Rivian Automotive, Inc.",13.57,-0.07,-0.51%,39.634M,34.01M,16.466B,--,+3.19%
AAPL,Apple Inc.,232.14,-0.42,-0.18%,39.418M,53.943M,3.445T,35.23,+4.21%
AMD,"Advanced Micro Devices, Inc.",162.63,-5.95,-3.53%,37.517M,56.632M,263.922B,96.80,+18.76%
NU,Nu Holdings Ltd.,14.80,+0.03,+0.20%,34.119M,63.553M,71.519B,31.49,-0.27%
PFE,Pfizer Inc.,24.76,+0.16,+0.65%,36.493M,40.401M,140.774B,13.10,-12.51%
SMCI,"Super Micro Computer, Inc.",41.54,-2.43,-5.53%,36.836M,37.646M,24.686B,24.73,-5.97%
GRAB,Grab Holdings Limited,4.9900,+0.0200,+0.40%,36.146M,36.529M,20.342B,249.50,+50.30%
RIOT,"Riot Platforms, Inc.",13.76,-0.04,-0.29%,35.73M,39.988M,5.086B,--,+102.95%
WULF,TeraWulf Inc.,9.45,+0.01,+0.11%,35.705M,54.589M,3.706B,--,+147.38%
BMNR,"Bitmine Immersion Technologies, Inc.",43.62,-1.95,-4.28%,33.965M,34.968M,7.568B,--,+462.84%
BAC,Bank of America Corporation,50.74,+0.25,+0.50%,22.004M,38.263M,375.829B,14.88,+24.67%
BBD,Banco Bradesco S.A.,3.1100,0.0000,0.00%,29.248M,35.81M,30.406B,9.15,+10.68%
APLD,Applied Digital Corporation,15.98,-0.62,-3.73%,28.061M,48.962M,4.187B,--,+407.30%
BTG,B2Gold Corp.,4.1300,+0.0900,+2.23%,27.555M,39.545M,5.464B,--,+54.10%
GAP,"The Gap, Inc.",22.01,+0.33,+1.52%,24.567M,9.279M,8.211B,9.49,-3.59%
ABEV,Ambev S.A.,2.2400,+0.0100,+0.45%,26.809M,30.03M,35.236B,13.18,-1.32%
T,AT&T Inc.,29.29,+0.35,+1.21%,20.736M,31.188M,209.435B,16.74,+43.37%
AMZN,"Amazon.com, Inc.",229.00,-2.60,-1.12%,26.199M,41.339M,2.442T,34.96,+29.93%
JOBY,"Joby Aviation, Inc.",14.15,-0.12,-0.84%,25.178M,33.86M,12.112B,--,+187.60%
