Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.4750,-0.0650,-1.43%,398.276M,230.093M,3.293B,--,+90.76%
NIO,NIO Inc.,6.76,+0.67,+10.94%,122.068M,58.974M,16.786B,--,+52.25%
NVDA,NVIDIA Corporation,181.99,+2.16,+1.20%,103.714M,179.312M,4.438T,58.89,+40.15%
LCID,"Lucid Group, Inc.",2.1472,+0.0672,+3.23%,72.016M,138.71M,6.575B,--,-49.39%
PLTR,Palantir Technologies Inc.,160.45,+3.28,+2.08%,60.434M,77.383M,380.632B,534.82,+409.63%
SOUN,"SoundHound AI, Inc.",12.08,-0.03,-0.23%,55.083M,43.841M,4.926B,--,+144.65%
SOFI,"SoFi Technologies, Inc.",25.85,-0.30,-1.16%,55.054M,72.175M,30.949B,51.69,+236.55%
WBA,"Walgreens Boots Alliance, Inc.",11.94,-0.03,-0.29%,54.665M,8.636M,10.33B,--,+26.67%
TSLA,"Tesla, Inc.",347.91,+1.31,+0.38%,51.177M,100.333M,1.122T,209.58,+65.67%
INTC,Intel Corporation,24.21,-0.34,-1.40%,48.817M,103.79M,105.952B,--,+22.32%
KDP,Keurig Dr Pepper Inc.,29.03,-2.07,-6.66%,46.105M,10.394M,39.436B,25.69,-14.49%
AAL,American Airlines Group Inc.,13.06,+0.06,+0.50%,45.749M,62.34M,8.621B,15.55,+27.83%
AMD,"Advanced Micro Devices, Inc.",166.25,+2.89,+1.77%,41.984M,56.139M,269.797B,99.55,+8.54%
SATS,EchoStar Corporation,52.02,+22.14,+74.10%,40.531M,3.575M,14.967B,--,+52.68%
RIVN,"Rivian Automotive, Inc.",13.20,+0.09,+0.69%,36.32M,33.406M,16.017B,--,-9.46%
MARA,"MARA Holdings, Inc.",15.87,+0.47,+3.03%,36.34M,46.659M,5.878B,8.53,-13.24%
BMNR,"Bitmine Immersion Technologies, Inc.",50.33,+0.73,+1.46%,35.559M,34.18M,8.731B,--,+540.00%
F,Ford Motor Company,11.82,+0.00,+0.04%,33.413M,81.596M,47.06B,15.16,+6.10%
SNAP,Snap Inc.,7.03,+0.03,+0.43%,33.378M,41.914M,11.88B,--,-26.32%
NU,Nu Holdings Ltd.,14.29,+0.06,+0.42%,33.162M,63.709M,69.054B,30.40,-3.20%
UUUU,Energy Fuels Inc.,12.38,+1.45,+13.27%,32.929M,13.271M,2.858B,--,+124.90%
RGTI,"Rigetti Computing, Inc.",15.23,+0.76,+5.29%,31.355M,44.83M,4.939B,--,"+1,490.11%"
JOBY,"Joby Aviation, Inc.",14.72,+0.42,+2.90%,30.52M,34.875M,12.596B,--,+182.61%
RIOT,"Riot Platforms, Inc.",13.61,+0.33,+2.48%,27.064M,40.107M,5.031B,--,+68.10%
WULF,TeraWulf Inc.,9.26,+0.32,+3.64%,26.351M,54.564M,3.629B,--,+98.00%
ABEV,Ambev S.A.,2.1950,-0.0050,-0.23%,23.761M,29.583M,34.74B,12.91,-7.17%
ITUB,Itaú Unibanco Holding S.A.,6.79,-0.08,-1.17%,23.661M,29.064M,68.902B,9.30,+13.30%
WBD,"Warner Bros. Discovery, Inc.",11.98,-0.06,-0.46%,22.561M,60.818M,29.672B,38.66,+48.46%
BBD,Banco Bradesco S.A.,2.9786,-0.0214,-0.71%,22.628M,36.349M,29.065B,8.76,+6.76%
