Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,178.01,-1.26,-0.71%,165.475M,192.763M,4.341T,57.42,+64.15%
APLD,Applied Digital Corporation,13.09,+3.06,+30.46%,124.871M,49.574M,2.945B,--,+123.39%
NIO,NIO Inc.,4.9085,+0.3985,+8.84%,112.763M,44.018M,11.195B,--,+11.08%
SOFI,"SoFi Technologies, Inc.",22.93,+1.06,+4.85%,97.325M,70.142M,25.531B,45.86,+205.45%
F,Ford Motor Company,11.04,+0.17,+1.56%,75.001M,90.321M,43.902B,8.83,+1.68%
TSLA,"Tesla, Inc.",310.97,-8.07,-2.53%,67.901M,108.001M,1.003T,184.01,+47.12%
AAL,American Airlines Group Inc.,11.56,+0.05,+0.48%,66.685M,61.023M,7.631B,13.77,+13.51%
GRAB,Grab Holdings Limited,4.9700,-0.3200,-6.05%,64.024M,36.63M,20.496B,497.00,+63.27%
AMZN,"Amazon.com, Inc.",234.37,+4.18,+1.82%,59.874M,41.276M,2.488T,38.11,+25.06%
AMD,"Advanced Micro Devices, Inc.",177.38,-2.13,-1.19%,57.9M,49.993M,287.604B,130.43,+35.44%
ABEV,Ambev S.A.,2.1950,-0.1050,-4.58%,57.618M,29.233M,35.113B,13.72,+12.20%
INTC,Intel Corporation,19.85,-0.49,-2.38%,57.006M,80.688M,86.905B,--,-29.98%
LCID,"Lucid Group, Inc.",2.4899,-0.0101,-0.40%,53.669M,152.635M,7.65B,--,-23.55%
HOOD,"Robinhood Markets, Inc.",103.23,-2.87,-2.70%,50.195M,44.368M,91.093B,52.40,+424.21%
VALE,Vale S.A.,9.52,-0.11,-1.14%,44.821M,39.947M,41.386B,6.90,-8.11%
RGTI,"Rigetti Computing, Inc.",14.81,+0.64,+4.50%,44.588M,53.793M,4.779B,--,"+1,394.73%"
CFLT,"Confluent, Inc.",17.85,-8.55,-32.37%,41.485M,6.262M,6.078B,--,+27.97%
SNAP,Snap Inc.,9.52,+0.20,+2.09%,41.156M,35.484M,16.008B,--,-27.24%
NVO,Novo Nordisk A/S,47.49,-2.54,-5.08%,40.678M,12.033M,227.337B,13.01,-62.23%
WBD,"Warner Bros. Discovery, Inc.",13.19,-0.07,-0.49%,39.686M,58.425M,32.645B,--,+58.23%
PFE,Pfizer Inc.,23.38,-0.43,-1.83%,39.129M,40.86M,132.896B,16.94,-22.32%
SMCI,"Super Micro Computer, Inc.",59.57,-1.14,-1.88%,38.071M,45.116M,35.551B,32.37,-9.69%
MSFT,Microsoft Corporation,533.56,+20.32,+3.96%,37.302M,19.726M,3.966T,39.09,+23.05%
GOOGL,Alphabet Inc.,191.76,-4.77,-2.43%,36.445M,41.912M,2.324T,20.46,+15.09%
AAPL,Apple Inc.,209.13,+0.08,+0.04%,36.07M,53.124M,3.124T,32.57,-4.26%
BTG,B2Gold Corp.,3.3635,+0.0435,+1.31%,35.824M,45.563M,4.48B,--,+12.54%
KEY,KeyCorp,18.09,-0.07,-0.39%,35.644M,17.695M,20.124B,--,+19.32%
BAX,Baxter International Inc.,22.10,-5.95,-21.21%,35.099M,4.192M,11.341B,--,-22.10%
PLTR,Palantir Technologies Inc.,158.63,+0.02,+0.02%,34.4M,80.693M,374.364B,660.98,+508.17%
WULF,TeraWulf Inc.,5.28,+0.27,+5.29%,33.696M,46.664M,2.055B,--,+21.90%
NCLH,Norwegian Cruise Line Holdings Ltd.,25.51,+2.11,+9.04%,33.071M,14.861M,11.4B,14.50,+34.87%
HIMS,"Hims & Hers Health, Inc.",67.68,+2.15,+3.27%,32.656M,46.469M,15.148B,99.52,+254.02%
HBAN,Huntington Bancshares Incorporated,16.58,-0.00,-0.03%,32.331M,29.328M,24.297B,12.37,+15.38%
META,"Meta Platforms, Inc.",776.91,+81.70,+11.75%,31.961M,12.595M,1.953T,28.22,+39.67%
QBTS,D-Wave Quantum Inc.,17.58,+0.52,+3.02%,31.951M,70.393M,5.492B,--,"+1,666.05%"
MARA,"MARA Holdings, Inc.",16.43,-0.12,-0.73%,31.614M,49.114M,6.086B,8.83,-8.77%
PSLV,Sprott Physical Silver Trust,12.44,-0.04,-0.32%,32.357M,30.868M,6.555B,4.09,+27.74%
NU,Nu Holdings Ltd.,12.35,-0.27,-2.18%,31.449M,64.833M,59.557B,28.06,+9.55%
AUR,"Aurora Innovation, Inc.",5.88,+0.09,+1.55%,29.868M,24.56M,10.401B,--,+42.26%
BMY,Bristol-Myers Squibb Company,43.78,-2.19,-4.77%,28.751M,13.906M,89.106B,16.34,-4.55%
QS,QuantumScape Corporation,8.80,+0.02,+0.17%,28.737M,39.268M,4.978B,--,+44.17%
RIVN,"Rivian Automotive, Inc.",12.96,-0.07,-0.54%,28.212M,32.125M,15.525B,--,-14.50%
BBD,Banco Bradesco S.A.,2.7800,+0.0100,+0.36%,27.297M,41.136M,27.229B,9.27,+25.34%
PCG,PG&E Corporation,13.87,-0.15,-1.07%,27.017M,24.259M,30.48B,12.72,-23.97%
CMCSA,Comcast Corporation,33.40,+0.90,+2.78%,25.439M,20.153M,124.724B,8.23,-19.27%
PANW,"Palo Alto Networks, Inc.",174.49,-8.54,-4.67%,23.215M,5.536M,116.347B,100.28,+15.98%
STLA,Stellantis N.V.,8.90,-0.11,-1.17%,22.906M,19.812M,27.435B,--,-44.79%
UNH,UnitedHealth Group Incorporated,251.94,-14.10,-5.30%,21.416M,19.318M,228.545B,10.91,-53.55%
MU,"Micron Technology, Inc.",108.72,-6.02,-5.25%,21.041M,21.576M,121.672B,19.59,+13.03%
RIOT,"Riot Platforms, Inc.",13.55,+0.02,+0.18%,20.937M,40.093M,4.839B,--,+45.06%
CVS,CVS Health Corporation,63.10,+0.80,+1.28%,20.636M,8.572M,79.823B,15.06,+3.78%
NBIS,Nebius Group N.V.,55.07,+3.78,+7.37%,20.506M,13.209M,13.146B,--,+156.45%
RIG,Transocean Ltd.,2.9250,-0.0250,-0.85%,19.886M,39.119M,2.584B,--,-45.97%
