Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,6.38,+0.42,+7.12%,378.952M,263.305M,4.699B,--,+215.34%
NVDA,NVIDIA Corporation,166.78,-4.88,-2.84%,148.447M,173.258M,4.061T,47.65,+66.94%
TSLA,"Tesla, Inc.",347.78,+9.25,+2.73%,67.517M,94.022M,1.122T,205.79,+60.65%
PLTR,Palantir Technologies Inc.,152.47,-3.67,-2.35%,57.699M,72.793M,361.711B,508.23,+414.80%
AVGO,Broadcom Inc.,337.52,+31.42,+10.26%,54.876M,19.962M,1.588T,122.73,+123.43%
SNAP,Snap Inc.,7.22,+0.13,+1.83%,54.423M,47.153M,12.201B,--,-17.75%
AMD,"Advanced Micro Devices, Inc.",152.76,-9.03,-5.58%,50.271M,56.983M,247.905B,91.47,+20.42%
AAL,American Airlines Group Inc.,13.16,+0.30,+2.32%,44.882M,64.367M,8.682B,15.66,+19.07%
SOFI,"SoFi Technologies, Inc.",24.68,-0.70,-2.74%,41.82M,73.871M,29.558B,49.37,+262.05%
RIVN,"Rivian Automotive, Inc.",14.27,+0.57,+4.20%,41.715M,36.174M,17.322B,--,+3.55%
MARA,"MARA Holdings, Inc.",15.02,-0.09,-0.60%,40.285M,47.527M,5.564B,8.08,+13.01%
SOUN,"SoundHound AI, Inc.",13.66,+0.38,+2.82%,38.977M,47.935M,5.571B,--,+205.52%
NIO,NIO Inc.,5.99,-0.14,-2.36%,36.384M,65.067M,13.561B,--,+22.11%
HOOD,"Robinhood Markets, Inc.",98.55,-4.36,-4.24%,36.241M,44.236M,87.579B,50.03,+443.35%
INTC,Intel Corporation,24.23,-0.39,-1.56%,33.906M,103.365M,106.032B,--,+30.28%
BBD,Banco Bradesco S.A.,3.1800,+0.1100,+3.58%,34.229M,34.017M,30.631B,9.35,+9.25%
WBD,"Warner Bros. Discovery, Inc.",11.90,+0.13,+1.15%,32.847M,62.475M,29.474B,38.40,+63.02%
PSLV,Sprott Physical Silver Trust,13.87,+0.13,+0.95%,30.143M,26.373M,7.764B,6.14,+44.63%
ABEV,Ambev S.A.,2.2400,+0.0500,+2.29%,29.21M,31.076M,34.927B,13.18,-6.01%
AAPL,Apple Inc.,239.10,-0.68,-0.28%,28.851M,54.45M,3.548T,36.28,+8.59%
BMNR,"Bitmine Immersion Technologies, Inc.",40.86,-1.33,-3.15%,27.827M,35.74M,7.089B,--,+444.39%
LULU,lululemon athletica inc.,167.86,-38.23,-18.55%,27.715M,3.905M,20.118B,11.43,-18.81%
F,Ford Motor Company,11.70,+0.02,+0.17%,27.356M,72.039M,46.562B,15.00,+10.40%
DNN,Denison Mines Corp.,2.2900,+0.0100,+0.44%,25.737M,97.536M,2.063B,--,+58.33%
GOOGL,Alphabet Inc.,234.25,+1.95,+0.84%,23.196M,38.397M,2.835T,24.97,+53.92%
RKT,"Rocket Companies, Inc.",19.83,+0.68,+3.55%,23.022M,18.728M,41.855B,--,-0.83%
