Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,9.72,+3.86 +65.78% 783.653M 283.395M 7.161B -- +167.58%,0.51,9.94
WBD,"Warner Bros. Discovery, Inc.",16.35,+3.81 +30.38% 184.997M 61.163M 40.289B 52.50 +63.71%,7.08,17.24
NVDA,NVIDIA Corporation,177.43,+0.11 +0.06% 107.320M 175.033M 4.319T 50.54 +48.84%,86.62,184.48
AAL,American Airlines Group Inc.,13.02,+0.20 +1.52% 76.849M 66.438M 8.588B 15.49 +17.83%,8.50,19.10
NIO,NIO Inc.,6.04,+0.32 +5.59% 74.555M 70.001M 14.218B -- +8.33%,3.02,7.71
TSLA,"Tesla, Inc.",367.04,+19.25 +5.53% 73.849M 89.678M 1.184T 219.78 +51.34%,212.11,488.54
SNAP,Snap Inc.,7.38,+0.33 +4.68% 72.286M 51.025M 12.471B -- -24.36%,6.90,13.28
GRAB,Grab Holdings Limited,5.54,+0.24 +4.52% 67.588M 35.223M 22.583B 276.99 +53.62%,3.36,5.72
ORCL,Oracle Corporation,306.60,-21.73 -6.62% 52.765M 16.29M 861.187B 70.81 +103.45%,118.86,345.72
SOUN,"SoundHound AI, Inc.",14.74,+0.69 +4.95% 48.718M 51.807M 6.011B -- +188.50%,4.45,24.98
DNN,Denison Mines Corp.,2.4499,-0.0001 -0.00% 49.262M 89.84M 2.201B -- +51.23%,1.08,2.50
F,Ford Motor Company,11.73,+0.31 +2.71% 43.553M 69.216M 46.683B 15.04 +7.53%,8.44,11.99
MU,"Micron Technology, Inc.",152.38,+12.38 +8.84% 42.036M 21.665M 170.533B 27.51 +60.53%,61.54,156.26
SOFI,"SoFi Technologies, Inc.",26.45,+0.93 +3.66% 40.185M 73.508M 31.679B 52.91 +242.09%,7.24,26.86
BABA,Alibaba Group Holding Limited,156.02,+12.09 +8.40% 39.402M 15.37M 379.055B 18.04 +68.36%,80.06,156.85
MARA,"MARA Holdings, Inc.",15.91,+0.05 +0.30% 39.298M 48.118M 5.893B 8.55 +0.38%,9.81,30.28
INTC,Intel Corporation,24.74,-0.03 -0.14% 37.569M 99.005M 115.519B -- +27.94%,17.67,27.55
RKT,"Rocket Companies, Inc.",22.25,+1.35 +6.44% 36.166M 19.999M 46.952B -- +11.47%,10.06,22.55
WULF,TeraWulf Inc.,10.85,+0.30 +2.80% 35.055M 53.857M 4.424B -- +144.78%,2.06,11.23
AMD,"Advanced Micro Devices, Inc.",155.91,-3.63 -2.28% 37.535M 57.932M 253.017B 92.80 +5.82%,76.48,186.65
PLTR,Palantir Technologies Inc.,164.84,-1.90 -1.14% 32.728M 71.574M 391.057B 549.47 +377.63%,34.53,190.00
BMNR,"Bitmine Immersion Technologies, Inc.",47.98,+2.38 +5.22% 31.664M 38.142M 8.324B -- +488.39%,3.92,161.00
AG,First Majestic Silver Corp.,10.30,+0.86 +9.17% 31.153M 19.587M 5.03B -- +62.87%,5.09,10.38
AAPL,Apple Inc.,229.60,+2.81 +1.24% 30.959M 54.747M 3.407T 34.79 +1.80%,169.21,260.10
QS,QuantumScape Corporation,9.02,+0.66 +7.96% 29.844M 44.957M 5.103B -- +43.97%,3.40,15.03
CIFR,Cipher Mining Inc.,10.15,-0.10 -0.99% 29.285M 35.228M 3.991B -- +231.72%,1.86,10.68
NU,Nu Holdings Ltd.,15.55,+0.03 +0.23% 29.163M 63.821M 75.119B 33.07 +6.89%,9.01,16.15
QBTS,D-Wave Quantum Inc.,16.69,"+0.65 +4.04% 28.843M 41.03M 5.708B -- +1,504.00%",0.87,20.56
NBIS,Nebius Group N.V.,90.94,-2.45 -2.62% 28.058M 13.858M 21.708B 101.04 +366.95%,14.09,100.51
BBD,Banco Bradesco S.A.,3.1750,+0.0550 +1.76% 28M 33.985M 31.285B 9.34 +12.23%,1.84,3.24
IREN,IREN Limited,32.94,-0.69 -2.05% 27.677M 28.335M 8.959B 84.46 +355.07%,5.13,33.76
CNC,Centene Corporation,34.62,+3.35 +10.71% 27.488M 16.654M 17.003B 8.40 -58.21%,25.08,77.29
BTG,B2Gold Corp.,4.4599,+0.1199 +2.76% 27.412M 37.966M 5.93B -- +40.00%,2.20,4.46
RIVN,"Rivian Automotive, Inc.",14.30,+0.40 +2.85% 26.477M 37.992M 17.348B -- +1.38%,9.50,17.15
RXRX,"Recursion Pharmaceuticals, Inc.",4.9150,+0.3750 +8.25% 25.99M 24.413M 2.146B -- -30.15%,3.79,12.36
ITUB,Itaú Unibanco Holding S.A.,7.14,+0.10 +1.43% 25.756M 28.208M 72.034B 9.65 +16.98%,4.42,7.23
RGTI,"Rigetti Computing, Inc.",16.43,"+0.24 +1.48% 25.487M 41.816M 5.326B -- +1,874.39%",0.71,21.42
ABEV,Ambev S.A.,2.2850,+0.0250 +1.11% 25.156M 32.376M 35.842B 13.44 -1.74%,1.76,2.64
JOBY,"Joby Aviation, Inc.",14.01,+0.75 +5.69% 25.107M 33.527M 11.996B -- +147.85%,4.78,20.95
PCG,PG&E Corporation,15.32,+0.06 +0.39% 24.958M 27.409M 33.671B 14.19 -22.42%,12.97,21.72
