Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
RIVN,"Rivian Automotive, Inc.",15.39,+2.89 +23.15% 99.892M 43.714M 18.68B -- +28.73%,9.50,17.15
NVDA,NVIDIA Corporation,200.71,+2.02 +1.02% 87.404M 177.943M 4.887T 57.68 +36.45%,86.62,212.19
PLUG,Plug Power Inc.,2.63,+0.11 +4.37% 54.999M 106.457M 3.063B -- +27.92%,0.69,4.58
PLTR,Palantir Technologies Inc.,186.61,-4.09 -2.14% 53.739M 62.156M 442.703B -- +243.49%,51.61,207.52
PFE,Pfizer Inc.,24.49,+0.19 +0.76% 50.799M 54.796M 139.211B -- -11.18%,20.92,27.99
F,Ford Motor Company,13.30,+0.51 +3.95% 46.681M 88.141M 52.974B 11.22 +14.30%,8.44,13.97
TSLA,"Tesla, Inc.",455.32,+11.06 +2.49% 46.358M 86.794M 1.514T 315.06 +53.97%,214.25,488.54
PINS,"Pinterest, Inc.",25.98,-6.93 -21.06% 44.628M 10.638M 17.665B 12.07 -2.52%,23.68,40.90
AMD,"Advanced Micro Devices, Inc.",256.69,+6.64 +2.65% 44.542M 60.24M 416.564B 153.37 +72.33%,76.48,267.08
DNN,Denison Mines Corp.,2.66,-0.08 -2.92% 42.073M 83.897M 2.395B -- +34.31%,1.08,3.42
CIFR,Cipher Mining Inc.,24.23,+1.72 +7.62% 41.934M 45.81M 9.571B -- +222.96%,1.86,25.11
SMCI,"Super Micro Computer, Inc.",42.99,-4.51 -9.51% 39.789M 30.299M 25.545B 30.96 +108.81%,17.25,66.44
INTC,Intel Corporation,38.06,+1.03 +2.77% 39.372M 128.69M 181.37B 885.89 +47.82%,17.67,42.48
BBAI,"BigBear.ai Holdings, Inc.",6.11,+0.38 +6.64% 39.253M 110.755M 2.667B -- +260.38%,1.51,10.36
RXRX,"Recursion Pharmaceuticals, Inc.",5.13,+0.13 +2.60% 38.499M 39.116M 2.239B -- -28.26%,3.79,12.36
BITF,Bitfarms Ltd.,4.00,+0.16 +4.17% 38.395M 83.449M 2.222B -- +80.28%,0.67,6.60
OPEN,Opendoor Technologies Inc.,7.14,+0.22 +3.25% 37.372M 262.065M 5.302B -- +288.76%,0.51,10.87
SOFI,"SoFi Technologies, Inc.",29.97,+0.60 +2.03% 37.293M 69.762M 36.096B 54.75 +148.69%,8.60,32.57
TEVA,Teva Pharmaceutical Industries Limited,24.83,+4.37 +21.33% 36.967M 10.013M 28.69B -- +17.38%,12.47,22.80
AAL,American Airlines Group Inc.,13.43,+0.78 +6.13% 35.906M 71.798M 8.862B 13.45 -9.64%,8.50,19.10
