Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,180.93,-2.18,-1.19%,152.374M,186.592M,4.412T,58.36,+55.12%
BMNR,"Bitmine Immersion Technologies, Inc.",62.67,+0.23,+0.37%,100.672M,28.726M,7.038B,--,+705.68%
AMD,"Advanced Micro Devices, Inc.",183.78,+8.83,+5.05%,97.602M,54.46M,298.245B,110.71,+24.30%
RGTI,"Rigetti Computing, Inc.",17.44,+1.24,+7.66%,79.147M,51.61M,5.629B,--,"+1,826.28%"
INTC,Intel Corporation,22.17,+0.36,+1.67%,70.142M,86.176M,97.06B,--,+9.49%
TSLA,"Tesla, Inc.",340.19,-0.65,-0.19%,60.931M,104.722M,1.097T,203.71,+69.25%
SOFI,"SoFi Technologies, Inc.",23.55,-0.10,-0.44%,59.869M,71.082M,28.194B,47.09,+257.79%
AAPL,Apple Inc.,233.97,+4.32,+1.88%,55.956M,56.129M,3.472T,35.50,+3.58%
AAL,American Airlines Group Inc.,13.14,+0.16,+1.23%,51.066M,61.221M,8.67B,15.64,+33.26%
F,Ford Motor Company,11.47,+0.22,+1.91%,51.062M,85.268M,45.629B,14.70,+10.51%
WBD,"Warner Bros. Discovery, Inc.",12.10,+0.88,+7.89%,47.927M,59.916M,29.969B,39.05,+61.21%
SOUN,"SoundHound AI, Inc.",16.24,+0.26,+1.63%,47.48M,42.256M,6.621B,--,+220.88%
HBI,Hanesbrands Inc.,6.45,+0.27,+4.29%,46.831M,5.931M,2.28B,13.43,+3.00%
PLTR,Palantir Technologies Inc.,184.23,-2.74,-1.47%,46.581M,73.91M,437.044B,614.08,+503.13%
QBTS,D-Wave Quantum Inc.,18.66,+0.15,+0.81%,46.49M,66.378M,6.382B,--,"+1,958.95%"
HOOD,"Robinhood Markets, Inc.",108.30,-5.79,-5.07%,46.004M,43.673M,96.244B,54.97,+511.74%
SNAP,Snap Inc.,7.30,+0.03,+0.48%,44.611M,38.577M,12.344B,--,-19.49%
LCID,"Lucid Group, Inc.",2.3000,+0.0300,+1.32%,43.654M,147.473M,7.067B,--,-27.48%
MARA,"MARA Holdings, Inc.",15.84,+0.12,+0.78%,42.003M,46.023M,5.869B,8.52,+3.83%
CAVA,"CAVA Group, Inc.",71.15,-13.35,-15.80%,37.98M,4.044M,8.229B,59.29,-11.76%
WULF,TeraWulf Inc.,5.47,+0.23,+4.39%,34.723M,46.453M,2.144B,--,+56.42%
NU,Nu Holdings Ltd.,12.34,+0.10,+0.78%,30.702M,62.649M,59.509B,28.03,-8.52%
PFE,Pfizer Inc.,25.13,+0.48,+1.97%,30.335M,41.719M,142.905B,13.30,-14.65%
NIO,NIO Inc.,4.6150,+0.1450,+3.24%,29.967M,49.528M,11.042B,--,+20.16%
BTG,B2Gold Corp.,3.8800,+0.1000,+2.65%,29.234M,43.723M,5.133B,--,+43.73%
RKT,"Rocket Companies, Inc.",19.57,+1.30,+7.12%,27.997M,16.989M,41.306B,--,-4.14%
AMZN,"Amazon.com, Inc.",224.48,+3.01,+1.36%,27.881M,42.743M,2.394T,34.22,+30.20%
ACHR,Archer Aviation Inc.,10.22,-0.03,-0.26%,27.553M,40.395M,6.594B,--,+189.55%
GRAB,Grab Holdings Limited,5.09,+0.11,+2.10%,26.724M,37.56M,20.767B,254.75,+48.07%
