Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
INTC,Intel Corporation,20.58,-2.05,-9.07%,146.083M,77.592M,89.67B,--,-27.81%
TSLA,"Tesla, Inc.",321.98,+16.68,+5.46%,73.17M,109.068M,1.039T,191.65,+38.90%
NVDA,NVIDIA Corporation,174.37,+0.62,+0.36%,65.241M,196.316M,4.252T,56.43,+53.67%
PSLV,Sprott Physical Silver Trust,12.90,-0.35,-2.60%,51.316M,30.443M,6.8B,4.25,+38.31%
CNC,Centene Corporation,27.90,+1.14,+4.27%,43.348M,10.617M,13.885B,4.12,-63.39%
WBD,"Warner Bros. Discovery, Inc.",13.34,-0.16,-1.15%,43.258M,56.312M,33.016B,--,+62.45%
NIO,NIO Inc.,4.9750,+0.1450,+3.00%,42.015M,44.014M,11.214B,--,+9.03%
QS,QuantumScape Corporation,11.60,-1.03,-8.20%,38.408M,36.25M,6.481B,--,+79.40%
LCID,"Lucid Group, Inc.",2.8935,-0.0965,-3.23%,36.933M,153.237M,8.826B,--,-11.54%
PLTR,Palantir Technologies Inc.,159.65,+4.79,+3.09%,35.925M,83.588M,376.748B,694.11,+469.76%
AAL,American Airlines Group Inc.,11.66,+0.20,+1.75%,35.766M,60.526M,7.694B,13.88,+7.91%
AMD,"Advanced Micro Devices, Inc.",165.78,+3.66,+2.26%,32.932M,47.311M,268.796B,120.13,+15.81%
HIMS,"Hims & Hers Health, Inc.",56.95,-0.37,-0.65%,27.358M,48.278M,12.747B,83.75,+163.30%
RIVN,"Rivian Automotive, Inc.",14.28,+0.46,+3.35%,26.885M,31.841M,17.111B,--,-14.74%
VALE,Vale S.A.,9.95,-0.27,-2.69%,26.837M,38.434M,42.546B,7.21,-5.80%
SOUN,"SoundHound AI, Inc.",11.77,-0.19,-1.55%,25.811M,37.532M,4.73B,--,+133.59%
RIOT,"Riot Platforms, Inc.",14.36,-0.33,-2.25%,24.887M,40.116M,5.13B,--,+31.16%
HBAN,Huntington Bancshares Incorporated,16.77,+0.14,+0.81%,23.376M,28.138M,24.59B,12.52,+9.98%
SOFI,"SoFi Technologies, Inc.",21.28,-0.23,-1.08%,21.576M,68.586M,23.52B,49.48,+190.28%
MARA,"MARA Holdings, Inc.",17.05,-0.21,-1.23%,21.383M,48.641M,6B,--,-19.98%
GOOGL,Alphabet Inc.,193.45,+1.28,+0.66%,21.32M,41.613M,2.345T,20.62,+15.07%
HOOD,"Robinhood Markets, Inc.",106.15,+4.22,+4.14%,20.791M,44.728M,93.667B,60.66,+380.80%
NU,Nu Holdings Ltd.,12.77,+0.02,+0.12%,20.377M,65.954M,61.584B,29.01,+2.74%
AAPL,Apple Inc.,214.47,+0.71,+0.33%,19.799M,53.248M,3.203T,33.46,-1.93%
KEY,KeyCorp,18.47,-0.03,-0.16%,19.184M,16.013M,20.548B,--,+12.39%
JOBY,"Joby Aviation, Inc.",18.24,+0.73,+4.17%,19.178M,28.161M,15.349B,--,+177.94%
F,Ford Motor Company,11.29,+0.03,+0.27%,18.827M,93.632M,44.895B,9.03,+0.63%
ADT,ADT Inc.,8.48,-0.19,-2.19%,18.864M,17.54M,7.094B,11.94,+12.16%
BTG,B2Gold Corp.,3.4150,-0.1050,-2.98%,18.298M,46.044M,4.514B,--,+20.96%
YMM,Full Truck Alliance Co. Ltd.,11.12,-0.71,-6.00%,18.223M,6.888M,11.63B,22.24,+49.56%
QBTS,D-Wave Quantum Inc.,19.04,-0.72,-3.65%,17.329M,70.719M,5.95B,--,"+1,895.96%"
CMCSA,Comcast Corporation,33.51,-1.86,-5.27%,17.195M,19.79M,125.098B,8.25,-10.88%
DOW,Dow Inc.,24.49,-0.58,-2.33%,17.099M,11.646M,17.356B,--,-52.57%
GOOG,Alphabet Inc.,194.39,+1.19,+0.62%,16.813M,27.724M,2.344T,20.70,+14.54%
NEM,Newmont Corporation,64.99,+3.48,+5.65%,16.703M,12.271M,72.328B,11.77,+31.63%
CMG,"Chipotle Mexican Grill, Inc.",46.35,+0.61,+1.34%,16.656M,13.46M,62.182B,41.02,-8.21%
PFE,Pfizer Inc.,24.66,-0.26,-1.04%,15.794M,42.636M,140.201B,17.87,-17.61%
ACHR,Archer Aviation Inc.,11.12,+0.14,+1.23%,15.483M,39.699M,6.108B,--,+134.33%
OSCR,"Oscar Health, Inc.",14.30,+0.10,+0.69%,15.154M,22.892M,3.641B,35.74,-10.24%
ASTS,"AST SpaceMobile, Inc.",54.81,-5.25,-8.73%,14.905M,13.524M,18.549B,--,+218.79%
KGC,Kinross Gold Corporation,15.90,+0.06,+0.35%,13.828M,19.846M,19.556B,16.22,+83.97%
T,AT&T Inc.,28.08,+0.16,+0.59%,13.662M,32.299M,201.117B,16.05,+46.87%
CSX,CSX Corporation,35.81,+0.81,+2.30%,13.455M,15.442M,66.751B,21.97,+1.98%
PCG,PG&E Corporation,14.11,+0.26,+1.91%,13.388M,23.76M,31.02B,12.95,-23.18%
STLA,Stellantis N.V.,9.94,+0.36,+3.71%,13.308M,18.88M,30.247B,--,-45.75%
SMCI,"Super Micro Computer, Inc.",53.37,+0.85,+1.62%,13.071M,45.312M,31.852B,29.01,-26.26%
BCS,Barclays PLC,19.46,+0.06,+0.31%,12.513M,15.325M,68.653B,9.59,+61.94%
AMZN,"Amazon.com, Inc.",232.16,-0.07,-0.03%,12.302M,42.097M,2.465T,37.87,+27.25%
PARA,Paramount Global,12.98,-0.28,-2.07%,12.114M,7.372M,9.149B,--,+18.50%
