Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SNAP,Snap Inc.,7.80,-1.59,-16.96%,140.388M,35.131M,13.118B,--,+13.27%
AMD,"Advanced Micro Devices, Inc.",164.21,-10.10,-5.79%,114.456M,52.118M,266.25B,98.33,+35.47%
LCID,"Lucid Group, Inc.",2.2000,-0.2200,-9.11%,106.83M,150.767M,6.759B,--,-16.84%
NVDA,NVIDIA Corporation,179.11,+0.85,+0.48%,97.953M,192.99M,4.368T,57.78,+80.22%
SMCI,"Super Micro Computer, Inc.",47.16,-10.10,-17.64%,88.499M,44.966M,28.146B,25.63,+16.22%
AAPL,Apple Inc.,214.50,+11.58,+5.71%,71.909M,53.566M,3.183T,32.55,-3.29%
PLTR,Palantir Technologies Inc.,176.79,+3.52,+2.03%,67.371M,77.297M,419.408B,609.62,+558.32%
TSLA,"Tesla, Inc.",319.31,+10.59,+3.43%,60.12M,106.802M,1.03T,191.20,+60.99%
RIVN,"Rivian Automotive, Inc.",11.65,-0.50,-4.08%,51.993M,33.303M,13.962B,--,-11.86%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.94,+0.03,+0.23%,50.329M,22.117M,79.022B,9.66,-6.72%
DNN,Denison Mines Corp.,2.2555,+0.0155,+0.69%,46.05M,113.496M,2.022B,--,+49.33%
AAL,American Airlines Group Inc.,11.59,-0.06,-0.47%,44.25M,61.396M,7.644B,13.79,+25.70%
INTC,Intel Corporation,20.39,+0.20,+1.00%,42.796M,82.497M,89.252B,--,+6.32%
F,Ford Motor Company,11.22,+0.16,+1.45%,42.113M,87.817M,44.654B,14.38,+13.20%
ZETA,Zeta Global Holdings Corp.,19.85,+3.98,+25.09%,40.426M,7.524M,4.676B,--,-29.62%
PFE,Pfizer Inc.,24.02,-0.73,-2.95%,39.244M,42.386M,136.567B,12.71,-14.21%
U,Unity Software Inc.,31.96,-1.98,-5.83%,39.082M,14.233M,13.286B,--,+143.65%
HIMS,"Hims & Hers Health, Inc.",50.70,-4.82,-8.68%,36.914M,44.622M,11.459B,64.18,+246.13%
NIO,NIO Inc.,4.6000,+0.1000,+2.22%,36.083M,47.783M,10.442B,--,+22.62%
AMZN,"Amazon.com, Inc.",221.45,+7.70,+3.60%,35.267M,43.529M,2.362T,33.76,+31.32%
UBER,"Uber Technologies, Inc.",88.68,-0.71,-0.79%,32.734M,21.004M,185.445B,15.53,+36.39%
BBD,Banco Bradesco S.A.,2.8550,+0.0350,+1.24%,32.388M,41.763M,28.164B,8.40,+11.90%
WBD,"Warner Bros. Discovery, Inc.",12.85,+0.13,+1.06%,32.094M,59.556M,31.804B,--,+64.98%
SHOP,Shopify Inc.,153.14,+26.14,+20.58%,31.018M,10.666M,198.99B,124.50,+98.78%
ABEV,Ambev S.A.,2.2550,+0.0450,+2.04%,30.632M,30.128M,35.633B,13.26,-1.34%
QBTS,D-Wave Quantum Inc.,17.78,-0.52,-2.81%,30.083M,71.306M,5.557B,--,"+2,159.26%"
RIOT,"Riot Platforms, Inc.",11.37,+0.24,+2.20%,29.588M,39.601M,4.204B,--,+45.68%
NVO,Novo Nordisk A/S,45.17,-2.05,-4.33%,29.21M,13.292M,206.571B,12.38,-60.40%
ITUB,Itaú Unibanco Holding S.A.,6.66,+0.18,+2.78%,28.406M,30.781M,66.817B,9.38,+18.41%
KMI,"Kinder Morgan, Inc.",26.80,-1.25,-4.44%,28.428M,13.845M,59.541B,21.96,+34.81%
RIG,Transocean Ltd.,3.0300,+0.1200,+4.12%,27.877M,38.104M,2.734B,--,-42.15%
APLD,Applied Digital Corporation,14.52,-0.37,-2.46%,26.83M,51.829M,3.798B,--,+281.79%
HOOD,"Robinhood Markets, Inc.",104.08,-1.38,-1.31%,26.317M,44.366M,92.493B,52.83,+516.00%
SOFI,"SoFi Technologies, Inc.",21.43,-0.11,-0.49%,25.509M,71.845M,25.64B,42.87,+240.82%
