Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.2277,-0.3923,-10.84%,225.481M,208.484M,2.375B,--,+80.10%
PLTR,Palantir Technologies Inc.,156.01,-1.74,-1.10%,201.474M,74.06M,370.109B,520.03,+384.79%
NVDA,NVIDIA Corporation,174.63,-1.01,-0.57%,186.177M,181.646M,4.259T,56.52,+36.68%
INTC,Intel Corporation,23.55,-1.76,-6.95%,138.13M,98.537M,103.078B,--,+18.22%
SOFI,"SoFi Technologies, Inc.",22.45,-0.30,-1.30%,79.334M,70.75M,26.889B,44.91,+211.64%
NU,Nu Holdings Ltd.,13.61,+0.49,+3.77%,71.526M,64.361M,65.792B,28.97,-8.89%
LCID,"Lucid Group, Inc.",2.0798,-0.0502,-2.36%,68.579M,140.785M,6.39B,--,-40.50%
TSLA,"Tesla, Inc.",323.20,-6.11,-1.86%,69.304M,101.468M,1.042T,192.38,+47.49%
JHX,James Hardie Industries plc,18.26,-10.17,-35.75%,60.629M,6.312M,10.571B,18.64,-17.23%
AAL,American Airlines Group Inc.,12.82,-0.40,-2.99%,60.222M,61.53M,8.462B,15.27,+27.12%
WULF,TeraWulf Inc.,9.18,+0.40,+4.50%,55.895M,54.569M,3.598B,--,+82.92%
AMD,"Advanced Micro Devices, Inc.",164.73,-1.82,-1.09%,51.71M,55.838M,267.33B,98.64,+5.54%
HOOD,"Robinhood Markets, Inc.",104.48,-3.02,-2.81%,49.884M,44.28M,92.849B,53.04,+432.71%
BMNR,"Bitmine Immersion Technologies, Inc.",51.39,+1.61,+3.23%,49.697M,32.415M,8.916B,--,+542.32%
SNAP,Snap Inc.,7.20,+0.02,+0.21%,46.038M,40.204M,12.158B,--,-24.26%
IQ,"iQIYI, Inc.",2.3301,+0.0501,+2.20%,40.801M,21.588M,2.244B,58.25,-25.97%
NIO,NIO Inc.,5.08,+0.01,+0.20%,40.89M,52.108M,11.118B,--,+27.07%
RIVN,"Rivian Automotive, Inc.",12.02,-0.23,-1.84%,39.903M,32.292M,14.591B,--,-6.27%
SOUN,"SoundHound AI, Inc.",12.46,-0.84,-6.34%,38.195M,43.046M,5.079B,--,+148.13%
F,Ford Motor Company,11.50,-0.08,-0.66%,37.703M,83.91M,45.782B,14.75,+6.73%
MARA,"MARA Holdings, Inc.",15.32,+0.15,+1.02%,35.185M,46.831M,5.677B,8.24,-13.95%
RIOT,"Riot Platforms, Inc.",12.44,+0.48,+4.03%,33.485M,39.575M,4.599B,--,+43.23%
QBTS,D-Wave Quantum Inc.,14.94,-0.38,-2.45%,32.114M,57.816M,5.111B,--,"+1,331.78%"
WBD,"Warner Bros. Discovery, Inc.",11.60,+0.04,+0.35%,30.475M,60.852M,28.719B,37.42,+50.52%
JOBY,"Joby Aviation, Inc.",14.61,-0.24,-1.61%,30.883M,34.032M,12.506B,--,+183.40%
BBD,Banco Bradesco S.A.,2.8750,+0.0150,+0.52%,29.168M,37.625M,29.857B,8.46,-0.69%
TGT,Target Corporation,99.32,-6.04,-5.73%,29.012M,6.294M,45.13B,10.91,-33.84%
AAPL,Apple Inc.,226.53,-4.03,-1.75%,28.571M,56.402M,3.362T,34.37,+1.84%
APLD,Applied Digital Corporation,15.57,+0.23,+1.50%,28.501M,49.984M,4.072B,--,+266.11%
AUR,"Aurora Innovation, Inc.",5.74,-0.24,-3.93%,27.602M,22.442M,10.601B,--,+54.92%
PFE,Pfizer Inc.,25.40,+0.08,+0.32%,27.098M,40.618M,144.413B,13.44,-12.78%
