Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.0400,+0.6200,+25.62%,315.965M,194.061M,2.237B,--,+69.83%
WULF,TeraWulf Inc.,8.71,+3.25,+59.52%,286.484M,50.714M,3.414B,--,+116.13%
INTC,Intel Corporation,23.86,+1.64,+7.38%,168.954M,87.982M,104.435B,--,+14.33%
NVDA,NVIDIA Corporation,182.02,+0.48,+0.26%,128.739M,183.388M,4.439T,58.91,+46.11%
AMCR,Amcor plc,8.76,-1.18,-11.87%,93.109M,25.447M,20.072B,27.38,-16.17%
TSLA,"Tesla, Inc.",335.58,-3.65,-1.08%,72.974M,103.234M,1.082T,199.75,+55.27%
BMNR,"Bitmine Immersion Technologies, Inc.",60.45,-1.18,-1.91%,68.331M,31.166M,10.488B,--,+680.00%
AMD,"Advanced Micro Devices, Inc.",180.95,-3.39,-1.84%,66.103M,55.168M,293.653B,109.01,+21.80%
RGTI,"Rigetti Computing, Inc.",17.98,+0.74,+4.29%,62.924M,51.126M,5.828B,--,"+1,902.23%"
AMZN,"Amazon.com, Inc.",230.98,+6.44,+2.87%,58.899M,42.665M,2.463T,35.21,+30.45%
AAL,American Airlines Group Inc.,12.82,-0.28,-2.17%,58.125M,61.109M,8.459B,15.26,+27.56%
NU,Nu Holdings Ltd.,12.01,-0.36,-2.91%,57.631M,61.716M,57.941B,27.30,-14.76%
F,Ford Motor Company,11.44,0.00,0.00%,52.275M,84.635M,45.53B,14.67,+8.85%
SOFI,"SoFi Technologies, Inc.",23.29,-0.52,-2.18%,51.993M,70.707M,27.889B,46.58,+232.71%
PLTR,Palantir Technologies Inc.,181.02,-3.35,-1.82%,53.25M,72.956M,429.441B,583.94,+464.28%
SNAP,Snap Inc.,7.08,-0.24,-3.28%,50.428M,39.403M,11.964B,--,-23.29%
AAPL,Apple Inc.,232.78,-0.55,-0.24%,49.38M,56.571M,3.455T,35.32,+2.98%
WBD,"Warner Bros. Discovery, Inc.",11.78,-0.27,-2.24%,51.532M,60.832M,29.165B,38.00,+58.97%
SOUN,"SoundHound AI, Inc.",16.54,+0.05,+0.27%,46.389M,42.495M,6.743B,--,+232.80%
MARA,"MARA Holdings, Inc.",15.75,-0.11,-0.69%,45.079M,46.538M,5.835B,8.47,-3.02%
NIO,NIO Inc.,4.4500,-0.1700,-3.68%,43.047M,49.91M,10.204B,--,+12.66%
