Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,181.54,-1.57,-0.85%,141.499M,186.592M,4.427T,58.56,+55.12%
BMNR,"Bitmine Immersion Technologies, Inc.",60.80,-1.64,-2.63%,94.418M,28.726M,6.829B,--,+705.68%
AMD,"Advanced Micro Devices, Inc.",184.35,+9.40,+5.37%,91.058M,54.46M,299.165B,111.05,+24.30%
INTC,Intel Corporation,22.09,+0.28,+1.31%,65.797M,86.176M,96.71B,--,+9.49%
RGTI,"Rigetti Computing, Inc.",16.48,+0.28,+1.71%,60.689M,51.61M,5.318B,--,"+1,826.28%"
TSLA,"Tesla, Inc.",340.01,-0.83,-0.24%,56.553M,104.722M,1.097T,203.60,+69.25%
AAPL,Apple Inc.,233.06,+3.41,+1.48%,49.719M,56.129M,3.459T,35.37,+3.58%
SOFI,"SoFi Technologies, Inc.",23.38,-0.27,-1.14%,48.746M,71.082M,27.996B,46.76,+257.79%
AAL,American Airlines Group Inc.,13.07,+0.10,+0.73%,45.013M,61.221M,8.627B,15.57,+33.26%
F,Ford Motor Company,11.44,+0.19,+1.64%,44.928M,85.268M,45.51B,14.66,+10.51%
WBD,"Warner Bros. Discovery, Inc.",12.11,+0.89,+7.98%,43.851M,59.916M,29.994B,39.08,+61.21%
HOOD,"Robinhood Markets, Inc.",109.02,-5.07,-4.44%,43.216M,43.673M,96.883B,55.34,+511.74%
HBI,Hanesbrands Inc.,6.43,+0.25,+3.96%,42.974M,5.931M,2.273B,13.39,+3.00%
SNAP,Snap Inc.,7.28,+0.01,+0.14%,40.959M,38.577M,12.302B,--,-19.49%
PLTR,Palantir Technologies Inc.,185.37,-1.60,-0.86%,40.32M,73.91M,439.761B,617.90,+503.13%
SOUN,"SoundHound AI, Inc.",15.78,-0.20,-1.25%,38.83M,42.256M,6.433B,--,+220.88%
QBTS,D-Wave Quantum Inc.,18.27,-0.24,-1.27%,37.456M,66.378M,6.25B,--,"+1,958.95%"
CAVA,"CAVA Group, Inc.",71.22,-13.28,-15.72%,35.294M,4.044M,8.237B,59.35,-11.76%
LCID,"Lucid Group, Inc.",2.2498,-0.0202,-0.89%,35.225M,147.473M,6.912B,--,-27.48%
MARA,"MARA Holdings, Inc.",15.80,+0.08,+0.51%,31.133M,46.023M,5.853B,8.49,+3.83%
WULF,TeraWulf Inc.,5.39,+0.15,+2.86%,31.008M,46.453M,2.112B,--,+56.42%
PFE,Pfizer Inc.,25.03,+0.39,+1.56%,27.402M,41.719M,142.338B,13.25,-14.65%
BTG,B2Gold Corp.,3.8800,+0.1000,+2.65%,27.098M,43.723M,5.133B,--,+43.73%
NIO,NIO Inc.,4.5900,+0.1200,+2.68%,26.949M,49.528M,10.982B,--,+20.16%
NU,Nu Holdings Ltd.,12.35,+0.11,+0.86%,26.201M,62.649M,59.557B,28.06,-8.52%
AMZN,"Amazon.com, Inc.",224.02,+2.55,+1.15%,25.901M,42.743M,2.389T,34.15,+30.20%
HBM,Hudbay Minerals Inc.,11.10,+1.24,+12.64%,25.568M,7.73M,4.383B,28.45,+31.16%
GRAB,Grab Holdings Limited,5.06,+0.07,+1.40%,25.098M,37.56M,20.625B,253.00,+48.07%
ACHR,Archer Aviation Inc.,10.07,-0.18,-1.72%,24.767M,40.395M,6.498B,--,+189.55%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.15,-0.09,-0.69%,22.779M,22.894M,75.345B,5.68,-17.63%
RKT,"Rocket Companies, Inc.",19.36,+1.09,+5.99%,22.939M,16.989M,40.874B,--,-4.14%
SMCI,"Super Micro Computer, Inc.",46.23,-0.19,-0.40%,20.919M,44.736M,27.59B,27.52,-19.54%
CORZ,"Core Scientific, Inc.",13.84,-1.27,-8.44%,20.811M,18.049M,4.225B,--,+71.70%
ITUB,Itaú Unibanco Holding S.A.,7.03,-0.07,-0.92%,20.758M,30.658M,69.252B,9.51,+16.39%
KEY,KeyCorp,18.10,+0.19,+1.09%,20.86M,20.519M,19.852B,--,+14.51%
APLD,Applied Digital Corporation,14.59,-0.38,-2.57%,20.208M,51.307M,3.814B,--,+289.84%
GOOGL,Alphabet Inc.,201.05,-2.29,-1.13%,19.943M,40.141M,2.436T,21.46,+26.79%
CSCO,"Cisco Systems, Inc.",70.73,-0.65,-0.91%,19.236M,20.384M,280.102B,28.87,+57.09%
RXRX,"Recursion Pharmaceuticals, Inc.",5.66,+0.25,+4.63%,18.273M,27.946M,2.458B,--,-13.85%
SPNS,Sapiens International Corporation N.V.,42.62,+13.12,+44.49%,18.167M,"192,995",2.382B,32.79,-15.11%
CMCSA,Comcast Corporation,32.94,+0.84,+2.60%,18.023M,20.502M,121.603B,5.46,-17.71%
ABEV,Ambev S.A.,2.2150,-0.0250,-1.12%,17.904M,30.106M,34.92B,13.03,-3.45%
BAC,Bank of America Corporation,47.26,-0.24,-0.52%,17.331M,39.778M,350.015B,13.86,+22.39%
AI,"C3.ai, Inc.",18.41,+1.50,+8.84%,17.197M,8.16M,2.473B,--,-32.66%
VALE,Vale S.A.,10.09,+0.03,+0.29%,17.142M,42.933M,43.06B,8.27,+2.36%
HBAN,Huntington Bancshares Incorporated,16.65,+0.18,+1.09%,16.731M,31.099M,24.291B,12.43,+22.18%
INFY,Infosys Limited,16.34,+0.27,+1.68%,16.636M,13.262M,68.47B,21.22,-26.11%
OKLO,Oklo Inc.,76.98,-1.49,-1.90%,16.042M,22.104M,11.363B,--,+931.14%
TEM,"Tempus AI, Inc.",69.82,+3.48,+5.25%,15.835M,11.779M,12.13B,32.47,+54.64%
NBIS,Nebius Group N.V.,69.53,-5.80,-7.70%,15.621M,14.384M,16.597B,77.26,+276.65%
QS,QuantumScape Corporation,9.35,-0.01,-0.05%,15.628M,42.726M,5.289B,--,+64.61%
IONQ,"IonQ, Inc.",41.03,-1.97,-4.58%,15.555M,23.882M,12.179B,--,+488.24%
NVO,Novo Nordisk A/S,50.66,+0.88,+1.76%,15.508M,14.275M,225.549B,13.02,-62.97%
KGC,Kinross Gold Corporation,19.08,-0.25,-1.27%,15.507M,19.66M,23.28B,15.39,+114.78%
CSX,CSX Corporation,35.90,+0.08,+0.21%,15.437M,16.912M,66.921B,22.02,+7.37%
RIVN,"Rivian Automotive, Inc.",12.09,+0.11,+0.96%,15.415M,32.95M,14.664B,--,-9.66%
RF,Regions Financial Corporation,25.72,+0.39,+1.52%,15.49M,11.091M,22.946B,12.02,+21.25%
CLSK,"CleanSpark, Inc.",9.89,-0.03,-0.35%,15.348M,26.418M,2.779B,11.49,-9.74%
BABA,Alibaba Group Holding Limited,125.22,+2.80,+2.29%,15.188M,13.292M,298.567B,16.76,+54.05%
TTD,"The Trade Desk, Inc.",53.98,+0.71,+1.33%,14.997M,12.138M,26.393B,65.04,-46.02%
HIMS,"Hims & Hers Health, Inc.",47.69,-0.27,-0.57%,14.934M,41.281M,10.778B,60.36,+210.82%
GOOG,Alphabet Inc.,202.19,-1.97,-0.96%,14.83M,26.844M,2.44T,21.58,+26.00%
UWMC,UWM Holdings Corporation,5.57,+0.51,+9.98%,14.307M,7.172M,10.854B,139.12,-45.53%
BE,Bloom Energy Corporation,43.87,+2.62,+6.35%,14.207M,7.643M,10.265B,398.82,+261.52%
CLF,Cleveland-Cliffs Inc.,10.55,+0.64,+6.46%,14.242M,33.012M,5.219B,--,-21.04%
UNH,UnitedHealth Group Incorporated,270.93,+9.36,+3.58%,13.998M,19.931M,245.379B,11.73,-54.88%
FSM,Fortuna Mining Corp.,7.24,+0.22,+3.21%,13.957M,14.833M,2.224B,13.17,+58.82%
WBTN,WEBTOON Entertainment Inc.,16.38,+7.02,+74.95%,13.588M,"299,553",2.132B,--,-25.77%
RIOT,"Riot Platforms, Inc.",11.52,+0.08,+0.70%,13.607M,39.142M,4.258B,--,+49.54%
CCL,Carnival Corporation & plc,30.40,+0.76,+2.55%,13.338M,22.941M,41.212B,15.91,+100.81%
JOBY,"Joby Aviation, Inc.",17.90,-0.11,-0.64%,13.301M,33.089M,15.318B,--,+263.10%
T,AT&T Inc.,28.51,+0.03,+0.12%,13.221M,31.769M,203.893B,16.29,+45.08%
NGD,New Gold Inc.,5.01,+0.05,+0.91%,13.459M,20.643M,3.967B,25.02,+107.53%
NOK,Nokia Oyj,4.2078,+0.0678,+1.64%,13.184M,18.453M,22.634B,22.15,+4.02%
RIG,Transocean Ltd.,2.9685,+0.0285,+0.97%,13.176M,36.732M,2.8B,--,-41.78%
IREN,IREN Limited,17.86,+0.03,+0.20%,13.124M,23.704M,4.321B,--,+145.93%
COIN,"Coinbase Global, Inc.",324.21,+1.59,+0.49%,13.033M,14.969M,83.302B,31.20,+64.64%
AUR,"Aurora Innovation, Inc.",6.40,+0.04,+0.68%,12.907M,25.077M,11.816B,--,+88.17%
ADT,ADT Inc.,8.76,+0.25,+2.94%,12.58M,16.173M,7.184B,12.34,+18.52%
UAA,"Under Armour, Inc.",5.07,+0.04,+0.80%,12.689M,11.988M,2.143B,23.05,-36.73%
CART,Maplebear Inc.,44.81,-6.17,-12.10%,12.523M,3.8M,11.802B,25.90,+60.11%
WMT,Walmart Inc.,101.14,-2.49,-2.40%,12.491M,16.472M,806.98B,43.21,+50.92%
MU,"Micron Technology, Inc.",124.19,-3.56,-2.79%,12.457M,22.33M,138.996B,22.42,+27.23%
HL,Hecla Mining Company,7.73,+0.06,+0.84%,12.503M,21.422M,5.182B,48.34,+46.65%
LYFT,"Lyft, Inc.",14.43,+0.55,+3.96%,12.349M,16.01M,5.865B,62.74,+37.70%
AMCR,Amcor plc,9.88,+0.10,+1.07%,12.211M,24.777M,22.627B,17.63,-8.35%
JD,"JD.com, Inc.",32.28,+0.17,+0.51%,12.194M,9.603M,46.532B,7.85,+24.02%
KR,The Kroger Co.,70.47,-3.08,-4.19%,11.729M,7.186M,46.592B,19.20,+39.56%
UEC,Uranium Energy Corp.,10.51,+0.18,+1.69%,11.870M,14.747M,4.668B,--,+118.39%
CMG,"Chipotle Mexican Grill, Inc.",43.42,+0.59,+1.39%,11.563M,15.378M,58.234B,38.43,-17.08%
STLA,Stellantis N.V.,9.69,+0.06,+0.57%,11.541M,19.975M,27.977B,--,-38.15%
AGNC,AGNC Investment Corp.,9.55,+0.09,+0.95%,11.385M,23.75M,9.949B,31.83,-5.40%
PCG,PG&E Corporation,15.23,-0.23,-1.52%,11.425M,26.87M,33.473B,14.10,-15.93%
RKLB,Rocket Lab Corporation,42.78,-0.65,-1.50%,11.357M,23.405M,20.512B,--,+738.42%
AVGO,Broadcom Inc.,307.98,-4.85,-1.55%,11.329M,20.545M,1.449T,112.01,+98.38%
AEO,"American Eagle Outfitters, Inc.",13.24,+0.70,+5.62%,11.269M,11.502M,2.294B,13.51,-39.21%
PONY,Pony AI Inc.,15.44,+1.09,+7.56%,11.108M,11.173M,5.495B,--,+19.67%
AG,First Majestic Silver Corp.,8.90,-0.05,-0.56%,11.085M,21.903M,4.318B,--,+66.98%
CTRE,"CareTrust REIT, Inc.",32.99,0.00,0.00%,11.032M,1.75M,6.592B,27.05,+17.86%
PSLV,Sprott Physical Silver Trust,13.05,+0.19,+1.52%,10.771M,28.118M,6.873B,4.29,+36.70%
PSLV,Sprott Physical Silver Trust,13.05,+0.19,+1.52%,10.771M,28.118M,6.873B,4.29,+36.70%
U,Unity Software Inc.,37.29,0.00,0.00%,10.571M,14.817M,15.756B,--,+135.71%
UBER,"Uber Technologies, Inc.",90.30,-1.43,-1.56%,10.484M,20.289M,188.313B,15.38,+27.53%
MSFT,Microsoft Corporation,523.28,-5.96,-1.13%,10.388M,19.466M,3.89T,38.34,+26.96%
BBD,Banco Bradesco S.A.,2.9858,-0.0342,-1.13%,10.351M,38.521M,28.452B,8.78,+9.42%
RITM,Rithm Capital Corp.,12.29,-0.02,-0.16%,10.045M,4.342M,6.517B,9.45,+10.21%
SMR,NuScale Power Corporation,37.23,-0.94,-2.46%,9.983M,14.812M,4.985B,--,+304.77%
IAG,IAMGOLD Corporation,8.05,0.00,0.00%,10M,15.317M,4.629B,5.63,+65.30%
ONON,On Holding AG,47.79,-2.02,-4.06%,9.802M,5.717M,15.605B,61.27,+22.81%
ET,Energy Transfer LP,17.45,+0.07,+0.37%,9.656M,12.944M,59.917B,13.53,+8.89%
CVE,Cenovus Energy Inc.,14.97,+0.14,+0.91%,9.614M,12.801M,26.935B,14.25,-23.04%
HPE,Hewlett Packard Enterprise Company,21.51,+0.19,+0.91%,9.517M,18.1M,28.232B,20.69,+19.91%
FTNT,"Fortinet, Inc.",78.75,+0.28,+0.36%,9.461M,5.575M,60.343B,31.37,+7.80%
MP,MP Materials Corp.,75.18,+0.23,+0.31%,9.365M,15.539M,13.314B,--,+546.12%
DOW,Dow Inc.,22.69,+0.98,+4.51%,9.318M,13.779M,16.084B,--,-58.85%
C,Citigroup Inc.,95.36,-0.38,-0.40%,9.253M,14.21M,175.539B,14.08,+61.50%
PANW,"Palo Alto Networks, Inc.",177.15,+1.75,+1.00%,8.948M,6.922M,118.327B,101.81,+3.20%
OSCR,"Oscar Health, Inc.",15.02,+0.05,+0.30%,8.932M,25.103M,3.885B,--,-17.69%
ENB,Enbridge Inc.,47.73,+0.41,+0.87%,8.918M,3.741M,104.15B,23.17,+19.68%
GGB,Gerdau S.A.,3.0300,+0.0316,+1.05%,8.887M,13.813M,5.811B,10.45,-4.43%
EQX,Equinox Gold Corp.,6.80,-0.01,-0.07%,8.792M,14.281M,5.124B,9.58,+33.01%
WFC,Wells Fargo & Company,78.11,-1.38,-1.73%,8.777M,16.833M,250.205B,13.42,+48.12%
BCS,Barclays PLC,20.39,-0.02,-0.12%,8.721M,15.872M,71.753B,9.35,+78.10%
