Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
INTC,Intel Corporation,20.49,-2.14,-9.48%,190.49M,77.592M,89.356B,--,-27.81%
TSLA,"Tesla, Inc.",317.14,+11.84,+3.88%,111.695M,109.068M,1.023T,188.77,+38.90%
NVDA,NVIDIA Corporation,173.66,-0.08,-0.05%,88.153M,196.316M,4.235T,56.20,+53.67%
PSLV,Sprott Physical Silver Trust,12.99,-0.26,-1.96%,59.392M,30.443M,6.845B,4.27,+38.31%
WBD,"Warner Bros. Discovery, Inc.",13.47,-0.03,-0.20%,57.81M,56.312M,33.334B,--,+62.45%
LCID,"Lucid Group, Inc.",2.9150,-0.0750,-2.51%,51.434M,153.237M,8.892B,--,-11.54%
CNC,Centene Corporation,28.31,+1.55,+5.77%,49.01M,10.617M,14.085B,4.17,-63.39%
NIO,NIO Inc.,4.9300,+0.1000,+2.07%,47.786M,44.014M,11.112B,--,+9.03%
PLTR,Palantir Technologies Inc.,158.80,+3.94,+2.55%,47.228M,83.588M,374.757B,690.44,+469.76%
AAL,American Airlines Group Inc.,11.54,+0.08,+0.66%,46.88M,60.526M,7.612B,13.73,+7.91%
QS,QuantumScape Corporation,11.68,-0.95,-7.52%,45.874M,36.25M,6.528B,--,+79.40%
AMD,"Advanced Micro Devices, Inc.",166.39,+4.27,+2.63%,40.317M,47.311M,269.778B,120.57,+15.81%
HIMS,"Hims & Hers Health, Inc.",57.28,-0.04,-0.07%,39.13M,48.278M,12.821B,84.23,+163.30%
VALE,Vale S.A.,9.98,-0.25,-2.47%,37.608M,38.434M,42.643B,7.23,-5.80%
RIVN,"Rivian Automotive, Inc.",13.98,+0.16,+1.19%,37.423M,31.841M,16.753B,--,-14.74%
HBAN,Huntington Bancshares Incorporated,16.81,+0.17,+1.05%,34.283M,28.138M,24.649B,12.55,+9.98%
RIOT,"Riot Platforms, Inc.",14.67,-0.02,-0.15%,33.289M,40.116M,5.24B,--,+31.16%
SOUN,"SoundHound AI, Inc.",11.71,-0.25,-2.10%,30.879M,37.532M,4.704B,--,+133.59%
F,Ford Motor Company,11.39,+0.13,+1.15%,30.008M,93.632M,45.293B,9.11,+0.63%
MARA,"MARA Holdings, Inc.",17.16,-0.10,-0.58%,29.928M,48.641M,6.039B,--,-19.98%
SOFI,"SoFi Technologies, Inc.",21.33,-0.18,-0.81%,29.923M,68.586M,23.583B,49.62,+190.28%
KEY,KeyCorp,18.53,+0.03,+0.16%,28.145M,16.013M,20.614B,--,+12.39%
GOOGL,Alphabet Inc.,193.22,+1.05,+0.55%,27.255M,41.613M,2.342T,20.60,+15.07%
JOBY,"Joby Aviation, Inc.",18.18,+0.67,+3.82%,26.704M,28.161M,15.298B,--,+177.94%
HOOD,"Robinhood Markets, Inc.",105.22,+3.29,+3.23%,26.56M,44.728M,92.849B,60.13,+380.80%
AAPL,Apple Inc.,213.97,+0.21,+0.10%,25.656M,53.248M,3.196T,33.38,-1.93%
BTG,B2Gold Corp.,3.4650,-0.0550,-1.56%,26.914M,46.044M,4.58B,--,+20.96%
NU,Nu Holdings Ltd.,12.77,+0.02,+0.20%,25.33M,65.954M,61.632B,29.03,+2.74%
ADT,ADT Inc.,8.52,-0.15,-1.79%,25.099M,17.54M,7.123B,11.99,+12.16%
WULF,TeraWulf Inc.,5.20,-0.12,-2.35%,24.509M,47.146M,2.024B,--,+20.36%
QBTS,D-Wave Quantum Inc.,18.89,-0.87,-4.39%,24.112M,70.719M,5.903B,--,"+1,895.96%"
DOW,Dow Inc.,25.33,+0.26,+1.02%,24.087M,11.646M,17.951B,--,-52.57%
CMG,"Chipotle Mexican Grill, Inc.",46.22,+0.48,+1.05%,22.122M,13.46M,62.001B,40.90,-8.21%
GOOG,Alphabet Inc.,194.20,+1.00,+0.52%,21.718M,27.724M,2.342T,20.68,+14.54%
ACHR,Archer Aviation Inc.,11.09,+0.10,+0.91%,21.787M,39.699M,6.089B,--,+134.33%
PFE,Pfizer Inc.,24.81,-0.11,-0.44%,21.643M,42.636M,141.054B,17.98,-17.61%
CMCSA,Comcast Corporation,33.54,-1.83,-5.17%,21.55M,19.79M,125.228B,8.26,-10.88%
YMM,Full Truck Alliance Co. Ltd.,11.39,-0.44,-3.76%,21.485M,6.888M,11.907B,22.77,+49.56%
NEM,Newmont Corporation,65.72,+4.21,+6.84%,21.318M,12.271M,73.146B,11.91,+31.63%
ITUB,Itaú Unibanco Holding S.A.,6.37,+0.02,+0.31%,21.465M,30.11M,64.96B,9.10,+15.26%
KGC,Kinross Gold Corporation,16.12,+0.28,+1.77%,21.15M,19.846M,19.832B,16.45,+83.97%
CSX,CSX Corporation,35.94,+0.94,+2.67%,20.947M,15.442M,66.993B,22.05,+1.98%
ASTS,"AST SpaceMobile, Inc.",53.58,-6.48,-10.79%,20.709M,13.524M,18.131B,--,+218.79%
OSCR,"Oscar Health, Inc.",14.19,-0.01,-0.11%,19.817M,22.892M,3.613B,35.46,-10.24%
PCG,PG&E Corporation,14.06,+0.21,+1.52%,18.935M,23.76M,30.899B,12.90,-23.18%
BBD,Banco Bradesco S.A.,2.7904,-0.0496,-1.74%,18.97M,40.978M,27.519B,9.30,+27.93%
SMCI,"Super Micro Computer, Inc.",53.31,+0.79,+1.51%,19.332M,45.312M,31.819B,28.98,-26.26%
T,AT&T Inc.,28.10,+0.18,+0.66%,18.477M,32.299M,201.26B,16.06,+46.87%
AMZN,"Amazon.com, Inc.",231.69,-0.54,-0.23%,18.201M,42.097M,2.46T,37.80,+27.25%
RXRX,"Recursion Pharmaceuticals, Inc.",6.34,+0.08,+1.28%,18.12M,28.066M,2.749B,--,-25.03%
PARA,Paramount Global,13.05,-0.22,-1.62%,17.535M,7.372M,9.191B,--,+18.50%
SNAP,Snap Inc.,9.73,-0.01,-0.15%,16.697M,38.674M,16.361B,--,-26.93%
STLA,Stellantis N.V.,10.05,+0.47,+4.85%,16.328M,18.88M,30.581B,--,-45.75%
