Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,156.65,+3.35,+2.19%,129.454M,248.473M,3.82T,50.53,+19.50%
INTC,Intel Corporation,21.99,-0.86,-3.79%,111.462M,92.295M,95.899B,--,-26.83%
LCID,"Lucid Group, Inc.",2.0500,+0.0200,+0.99%,103.288M,129.329M,6.253B,--,-31.19%
TSLA,"Tesla, Inc.",315.33,+14.62,+4.86%,100.842M,120.786M,1.016T,181.22,+22.05%
F,Ford Motor Company,11.76,+0.40,+3.57%,98.479M,115.327M,46.744B,9.40,-11.81%
HOOD,"Robinhood Markets, Inc.",98.30,+5.97,+6.47%,97.036M,44.515M,86.742B,56.17,+303.36%
VALE,Vale S.A.,10.26,+0.44,+4.52%,88.002M,36.537M,43.815B,7.44,-15.42%
CNC,Centene Corporation,34.17,-22.48,-39.67%,76.731M,5.217M,17.006B,5.04,-15.14%
MARA,"MARA Holdings, Inc.",17.70,+2.00,+12.74%,68.898M,44.062M,6.229B,--,-25.17%
OSCR,"Oscar Health, Inc.",16.92,-3.53,-17.27%,62.797M,11.932M,4.309B,42.29,+19.80%
SOFI,"SoFi Technologies, Inc.",18.10,+0.47,+2.64%,53.988M,67.46M,20.013B,42.10,+170.55%
AAPL,Apple Inc.,212.55,+4.73,+2.28%,52.524M,64.082M,3.175T,33.11,-6.20%
QBTS,D-Wave Quantum Inc.,15.72,+0.90,+6.04%,50.493M,65.91M,4.911B,--,"+1,247.27%"
NU,Nu Holdings Ltd.,13.44,-0.20,-1.50%,50.257M,62.369M,64.816B,30.53,+9.73%
RGTI,"Rigetti Computing, Inc.",12.70,+1.37,+12.10%,49.558M,48.265M,4.099B,--,"+1,080.21%"
SOUN,"SoundHound AI, Inc.",11.16,+0.68,+6.49%,46.643M,30.965M,4.483B,--,+166.67%
PLTR,Palantir Technologies Inc.,132.68,+2.00,+1.53%,46.526M,99.819M,313.113B,552.83,+405.53%
BBD,Banco Bradesco S.A.,3.0350,-0.0011,-0.04%,45.765M,42.891M,29.696B,9.79,+37.95%
GRAB,Grab Holdings Limited,4.9296,-0.0004,-0.01%,40.125M,37.985M,20.33B,492.96,+39.27%
SNAP,Snap Inc.,9.44,+0.09,+0.96%,38.47M,39.509M,15.776B,--,-40.63%
CLF,Cleveland-Cliffs Inc.,8.71,+0.59,+7.27%,38.568M,31.214M,4.308B,--,-49.09%
RIOT,"Riot Platforms, Inc.",12.14,+0.86,+7.68%,37.149M,34.999M,4.335B,--,+17.76%
BAC,Bank of America Corporation,48.62,+0.47,+0.99%,32.779M,48.404M,366.238B,14.51,+17.73%
CLSK,"CleanSpark, Inc.",12.34,+1.26,+11.37%,32.668M,26.866M,3.467B,--,-31.39%
APLD,Applied Digital Corporation,10.40,+0.64,+6.51%,31.157M,52.524M,2.34B,--,+44.17%
AAL,American Airlines Group Inc.,11.65,+0.13,+1.13%,30.832M,62.258M,7.683B,11.65,+3.60%
ACHR,Archer Aviation Inc.,9.88,-0.01,-0.05%,30.805M,34.234M,5.421B,--,+134.68%
QUBT,Quantum Computing Inc.,19.83,+1.19,+6.38%,30.522M,26.041M,3.072B,--,"+3,591.09%"
RIVN,"Rivian Automotive, Inc.",12.99,-0.48,-3.56%,30.432M,30.576M,14.892B,--,-8.05%
WBD,"Warner Bros. Discovery, Inc.",11.14,+0.20,+1.78%,30.256M,47.931M,27.549B,--,+51.31%
AMD,"Advanced Micro Devices, Inc.",138.95,+2.84,+2.08%,30.088M,48.082M,225.289B,101.42,-16.96%
BTG,B2Gold Corp.,3.6400,+0.0300,+0.83%,29.923M,53.226M,4.817B,--,+29.86%
MRVL,"Marvell Technology, Inc.",74.37,-1.87,-2.45%,29.576M,21.977M,64.122B,--,+5.60%
NKE,"NIKE, Inc.",76.66,+3.25,+4.43%,29.147M,21.427M,113.149B,35.49,-2.43%
ABEV,Ambev S.A.,2.4850,+0.0650,+2.69%,28.976M,33.682M,38.968B,14.62,+16.35%
PFE,Pfizer Inc.,25.28,+0.24,+0.98%,26.959M,47.394M,143.753B,18.32,-9.60%
IREN,IREN Limited,15.16,-0.07,-0.46%,26.321M,17.88M,3.667B,--,+6.13%
QS,QuantumScape Corporation,6.84,+0.47,+7.47%,25.927M,19.975M,3.82B,--,+25.69%
CCL,Carnival Corporation & plc,29.49,+0.85,+2.95%,24.7M,26.695M,39.978B,15.44,+64.13%
T,AT&T Inc.,28.42,-0.46,-1.61%,24M,35.407M,204.609B,17.43,+54.60%
JOBY,"Joby Aviation, Inc.",10.23,+0.42,+4.33%,23.934M,20.83M,8.613B,--,+90.49%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,4.022M,7.818B,52.77,+33.67%
PSLV,Sprott Physical Silver Trust,12.40,+0.16,+1.31%,23.442M,37.043M,6.534B,4.08,+18.15%
RIG,Transocean Ltd.,2.7525,+0.0925,+3.48%,23.423M,44.308M,2.431B,--,-48.65%
LYG,Lloyds Banking Group plc,4.0400,-0.1900,-4.50%,22.655M,25.497M,60.499B,11.88,+49.47%
BMNR,"Bitmine Immersion Technologies, Inc.",60.99,+14.99,+32.59%,22.306M,8.852M,369.801M,--,+493.55%
MU,"Micron Technology, Inc.",121.82,+0.93,+0.77%,22.097M,24.527M,136.332B,21.95,-11.64%
SMCI,"Super Micro Computer, Inc.",48.85,+1.65,+3.50%,22.066M,48.492M,29.154B,26.55,-44.27%
ITUB,Itaú Unibanco Holding S.A.,6.80,+0.01,+0.19%,21.87M,30.815M,68.855B,9.44,+24.48%
HBAN,Huntington Bancshares Incorporated,17.35,+0.17,+1.02%,21.667M,24.511M,25.283B,13.35,+31.75%
RXRX,"Recursion Pharmaceuticals, Inc.",5.22,+0.09,+1.85%,20.948M,25.676M,2.124B,--,-30.20%
AMZN,"Amazon.com, Inc.",220.18,-0.28,-0.13%,20.429M,50.247M,2.338T,35.80,+11.57%
GOOGL,Alphabet Inc.,178.12,+2.29,+1.30%,20.422M,42.83M,2.167T,19.86,-5.37%
AG,First Majestic Silver Corp.,8.48,+0.12,+1.50%,20.356M,24.367M,4.112B,--,+34.19%
RKT,"Rocket Companies, Inc.",14.77,+0.29,+1.97%,20.136M,13.468M,29.342B,738.25,+4.55%
STLA,Stellantis N.V.,10.30,+0.07,+0.73%,19.744M,17.628M,29.74B,4.77,-48.57%
BCS,Barclays PLC,17.88,-0.45,-2.48%,19.665M,14.659M,63.891B,8.68,+63.95%
HIMS,"Hims & Hers Health, Inc.",47.28,-0.68,-1.41%,19.438M,46.008M,10.583B,69.53,+134.07%
NIO,NIO Inc.,3.4750,-0.0350,-1.00%,19.003M,38.127M,7.761B,--,-27.93%
HPE,Hewlett Packard Enterprise Company,21.41,+0.93,+4.52%,18.444M,20.168M,28.088B,20.58,-0.92%
CNH,CNH Industrial N.V.,13.70,+0.34,+2.54%,16.946M,18.601M,17.117B,17.12,+34.68%
HL,Hecla Mining Company,6.01,+0.05,+0.75%,16.295M,22.478M,3.805B,50.12,+15.25%
RUN,Sunrun Inc.,9.28,+0.24,+2.71%,16.25M,22.379M,2.121B,--,-25.66%
AMCR,Amcor plc,9.69,+0.22,+2.27%,16.084M,38.384M,22.192B,17.29,-1.56%
FCX,Freeport-McMoRan Inc.,45.70,+1.65,+3.75%,16.003M,15.033M,65.634B,37.46,-13.03%
ERIC,Telefonaktiebolaget LM Ericsson (publ),8.52,-0.03,-0.29%,15.416M,25.03M,28.611B,170.50,+38.13%
AES,The AES Corporation,11.20,+0.43,+4.04%,15.382M,16.879M,7.977B,6.09,-39.80%
IAG,IAMGOLD Corporation,7.38,+0.09,+1.30%,15.257M,16.877M,4.294B,5.05,+91.08%
IONQ,"IonQ, Inc.",42.81,+2.71,+6.76%,15.25M,22.054M,11.201B,--,+459.27%
BB,BlackBerry Limited,4.2350,-0.1050,-2.42%,15.17M,15.618M,2.669B,211.75,+74.30%
