Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
INTC,Intel Corporation,20.48,-2.15,-9.52%,167.513M,77.592M,89.312B,--,-27.81%
TSLA,"Tesla, Inc.",319.08,+13.78,+4.51%,92.231M,109.068M,1.029T,189.93,+38.90%
NVDA,NVIDIA Corporation,174.07,+0.33,+0.19%,76.24M,196.316M,4.245T,56.33,+53.67%
PSLV,Sprott Physical Silver Trust,12.94,-0.31,-2.34%,56.609M,30.443M,6.818B,4.26,+38.31%
WBD,"Warner Bros. Discovery, Inc.",13.45,-0.05,-0.40%,49.35M,56.312M,33.267B,--,+62.45%
CNC,Centene Corporation,27.96,+1.20,+4.48%,46.119M,10.617M,13.913B,4.12,-63.39%
NIO,NIO Inc.,4.9500,+0.1200,+2.48%,44.564M,44.014M,11.157B,--,+9.03%
LCID,"Lucid Group, Inc.",2.8976,-0.0924,-3.09%,43.672M,153.237M,8.838B,--,-11.54%
PLTR,Palantir Technologies Inc.,159.03,+4.17,+2.69%,42.542M,83.588M,375.296B,691.43,+469.76%
QS,QuantumScape Corporation,11.56,-1.07,-8.51%,41.78M,36.25M,6.458B,--,+79.40%
AAL,American Airlines Group Inc.,11.62,+0.16,+1.40%,41.426M,60.526M,7.667B,13.83,+7.91%
AMD,"Advanced Micro Devices, Inc.",166.38,+4.26,+2.63%,36.382M,47.311M,269.774B,120.57,+15.81%
HIMS,"Hims & Hers Health, Inc.",57.82,+0.50,+0.87%,34.6M,48.278M,12.942B,85.03,+163.30%
RIVN,"Rivian Automotive, Inc.",14.10,+0.28,+1.99%,31.742M,31.841M,16.885B,--,-14.74%
VALE,Vale S.A.,9.99,-0.23,-2.30%,31.641M,38.434M,42.717B,7.24,-5.80%
SOUN,"SoundHound AI, Inc.",11.73,-0.23,-1.88%,28.771M,37.532M,4.714B,--,+133.59%
RIOT,"Riot Platforms, Inc.",14.49,-0.19,-1.33%,28.419M,40.116M,5.179B,--,+31.16%
HBAN,Huntington Bancshares Incorporated,16.82,+0.18,+1.05%,27.714M,28.138M,24.649B,12.55,+9.98%
MARA,"MARA Holdings, Inc.",17.11,-0.15,-0.84%,25.074M,48.641M,6.023B,--,-19.98%
SOFI,"SoFi Technologies, Inc.",21.36,-0.15,-0.67%,24.711M,68.586M,23.616B,49.69,+190.28%
GOOGL,Alphabet Inc.,193.14,+0.97,+0.50%,24.031M,41.613M,2.341T,20.59,+15.07%
HOOD,"Robinhood Markets, Inc.",105.51,+3.58,+3.51%,23.859M,44.728M,93.102B,60.29,+380.80%
KEY,KeyCorp,18.53,+0.03,+0.19%,23.805M,16.013M,20.619B,--,+12.39%
JOBY,"Joby Aviation, Inc.",18.05,+0.54,+3.08%,23.19M,28.161M,15.189B,--,+177.94%
NU,Nu Holdings Ltd.,12.77,+0.02,+0.20%,22.382M,65.954M,61.632B,29.03,+2.74%
AAPL,Apple Inc.,214.26,+0.50,+0.23%,22.226M,53.248M,3.2T,33.43,-1.93%
F,Ford Motor Company,11.32,+0.06,+0.58%,22.141M,93.632M,45.034B,9.06,+0.63%
ADT,ADT Inc.,8.52,-0.15,-1.79%,21.875M,17.54M,7.123B,11.99,+12.16%
QBTS,D-Wave Quantum Inc.,18.80,-0.97,-4.88%,21.015M,70.719M,5.873B,--,"+1,895.96%"
BTG,B2Gold Corp.,3.4300,-0.0900,-2.56%,22.375M,46.044M,4.534B,--,+20.96%
DOW,Dow Inc.,24.90,-0.17,-0.68%,20.304M,11.646M,17.65B,--,-52.57%
