Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.1700,+0.1300,+4.28%,410.691M,194.061M,2.333B,--,+69.83%
INTC,Intel Corporation,24.56,+0.70,+2.93%,307.455M,87.982M,107.499B,--,+14.33%
NVDA,NVIDIA Corporation,180.45,-1.57,-0.86%,150.295M,183.388M,4.401T,58.40,+46.11%
NU,Nu Holdings Ltd.,13.10,+1.09,+9.08%,130.401M,61.716M,63.2B,29.77,-14.76%
WULF,TeraWulf Inc.,8.97,+0.26,+2.99%,107.212M,50.714M,3.516B,--,+116.13%
RUN,Sunrun Inc.,13.92,+3.44,+32.82%,76.254M,23.193M,3.212B,--,-45.98%
TSLA,"Tesla, Inc.",330.56,-5.02,-1.50%,72.95M,103.234M,1.066T,196.76,+55.27%
NIO,NIO Inc.,4.8100,+0.3600,+8.09%,68.663M,49.91M,11.029B,--,+12.66%
UNH,UnitedHealth Group Incorporated,304.01,+32.52,+11.98%,67.496M,18.005M,275.334B,13.16,-53.00%
BMNR,"Bitmine Immersion Technologies, Inc.",57.81,-2.64,-4.37%,59.371M,31.166M,10.03B,--,+680.00%
PLTR,Palantir Technologies Inc.,177.17,-3.83,-2.12%,59.832M,72.956M,420.307B,571.52,+464.28%
LCID,"Lucid Group, Inc.",2.1800,-0.0700,-3.11%,53.355M,145.481M,6.698B,--,-28.57%
RIVN,"Rivian Automotive, Inc.",12.24,+0.18,+1.49%,51.614M,32.305M,14.852B,--,-8.71%
AMCR,Amcor plc,8.73,-0.03,-0.34%,50.216M,25.447M,20.003B,27.28,-16.17%
AAL,American Airlines Group Inc.,13.17,+0.35,+2.73%,49.584M,61.109M,8.69B,15.68,+27.56%
RGTI,"Rigetti Computing, Inc.",16.65,-1.33,-7.40%,48.033M,51.126M,5.397B,--,"+1,902.23%"
AMD,"Advanced Micro Devices, Inc.",177.51,-3.44,-1.90%,50.736M,55.168M,288.07B,106.93,+21.80%
QBTS,D-Wave Quantum Inc.,17.01,-1.17,-6.44%,42.926M,64.727M,5.818B,--,"+1,854.84%"
SNAP,Snap Inc.,7.15,+0.07,+0.99%,46.706M,39.403M,12.082B,--,-23.29%
F,Ford Motor Company,11.44,0.00,0.00%,42.737M,84.635M,45.53B,14.67,+8.85%
AAPL,Apple Inc.,231.59,-1.19,-0.51%,54.864M,56.571M,3.437T,35.14,+2.98%
CORZ,"Core Scientific, Inc.",14.13,+0.30,+2.13%,43.565M,18.587M,4.315B,--,+37.12%
SOFI,"SoFi Technologies, Inc.",23.77,+0.48,+2.06%,43.404M,70.707M,28.463B,47.54,+232.71%
SOUN,"SoundHound AI, Inc.",15.59,-0.95,-5.74%,39.883M,42.495M,6.356B,--,+232.80%
WBD,"Warner Bros. Discovery, Inc.",11.85,+0.07,+0.59%,39.327M,60.832M,29.338B,38.23,+58.97%
MARA,"MARA Holdings, Inc.",15.67,-0.08,-0.51%,36.866M,46.538M,5.805B,8.42,-3.02%
CDE,"Coeur Mining, Inc.",11.69,+0.10,+0.86%,35.658M,13.501M,7.513B,29.22,+90.62%
JOBY,"Joby Aviation, Inc.",16.63,-0.74,-4.26%,36.917M,33.19M,14.235B,--,+237.28%
CSCO,"Cisco Systems, Inc.",66.20,-3.10,-4.47%,39.588M,20.096M,262.152B,25.36,+40.11%
AMZN,"Amazon.com, Inc.",231.03,+0.05,+0.02%,39.378M,42.665M,2.464T,35.22,+30.45%
LYFT,"Lyft, Inc.",15.82,+1.20,+8.21%,33.941M,15.812M,6.43B,68.78,+30.54%
GOOGL,Alphabet Inc.,203.90,+0.96,+0.47%,34.785M,39.684M,2.471T,21.74,+24.53%
BTG,B2Gold Corp.,3.9000,+0.0700,+1.83%,31.192M,43.101M,5.211B,--,+42.38%
HOOD,"Robinhood Markets, Inc.",114.17,+3.46,+3.13%,32.076M,43.845M,101.46B,57.95,+454.10%
UAA,"Under Armour, Inc.",5.17,+0.25,+5.08%,30.513M,11.872M,2.182B,23.50,-38.50%
AMAT,"Applied Materials, Inc.",161.76,-26.49,-14.07%,31.663M,6.853M,129.808B,19.65,-9.46%
RIOT,"Riot Platforms, Inc.",11.33,-0.92,-7.51%,29.974M,39.187M,4.188B,--,+53.32%
T,AT&T Inc.,28.87,+0.12,+0.42%,37.008M,31.513M,206.432B,16.50,+48.66%
PFE,Pfizer Inc.,25.14,+0.03,+0.12%,27.849M,41.097M,142.935B,13.30,-11.27%
BBD,Banco Bradesco S.A.,2.9600,0.0000,0.00%,27.133M,37.865M,29.305B,8.71,+7.64%
ITUB,Itaú Unibanco Holding S.A.,6.97,0.00,0.00%,27.047M,30.203M,71.203B,9.42,+13.75%
SMCI,"Super Micro Computer, Inc.",45.37,-0.12,-0.26%,27.333M,41.391M,27.078B,27.01,-27.66%
IREN,IREN Limited,19.69,+0.61,+3.20%,25.426M,23.903M,4.762B,--,+139.40%
PCG,PG&E Corporation,15.02,-0.29,-1.89%,25.195M,27.093M,33.012B,13.91,-16.84%
HL,Hecla Mining Company,7.67,+0.01,+0.13%,24.207M,21.431M,5.139B,47.94,+36.06%
OSCR,"Oscar Health, Inc.",15.64,+0.96,+6.54%,24.634M,25.208M,4.044B,--,-21.50%
KEY,KeyCorp,18.04,-0.26,-1.42%,23.015M,21.029M,19.781B,--,+11.65%
EQX,Equinox Gold Corp.,7.98,+0.16,+2.05%,22.94M,14.704M,6.082B,--,+44.01%
BAC,Bank of America Corporation,46.94,-0.77,-1.61%,22.268M,39.144M,347.682B,13.77,+21.28%
AG,First Majestic Silver Corp.,8.85,-0.01,-0.11%,21.679M,21.863M,4.308B,--,+59.64%
NEE,"NextEra Energy, Inc.",75.41,+3.17,+4.39%,19.884M,11.137M,155.291B,26.28,-8.06%
LRCX,Lam Research Corporation,99.51,-7.87,-7.33%,23.142M,10.441M,125.942B,24.04,+23.26%
ENPH,"Enphase Energy, Inc.",34.84,+2.62,+8.13%,20.464M,9.029M,4.555B,27.01,-72.32%
VALE,Vale S.A.,9.92,+0.01,+0.10%,19.458M,42.863M,42.769B,8.13,-2.75%
ACHR,Archer Aviation Inc.,9.82,-0.17,-1.70%,19.376M,39.888M,6.334B,--,+160.16%
HBAN,Huntington Bancshares Incorporated,16.57,-0.24,-1.43%,20.677M,31.108M,24.174B,12.37,+20.94%
AUR,"Aurora Innovation, Inc.",6.39,-0.17,-2.59%,18.857M,22.769M,11.792B,--,+80.22%
KGC,Kinross Gold Corporation,19.33,+0.44,+2.33%,18.019M,19.605M,23.703B,15.59,+106.00%
GOOG,Alphabet Inc.,204.91,+1.09,+0.53%,20.101M,26.568M,2.472T,21.85,+23.72%
