Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.6700,-0.1100,-2.91%,266.881M,204.908M,2.701B,--,+94.34%
INTC,Intel Corporation,25.20,+1.54,+6.53%,214.005M,94.398M,110.319B,--,+12.72%
NVDA,NVIDIA Corporation,175.85,-6.16,-3.38%,112.254M,181.273M,4.289T,56.91,+43.03%
PLTR,Palantir Technologies Inc.,158.36,-15.67,-9.00%,83.234M,72.849M,375.684B,527.87,+438.46%
WULF,TeraWulf Inc.,8.84,-0.55,-5.81%,75.732M,53.597M,3.465B,--,+97.89%
NIO,NIO Inc.,5.07,+0.20,+4.00%,70.199M,51.019M,11.438B,--,+26.49%
TSLA,"Tesla, Inc.",329.07,-6.09,-1.82%,51.839M,102.373M,1.061T,195.88,+51.59%
VKTX,"Viking Therapeutics, Inc.",24.45,-17.64,-41.91%,50.893M,3.857M,2.749B,--,-36.36%
SOFI,"SoFi Technologies, Inc.",22.89,-1.34,-5.55%,48.523M,70.299M,27.404B,45.77,+228.77%
AMD,"Advanced Micro Devices, Inc.",166.58,-9.56,-5.43%,44.259M,55.271M,270.329B,99.75,+12.62%
NU,Nu Holdings Ltd.,13.12,-0.20,-1.54%,40.756M,64.041M,63.425B,27.93,-7.75%
LCID,"Lucid Group, Inc.",2.1200,-0.0600,-2.75%,40.311M,142.976M,6.514B,--,-32.72%
AAL,American Airlines Group Inc.,13.13,-0.04,-0.30%,40.245M,61.306M,8.664B,15.63,+27.99%
F,Ford Motor Company,11.55,+0.09,+0.74%,37.182M,83.959M,45.947B,14.80,+7.30%
HOOD,"Robinhood Markets, Inc.",107.77,-7.25,-6.30%,33.416M,43.99M,95.772B,54.71,+480.03%
BMNR,"Bitmine Immersion Technologies, Inc.",48.03,-6.84,-12.46%,34.533M,32.064M,8.333B,--,+608.00%
SOUN,"SoundHound AI, Inc.",13.36,-1.46,-9.86%,31.545M,42.801M,5.446B,--,+188.33%
RIVN,"Rivian Automotive, Inc.",12.11,-0.30,-2.38%,28.336M,32.535M,14.701B,--,-5.98%
SNAP,Snap Inc.,7.22,-0.12,-1.70%,25.61M,39.933M,12.192B,--,-22.49%
RGTI,"Rigetti Computing, Inc.",15.06,-1.57,-9.44%,25.412M,50.272M,4.882B,--,"+1,889.23%"
AUR,"Aurora Innovation, Inc.",5.93,-0.51,-7.92%,24.802M,22.122M,10.943B,--,+74.05%
MARA,"MARA Holdings, Inc.",15.09,-1.01,-6.25%,23.417M,46.726M,5.588B,8.11,-2.01%
QBTS,D-Wave Quantum Inc.,15.47,-1.09,-6.58%,22.355M,62.26M,5.291B,--,"+1,644.99%"
TGNA,TEGNA Inc.,21.03,+0.85,+4.24%,21.699M,1.818M,3.384B,7.65,+47.19%
ITUB,Itaú Unibanco Holding S.A.,6.70,-0.27,-3.85%,21.379M,29.707M,67.962B,9.06,+12.25%
OSCR,"Oscar Health, Inc.",16.40,-0.25,-1.50%,21.347M,25.827M,4.24B,--,-3.53%
