Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
PROK,ProKidney Corp.,4.5270,+0.7970,+21.37%,206.537M,6.78M,2.199B,--,+49.20%
NVDA,NVIDIA Corporation,162.74,+2.74,+1.71%,157.261M,219.648M,3.969T,52.50,+18.60%
LCID,"Lucid Group, Inc.",2.2800,-0.0200,-0.87%,120.008M,129.106M,6.955B,--,-26.98%
TSLA,"Tesla, Inc.",296.20,-1.61,-0.54%,69.426M,114.799M,954.467B,168.37,+13.12%
SOUN,"SoundHound AI, Inc.",12.88,+0.16,+1.30%,64.002M,32.746M,5.174B,--,+150.69%
VRNA,Verona Pharma plc,104.75,+17.89,+20.59%,64.044M,1.29M,8.901B,--,+384.44%
PLTR,Palantir Technologies Inc.,142.88,+3.17,+2.27%,61.374M,93.16M,337.184B,649.45,+391.59%
AES,The AES Corporation,13.19,+2.12,+19.11%,61.62M,16.715M,9.387B,7.17,-38.23%
AAL,American Airlines Group Inc.,11.48,-0.10,-0.82%,61.019M,58.298M,7.574B,11.48,+3.86%
SOFI,"SoFi Technologies, Inc.",20.20,+0.25,+1.28%,58.799M,66.689M,22.334B,46.99,+203.65%
F,Ford Motor Company,11.80,+0.12,+1.03%,54.341M,104.899M,46.923B,9.44,-11.31%
NU,Nu Holdings Ltd.,13.62,+0.03,+0.26%,51.013M,59.912M,65.733B,30.97,+2.88%
ABEV,Ambev S.A.,2.4000,-0.0100,-0.41%,48.295M,32.473M,38.432B,14.12,+13.68%
INTC,Intel Corporation,23.42,-0.17,-0.70%,47.437M,84.682M,102.18B,--,-32.35%
QS,QuantumScape Corporation,8.30,+0.11,+1.41%,45.015M,21.579M,4.636B,--,+51.20%
WBD,"Warner Bros. Discovery, Inc.",11.51,+0.10,+0.88%,43.744M,46.944M,28.477B,--,+55.87%
CIFR,Cipher Mining Inc.,6.30,+0.27,+4.48%,42.747M,25.653M,2.339B,--,+36.12%
GRAB,Grab Holdings Limited,4.9850,+0.1850,+3.85%,41.501M,35.112M,20.558B,498.50,+34.08%
CORZ,"Core Scientific, Inc.",13.40,-0.62,-4.39%,39.244M,15.932M,4.071B,--,+43.50%
HOOD,"Robinhood Markets, Inc.",94.47,+3.21,+3.51%,38.332M,43.647M,83.367B,53.99,+308.92%
GOOGL,Alphabet Inc.,176.38,+2.02,+1.16%,37.841M,40.492M,2.145T,19.69,-8.80%
MARA,"MARA Holdings, Inc.",18.43,+0.91,+5.19%,37.884M,44.517M,6.486B,--,-7.25%
HIMS,"Hims & Hers Health, Inc.",51.12,+2.16,+4.41%,36.967M,46.175M,11.442B,75.18,+142.26%
QBTS,D-Wave Quantum Inc.,16.33,+0.34,+2.16%,36.324M,66.438M,5.104B,--,"+1,210.66%"
SNAP,Snap Inc.,9.15,-0.17,-1.88%,36.073M,37.615M,15.283B,--,-44.66%
BTG,B2Gold Corp.,3.5700,+0.0500,+1.42%,36.042M,51.992M,4.726B,--,+23.94%
AAPL,Apple Inc.,210.41,+0.40,+0.19%,35.518M,56.833M,3.143T,32.72,-9.86%
CNH,CNH Industrial N.V.,13.69,-0.01,-0.07%,34.857M,18.501M,17.105B,17.11,+43.01%
AMD,"Advanced Micro Devices, Inc.",138.36,+0.54,+0.39%,33.499M,45.331M,224.337B,101.74,-25.08%
BBD,Banco Bradesco S.A.,3.0150,-0.0450,-1.47%,33.101M,40.592M,29.546B,9.73,+29.11%
RXRX,"Recursion Pharmaceuticals, Inc.",5.56,+0.20,+3.76%,32.164M,25.975M,2.261B,--,-25.86%
BAC,Bank of America Corporation,46.89,-0.26,-0.55%,32.114M,42.417M,353.17B,14.00,+12.96%
AG,First Majestic Silver Corp.,8.45,+0.47,+5.82%,31.711M,24.268M,4.108B,--,+22.55%
AMZN,"Amazon.com, Inc.",222.45,+3.09,+1.41%,31.279M,44.588M,2.362T,36.23,+9.80%
SMCI,"Super Micro Computer, Inc.",49.80,+0.69,+1.41%,30.258M,46.041M,29.722B,27.07,-45.43%
RGTI,"Rigetti Computing, Inc.",13.46,+0.08,+0.58%,29.557M,48.652M,4.344B,--,"+1,138.89%"
VALE,Vale S.A.,9.84,-0.15,-1.55%,29.811M,34.796M,42.154B,7.13,-12.90%
ERIC,Telefonaktiebolaget LM Ericsson (publ),8.18,-0.35,-4.16%,29.102M,23.639M,27.546B,163.60,+32.61%
