Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,171.25,+7.18,+4.38%,151.075M,210.268M,4.176T,55.24,+29.84%
AMD,"Advanced Micro Devices, Inc.",155.50,+9.26,+6.33%,67.088M,45.426M,252.128B,113.50,-17.63%
NU,Nu Holdings Ltd.,13.39,+0.32,+2.42%,62.084M,61.884M,64.581B,30.42,-3.76%
QS,QuantumScape Corporation,10.93,+0.88,+8.76%,61.095M,24.437M,6.109B,--,+9.96%
MP,MP Materials Corp.,59.74,+11.22,+23.11%,53.671M,11.509M,9.764B,--,+217.54%
LCID,"Lucid Group, Inc.",2.3450,+0.0750,+3.30%,50.293M,128.194M,7.153B,--,-42.82%
TSLA,"Tesla, Inc.",314.62,-2.28,-0.72%,45.005M,112.251M,1.013T,180.82,+23.52%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.28,-0.57,-7.21%,44.81M,22.627M,24.989B,145.50,+15.98%
ACHR,Archer Aviation Inc.,11.34,+0.54,+4.98%,42.666M,35.267M,6.225B,--,+100.37%
NIO,NIO Inc.,4.2316,+0.0616,+1.48%,41.976M,37.601M,9.392B,--,-14.90%
SMCI,"Super Micro Computer, Inc.",54.03,+4.30,+8.65%,41.39M,45.906M,32.246B,29.36,-43.29%
PLTR,Palantir Technologies Inc.,148.97,-0.18,-0.12%,40.159M,89.924M,351.556B,677.14,+420.23%
WBD,"Warner Bros. Discovery, Inc.",12.15,+0.14,+1.12%,40.135M,47.848M,30.048B,--,+50.50%
AAL,American Airlines Group Inc.,12.23,-0.15,-1.25%,36.548M,59.85M,8.063B,12.23,+10.63%
F,Ford Motor Company,11.65,-0.23,-1.94%,32.773M,98.793M,46.327B,9.32,-17.44%
SOFI,"SoFi Technologies, Inc.",21.21,-0.12,-0.54%,32.282M,68.781M,23.45B,49.34,+175.23%
HBAN,Huntington Bancshares Incorporated,16.90,-0.17,-1.03%,31.665M,24.96M,24.65B,13.00,+19.62%
INTC,Intel Corporation,23.29,-0.01,-0.04%,30.628M,81.336M,101.591B,--,-32.15%
STLA,Stellantis N.V.,9.60,-0.27,-2.79%,30.347M,16.542M,28.212B,4.46,-51.16%
TTD,"The Trade Desk, Inc.",83.19,+7.76,+10.29%,29.209M,8.533M,40.885B,101.46,-25.28%
VALE,Vale S.A.,9.65,-0.25,-2.58%,28.791M,35.217M,42.083B,6.99,-13.84%
PROK,ProKidney Corp.,3.6800,-0.0100,-0.27%,27.788M,12.152M,1.807B,--,+53.11%
WFC,Wells Fargo & Company,78.76,-4.67,-5.60%,27.308M,16.711M,256.299B,14.17,+38.50%
PSLV,Sprott Physical Silver Trust,12.67,-0.15,-1.17%,27.631M,30.891M,6.676B,4.17,+19.48%
PFE,Pfizer Inc.,24.74,-0.61,-2.43%,26.78M,42.503M,140.628B,17.92,-14.07%
JOBY,"Joby Aviation, Inc.",13.64,+1.01,+8.00%,26.442M,22.482M,11.478B,--,+69.30%
ABEV,Ambev S.A.,2.3300,-0.0100,-0.43%,26.226M,33.447M,37.397B,14.56,+7.34%
APLD,Applied Digital Corporation,10.14,+0.62,+6.51%,23.93M,51.218M,2.282B,--,+39.79%
HOOD,"Robinhood Markets, Inc.",100.79,+0.83,+0.83%,23.72M,43.791M,88.94B,57.59,+305.85%
MARA,"MARA Holdings, Inc.",19.24,+0.03,+0.13%,23.703M,46.103M,6.769B,--,-28.11%
SNAP,Snap Inc.,9.55,+0.01,+0.05%,22.337M,37.945M,16.058B,--,-40.89%
BBD,Banco Bradesco S.A.,2.8900,-0.0200,-0.69%,21.315M,40.818M,28.355B,9.63,+23.31%
GRAB,Grab Holdings Limited,5.08,+0.07,+1.40%,21.052M,34.981M,20.95B,508.00,+41.13%
BABA,Alibaba Group Holding Limited,116.63,+8.41,+7.77%,20.974M,13.759M,278.276B,15.59,+38.07%
NOK,Nokia Oyj,4.7650,-0.1150,-2.36%,20.874M,17.08M,26.28B,18.33,+25.77%
QUBT,Quantum Computing Inc.,17.70,-1.24,-6.54%,20.731M,27.404M,2.795B,--,"+2,567.61%"
CIFR,Cipher Mining Inc.,6.15,+0.12,+1.99%,20.406M,27.889M,2.283B,--,-11.06%
AAPL,Apple Inc.,210.66,+2.04,+0.98%,20.381M,53.661M,3.146T,32.76,-11.16%
RXRX,"Recursion Pharmaceuticals, Inc.",5.49,+0.21,+4.07%,20.109M,25.097M,2.383B,--,-38.60%
BAC,Bank of America Corporation,46.53,-0.53,-1.14%,19.976M,40.298M,350.496B,13.89,+6.66%
OSCR,"Oscar Health, Inc.",15.52,+0.44,+2.91%,19.879M,17.039M,3.952B,38.80,-6.86%
RKLB,Rocket Lab Corporation,45.35,+2.14,+4.94%,19.064M,20.621M,21.736B,--,+667.50%
C,Citigroup Inc.,90.45,+2.95,+3.37%,18.686M,12.849M,168.936B,14.29,+30.07%
AMZN,"Amazon.com, Inc.",226.32,+0.62,+0.28%,18.593M,43.659M,2.403T,36.86,+16.93%
SOUN,"SoundHound AI, Inc.",11.32,-0.13,-1.14%,17.45M,35.092M,4.548B,--,+96.40%
BCS,Barclays PLC,18.46,-0.18,-0.97%,17.401M,14.322M,65.196B,9.09,+56.64%
RIOT,"Riot Platforms, Inc.",12.19,-0.32,-2.60%,17.129M,36.482M,4.353B,--,-1.50%
