Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.6722,-0.1078,-2.85%,218.841M,204.908M,2.703B,--,+94.34%
INTC,Intel Corporation,25.42,+1.76,+7.44%,181.274M,94.398M,111.263B,--,+12.72%
NVDA,NVIDIA Corporation,178.02,-3.99,-2.19%,77.88M,181.273M,4.342T,57.61,+43.03%
PLTR,Palantir Technologies Inc.,163.79,-10.24,-5.89%,58.861M,72.849M,388.558B,545.96,+438.46%
NIO,NIO Inc.,5.10,+0.23,+4.73%,58.009M,51.019M,11.517B,--,+26.49%
WULF,TeraWulf Inc.,9.02,-0.36,-3.83%,57.795M,53.597M,3.538B,--,+97.89%
VKTX,"Viking Therapeutics, Inc.",24.05,-18.04,-42.86%,43.718M,3.857M,2.704B,--,-36.36%
TSLA,"Tesla, Inc.",332.27,-2.89,-0.86%,39.716M,102.373M,1.072T,197.78,+51.59%
SOFI,"SoFi Technologies, Inc.",23.39,-0.84,-3.49%,37.474M,70.299M,28.002B,46.77,+228.77%
AMD,"Advanced Micro Devices, Inc.",169.31,-6.83,-3.88%,33.286M,55.271M,274.759B,101.38,+12.62%
NU,Nu Holdings Ltd.,13.27,-0.06,-0.41%,28.672M,64.041M,64.149B,28.24,-7.75%
LCID,"Lucid Group, Inc.",2.1500,-0.0300,-1.38%,28.137M,142.976M,6.606B,--,-32.72%
F,Ford Motor Company,11.62,+0.16,+1.44%,26.782M,83.959M,46.266B,14.90,+7.30%
BMNR,"Bitmine Immersion Technologies, Inc.",49.80,-5.07,-9.24%,24.446M,32.064M,8.64B,--,+608.00%
AAL,American Airlines Group Inc.,13.27,+0.10,+0.72%,24.636M,61.306M,8.753B,15.79,+27.99%
HOOD,"Robinhood Markets, Inc.",110.57,-4.45,-3.87%,23.469M,43.99M,98.261B,56.13,+480.03%
SOUN,"SoundHound AI, Inc.",13.79,-1.03,-6.98%,22.408M,42.801M,5.62B,--,+188.33%
RGTI,"Rigetti Computing, Inc.",15.56,-1.07,-6.44%,18.666M,50.272M,5.044B,--,"+1,889.23%"
SNAP,Snap Inc.,7.26,-0.09,-1.16%,18.629M,39.933M,12.26B,--,-22.49%
OSCR,"Oscar Health, Inc.",16.43,-0.22,-1.32%,18.557M,25.827M,4.248B,--,-3.53%
RIVN,"Rivian Automotive, Inc.",12.31,-0.10,-0.85%,17.884M,32.535M,14.931B,--,-5.98%
TGNA,TEGNA Inc.,21.01,+0.83,+4.14%,17.053M,1.818M,3.381B,7.64,+47.19%
QBTS,D-Wave Quantum Inc.,15.70,-0.86,-5.18%,16.907M,62.26M,5.37B,--,"+1,644.99%"
AUR,"Aurora Innovation, Inc.",6.03,-0.41,-6.44%,16.701M,22.122M,11.118B,--,+74.05%
PANW,"Palo Alto Networks, Inc.",183.82,+7.65,+4.34%,16.129M,7.379M,122.78B,114.89,-4.26%
MARA,"MARA Holdings, Inc.",15.48,-0.61,-3.79%,15.924M,46.726M,5.735B,8.32,-2.01%
APLD,Applied Digital Corporation,15.56,-0.78,-4.77%,14.682M,50.101M,4.069B,--,+305.46%
ITUB,Itaú Unibanco Holding S.A.,6.68,-0.29,-4.24%,15.017M,29.707M,67.689B,9.02,+12.25%
IQ,"iQIYI, Inc.",2.2950,-0.0350,-1.50%,14.279M,21.223M,2.21B,57.38,-23.86%
AAPL,Apple Inc.,231.57,+0.68,+0.29%,13.631M,56.452M,3.437T,35.19,+1.93%
NVO,Novo Nordisk A/S,54.40,+0.65,+1.20%,13.633M,14.8M,228.742B,13.91,-60.42%
GRAB,Grab Holdings Limited,5.11,+0.01,+0.21%,13.484M,36.831M,20.834B,255.53,+57.89%
PCG,PG&E Corporation,15.38,+0.28,+1.85%,13.476M,27.615M,33.803B,14.24,-18.95%
ACHR,Archer Aviation Inc.,9.45,-0.40,-4.01%,13.339M,38.578M,6.099B,--,+172.10%
JOBY,"Joby Aviation, Inc.",15.04,-1.02,-6.35%,12.84M,33.785M,12.874B,--,+218.02%
