Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,165.16,+0.24,+0.15%,96.977M,211.8M,4.028T,53.28,+28.40%
NIO,NIO Inc.,4.0500,+0.1500,+3.84%,89.787M,36.03M,8.691B,--,-15.77%
MARA,"MARA Holdings, Inc.",19.65,+0.51,+2.64%,66.819M,45.172M,6.914B,--,-22.13%
TSLA,"Tesla, Inc.",313.76,+0.25,+0.08%,53.62M,112.275M,1.011T,178.27,+24.09%
PLTR,Palantir Technologies Inc.,147.50,+5.40,+3.80%,51.181M,90.537M,348.087B,641.30,+395.64%
SOFI,"SoFi Technologies, Inc.",21.41,+0.20,+0.97%,49.715M,68.306M,23.66B,49.78,+189.22%
LCID,"Lucid Group, Inc.",2.2690,-0.0210,-0.92%,49.125M,128.227M,6.921B,--,-36.57%
NU,Nu Holdings Ltd.,13.06,+0.23,+1.79%,48.358M,61.229M,63.007B,29.68,-3.82%
HBAN,Huntington Bancshares Incorporated,17.06,-0.33,-1.90%,47.786M,24.059M,24.853B,13.12,+26.66%
RIOT,"Riot Platforms, Inc.",12.53,+0.11,+0.93%,41.95M,36.009M,4.478B,--,+8.19%
F,Ford Motor Company,11.82,+0.04,+0.34%,41.303M,99.849M,47.003B,9.46,-17.22%
AAL,American Airlines Group Inc.,12.31,+0.09,+0.78%,40.093M,59.966M,8.122B,12.31,+14.96%
KVUE,Kenvue Inc.,21.82,+0.48,+2.23%,39.945M,19.049M,41.883B,38.96,+17.84%
WBD,"Warner Bros. Discovery, Inc.",12.06,+0.34,+2.86%,35.332M,47.466M,29.85B,--,+58.09%
HOOD,"Robinhood Markets, Inc.",99.66,+1.32,+1.34%,34.88M,43.515M,87.942B,56.95,+310.78%
CLSK,"CleanSpark, Inc.",12.62,-0.03,-0.25%,33.849M,27.639M,3.545B,--,-30.87%
IREN,IREN Limited,17.42,+1.19,+7.30%,32.498M,19.901M,4.212B,--,+35.31%
SOUN,"SoundHound AI, Inc.",11.20,-0.37,-3.24%,32.11M,34.645M,4.498B,--,+105.51%
AMD,"Advanced Micro Devices, Inc.",147.26,+0.84,+0.57%,30.907M,45.148M,238.759B,106.71,-18.58%
QS,QuantumScape Corporation,9.90,+0.67,+7.21%,30.586M,23.756M,5.531B,--,+7.08%
ABEV,Ambev S.A.,2.3550,+0.0050,+0.21%,28.545M,32.864M,37.015B,14.72,+9.81%
CIFR,Cipher Mining Inc.,5.99,+0.12,+2.13%,28.466M,27.362M,2.225B,--,-1.84%
INTC,Intel Corporation,23.28,-0.15,-0.64%,28.029M,81.597M,101.547B,--,-32.01%
BMNR,"Bitmine Immersion Technologies, Inc.",46.67,+6.05,+14.89%,24.031M,12.148M,2.409B,--,+424.13%
HIMS,"Hims & Hers Health, Inc.",51.32,+3.43,+7.16%,23.588M,46.679M,11.487B,75.47,+109.68%
PSLV,Sprott Physical Silver Trust,12.94,-0.01,-0.08%,23.707M,30.889M,6.818B,4.26,+23.22%
OSCR,"Oscar Health, Inc.",14.97,+0.59,+4.10%,22.593M,16.541M,3.812B,37.42,-10.12%
STLA,Stellantis N.V.,9.90,-0.16,-1.64%,22.304M,16.554M,30.014B,4.59,-50.22%
MU,"Micron Technology, Inc.",119.85,-4.68,-3.76%,22.142M,21.296M,134.128B,21.59,-4.84%
AAPL,Apple Inc.,209.14,-2.02,-0.96%,21.883M,53.871M,3.124T,32.58,-9.91%
ACHR,Archer Aviation Inc.,10.51,-0.01,-0.05%,21.771M,35.001M,5.767B,--,+108.12%
KHC,The Kraft Heinz Company,27.67,+0.53,+1.93%,21.784M,13.102M,32.743B,12.63,-15.95%
SNAP,Snap Inc.,9.48,+0.37,+4.06%,21.749M,37.752M,15.949B,--,-43.80%
AMZN,"Amazon.com, Inc.",225.91,+0.89,+0.40%,20.841M,43.791M,2.398T,36.79,+16.76%
RKLB,Rocket Lab Corporation,41.81,+2.78,+7.11%,20.809M,20.642M,19.29B,--,+582.34%
RIG,Transocean Ltd.,2.7700,-0.0800,-2.81%,20.304M,40.686M,2.447B,--,-48.37%
GOOGL,Alphabet Inc.,181.33,+1.14,+0.63%,20.221M,40.402M,2.207T,20.24,-3.40%
QBTS,D-Wave Quantum Inc.,15.78,+0.97,+6.55%,19.75M,66.513M,4.931B,--,"+1,013.53%"
BAC,Bank of America Corporation,46.99,+0.26,+0.57%,19.226M,41.103M,353.961B,14.03,+11.55%
NBIS,Nebius Group N.V.,51.42,+7.12,+16.07%,18.537M,12.028M,12.329B,--,+121.50%
VALE,Vale S.A.,9.90,-0.24,-2.32%,18.101M,35.143M,42.282B,7.18,-11.90%
BTG,B2Gold Corp.,3.5300,+0.0400,+1.15%,18.091M,51.345M,4.678B,--,+15.18%
AG,First Majestic Silver Corp.,9.21,-0.06,-0.65%,17.742M,24.511M,4.473B,--,+43.50%
CORZ,"Core Scientific, Inc.",13.58,+1.07,+8.55%,17.258M,16.953M,4.124B,--,+13.62%
GRAB,Grab Holdings Limited,5.01,+0.01,+0.30%,17.038M,34.83M,20.682B,501.50,+40.85%
RGTI,"Rigetti Computing, Inc.",12.77,+0.59,+4.80%,16.898M,48.586M,4.12B,--,+923.53%
JOBY,"Joby Aviation, Inc.",12.28,+0.24,+1.98%,16.853M,22.236M,10.332B,--,+73.24%
SMCI,"Super Micro Computer, Inc.",50.63,+1.39,+2.82%,16.652M,45.94M,30.217B,27.52,-45.15%
BBD,Banco Bradesco S.A.,2.9150,+0.0150,+0.52%,16.415M,40.866M,28.571B,9.72,+25.00%
RIVN,"Rivian Automotive, Inc.",12.66,-0.36,-2.80%,16.429M,29.596M,15.172B,--,-25.54%
